Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,8,1388,0.994236311239,4,108,0.962962962963,0,3,1.0,0.9931584948688712,1754,1754,1754,12,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,21,2083,0.989918386942,10,118,0.915254237288,8,36,0.777777777778,0.9847477512710208,2557,2557,2557,39,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,42,2777,0.984875765214,20,171,0.883040935673,14,67,0.791044776119,0.977306218685529,3393,3393,3393,77,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,7,239,0.970711297071,0,2,1.0,0,234,1.0,86,3472,0.975230414747,44,178,0.752808988764,22,84,0.738095238095,0.962223806129722,4209,4209,4209,159,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,15,252,0.940476190476,0,2,1.0,0,281,1.0,126,4166,0.969755160826,69,268,0.742537313433,34,124,0.725806451613,0.9520911054388376,5093,5093,5093,244,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,301,0.920265780731,0,3,1.0,0,327,1.0,169,4860,0.965226337449,99,291,0.659793814433,50,142,0.647887323944,0.9422687373396353,5924,5924,5924,342,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,38,350,0.891428571429,0,3,1.0,0,374,1.0,224,5555,0.959675967597,146,418,0.650717703349,68,241,0.717842323651,0.9314219853047111,6941,6941,6941,476,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,58,358,0.837988826816,0,4,1.0,0,421,1.0,297,6249,0.952472395583,196,733,0.732605729877,82,356,0.769662921348,0.9220539342445512,8121,8121,8121,633,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,71,461,0.845986984816,0,4,1.0,0,468,1.0,375,6944,0.945996543779,246,869,0.716915995397,105,441,0.761904761905,0.9132469794274518,9187,9187,9187,797,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,91,663,0.862745098039,0,5,1.0,0,515,1.0,475,7638,0.937810945274,304,966,0.685300207039,124,495,0.749494949495,0.9033262011281852,10282,10282,10282,994,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,117,716,0.836592178771,0,5,1.0,0,562,1.0,568,8332,0.931829092655,376,1029,0.634596695821,148,560,0.735714285714,0.8920921099607283,11204,11204,11204,1209,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,154,734,0.790190735695,0,6,1.0,0,608,1.0,684,9027,0.924227318046,463,1191,0.611251049538,171,643,0.734059097978,0.8794332050126955,12209,12209,12209,1472,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,181,894,0.797539149888,0,6,1.0,0,655,1.0,821,9721,0.915543668347,548,1471,0.627464309993,196,692,0.71676300578,0.8701540293176576,13439,13439,13439,1747,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,216,1056,0.795454545455,0,7,1.0,0,702,1.0,960,10416,0.907834101382,657,1737,0.621761658031,242,710,0.659154929577,0.8582171178561663,14628,14628,14628,2076,0
16,0,0.0,0.0,1,0,0.0,0,0.0,0.0,2,0.0,0.0,257,1323,0.80574452003,0,7,1.0,0,749,1.0,1089,11110,0.90198019802,748,2637,0.716344330679,279,726,0.615702479339,0.8568148864185597,16552,16552,16552,2376,0
17,0,0.0,0.0,3,0,0.0,0,0.0,0.0,2,0.0,0.0,307,1616,0.810024752475,0,8,1.0,0,796,1.0,1230,11805,0.895806861499,841,2369,0.644997889405,319,793,0.597730138714,0.8451716799907977,17387,17387,17387,2702,0
18,0,0.0,0.0,5,0,0.0,0,0.0,0.0,2,0.0,0.0,348,2044,0.829745596869,0,8,1.0,0,843,1.0,1400,12499,0.887991039283,954,2690,0.645353159851,364,918,0.60348583878,0.8390169455846753,19002,19002,19002,3073,0
19,1,0.0,0.0,8,0,0.0,0,0.0,0.0,2,0.0,0.0,415,2145,0.806526806527,0,9,1.0,0,889,1.0,1584,13193,0.879936329872,1079,3016,0.64224137931,396,1003,0.60518444666,0.8290298691681066,20255,20255,20255,3485,0
20,1,0.0,0.0,8,0,0.0,0,0.0,0.0,2,0.0,0.0,466,2523,0.815299246928,0,9,1.0,0,936,1.0,1749,13888,0.874063940092,1186,3251,0.635189172562,444,1070,0.585046728972,0.8231305069889745,21677,21677,21677,3856,0
21,1,0.0,0.0,10,0,0.0,0,0.0,0.0,2,0.0,0.0,548,2993,0.816906114267,0,10,1.0,0,983,1.0,1934,14582,0.867370731038,1304,3590,0.636768802228,494,1097,0.54968094804,0.8165125779402279,23255,23255,23255,4293,0
22,1,0.0,0.0,10,0,0.0,0,0.0,0.0,2,0.0,0.0,634,3638,0.82572842221,0,10,1.0,0,1030,1.0,2131,15277,0.86050926229,1432,3715,0.614535666218,543,1187,0.542544229149,0.8098322404151748,24857,24857,24857,4753,0
23,2,0.0,0.0,17,0,0.0,0,0.0,0.0,4,0.0,0.0,738,4271,0.827206743151,0,11,1.0,0,1077,1.0,2332,15971,0.853985348444,1573,3759,0.58153764299,600,1313,0.5430312262,0.8022877054768578,26402,26402,26402,5266,0
24,3,0.0,0.0,27,0,0.0,0,0.0,0.0,6,0.0,0.0,856,4888,0.824877250409,0,11,1.0,0,1124,1.0,2535,16665,0.847884788479,1730,3854,0.551115723923,645,1419,0.545454545455,0.7950717070204928,27961,27961,27961,5802,0
25,3,0.0,0.0,34,0,0.0,0,0.0,0.0,7,0.0,0.0,975,5640,0.827127659574,0,37,1.0,0,1170,1.0,2762,17360,0.840898617512,1922,4003,0.519860104921,700,1448,0.516574585635,0.7870726279587296,29658,29658,29658,6403,0
26,5,0.0,0.0,46,0,0.0,0,0.0,0.0,10,0.0,0.0,1096,6162,0.822135670237,1,63,0.984126984127,0,1217,1.0,2966,18054,0.835715076991,2085,4082,0.489220970113,743,1484,0.499326145553,0.7801171849848689,31062,31062,31062,6952,0
27,6,0.0,0.0,58,0,0.0,0,0.0,0.0,13,0.0,0.0,1215,6729,0.819438252341,1,89,0.988764044944,0,1264,1.0,3200,18749,0.829324230626,2231,4161,0.463830809901,804,1498,0.463284379172,0.7730378578024008,32490,32490,32490,7528,0
28,11,0.0,0.0,74,0,0.0,0,0.0,0.0,15,0.0,0.0,1343,7093,0.810658395601,1,115,0.991304347826,5,1311,0.996186117468,3424,19443,0.823895489379,2395,4240,0.435141509434,863,1508,0.427718832891,0.7647285671907446,33710,33710,33710,8131,0
29,14,0.0,0.0,89,0,0.0,0,0.0,0.0,18,0.0,0.0,1478,7532,0.803770578864,1,118,0.991525423729,10,1358,0.99263622975,3639,20137,0.819287878035,2586,4319,0.401250289419,914,1520,0.398684210526,0.7568316944889092,34984,34984,34984,8749,0
