Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,112,1.0,0,0,0.0,0,69,1.0,0,694,1.0,0,85,1.0,0,4,1.0,1.0,964,964,964,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,167,1.0,0,1,1.0,0,139,1.0,10,1388,0.992795389049,2,120,0.983333333333,0,4,1.0,0.9934029686641012,1819,1819,1819,12,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,184,1.0,0,2,1.0,0,209,1.0,33,2083,0.984157465194,12,131,0.908396946565,4,37,0.891891891892,0.9814814814814815,2646,2646,2646,49,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,4,196,0.979591836735,0,3,1.0,0,278,1.0,58,2777,0.979114151963,23,189,0.878306878307,10,69,0.855072463768,0.9729498861047836,3512,3512,3512,95,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,9,246,0.963414634146,0,4,1.0,0,348,1.0,95,3472,0.972638248848,49,197,0.751269035533,23,86,0.732558139535,0.9595681139444061,4353,4353,4353,176,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,16,259,0.938223938224,0,5,1.0,0,418,1.0,137,4166,0.967114738358,72,296,0.756756756757,36,127,0.716535433071,0.9504837791690381,5271,5271,5271,261,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,309,0.919093851133,0,5,1.0,0,487,1.0,194,4860,0.960082304527,107,321,0.666666666667,49,145,0.662068965517,0.9387954953484576,6127,6127,6127,375,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,41,360,0.886111111111,0,6,1.0,0,557,1.0,256,5555,0.953915391539,144,461,0.687635574837,61,246,0.752032520325,0.9301322199025748,7185,7185,7185,502,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,62,368,0.83152173913,0,7,1.0,0,627,1.0,332,6249,0.94687149944,190,809,0.765142150803,84,364,0.769230769231,0.9207027540360874,8424,8424,8424,668,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,81,474,0.829113924051,0,8,1.0,0,696,1.0,424,6944,0.938940092166,255,959,0.73409801877,104,451,0.769401330377,0.9093579521611415,9532,9532,9532,864,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,101,681,0.851688693098,0,9,1.0,0,766,1.0,543,7638,0.928908091123,319,1066,0.700750469043,120,506,0.762845849802,0.8984624039002438,10666,10666,10666,1083,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,128,736,0.826086956522,0,10,1.0,0,836,1.0,652,8332,0.921747479597,400,1135,0.647577092511,143,572,0.75,0.8861543756991653,11621,11621,11621,1323,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,156,754,0.793103448276,0,10,1.0,0,905,1.0,766,9027,0.915143458513,493,1313,0.624523990861,170,657,0.741248097412,0.8748618348334123,12666,12666,12666,1585,0
