osm_id,osm_type,capacity,isced_level,amenity,name,longitude,latitude,geom_type
"9705293757",nodes,,,school,Dhobakhola Coronation S. High School,89.6425151,23.9177947,POINT
"9591980480",nodes,,,school,Matipara Kazi Samir Uddin High School,89.6475342,23.752728,POINT
"9705293758",nodes,,,school,Khanpura High School,89.6549255,23.893854,POINT
"5876233976",nodes,,,school,RKDS Pilot Girls School,89.8537526,22.3128254,POINT
"5789482171",nodes,,,school,Rajoir Government Primary School,89.8560458,22.3234651,POINT
"5787482557",nodes,,,school,Kalipur manikkkhali govt primary school cum cyclone shelter,89.9626932,22.1313365,POINT
"5876233968",nodes,,,school,41 No North Kadamtala Primary School,89.847047,22.3047358,POINT
"5777563286",nodes,,,school,Dakkhin Tafalbari Govt Primary School,89.8270492,22.2589728,POINT
"5789482165",nodes,,,school,108 no Government Primary School,89.8080397,22.3194803,POINT
"5735876795",nodes,,,college,Mujibnagar Government Degree College,88.6093563,23.7080046,POINT
"9555986517",nodes,,,school,Deopul Adhar Memorial High School,88.8118241,22.9586268,POINT
"9597542177",nodes,,,school,LMS Girls' High School,88.7889738,22.7256438,POINT
"9597549351",nodes,,,school,Baduria London Missionary Society High School,88.7882121,22.7260475,POINT
"5155304137",nodes,,,school,Ujalpur Government Primary School,88.6275935,23.817313,POINT
"9705759528",nodes,,,school,,88.7845932,24.0458031,POINT
"9705482209",nodes,,,school,Merit Model School,89.1229863,23.9061662,POINT
"9705482210",nodes,,,school,Kustia Zilla School,89.1208785,23.9051249,POINT
"9705442594",nodes,,,school,Barkhada Secondary School,89.0934462,23.9331309,POINT
"9705513321",nodes,,,school,Dinomoni High School,89.1435536,23.8991902,POINT
"9705482203",nodes,,,school,Hasan Zaman Lalon Junior High School,89.1429327,23.9021633,POINT
"9705759527",nodes,,,school,J.M.G High School,88.7770726,24.0357588,POINT
"9705759526",nodes,,,school,Bilgatua High School,88.7421462,24.0120715,POINT
"2352385860",nodes,,,college,Pabna Covt. Edward College,89.2395872,24.0122726,POINT
"9705293759",nodes,,,school,Kazir Hat High School,89.6626258,23.8815345,POINT
"5342532638",nodes,,,school,,89.5266893,22.8848218,POINT
"3494316193",nodes,,,school,শশি ভূষন শিশু নিকেতন,89.5196753,22.8782389,POINT
"3577919818",nodes,,,school,Khanabari School,89.5030642,22.8969612,POINT
"9584920087",nodes,,,school,High School,89.4471021,22.9768605,POINT
"5339419830",nodes,,,school,,89.5518069,22.8740672,POINT
"5339419868",nodes,,,school,Pother bazar school,89.5566429,22.8810533,POINT
"5341283425",nodes,,,school,madrasa,89.5522803,22.8752732,POINT
"9592457853",nodes,,,school,M.A. Razzak Adarsha High School,89.9652988,23.7366567,POINT
"9591980461",nodes,,,school,DAULATDIA MODEL HIGH SCHOOL,89.7690315,23.7515596,POINT
"9696960360",nodes,,,school,Boro Kalia Primary School,89.6316348,23.0536549,POINT
"4266843625",nodes,,,school,Mollikpur Primary School,89.6435707,23.1577967,POINT
"6098405437",nodes,,,school,110 no Nolbunia Govt Primary School,89.8198521,22.3521373,POINT
"5783609605",nodes,,,school,54 no East Khontakata Government Primary School,89.8742741,22.3584232,POINT
"6130936793",nodes,,,school,GH Nurul Islam Dakhil Madrasa of south Jomirtola,89.7900259,22.3935808,POINT
"5876233977",nodes,,,kindergarten,Bhasani Kindergarten,89.8536935,22.3134755,POINT
"5876233971",nodes,,,school,Sharankhola mohila Dakhil Madrasa,89.8409852,22.3104755,POINT
"5983656040",nodes,,,school,East Amra Gachia Govt Primary School,89.8199996,22.3310524,POINT
"6039679853",nodes,,,school,Amra Gachia Bohumukhi High School,89.8097053,22.3336649,POINT
"6098405445",nodes,,,school,Razapur Sundorbon Govt Primary School,89.807471,22.3495995,POINT
"6039679874",nodes,,,school,Radha Laxmi Junior Girls School,89.8033565,22.3852628,POINT
"5983656059",nodes,,,school,Radha Laxmi Junior Girls School,89.8033565,22.3852628,POINT
"5876234405",nodes,,,school,East Khada Government Primary School,89.8276252,22.3053562,POINT
"6087411567",nodes,,,school,"Government Primary school cum Cyclone center, 99 no",89.7527834,22.4185714,POINT
"6087411573",nodes,,,school,West Amorbunia Non Governmental Primary School,89.7323584,22.4088167,POINT
"5865432909",nodes,,,,Saheber Metho Adarsha Govt. Primary School,89.7090769,22.4489344,POINT
"5846805637",nodes,,,school,Digraj Government Primary School,89.6747285,22.4352921,POINT
"5856952039",nodes,,,school,Gowabariya Abul Kashem Sriti Dakhil Madrasha,89.8243421,22.4416461,POINT
"5843982698",nodes,,,school,Yunus Ali Secondary School,89.6774322,22.4543136,POINT
"5839468413",nodes,,,school,Yunus Ali Secondary School,89.6774724,22.4543383,POINT
"5845496090",nodes,,,school,Mosque-based children and children's education center,89.6826893,22.4465149,POINT
"5856949584",nodes,,,school,108 No. Baroikhali Govt. Primary School Cam Cyclone Shalter,89.8407814,22.477199,POINT
"5835892086",nodes,,,school,Ullubonniya Gov. Primary School.,89.6480902,22.52776,POINT
"5835892084",nodes,,,school,Chopra Gov. Primary School & Cyclone Center.,89.6471848,22.5060295,POINT
"5841098038",nodes,,,school,Deyer khondo Government Primary School,89.6509051,22.4540682,POINT
"5835892077",nodes,,,school,Sonailtola ABS Dakhil Madrasha.,89.6695048,22.515538,POINT
"6087411566",nodes,,,school,"North Vashandol Primary School, 254 no",89.7544169,22.4173068,POINT
"5876234420",nodes,,,school,Rajapur Government Primary School No 46,89.78383,22.3252813,POINT
"4693157304",nodes,,,kindergarten,Govt. South Primary School,89.0664909,24.1197405,POINT
"10956683612",nodes,,,,আশেকে রাসূল নূরে কোরান সিদ্দিকিয়া হাফিজিয়া মাদ্রাসা,88.9344352,24.1882946,POINT
"10939033045",nodes,,,school,"South Gunari Secondary School, Ishwardi Union, Natore",89.0074446,24.1677816,POINT
"10956681667",nodes,,,school,Monjilpukur High School,88.9114871,24.1933569,POINT
"7503211761",nodes,,,college,Bagsyesta thoferh uddin govt primary school,88.852382,24.1851672,POINT
"3302228773",nodes,,,,Khademul Islam Madrasha Complex,89.56363,22.8010263,POINT
"6071752212",nodes,,,,"Institute of Library, Arts, Commerce and Sciences",89.5679631,22.8034168,POINT
"9594405204",nodes,,,school,High School,89.5684097,22.8297201,POINT
"9594405209",nodes,,,school,Rupsha Ghat Govt Primary School,89.5880547,22.8251554,POINT
"6222337757",nodes,,,school,খুলনায় মদিনাতুল উলুম কড়ি্য়া মাদ্রাসা,89.5733705,22.7374013,POINT
"10206557814",nodes,,,school,Kakmari Primary School,89.1881881,24.1795304,POINT
"9592480852",nodes,,,school,Sadhana Academy,89.9624386,24.0267319,POINT
"9628348146",nodes,,,school,Sahabatpu North Government Primary School,89.8789303,24.0884232,POINT
"6121988052",nodes,,,school,Sutarkhali Secondary School,89.4796139,22.4998278,POINT
"5835892091",nodes,,,school,Joykhaar Gov. Primary School Kam Cyclone Center.,89.6303393,22.5105781,POINT
"9522347918",nodes,,,,CHUNKURI HIGH SCHOOL,89.5296033,22.5674519,POINT
"9522347919",nodes,,,,SHAHID SMRITI  SECONDARY GIRLS SCHOOL,89.5219005,22.5788105,POINT
"6126339863",nodes,,,school,pankhali momtaj begum high school,89.5047945,22.6331539,POINT
"5942769101",nodes,,,kindergarten,Nogendronath Shishushikkha School,89.632255,22.4746704,POINT
"6088107391",nodes,,,school,Talukdr Faruk High School,89.5544878,22.4566288,POINT
"6088107407",nodes,,,school,Loudob Banishanta Gov. Primary School,89.5642108,22.4907877,POINT
"6126763110",nodes,,,school,baroikhali lokkhindar govt primary school,89.5038745,22.5895335,POINT
"6126763111",nodes,,,school,baroikhali lokkhindar govt school and cyclone centre,89.5040354,22.5898357,POINT
"9592025001",nodes,,,school,Kashba Majail A H High School,89.3552267,23.7108106,POINT
"6121988049",nodes,,,school,Naliyan Darul Madrasha,89.437927,22.4620747,POINT
"6116328331",nodes,,,school,Kakrabuniya Alia Madrasha and Orphanage,89.4305831,22.5737751,POINT
"6116328337",nodes,,,school,Jalalabad madrasha,89.4309103,22.5661169,POINT
"6027830120",nodes,,,school,Poschim sree Nogar Primary School,89.4737506,22.5178346,POINT
"6126763124",nodes,,,,lokkikhola dumolalum islamic madrasa,89.4683969,22.610329,POINT
"6027830139",nodes,,,school,Joy Nagar Gov. Primary School Cam Cyclone Center.,89.4610631,22.5330785,POINT
"6027830146",nodes,,,school,GP Secondary School,89.4602443,22.5337877,POINT
"6027830137",nodes,,,school,Vita Vhanga Horichor Primary School cam cyclone center.,89.4494176,22.5206592,POINT
"6122221035",nodes,,,school,Kalabagi Independent Ibtedayi Madrasah,89.4569774,22.4541265,POINT
"6121988041",nodes,,,school,Sutarkhali Darul-ul-Madrasha,89.4595402,22.4703286,POINT
"6112891102",nodes,,,school,South hadda primary and high school,89.4164948,22.4632422,POINT
"6218230616",nodes,,,college,KALINAGAR COLLEGE,89.4357453,22.617155,POINT
"6027830136",nodes,,,school,Ferick Dhanga BFC Primary School,89.4553989,22.5149654,POINT
"5856952057",nodes,,,school,Tapal Baria Govt. Primary School,89.812183,22.4376274,POINT
"9705192972",nodes,,,school,Central Grils High School,89.2392209,24.0077635,POINT
"9705192970",nodes,,,school,Jagir Hossain Academy,89.2345409,24.0040067,POINT
"9705203292",nodes,,,school,Bristy Model School,89.2477232,24.0215438,POINT
"9705203290",nodes,,,school,Ichamati High School,89.2401741,24.0165683,POINT
"9705192967",nodes,,,school,Al Haj Ahed Ali Biswas Collegiate High School,89.2170543,23.9983533,POINT
"9705513320",nodes,,,school,Arua Para Girls Hgih School,89.1436815,23.8983918,POINT
"9705227512",nodes,,,school,Noldaha Govt Primary School,89.3115936,23.9859514,POINT
"9705227516",nodes,,,school,Sadullapur High School,89.3850132,23.9647267,POINT
"9705295957",nodes,,,school,41 No. Char Bhawanipur Govt. Primary School,89.4014284,23.9346434,POINT
"9579940152",nodes,,,school,Govt Primary School,89.4224487,23.1733594,POINT
"9586300347",nodes,,,school,Noldanag High School,89.1381594,23.4067156,POINT
"9603778648",nodes,,,school,Govt Primary School,89.0755513,23.37802,POINT
"9521569709",nodes,,,,ARPANGASHIA P N HIGH SCHOOL,89.2040927,22.2964446,POINT
"6126029391",nodes,,,college,Gazi Abdul Jabbar High School and College,89.26346,22.3792658,POINT
"9520174468",nodes,,,,Dumuria Govt. Primary School,89.250374,22.244054,POINT
"9516985904",nodes,,,school,Sundarbon Girls high School  Ground,89.1790589,22.2661716,POINT
"5257243111",nodes,,,college,Munshiganj College,89.1528752,22.2661131,POINT
"9596434701",nodes,,,school,Morolbari Govt Primary School,89.1308867,22.1907672,POINT
"9521048917",nodes,,,,Shyamnagr Mohshin Collage,89.1067792,22.3390384,POINT
"8999091927",nodes,,,school,অর্জুন্দাহ-শ্রীনিবাসকাঠী সরকারি প্রাথমিক বিদ্যালয়,89.8455159,23.2801275,POINT
"5453201845",nodes,,,school,Bathadanga High School,89.8135035,23.2558956,POINT
"9592480850",nodes,,,school,Betuajani High School,89.9361826,24.0401115,POINT
"9523575839",nodes,,,school,Oxford Academy,89.7887934,23.839705,POINT
"4853513223",nodes,,,school,,89.2296042,23.8608698,POINT
"9705293761",nodes,,,school,Ratangonj Multilateral High School,89.6207782,23.8673171,POINT
"9705293753",nodes,,,school,Birahimpur Alhaz Mirza  AB. Rashid High School,89.5615062,23.9666741,POINT
"9592480870",nodes,,,school,Khalshi Adarsha High School,89.8159956,23.9174759,POINT
"9705227515",nodes,,,,Dublia High School,89.3624147,23.9722502,POINT
"9705295958",nodes,,,school,Shahid Dulal Pilot Girls High School,89.4078495,23.9418358,POINT
"9705250761",nodes,,,school,Nowsher Mondol High School,89.3881868,23.9556635,POINT
"9705354304",nodes,,,school,Manikhat High School,89.472673,23.888886,POINT
"7418824195",nodes,,,,Kawsar Teaching House,89.632771,24.0781943,POINT
"5221821252",nodes,,,,Pabna College,89.2365644,24.0068458,POINT
"7444507865",nodes,,,,Bera High Government Primary School,89.6287351,24.0815525,POINT
"7466854856",nodes,,,,Bera Hafizia Madrasah,89.6270393,24.0812575,POINT
"9705203297",nodes,,,school,Shahid Rafiz Uddin High School,89.1835414,24.0615197,POINT
"9705759522",nodes,,,,M.G. Secondary Girls School,88.8060309,24.0202881,POINT
"9705759519",nodes,,,school,Daulat Khali High School,88.8350853,24.0050513,POINT
"9705759520",nodes,,,school,Chak Daulatpur High School,88.8497711,24.0115499,POINT
"5221821260",nodes,,,,Pabna Zilla School,89.2332011,24.0022484,POINT
"9705192973",nodes,,,school,Adarsha Girls High School,89.2380449,24.0104518,POINT
"9705203296",nodes,,,school,Ruppur High School,89.1954635,24.0492137,POINT
"2352382625",nodes,,,school,Shahid Fazlur Haque High School,89.2484632,24.0062286,POINT
"2352385382",nodes,,,school,RM Academy High School,89.2393601,24.0103573,POINT
"9705227508",nodes,,,school,Ekdanta High School,89.3364528,24.0708758,POINT
"2739046632",nodes,,,university,Govt M. M. College,89.2020144,23.1604381,POINT
"9590448555",nodes,,,school,Police Line School,89.1966364,23.17305,POINT
"9705227509",nodes,,,,Lakshmipur High School,89.3984894,24.0482193,POINT
"9592480833",nodes,,,school,Nayankhan Memorial High School,89.8736908,24.0572653,POINT
"9592480838",nodes,,,school,Mamud Nagar Govt Primary School,89.8913498,24.0476231,POINT
"9592480866",nodes,,,school,Charmastul M.B.A High School,89.8382024,23.9389284,POINT
"9705732056",nodes,,,school,Boalia Junior Girls High School,88.8470364,23.9556965,POINT
"9705618000",nodes,,,school,Ibn Sina KG and Junior School,89.105589,23.8903802,POINT
"9705482207",nodes,,,school,Kalakakali Secondary School,89.1214636,23.9042162,POINT
"9705442595",nodes,,,,The Old Kushtia High School,89.1275929,23.9284815,POINT
"9705482204",nodes,,,school,KUSTIA GOVT. GIRLS HIGH SCHOOL,89.1369793,23.9066174,POINT
"10939189992",nodes,,,,"Rojatus Sunnah Qawmi Madrasah, Lalpur, Pabna Rd, Natore",88.9539395,24.1814806,POINT
"10938954811",nodes,,,school,"Lalpur Bright Ideal School, Lalpur, Natore",88.9681673,24.1794203,POINT
"5735983315",nodes,,,school,Kulbaria High School,88.6401695,23.8330294,POINT
"5153998749",nodes,,,college,Meherpur Government Mohila College,88.632851,23.7742464,POINT
"534843561",ways_poly,,,college,Noapara Sankarpasa Model Secondary School,89.3996673863053,23.0280319329879,POLYGON
"490257907",ways_poly,,,school,Primary School,89.7176889035645,23.2371860371885,POLYGON
"840487103",ways_poly,,,school,,89.280260509623,22.4096783537319,POLYGON
"840650393",ways_poly,,,school,,89.2831709756234,22.3985024638246,POLYGON
"541695905",ways_poly,,,school,Mohespur Boys School,88.9156883474829,23.357584932993,POLYGON
"541695907",ways_poly,,,school,Moheshpur Girl School,88.9165685460658,23.3572142389585,POLYGON
"353002012",ways_poly,,,college,Jhenaidah Polytechnic Institute,89.1991474516046,23.5418304146698,POLYGON
"1184829898",ways_poly,,,school,Jashore Govt. Girls' High School,89.2063541630872,23.1648832529273,POLYGON
"573402392",ways_poly,,,school,Muslim Academy,89.2066397438596,23.1665646038612,POLYGON
"533128398",ways_poly,,,college,Kazi Nazrul islam Degree College কাজি নজরুল ইসলাম ডিগ্রী কলেজ,89.1664413179983,23.2439429046527,POLYGON
"533132680",ways_poly,,,college,"Signal Training School, Jessore Cantonment",89.1820492384577,23.1974952428724,POLYGON
"234396746",ways_poly,,,school,Mohim Institute,89.8232837305586,23.5989847135348,POLYGON
"679017197",ways_poly,,,school,Burigoalini Forest Primary School,89.2388026035526,22.2495650415112,POLYGON
"1033305368",ways_poly,,,school,Kopotakko High School,89.3198503520716,22.2630248812401,POLYGON
"1033545144",ways_poly,,,,SUNDARBAN SECONDARY SCHOOL,89.3230585297716,22.467048011128,POLYGON
"532666450",ways_poly,,,college,Kanchannagar Model High School কাঞ্চননগর মডেল হাই স্কুল,89.1769903755396,23.5418982608209,POLYGON
"1033579281",ways_poly,,,,,89.5000116992197,22.5016927047431,POLYGON
"1033579282",ways_poly,,,,BURIRDABUR SESDP MODEL HIGH SCHOOL,89.536177156293,22.4902759264128,POLYGON
"381275472",ways_poly,,,school,Narail Government High School,89.5092021709202,23.172486761934,POLYGON
"232400128",ways_poly,,,school,Damuhuda Pilot Girls high School,88.777497660699,23.603383511773,POLYGON
"754249083",ways_poly,,,school,,88.8921233769193,23.6461369609818,POLYGON
"536866284",ways_poly,,,school,Bhayna Pashchimpara Primary School,88.640428573705,23.3125827912493,POLYGON
"536866325",ways_poly,,,school,Bhayna Jashodamani High School,88.6404274947918,23.3122286395141,POLYGON
"440550329",ways_poly,,,college,Alamdanga Mohila College,88.9399612994822,23.764000532926,POLYGON
"1033747857",ways_poly,,,school,Utali Pilot Girls High School,89.8177987282116,23.8482676914475,POLYGON
"1033735120",ways_poly,,,school,Abdul Jalil Academy,89.786676274332,23.8131308848619,POLYGON
"306094743",ways_poly,,,school,Noyabati school,89.5338223322087,22.8576608932051,POLYGON
"552111107",ways_poly,,,,Agriculture Training Institute,89.5173345400942,22.8731283011003,POLYGON
"1188796622",ways_poly,,,school,Palli Mangal Girls High School,89.5500392032079,22.8144557502883,POLYGON
"350935316",ways_poly,,,university,Khanjahan Ali College,89.5053215708826,22.9140295545504,POLYGON
"305272706",ways_poly,,,college,খুলনা পাবলিক কলেজ,89.5330210280409,22.8367846167521,POLYGON
"252173977",ways_poly,,,school,Rajbari Government High School,89.6469040165119,23.7597895100497,POLYGON
"581587769",ways_poly,,,university,Jessore University of Science & Technology,89.1252105486392,23.2333829345136,POLYGON
"1033858994",ways_poly,,,school,Golam Mohiuddin Kamol High School,89.9690608339538,23.7691952695921,POLYGON
"533104338",ways_poly,,,school,Bezpara Secondary School,89.1371638086755,23.4349413830731,POLYGON
"1033182662",ways_poly,,,school,Sundarban Secondary school,89.1261596775252,22.2088433358684,POLYGON
"1248895309",ways_poly,,,school,,89.1545951326565,22.228384420036,POLYGON
"1033183212",ways_poly,,,,Shahebkhali Siddique Gazi Secondary School,89.0615360826953,22.2215730281209,POLYGON
"543843395",ways_poly,,,school,Tripani Vidhapith High School,89.1504118149889,22.255964168149,POLYGON
"533136145",ways_poly,,,school,Banwary Nagar C B Pilot High School,89.4481615939849,24.1573468587014,POLYGON
"796857233",ways_poly,,,,Bera Monzur Kader Mohil Degree College,89.611115093987,24.0779337815937,POLYGON
"797890390",ways_poly,,,,Bera Government B. B. Pilot High School,89.6181363640091,24.0833446967825,POLYGON
"530199972",ways_poly,,,school,Galaxy School & College Bera-Pabna,89.6110382576163,24.0745771323462,POLYGON
"1049811336",ways_poly,,,school,,89.8775828033703,24.0922672582404,POLYGON
"638715763",ways_poly,,,school,"Technical Training Center, Khulna",89.4963907649736,22.8988177593685,POLYGON
"534847348",ways_poly,,,school,Noapara Model Primary School নওয়াপাড়া মডেল প্রাথমিক বিদ্যালয়,89.38815595,23.0421047,POLYGON
"1033858263",ways_poly,,,school,Diabari High School,89.9555078348376,23.7600259714251,POLYGON
"352006695",ways_poly,,,school,Khanabari School,89.5037899260731,22.8970999514164,POLYGON
"352006696",ways_poly,,,school,Khanabari School,89.5030603,22.8969636,POLYGON
"608293255",ways_poly,,,college,Azam Khan Govt Commerce College,89.568257541708,22.8117633797602,POLYGON
"325146945",ways_poly,,,college,"Academic Building,Khulna City College",89.5628206153719,22.8094146560011,POLYGON
"323385425",ways_poly,,,college,Chalna MM College,89.51486753143,22.5974308601884,POLYGON
"680535202",ways_poly,,,college,Govt. Shahpur Madhugram College,89.3976425293522,22.8663897814054,POLYGON
"1188796621",ways_poly,,,college,Khulna College,89.5507774906278,22.8149525660325,POLYGON
"441554588",ways_poly,,,school,Primary School,88.9379662816826,23.5902457789704,POLYGON
"350945668",ways_poly,,,school,Lakhohati High School,89.5480844151771,22.9247489926912,POLYGON
"984141225",ways_poly,,,school,Hapania-Singe Primary School,88.6435648975226,22.9230664076292,POLYGON
"530252435",ways_poly,,,college,Dariapur High School দরিয়াপুর উচ্চ বিদ্যালয়,89.5726310298599,23.9639777726486,POLYGON
"232400697",ways_poly,,,school,কার্পাসডাঙ্গা উচ্চ বিদ্যালয়,88.7094225617203,23.5736796441077,POLYGON
"1179672909",ways_poly,,,school,Paikpara High School,88.9030453901854,24.194786736397,POLYGON
"1179672961",ways_poly,,,college,"PAIKPARA COLLEGE, Pabna Rd, Lalpur, Natore",88.9030998482406,24.1951512603747,POLYGON
"534841211",ways_poly,,,college,Noapara Pir Bari Madrasa,89.402415033518,23.0255107321695,POLYGON
"531628696",ways_poly,,,college,Bagha Model High School,88.8357751257879,24.1958765034994,POLYGON
"534798569",ways_poly,,,college,Educational Institute,89.4860689669359,22.9400604942612,POLYGON
"1177996454",ways_poly,"100",,school,Pakurtola parimari school,89.6889153592691,24.1956048702353,POLYGON
"530187443",ways_poly,,,college,Shahzadpur Government College,89.5959779364668,24.1764078938352,POLYGON
"245265607",ways_poly,,,university,Bangabandhu Sheikh Mujibur Rahman Science and Technology University,89.8176780444728,22.9660217013481,POLYGON
"1047780183",ways_poly,,,school,,89.8789695328344,24.0878515581443,POLYGON
"1047780186",ways_poly,,,school,,89.8787738470828,24.0882253807208,POLYGON
"382396105",ways_poly,,,college,Narail Govt. Victoria College,89.4987502679044,23.1619380149373,POLYGON
"534826435",ways_poly,,,kindergarten,Rajghtat Kinder Garden School,89.4260287291505,23.0027603079216,POLYGON
"1033861954",ways_poly,,,school,Jamunabad High School,89.8630666715969,23.7898907705077,POLYGON
"578172990",ways_poly,,,school,Goalanda J.N.Govt.Primary School,89.765407978733,23.7241753625956,POLYGON
"596707098",ways_poly,,,school,Kalabagi Sunderbans Secondary School,89.4469549231234,22.4363522317894,POLYGON
"1033473814",ways_poly,,,,SHANKARKATI KHADIZA JR. GIRLS H. SCHOOL,89.1357305755944,22.3650065665392,POLYGON
"1033404475",ways_poly,,,,P.D.K. Secondary Girl School,89.0307692,22.3461619,POLYGON
"1033476158",ways_poly,,,,B.K. HIGH SCHOOL,89.2360575307131,22.3418571410074,POLYGON
"1033740088",ways_poly,,,school,Aricha Belayet Hossain High School,89.7846551599406,23.836533399503,POLYGON
"1033580685",ways_poly,,,,LAUDOBE BADAMTALA HIGH SCHOOL,89.5737414703282,22.5173032270383,POLYGON
"911553429",ways_poly,,,school,,89.8160279911089,23.8031438566971,POLYGON
"1187883466",ways_poly,,,school,B. K. School,89.5623363716754,22.8130708594929,POLYGON
"1033388724",ways_poly,,,college,Shyamnagar Technical School and Collage,89.1828076211347,22.2676393605949,POLYGON
"885644395",ways_poly,,,school,,89.6539844326108,22.4697784901414,POLYGON
"1033475098",ways_poly,,,,117 No Birshing Govt. Primary School,89.2112450832895,22.2941373676822,POLYGON
"533933628",ways_poly,,,college,St. Paul's High School,89.6112519083472,22.4676139842742,POLYGON
"324636397",ways_poly,,,school,Batbunia Secondary School,89.46297625,22.5703934,POLYGON
"533952407",ways_poly,,,college,Digraj Secondary School,89.5919213138046,22.5325118562648,POLYGON
"1033580687",ways_poly,,,,BAJUA UNION HIGH SCHOOL,89.56838575,22.5286722,POLYGON
"334919652",ways_poly,,,college,BN School & College বিএন স্কুল এন্ড কলেজ,89.5880211969016,22.5282133604227,POLYGON
"305284629",ways_poly,,,,Royermahal Madrasah,89.5233483383063,22.8360058685174,POLYGON
"1033521281",ways_poly,,,,BAMIA M M HIGH SCHOOL,89.2778149832469,22.4323864840752,POLYGON
"1033544422",ways_poly,,,,LALUA BAGALI M.M. SECONDARY SCHOOL,89.2508046202979,22.4467661096573,POLYGON
"668015284",ways_poly,,,school,,89.391435264331,22.5993872607928,POLYGON
"381276174",ways_poly,,,school,Narail Govt. Primary School,89.5096982474565,23.1716851626381,POLYGON
"679729849",ways_poly,,,school,Nokipur Pilot School,89.1023003217419,22.3470974541459,POLYGON
"668015285",ways_poly,,,school,"144, Deluty Purbopara Govt. Primary School",89.4062012041149,22.5953736291625,POLYGON
"666902881",ways_poly,,,school,Magura Deluti Primary School,89.4147187010645,22.6254974615566,POLYGON
"666902877",ways_poly,,,school,,89.4353457947497,22.6171145427577,POLYGON
"440445637",ways_poly,,,school,,89.210021724724,23.0151277855853,POLYGON
"694212263",ways_poly,,,school,,88.6570427093828,22.8398225697048,POLYGON
"694212264",ways_poly,,,school,,88.6576626171864,22.8394391033875,POLYGON
"1154255301",ways_poly,,,kindergarten,,88.6366258009315,22.9072889749752,POLYGON
"1005462691",ways_poly,,,school,Sri Sri Mahanambrata Missionary School,88.6414655203344,22.9410737746546,POLYGON
"984141228",ways_poly,,,school,Gangadhar Sishu Niketan,88.6434187444159,22.9285196952319,POLYGON
"957096706",ways_poly,,,,Al Azhar Hifzul Qurran Balika Madrasa,88.9504758978934,24.1822227818155,POLYGON
"957415988",ways_poly,,,school,মাধবপুর সরকারি প্রাথমিক বিদ্যালয়,88.9494307515943,24.184060434114,POLYGON
"531629426",ways_poly,,,college,College,88.8385849526441,24.1955936736985,POLYGON
"1079214957",ways_poly,,,college,"ইন্সটিটিউট অব লাইভস্টক সাইন্স অ্যান্ড টেকনোলজি, খুলনা",89.4038724033915,22.8649191192721,POLYGON
"368301306",ways_poly,,,college,Keshabpur College,89.2191899277879,22.9029343913899,POLYGON
"664061285",ways_poly,,,school,Boroshanta Govt Primary School,89.0546890797529,22.6125248854841,POLYGON
"1033582433",ways_poly,,,,ABUL HOSSAIN GIRLS HIGH SCHOOL,89.5220919,22.60632185,POLYGON
"668015283",ways_poly,,,school,,89.402626504805,22.6186057788836,POLYGON
"534826271",ways_poly,,,school,Rajghat Government Primary School রাজঘাট সরকারি প্রাইমারি বিদ্যালয়,89.42576075,23.00290115,POLYGON
"573822060",ways_poly,,,,Banasree Shiksha Niketan,89.1545764331183,22.2281013998963,POLYGON
"230958882",ways_poly,,,college,Jessore Polytechnique Institute,89.217988811376,23.1755057885606,POLYGON
"367207688",ways_poly,,,college,Upasahar Degree College,89.2083895606613,23.1824535198528,POLYGON
"535125012",ways_poly,,,school,School ground,89.3087803325152,23.1303731795224,POLYGON
"1184829903",ways_poly,,,school,Jashore Collectorate School,89.2091793723014,23.1638120304175,POLYGON
"575184089",ways_poly,,,school,Colectoret School,89.2091341966488,23.1638424932193,POLYGON
"270523271",ways_poly,,,school,,89.2062872203739,23.1520598368053,POLYGON
"533120915",ways_poly,,,college,Barobazar High School,89.1548049805478,23.3006724910679,POLYGON
"305581394",ways_poly,,,college,Govt Haji Muhammad Mohsin College,89.5405535351989,22.8522172823175,POLYGON
"535179813",ways_poly,,,college,Jessore Govt City College,89.2237031842237,23.1618573933249,POLYGON
"627566880",ways_poly,,,college,সরকারি ব্রজলাল কলেজ,89.5294424513996,22.8675840610668,POLYGON
"293510119",ways_poly,,,school,Vashani School area,89.5394009323845,22.856848300316,POLYGON
"668015282",ways_poly,,,school,,89.4051538520479,22.632882346494,POLYGON
"666895847",ways_poly,,,school,Jirbunia Sammilony Secondary School,89.4027692120425,22.6190724085511,POLYGON
"1033580686",ways_poly,,,,BAJUA  SECONDARY  GIRLS SCHOOL,89.56586435,22.52775955,POLYGON
"573402396",ways_poly,,,school,Badshah Faisal Islami Institute,89.2066247664564,23.164300165478,POLYGON
"1184820630",ways_poly,,,college,"Govt. Michael Madhusudan (M M) College, Jashore",89.2024492199047,23.161606937344,POLYGON
"1033180546",ways_poly,,,,Kalinchi A Gaffar Secondary School,89.0804976326076,22.2065757999527,POLYGON
"324636398",ways_poly,,,school,Batbunia Secondary School,89.4632278992341,22.5706355257256,POLYGON
"324636396",ways_poly,,,school,Batbunia Primary School,89.4640264243728,22.5706824095642,POLYGON
"542202891",ways_poly,,,school,Taki Government High School,88.9333082577926,22.5868084203392,POLYGON
"542202904",ways_poly,,,school,Taki Ramkrishna Mission High School,88.9223190436734,22.5840693644547,POLYGON
"1145636704",ways_poly,,,college,Bagula Srikrishna College,88.6431842856931,23.3298091311915,POLYGON
