Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,1,108,0.990740740741,0,3,1.0,0.9954389965792474,1754,1754,1754,8,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,23,2083,0.988958233317,11,118,0.906779661017,5,36,0.861111111111,0.9847477512710208,2557,2557,2557,39,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,190,0.973684210526,0,1,1.0,0,187,1.0,47,2777,0.983075261073,20,171,0.883040935673,21,67,0.686567164179,0.9725906277630415,3393,3393,3393,93,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,14,239,0.941422594142,0,2,1.0,0,234,1.0,86,3472,0.975230414747,35,178,0.803370786517,33,84,0.607142857143,0.9600855310049893,4209,4209,4209,168,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,252,0.904761904762,0,2,1.0,0,281,1.0,125,4166,0.969995199232,69,268,0.742537313433,44,124,0.645161290323,0.9485568427253093,5093,5093,5093,262,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,301,0.887043189369,0,3,1.0,0,327,1.0,180,4860,0.962962962963,110,291,0.621993127148,58,142,0.591549295775,0.9355165428764348,5924,5924,5924,382,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,46,350,0.868571428571,0,3,1.0,0,374,1.0,245,5555,0.955895589559,144,418,0.655502392344,64,241,0.734439834025,0.9281083417375018,6941,6941,6941,499,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,61,358,0.829608938547,0,4,1.0,0,421,1.0,321,6249,0.948631781085,201,733,0.725784447476,84,356,0.76404494382,0.9178672577268809,8121,8121,8121,667,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,71,461,0.845986984816,0,4,1.0,0,468,1.0,411,6944,0.940812211982,255,869,0.706559263521,97,441,0.780045351474,0.9092195493632307,9187,9187,9187,834,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,92,663,0.861236802413,0,5,1.0,0,515,1.0,501,7638,0.934406912804,302,966,0.687370600414,126,495,0.745454545455,0.9007002528690916,10282,10282,10282,1021,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,128,716,0.821229050279,0,5,1.0,0,562,1.0,605,8332,0.927388382141,371,1029,0.639455782313,154,560,0.725,0.8877186719028918,11204,11204,11204,1258,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,160,734,0.782016348774,0,6,1.0,0,608,1.0,724,9027,0.919796167054,434,1191,0.635600335852,177,643,0.724727838258,0.8776312556310918,12209,12209,12209,1496,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,197,894,0.779642058166,0,6,1.0,0,655,1.0,833,9721,0.914309227446,520,1471,0.646498980286,212,692,0.693641618497,0.8689634645434928,13439,13439,13439,1763,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,236,1056,0.776515151515,0,7,1.0,0,702,1.0,966,10416,0.907258064516,610,1737,0.64881980426,238,710,0.664788732394,0.8598578069455838,14628,14628,14628,2050,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,285,1323,0.784580498866,0,7,1.0,0,749,1.0,1116,11110,0.899549954995,706,2637,0.732271520667,272,726,0.625344352617,0.8563919768003867,16552,16552,16552,2381,0
17,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,331,1616,0.795173267327,0,8,1.0,0,796,1.0,1264,11805,0.892926725964,792,2369,0.665681722246,314,793,0.604035308953,0.8448841088169322,17387,17387,17387,2705,0
18,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,385,2044,0.811643835616,0,8,1.0,0,843,1.0,1396,12499,0.888311064885,916,2690,0.659479553903,351,918,0.617647058824,0.8398589622145037,19002,19002,19002,3053,0
19,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,439,2145,0.795337995338,0,9,1.0,0,889,1.0,1574,13193,0.880694307587,1031,3016,0.658156498674,399,1003,0.602193419741,0.8302641323130091,20255,20255,20255,3448,0
20,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,491,2523,0.805390408244,0,9,1.0,0,936,1.0,1751,13888,0.873919930876,1163,3251,0.642263918794,442,1070,0.58691588785,0.8228075840752872,21677,21677,21677,3853,0
21,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,575,2993,0.807885065152,0,10,1.0,0,983,1.0,1924,14582,0.868056508024,1306,3590,0.636211699164,486,1097,0.556973564266,0.8159105568694904,23255,23255,23255,4301,0
22,0,0.0,0.0,17,0,0.0,0,0.0,0.0,0,0.0,0.0,680,3638,0.81308411215,0,10,1.0,0,1030,1.0,2123,15277,0.861032925313,1450,3715,0.609690444145,528,1187,0.555181128896,0.8083437261133685,24857,24857,24857,4798,0
23,0,0.0,0.0,19,0,0.0,0,0.0,0.0,0,0.0,0.0,777,4271,0.81807539218,0,11,1.0,0,1077,1.0,2307,15971,0.855550685618,1603,3759,0.57355679702,585,1313,0.554455445545,0.801037800166654,26402,26402,26402,5291,0
24,0,0.0,0.0,26,0,0.0,0,0.0,0.0,0,0.0,0.0,878,4888,0.820376432079,0,11,1.0,0,1124,1.0,2525,16665,0.848484848485,1778,3854,0.538661131292,644,1419,0.546159267089,0.7926039841207396,27961,27961,27961,5851,0
25,0,0.0,0.0,38,0,0.0,0,0.0,0.0,0,0.0,0.0,1010,5640,0.820921985816,0,37,1.0,0,1170,1.0,2736,17360,0.842396313364,1937,4003,0.516112915314,701,1448,0.515883977901,0.7860273787848135,29658,29658,29658,6422,0
26,0,0.0,0.0,51,0,0.0,0,0.0,0.0,0,0.0,0.0,1131,6162,0.816455696203,0,63,1.0,0,1217,1.0,2961,18054,0.835992023928,2091,4082,0.487751102401,744,1484,0.498652291105,0.7786362758354259,31062,31062,31062,6978,0
27,0,0.0,0.0,58,0,0.0,0,0.0,0.0,0,0.0,0.0,1262,6729,0.812453559221,0,89,1.0,0,1264,1.0,3174,18749,0.830710971252,2234,4161,0.463109829368,795,1498,0.469292389853,0.77202216066482,32490,32490,32490,7523,0
28,0,0.0,0.0,77,0,0.0,0,0.0,0.0,0,0.0,0.0,1391,7093,0.803891160299,0,115,1.0,9,1311,0.993135011442,3362,19443,0.827084297691,2410,4240,0.431603773585,855,1508,0.433023872679,0.764164936220706,33710,33710,33710,8104,0
29,0,0.0,0.0,95,0,0.0,0,0.0,0.0,0,0.0,0.0,1536,7532,0.796070100903,0,118,1.0,17,1358,0.987481590574,3584,20137,0.822019168694,2565,4319,0.406112526048,918,1520,0.396052631579,0.7563171735650583,34984,34984,34984,8715,0
