Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
20,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,506,2523,0.799445105034,0,9,1.0,0,936,1.0,1731,13888,0.875360023041,1172,3251,0.639495539834,489,1070,0.542990654206,0.8204087281450385,21677,21677,21677,3903,0
21,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,601,2993,0.799198128968,0,10,1.0,0,983,1.0,1918,14582,0.868467974215,1303,3590,0.63704735376,540,1097,0.50774840474,0.8127714470006451,23255,23255,23255,4370,0
22,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,705,3638,0.806212204508,0,10,1.0,0,1030,1.0,2116,15277,0.861491130458,1437,3715,0.613189771198,586,1187,0.506318449874,0.8054471577422859,24857,24857,24857,4852,0
23,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,817,4271,0.808709904004,0,11,1.0,0,1077,1.0,2327,15971,0.854298415879,1581,3759,0.579409417398,630,1313,0.52018278751,0.7976289675024619,26402,26402,26402,5367,0
24,0,0.0,0.0,14,0,0.0,0,0.0,0.0,0,0.0,0.0,942,4888,0.80728314239,0,11,1.0,0,1124,1.0,2537,16665,0.847764776478,1740,3854,0.548521017125,680,1419,0.520789288231,0.7895282715210472,27961,27961,27961,5913,0
25,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,1060,5640,0.812056737589,0,37,1.0,0,1170,1.0,2756,17360,0.841244239631,1909,4003,0.523107669248,723,1448,0.500690607735,0.7832625261312294,29658,29658,29658,6468,0
26,0,0.0,0.0,26,0,0.0,0,0.0,0.0,0,0.0,0.0,1177,6162,0.808990587472,0,63,1.0,0,1217,1.0,2973,18054,0.835327351279,2081,4082,0.490200881921,767,1484,0.483153638814,0.7755456828278926,31062,31062,31062,7024,0
27,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0,0.0,0.0,1311,6729,0.805171645118,0,89,1.0,0,1264,1.0,3178,18749,0.83049762654,2209,4161,0.469118000481,820,1498,0.452603471295,0.7695290858725762,32490,32490,32490,7548,0
28,0,0.0,0.0,39,0,0.0,0,0.0,0.0,0,0.0,0.0,1434,7093,0.79782884534,0,115,1.0,4,1311,0.996948893974,3397,19443,0.825284163966,2405,4240,0.432783018868,871,1508,0.422413793103,0.7605458320973005,33710,33710,33710,8150,0
29,0,0.0,0.0,47,0,0.0,0,0.0,0.0,0,0.0,0.0,1548,7532,0.794476898566,0,118,1.0,12,1358,0.9911634757,3587,20137,0.821870189204,2560,4319,0.407270201436,922,1520,0.393421052632,0.7546878573061971,34984,34984,34984,8676,0
30,0,0.0,0.0,57,0,0.0,0,0.0,0.0,0,0.0,0.0,1697,8274,0.794899685763,0,121,1.0,23,1405,0.983629893238,3821,20832,0.816580261137,2718,4398,0.381991814461,965,1525,0.367213114754,0.7492271919026126,36555,36555,36555,9281,0
31,0,0.0,0.0,68,0,0.0,0,0.0,0.0,0,0.0,0.0,1830,8661,0.788708001386,0,123,1.0,35,1452,0.975895316804,4040,21526,0.812319985134,2874,4477,0.358052267143,1025,1754,0.415621436716,0.7437422683125839,37993,37993,37993,9872,0
32,0,0.0,0.0,85,0,0.0,0,0.0,0.0,0,0.0,0.0,1967,9125,0.784438356164,0,126,1.0,56,1498,0.96261682243,4304,22221,0.806309347014,3048,4556,0.330992098332,1082,1983,0.45436207766,0.7374775367637754,39509,39509,39509,10542,0
33,1,0.0,0.0,102,0,0.0,0,0.0,0.0,0,0.0,0.0,2121,9389,0.77409734796,1,126,0.992063492063,73,1545,0.952750809061,4556,22915,0.80117826751,3229,4635,0.30334412082,1139,2213,0.485314053321,0.7301521201283591,40823,40823,40823,11222,0
34,1,0.0,0.0,122,0,0.0,0,0.0,0.0,0,0.0,0.0,2279,9854,0.768723361072,1,126,0.992063492063,93,1592,0.941582914573,4779,23610,0.797585768742,3409,4713,0.276681519202,1189,2442,0.513104013104,0.7253702435222146,42337,42337,42337,11873,0
35,1,0.0,0.0,143,0,0.0,0,0.0,0.0,0,0.0,0.0,2448,10158,0.759007678677,1,126,0.992063492063,113,1639,0.93105552166,5005,24304,0.794066820276,3540,4792,0.261268781302,1250,2671,0.532010482965,0.7204623483634699,43690,43690,43690,12501,0
36,1,0.0,0.0,155,0,0.0,1,0.0,0.0,0,0.0,0.0,2604,10622,0.754848427791,1,126,0.992063492063,141,1686,0.916370106762,5257,24998,0.789703176254,3695,4871,0.24142886471,1304,2900,0.550344827586,0.7158374444174059,45203,45203,45203,13159,0
37,1,0.0,0.0,168,0,0.0,1,0.0,0.0,0,0.0,0.0,2748,10708,0.743369443407,1,126,0.992063492063,169,1733,0.902481246394,5464,25693,0.787335071809,3859,4950,0.220404040404,1371,3129,0.56184084372,0.7099203694512182,46339,46339,46339,13782,0
38,1,0.0,0.0,184,0,0.0,2,0.0,0.0,0,0.0,0.0,2902,11114,0.738887889149,1,126,0.992063492063,185,1779,0.896008993817,5697,26387,0.784098230189,4038,5029,0.197057069,1430,3358,0.574151280524,0.7056891176532128,47793,47793,47793,14440,0
39,1,0.0,0.0,208,0,0.0,2,0.0,0.0,0,0.0,0.0,3067,11574,0.735009504061,1,126,0.992063492063,208,1826,0.886089813801,5928,27082,0.781109223839,4212,5108,0.175411119812,1491,3588,0.584448160535,0.7019308778192439,49304,49304,49304,15118,0
40,1,0.0,0.0,229,0,0.0,2,0.0,0.0,0,0.0,0.0,3226,11728,0.724931787176,1,126,0.992063492063,237,1873,0.873465029365,6159,27776,0.778261808756,4366,5187,0.158280316175,1546,3817,0.594969871627,0.6970122953254004,50507,50507,50507,15767,0
41,1,0.0,0.0,247,0,0.0,2,0.0,0.0,0,0.0,0.0,3391,12088,0.719473858372,1,126,0.992063492063,271,1920,0.858854166667,6413,28470,0.774745345978,4541,5266,0.137675655146,1589,4046,0.607266435986,0.6926573695970414,51916,51916,51916,16456,0
42,1,0.0,0.0,271,0,0.0,2,0.0,0.0,0,0.0,0.0,3549,12387,0.71348994914,1,126,0.992063492063,298,1967,0.848500254194,6650,29165,0.771986970684,4685,5345,0.123479887746,1639,4275,0.616608187135,0.689326950154886,53265,53265,53265,17096,0
43,1,0.0,0.0,293,0,0.0,3,0.0,0.0,0,0.0,0.0,3729,12618,0.70446980504,1,155,0.993548387097,341,2014,0.830685203575,6885,29859,0.769416256405,4846,5423,0.106398672322,1694,4504,0.623889875666,0.6848441537023803,54573,54573,54573,17793,0
44,1,0.0,0.0,319,0,0.0,3,0.0,0.0,0,0.0,0.0,3908,12891,0.696842758514,1,184,0.994565217391,385,2060,0.813106796117,7123,30554,0.766871768017,5022,5502,0.0872410032715,1754,4733,0.629410521868,0.6804591946212717,55924,55924,55924,18516,0
45,2,0.0,0.0,346,0,0.0,4,0.0,0.0,0,0.0,0.0,4066,13216,0.692342615012,1,213,0.995305164319,425,2107,0.798291409587,7323,31248,0.765649001536,5176,5581,0.0725676402078,1809,4963,0.635502720129,0.6782026234998605,57328,57328,57328,19152,0
46,2,0.0,0.0,370,0,0.0,4,0.0,0.0,0,0.0,0.0,4234,13515,0.686718460969,2,227,0.991189427313,470,2154,0.781801299907,7577,31943,0.762796230786,5345,5660,0.0556537102473,1862,5192,0.641371340524,0.6743282615733247,58691,58691,58691,19866,0
47,2,0.0,0.0,412,0,0.0,4,0.0,0.0,0,0.0,0.0,4395,13855,0.682785997835,3,240,0.9875,515,2201,0.766015447524,7802,32637,0.760946165395,5521,5739,0.0379857117965,1919,5421,0.646006271906,0.6715590834206979,60093,60093,60093,20573,0
48,2,0.0,0.0,442,8,54.25,4,0.0,0.0,0,0.0,0.0,4594,14277,0.678223716467,4,254,0.984251968504,562,2248,0.75,8048,33331,0.758543098017,5712,5818,0.0182193193537,1974,5650,0.650619469027,0.6677491637709869,61586,61586,61586,21342,0
49,2,0.0,0.0,473,17,26.8235294118,6,0.0,0.0,0,0.0,0.0,4775,14469,0.669984103946,6,268,0.977611940299,610,2295,0.734204793028,8259,34026,0.757273849409,5877,5897,0.00339155502798,2043,5879,0.652491920395,0.6639194284896024,62851,62851,62851,22051,0
50,2,0.0,0.0,510,26,18.6153846154,6,0.0,0.0,0,0.0,0.0,4939,14652,0.662912912913,7,281,0.975088967972,656,2341,0.719777872704,8503,34720,0.755097926267,6049,5976,0.0122155287818,2090,6108,0.657825802227,0.6625483589167602,64104,64104,64104,22762,0
51,2,0.0,0.0,527,34,14.5,6,0.0,0.0,0,0.0,0.0,5096,15107,0.662672933077,8,295,0.972881355932,702,2388,0.706030150754,8701,35415,0.754313144148,6239,6055,0.0303881090008,2145,6338,0.661565162512,0.6639444173573866,65632,65632,65632,23426,0
52,4,0.0,0.0,560,43,12.023255814,6,0.0,0.0,0,0.0,0.0,5274,15402,0.65757693806,9,295,0.969491525424,750,2435,0.691991786448,8955,36109,0.752000886206,6420,6133,0.0467960215229,2211,6567,0.663316582915,0.6631882240535053,66984,66984,66984,24189,0
53,4,0.0,0.0,593,52,10.4038461538,6,0.0,0.0,0,0.0,0.0,5459,15676,0.651760653228,10,296,0.966216216216,799,2482,0.678082191781,9195,36803,0.750156237263,6591,6212,0.0610109465551,2269,6796,0.666127133608,0.6623680782235754,68317,68317,68317,24926,0
54,5,0.0,0.0,628,60,9.46666666667,6,0.0,0.0,0,0.0,0.0,5627,16051,0.64942994206,11,297,0.962962962963,865,2529,0.657967576117,9423,37498,0.748706597685,6769,6291,0.0759815609601,2320,7025,0.66975088968,0.6625137990853178,69751,69751,69751,25654,0
55,6,0.0,0.0,664,69,8.6231884058,7,0.0,0.0,0,0.0,0.0,5823,16365,0.644179651696,12,298,0.959731543624,920,2576,0.642857142857,9650,38192,0.74732928362,6949,6370,0.0908948194662,2363,7254,0.674248690378,0.6622799617569316,71124,71124,71124,26394,0
56,6,0.0,0.0,702,78,8.0,7,0.0,0.0,0,0.0,0.0,6004,16745,0.641445207525,15,298,0.94966442953,960,2623,0.634006862371,9889,38887,0.745699076812,7107,6449,0.102031322686,2408,7483,0.678203928906,0.6622521119578849,72563,72563,72563,27098,0
57,6,0.0,0.0,746,86,7.67441860465,7,0.0,0.0,0,0.0,0.0,6172,16984,0.636599152143,16,299,0.946488294314,1015,2669,0.619707755714,10119,39581,0.744347035194,7288,6528,0.116421568627,2469,7713,0.67989109296,0.6619008935824533,73860,73860,73860,27838,0
58,6,0.0,0.0,785,95,7.26315789474,8,0.0,0.0,0,0.0,0.0,6462,17155,0.623316817254,18,398,0.954773869347,1082,2716,0.601620029455,10312,40275,0.743960273122,7466,6607,0.130013621916,2518,7942,0.682951397633,0.6604378358248657,75188,75188,75188,28657,0
59,6,0.0,0.0,813,159,4.11320754717,10,0.0,0.0,0,0.0,0.0,6684,17400,0.615862068966,19,406,0.953201970443,1140,2656,0.57078313253,10512,40970,0.743422016109,7612,6686,0.138498354771,2559,8171,0.686819238771,0.6577673712850565,76448,76448,76448,29355,0
60,6,0.0,0.0,845,175,3.82857142857,12,0.0,0.0,0,0.0,0.0,6928,17547,0.605174673733,21,414,0.949275362319,1192,2596,0.540832049307,10745,41664,0.742103494624,7783,6765,0.150480413895,2623,8400,0.687738095238,0.6552004228929488,77561,77561,77561,30155,0
61,7,0.0,0.0,876,248,2.53225806452,14,0.0,0.0,0,0.0,0.0,7186,17917,0.59892839203,22,422,0.947867298578,1253,2536,0.505914826498,10955,42359,0.741377275195,7961,6843,0.163378635102,2680,8629,0.689419399699,0.6527091724295159,78954,78954,78954,30954,0
62,7,0.0,0.0,912,256,2.5625,14,0.0,0.0,0,0.0,0.0,7436,18059,0.588238551415,24,430,0.944186046512,1298,2476,0.475767366721,11175,43053,0.740436206536,8128,6922,0.174227101994,2717,8858,0.693271618876,0.6509231268893497,80054,80054,80054,31711,0
63,7,0.0,0.0,954,264,2.61363636364,15,0.0,0.0,0,0.0,0.0,7683,18304,0.580255681818,25,437,0.942791762014,1360,2416,0.437086092715,11390,43748,0.739645240925,8305,7001,0.186259105842,2770,9088,0.695202464789,0.6495483521622486,81258,81258,81258,32509,0
64,7,0.0,0.0,1000,272,2.67647058824,17,0.0,0.0,0,0.0,0.0,7929,18607,0.573870048906,26,445,0.941573033708,1418,2356,0.398132427844,11579,44442,0.739458170199,8483,7080,0.198163841808,2843,9317,0.694858860148,0.6486627322192465,82519,82519,82519,33302,0
65,8,0.0,0.0,1047,279,2.75268817204,17,0.0,0.0,0,0.0,0.0,8193,18741,0.562830158476,27,453,0.940397350993,1467,2296,0.36106271777,11805,45136,0.738457107409,8656,7159,0.209107417237,2896,9546,0.696626859418,0.6467408204760197,83610,83610,83610,34116,0
66,8,0.0,0.0,1093,292,2.74315068493,19,0.0,0.0,0,0.0,0.0,8458,19203,0.559547987294,29,461,0.937093275488,1524,2236,0.318425760286,12002,45831,0.738124849992,8829,7238,0.219812102791,2958,9775,0.697391304348,0.6462439437414742,85036,85036,85036,34920,0
67,9,0.0,0.0,1144,305,2.75081967213,22,0.0,0.0,0,0.0,0.0,8705,19507,0.55374993592,32,636,0.949685534591,1582,2236,0.292486583184,12230,46525,0.73713057496,9001,7317,0.230148968156,3020,10004,0.698120751699,0.6459378250317809,86530,86530,86530,35745,0
68,9,0.0,0.0,1191,327,2.64220183486,22,0.0,0.0,0,0.0,0.0,8932,19871,0.550500729707,35,811,0.956843403206,1627,2236,0.272361359571,12465,47220,0.736022871665,9156,7396,0.237966468361,3072,10233,0.699794781589,0.6458442118645992,88094,88094,88094,36509,0
69,9,0.0,0.0,1244,349,2.56446991404,25,0.0,0.0,0,0.0,0.0,9167,20002,0.541695830417,40,985,0.959390862944,1689,2236,0.244633273703,12656,47914,0.735860082648,9310,7475,0.245484949833,3123,10463,0.701519640638,0.6451176417963858,89424,89424,89424,37263,0
70,9,0.0,0.0,1282,370,2.46486486486,30,0.0,0.0,0,0.0,0.0,9433,20363,0.536757845111,42,1160,0.963793103448,1748,2236,0.21824686941,12863,48608,0.735372778144,9474,7553,0.25433602542,3170,10692,0.703516647961,0.6449077839572662,90982,90982,90982,38051,0
71,12,0.0,0.0,1343,392,2.42602040816,31,0.0,0.0,0,0.0,0.0,9689,20649,0.53077630878,43,1263,0.965954077593,1804,2236,0.193202146691,13105,49303,0.734194673752,9626,7632,0.261268343816,3220,10921,0.705155205567,0.6439564483310966,92396,92396,92396,38873,0
72,14,0.0,0.0,1397,413,2.38256658596,34,0.0,0.0,0,0.0,0.0,9924,20833,0.523640378246,47,1366,0.965592972182,1882,2236,0.15831842576,13335,49997,0.73328399704,9797,7711,0.270522630009,3270,11150,0.706726457399,0.6428830597827246,93706,93706,93706,39700,0
73,14,0.0,0.0,1435,435,2.29885057471,35,0.0,0.0,0,0.0,0.0,10213,21111,0.516223769599,54,1469,0.963240299523,1939,2236,0.13282647585,13557,50692,0.732561350903,9938,7790,0.275738125802,3305,11379,0.70955268477,0.6415173689965514,95112,95112,95112,40490,0
74,16,744,0.978494623656,1479,457,2.2363238512,40,0.0,0.0,0,0.0,0.0,10468,21383,0.510452228406,57,1572,0.963740458015,1986,2236,0.111806797853,13751,51386,0.732397929397,10088,7869,0.281992629305,3367,11608,0.709941419711,0.6433088273096499,97255,97255,97255,41252,0
75,16,1489,0.989254533244,1537,478,2.21548117155,41,0.0,0.0,0,0.0,0.0,10758,21731,0.504946850122,64,1675,0.961791044776,2055,2236,0.0809481216458,13967,52081,0.731821585607,10250,7948,0.289632611978,3419,11838,0.711184321676,0.6451103783827254,99476,99476,99476,42107,0
76,16,2234,0.992837958818,1587,500,2.174,47,0.0,0.0,0,0.0,0.0,11029,22191,0.502996710378,67,1778,0.962317210349,2129,2236,0.0478533094812,14184,52562,0.730147254671,10420,8027,0.298118848885,3470,11939,0.709355892453,0.6462396641272532,101467,101467,101467,42949,0
77,17,2979,0.994293387043,1639,521,2.14587332054,48,0.0,0.0,0,0.0,0.0,11347,22465,0.494903182729,70,1881,0.962785752259,2182,2236,0.0241502683363,14422,53043,0.728107384575,10603,8106,0.308043424624,3527,12041,0.707084129225,0.6462836005887366,103272,103272,103272,43855,0
78,18,3724,0.995166487648,1686,543,2.10497237569,52,0.0,0.0,0,0.0,0.0,11627,22785,0.489708141321,78,2030,0.96157635468,2244,2236,0.00357781753131,14630,53524,0.726664673791,10802,8185,0.319731215638,3595,12143,0.703944659475,0.647313872777408,105170,105170,105170,44732,0
79,20,4469,0.995524725889,1745,565,2.08849557522,56,0.0,0.0,0,0.0,0.0,11895,23204,0.487372866747,80,2179,0.963285910968,2314,2236,0.0348837209302,14854,54005,0.72495139339,10996,8263,0.330751543023,3643,12245,0.702490812577,0.6499916018140082,107166,107166,107166,45603,0
80,21,5214,0.995972382048,1798,586,2.06825938567,58,0.0,0.0,0,0.0,0.0,12194,23550,0.482208067941,88,2328,0.962199312715,2378,2236,0.0635062611807,15082,54486,0.723194949161,11180,8342,0.340206185567,3708,12347,0.699684133798,0.6515964029370513,109089,109089,109089,46507,0
81,22,5959,0.996308105387,1851,608,2.04440789474,58,0.0,0.0,0,0.0,0.0,12497,23768,0.474209020532,96,2478,0.961259079903,2448,2236,0.0948121645796,15325,54968,0.721201426284,11359,8421,0.348889680561,3772,12449,0.697003775404,0.6525652240569229,110887,110887,110887,47428,0
82,24,6704,0.996420047733,1913,629,2.0413354531,62,0.0,0.0,0,0.0,0.0,12856,24267,0.470227057321,101,2627,0.961553102398,2524,2236,0.128801431127,15542,55449,0.719706396869,11545,8500,0.358235294118,3843,12550,0.693784860558,0.6542908234627574,112962,112962,112962,48410,0
83,25,7449,0.996643844811,1986,651,2.05069124424,66,0.0,0.0,0,0.0,0.0,13162,24627,0.465545945507,107,2776,0.961455331412,2598,2236,0.161896243292,15785,55930,0.717772215269,11710,8579,0.36496095116,3898,12652,0.691906417958,0.6557963446475196,114900,114900,114900,49337,0
84,28,8194,0.996582865511,2043,672,2.04017857143,68,0.0,0.0,0,0.0,0.0,13507,24993,0.45956867923,114,2925,0.961025641026,2675,2236,0.19633273703,16046,56411,0.715551931361,11902,8658,0.374682374682,3960,12754,0.689509173593,0.656812988369008,116843,116843,116843,50343,0
85,29,8939,0.996755789238,2120,694,2.05475504323,75,0.0,0.0,0,0.0,0.0,13836,25505,0.457518133699,125,3074,0.959336369551,2757,2236,0.233005366726,16343,56892,0.712736412852,12122,8737,0.387432757239,4013,12856,0.687850031114,0.6585808816728747,118933,118933,118933,51420,0
86,30,9684,0.996902106568,2178,716,2.04189944134,78,0.0,0.0,0,0.0,0.0,14228,25885,0.45033803361,129,3224,0.959987593052,2845,2236,0.272361359571,16603,57374,0.710618049988,12286,8816,0.393602540835,4079,12958,0.685213767557,0.6590538740870026,120893,120893,120893,52456,0
87,34,10429,0.996739860006,2241,737,2.04070556309,81,0.0,0.0,0,0.0,0.0,14579,26276,0.44515908053,131,3373,0.961162170175,2923,2236,0.307245080501,16883,57855,0.708184253738,12474,8895,0.402360876897,4146,13060,0.682542113323,0.65985951603845,122861,122861,122861,53492,0
88,37,11174,0.996688741722,2315,759,2.05006587615,85,0.0,0.0,0,0.0,0.0,14898,26546,0.438785504407,136,4120,0.966990291262,2999,2236,0.341234347048,17128,58336,0.706390565003,12666,8973,0.411568037446,4199,13161,0.680951295494,0.6626710825585571,125305,125305,125305,54463,0
89,40,11918,0.99664373217,2371,780,2.03974358974,87,0.0,0.0,0,0.0,0.0,15262,26885,0.432322856611,139,4867,0.971440312307,3080,2236,0.377459749553,17373,58817,0.70462621351,12862,8971,0.433730910712,4268,13372,0.680825605743,0.6663485756300549,127846,127846,127846,55482,0
90,40,12663,0.996841190871,2445,802,2.04862842893,92,0.0,0.0,0,0.0,0.0,15638,27189,0.424840928317,141,5614,0.974884218026,3161,2236,0.413685152057,17652,59298,0.702317110189,13087,8968,0.459299732382,4345,13582,0.680091297305,0.6697940959862526,130352,130352,130352,56601,0
91,43,13408,0.996792959427,2508,824,2.04368932039,99,0.0,0.0,0,0.0,0.0,15984,27570,0.420239390642,148,6362,0.976736875196,3260,2236,0.457960644007,17915,59780,0.700317832051,13319,8966,0.485500780727,4417,13793,0.679765098238,0.6737375788895659,132939,132939,132939,57693,0
92,45,14153,0.996820462093,2571,845,2.0426035503,108,0.0,0.0,0,0.0,0.0,16314,27918,0.415645819901,154,7109,0.978337318892,3339,2236,0.493291592129,18217,60261,0.69769834553,13484,8963,0.504407006583,4500,14004,0.678663239075,0.6766084331569352,135489,135489,135489,58732,0
