Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,9,1388,0.993515850144,5,108,0.953703703704,0,3,1.0,0.992018244013683,1754,1754,1754,14,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,27,2083,0.987037926068,12,118,0.898305084746,3,36,0.916666666667,0.9835745013687915,2557,2557,2557,42,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,53,2777,0.980914656104,27,171,0.842105263158,13,67,0.805970149254,0.9722959033303861,3393,3393,3393,94,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,4,239,0.983263598326,0,2,1.0,0,234,1.0,97,3472,0.972062211982,49,178,0.724719101124,20,84,0.761904761905,0.9596103587550487,4209,4209,4209,170,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,7,252,0.972222222222,0,2,1.0,0,281,1.0,136,4166,0.967354776764,80,268,0.701492537313,32,124,0.741935483871,0.9499312782250148,5093,5093,5093,255,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,16,301,0.946843853821,0,3,1.0,0,327,1.0,197,4860,0.959465020576,114,291,0.60824742268,44,142,0.69014084507,0.937373396353815,5924,5924,5924,371,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,30,350,0.914285714286,0,3,1.0,0,374,1.0,257,5555,0.953735373537,158,418,0.622009569378,57,241,0.763485477178,0.9276761273591702,6941,6941,6941,502,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,52,358,0.854748603352,0,4,1.0,0,421,1.0,332,6249,0.94687149944,197,733,0.731241473397,77,356,0.783707865169,0.9189754956286171,8121,8121,8121,658,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,77,461,0.832971800434,0,4,1.0,0,468,1.0,428,6944,0.9383640553,260,869,0.70080552359,96,441,0.78231292517,0.9062806139109612,9187,9187,9187,861,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,94,663,0.858220211161,0,5,1.0,0,515,1.0,513,7638,0.932835820896,314,966,0.674948240166,115,495,0.767676767677,0.8992413927251508,10282,10282,10282,1036,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,121,716,0.831005586592,0,5,1.0,0,562,1.0,621,8332,0.925468074892,390,1029,0.620991253644,134,560,0.760714285714,0.8870938950374866,11204,11204,11204,1267,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,160,734,0.782016348774,0,6,1.0,0,608,1.0,754,9027,0.916472803811,462,1191,0.612090680101,165,643,0.743390357698,0.8738635432877385,12209,12209,12209,1542,0
14,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,198,894,0.778523489933,0,6,1.0,0,655,1.0,860,9721,0.911531735418,536,1471,0.635622025833,189,692,0.726878612717,0.8674752585757869,13439,13439,13439,1785,0
15,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,241,1056,0.77178030303,0,7,1.0,0,702,1.0,981,10416,0.90581797235,624,1737,0.640759930915,227,710,0.680281690141,0.8584222039923435,14628,14628,14628,2075,0
16,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,278,1323,0.789871504157,0,7,1.0,0,749,1.0,1121,11110,0.899099909991,724,2637,0.725445582101,256,726,0.64738292011,0.8564523924601256,16552,16552,16552,2382,0
17,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,333,1616,0.793935643564,0,8,1.0,0,796,1.0,1309,11805,0.889114781872,826,2369,0.651329674968,293,793,0.63051702396,0.8414332547305459,17387,17387,17387,2765,0
18,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,386,2044,0.811154598826,0,8,1.0,0,843,1.0,1493,12499,0.880550444036,936,2690,0.652044609665,330,918,0.640522875817,0.8347542363961689,19002,19002,19002,3150,0
19,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,443,2145,0.793473193473,0,9,1.0,0,889,1.0,1684,13193,0.872356552717,1045,3016,0.653514588859,367,1003,0.634097706879,0.8255739323623796,20255,20255,20255,3545,0
20,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,507,2523,0.799048751486,0,9,1.0,0,936,1.0,1871,13888,0.86527937788,1174,3251,0.638880344509,414,1070,0.61308411215,0.8174101582322277,21677,21677,21677,3974,0
21,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,594,2993,0.801536919479,0,10,1.0,0,983,1.0,2044,14582,0.8598271842,1297,3590,0.638718662953,448,1097,0.59161349134,0.8119544184046441,23255,23255,23255,4393,0
22,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,686,3638,0.811434854316,0,10,1.0,0,1030,1.0,2253,15277,0.852523401191,1425,3715,0.616419919246,503,1187,0.576242628475,0.8046023253007201,24857,24857,24857,4877,0
23,0,0.0,0.0,18,0,0.0,0,0.0,0.0,0,0.0,0.0,782,4271,0.816904706158,0,11,1.0,0,1077,1.0,2451,15971,0.846534343498,1570,3759,0.582335727587,557,1313,0.575780654989,0.797666843420953,26402,26402,26402,5378,0
24,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0,0.0,0.0,908,4888,0.814238952537,0,11,1.0,0,1124,1.0,2682,16665,0.839063906391,1709,3854,0.556564608199,597,1419,0.579281183932,0.7902077894209792,27961,27961,27961,5926,0
25,0,0.0,0.0,43,0,0.0,0,0.0,0.0,0,0.0,0.0,1037,5640,0.816134751773,0,37,1.0,0,1170,1.0,2892,17360,0.833410138249,1841,4003,0.540094928803,642,1448,0.556629834254,0.7852518713331985,29658,29658,29658,6455,0
26,0,0.0,0.0,54,0,0.0,0,0.0,0.0,0,0.0,0.0,1177,6162,0.808990587472,0,63,1.0,0,1217,1.0,3121,18054,0.827129721945,1976,4082,0.515923566879,689,1484,0.535714285714,0.7775738844890864,31062,31062,31062,7017,0
27,0,0.0,0.0,66,0,0.0,0,0.0,0.0,0,0.0,0.0,1320,6729,0.803834150691,0,89,1.0,0,1264,1.0,3342,18749,0.82175049336,2145,4161,0.484498918529,743,1498,0.504005340454,0.7696522006771315,32490,32490,32490,7616,0
28,0,0.0,0.0,85,0,0.0,0,0.0,0.0,0,0.0,0.0,1457,7093,0.794586211758,0,115,1.0,4,1311,0.996948893974,3563,19443,0.816746386874,2320,4240,0.452830188679,792,1508,0.474801061008,0.7611687926431326,33710,33710,33710,8221,0
29,0,0.0,0.0,110,0,0.0,0,0.0,0.0,0,0.0,0.0,1589,7532,0.789033457249,0,118,1.0,12,1358,0.9911634757,3784,20137,0.812087202662,2512,4319,0.418383885159,844,1520,0.444736842105,0.7532872170134919,34984,34984,34984,8851,0
