Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,3,1388,0.997838616715,1,108,0.990740740741,0,3,1.0,0.9977194982896237,1754,1754,1754,4,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,15,2083,0.992798847816,9,118,0.923728813559,3,36,0.916666666667,0.9894407508799374,2557,2557,2557,27,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,190,1.0,0,1,1.0,0,187,1.0,32,2777,0.988476773497,21,171,0.877192982456,10,67,0.850746268657,0.9814323607427056,3393,3393,3393,63,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,239,0.979079497908,0,2,1.0,0,234,1.0,63,3472,0.98185483871,47,178,0.73595505618,17,84,0.797619047619,0.9686386315039202,4209,4209,4209,132,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,13,252,0.948412698413,0,2,1.0,0,281,1.0,113,4166,0.972875660106,78,268,0.708955223881,27,124,0.782258064516,0.9546436285097192,5093,5093,5093,231,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,301,0.916943521595,0,3,1.0,0,327,1.0,166,4860,0.965843621399,109,291,0.625429553265,44,142,0.69014084507,0.9419311276164753,5924,5924,5924,344,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,350,0.902857142857,0,3,1.0,0,374,1.0,243,5555,0.956255625563,147,418,0.648325358852,61,241,0.746887966805,0.9301253421697162,6941,6941,6941,485,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,44,358,0.877094972067,0,4,1.0,0,421,1.0,311,6249,0.950232037126,192,733,0.738062755798,80,356,0.775280898876,0.9227927595123753,8121,8121,8121,627,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,56,461,0.87852494577,0,4,1.0,0,468,1.0,385,6944,0.944556451613,245,869,0.718066743383,97,441,0.780045351474,0.9147708718841842,9187,9187,9187,783,0
11,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,72,663,0.891402714932,0,5,1.0,0,515,1.0,481,7638,0.937025399319,296,966,0.693581780538,126,495,0.745454545455,0.905271347986773,10282,10282,10282,976,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,98,716,0.86312849162,0,5,1.0,0,562,1.0,585,8332,0.929788766203,355,1029,0.655004859086,152,560,0.728571428571,0.8938771867190289,11204,11204,11204,1191,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,137,734,0.813351498638,0,6,1.0,0,608,1.0,685,9027,0.924116539271,420,1191,0.647355163728,184,643,0.713841368585,0.8832828241461217,12209,12209,12209,1427,0
14,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,176,894,0.803131991051,0,6,1.0,0,655,1.0,801,9721,0.917601069849,496,1471,0.662814411965,207,692,0.700867052023,0.8751395193094724,13439,13439,13439,1682,0
15,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,209,1056,0.802083333333,0,7,1.0,0,702,1.0,925,10416,0.911194316436,576,1737,0.668393782383,236,710,0.667605633803,0.867104183757178,14628,14628,14628,1948,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,246,1323,0.814058956916,0,7,1.0,0,749,1.0,1053,11110,0.905220522052,675,2637,0.744027303754,270,726,0.628099173554,0.8645480908651523,16552,16552,16552,2246,0
17,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,295,1616,0.81745049505,0,8,1.0,0,796,1.0,1219,11805,0.896738670055,768,2369,0.675812579147,313,793,0.605296343001,0.8509231034681084,17387,17387,17387,2598,0
18,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,347,2044,0.830234833659,0,8,1.0,0,843,1.0,1358,12499,0.891351308105,883,2690,0.671747211896,345,918,0.624183006536,0.8459109567413956,19002,19002,19002,2938,0
19,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,395,2145,0.815850815851,0,9,1.0,0,889,1.0,1538,13193,0.883423027363,993,3016,0.67075596817,382,1003,0.619142572283,0.8370278943470748,20255,20255,20255,3315,0
20,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,448,2523,0.822433610781,0,9,1.0,0,936,1.0,1730,13888,0.87543202765,1125,3251,0.65395262996,424,1070,0.603738317757,0.8284818009872215,21677,21677,21677,3736,0
21,0,0.0,0.0,11,0,0.0,0,0.0,0.0,0,0.0,0.0,542,2993,0.818910791848,0,10,1.0,0,983,1.0,1914,14582,0.868742285009,1257,3590,0.649860724234,467,1097,0.574293527803,0.8207267254353903,23255,23255,23255,4191,0
22,0,0.0,0.0,17,0,0.0,0,0.0,0.0,0,0.0,0.0,631,3638,0.826553051127,0,10,1.0,0,1030,1.0,2102,15277,0.862407540748,1390,3715,0.625841184388,523,1187,0.559393428812,0.8137747918091484,24857,24857,24857,4663,0
23,0,0.0,0.0,21,0,0.0,0,0.0,0.0,0,0.0,0.0,732,4271,0.828611566378,0,11,1.0,0,1077,1.0,2326,15971,0.854361029366,1523,3759,0.59483905294,578,1313,0.559786747906,0.8053935307931217,26402,26402,26402,5180,0
24,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0,0.0,0.0,844,4888,0.827332242226,0,11,1.0,0,1124,1.0,2527,16665,0.848364836484,1680,3854,0.564089257914,621,1419,0.562367864693,0.7982189478201781,27961,27961,27961,5702,0
25,0,0.0,0.0,37,0,0.0,0,0.0,0.0,0,0.0,0.0,963,5640,0.829255319149,0,37,1.0,0,1170,1.0,2746,17360,0.841820276498,1834,4003,0.541843617287,669,1448,0.537983425414,0.7917931080989952,29658,29658,29658,6249,0
26,0,0.0,0.0,45,0,0.0,0,0.0,0.0,0,0.0,0.0,1093,6162,0.822622525154,1,63,0.984126984127,0,1217,1.0,2962,18054,0.835936634541,2001,4082,0.509799118079,731,1484,0.507412398922,0.7829180348979461,31062,31062,31062,6833,0
27,0,0.0,0.0,57,0,0.0,0,0.0,0.0,0,0.0,0.0,1214,6729,0.819586862833,1,89,0.988764044944,0,1264,1.0,3194,18749,0.829644247693,2181,4161,0.475847152127,788,1498,0.473965287049,0.7746691289627577,32490,32490,32490,7435,0
28,0,0.0,0.0,72,0,0.0,0,0.0,0.0,0,0.0,0.0,1324,7093,0.813337092909,1,115,0.991304347826,3,1311,0.997711670481,3435,19443,0.823329733066,2340,4240,0.448113207547,859,1508,0.430371352785,0.765944823494512,33710,33710,33710,8034,0
29,0,0.0,0.0,94,0,0.0,0,0.0,0.0,0,0.0,0.0,1478,7532,0.803770578864,1,118,0.991525423729,11,1358,0.991899852725,3664,20137,0.818046382281,2503,4319,0.420467700857,917,1520,0.396710526316,0.7576034758746856,34984,34984,34984,8668,0
