Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
22,0,0.0,0.0,691,3638,0.810060472787,0,10,1.0,0,1030,1.0,2085,15277,0.863520324671,1497,3715,0.597039030956,548,1187,0.538331929233,0.8060506094862614,24857,24857,24857,4821,0
23,0,0.0,0.0,790,4271,0.815031608523,0,11,1.0,0,1077,1.0,2285,15971,0.85692818233,1642,3759,0.56318169726,598,1313,0.544554455446,0.7986894932202105,26402,26402,26402,5315,0
24,0,0.0,0.0,925,4888,0.810761047463,0,11,1.0,0,1124,1.0,2490,16665,0.850585058506,1787,3854,0.536325895174,663,1419,0.532769556025,0.7902435535209756,27961,27961,27961,5865,0
25,0,0.0,0.0,1031,5640,0.81719858156,0,37,1.0,0,1170,1.0,2695,17360,0.844758064516,1964,4003,0.509367974019,704,1448,0.513812154696,0.7844089284510082,29658,29658,29658,6394,0
26,0,0.0,0.0,1158,6162,0.812074001947,0,63,1.0,0,1217,1.0,2932,18054,0.837598316163,2119,4082,0.480891719745,770,1484,0.481132075472,0.77532032708776,31062,31062,31062,6979,0
27,0,0.0,0.0,1282,6729,0.809481349383,1,89,0.988764044944,0,1264,1.0,3157,18749,0.831617686277,2284,4161,0.451093487143,824,1498,0.449933244326,0.7676823638042475,32490,32490,32490,7548,0
28,0,0.0,0.0,1417,7093,0.80022557451,1,115,0.991304347826,3,1311,0.997711670481,3374,19443,0.826467108985,2476,4240,0.416037735849,882,1508,0.415119363395,0.7581429842776625,33710,33710,33710,8153,0
29,0,0.0,0.0,1552,7532,0.793945831121,1,118,0.991525423729,11,1358,0.991899852725,3584,20137,0.822019168694,2613,4319,0.394998842325,935,1520,0.384868421053,0.7514292247884747,34984,34984,34984,8696,0
30,0,0.0,0.0,1678,8274,0.797196035775,1,121,0.99173553719,24,1405,0.982918149466,3822,20832,0.816532258065,2774,4398,0.369258753979,991,1525,0.350163934426,0.7458623991246067,36555,36555,36555,9290,0
31,0,0.0,0.0,1823,8661,0.789516222145,1,123,0.991869918699,39,1452,0.973140495868,4057,21526,0.811530242497,2946,4477,0.341970069243,1037,1754,0.408779931585,0.7393467217645355,37993,37993,37993,9903,0
32,0,0.0,0.0,1967,9125,0.784438356164,1,126,0.992063492063,57,1498,0.961949265688,4307,22221,0.806174339589,3118,4556,0.315627743635,1085,1983,0.452849218356,0.7333518945050495,39509,39509,39509,10535,0
33,0,0.0,0.0,2109,9389,0.775375439344,1,126,0.992063492063,71,1545,0.954045307443,4531,22915,0.802269255946,3295,4635,0.289104638619,1135,2213,0.487121554451,0.7270656247703501,40823,40823,40823,11142,0
34,0,0.0,0.0,2263,9854,0.770347067181,1,126,0.992063492063,88,1592,0.94472361809,4727,23610,0.799788225328,3437,4713,0.270740504986,1191,2442,0.512285012285,0.7234806434088386,42337,42337,42337,11707,0
35,0,0.0,0.0,2424,10158,0.761370348494,1,126,0.992063492063,103,1639,0.937156802929,4956,24304,0.796082949309,3608,4792,0.247078464107,1245,2671,0.533882441033,0.7176241702906844,43690,43690,43690,12337,0
36,0,0.0,0.0,2595,10622,0.755695725852,1,126,0.992063492063,117,1686,0.930604982206,5177,24998,0.792903432275,3788,4871,0.222336275919,1293,2900,0.554137931034,0.7130500188040617,45203,45203,45203,12971,0
37,0,0.0,0.0,2748,10708,0.743369443407,2,126,0.984126984127,139,1733,0.919792267744,5396,25693,0.78998170708,3970,4950,0.19797979798,1347,3129,0.569511025887,0.706467554327888,46339,46339,46339,13602,0
38,0,0.0,0.0,2894,11114,0.739607701997,2,126,0.984126984127,174,1779,0.902192242833,5612,26387,0.787319513397,4147,5029,0.175382779877,1400,3358,0.583085169744,0.7022785763605549,47793,47793,47793,14229,0
39,0,0.0,0.0,3057,11574,0.73587350959,2,126,0.984126984127,208,1826,0.886089813801,5849,27082,0.784026290525,4324,5108,0.153484729836,1448,3588,0.596432552954,0.6980366704527016,49304,49304,49304,14888,0
40,0,0.0,0.0,3233,11728,0.724334924966,2,126,0.984126984127,240,1873,0.871863320876,6076,27776,0.78125,4487,5187,0.134952766532,1498,3817,0.60754519256,0.6923990733957669,50507,50507,50507,15536,0
41,0,0.0,0.0,3402,12088,0.71856386499,3,126,0.97619047619,261,1920,0.8640625,6296,28470,0.778854935019,4656,5266,0.115837447778,1545,4046,0.618141374197,0.6886701594884044,51916,51916,51916,16163,0
42,0,0.0,0.0,3566,12387,0.712117542585,4,126,0.968253968254,289,1967,0.853075749873,6540,29165,0.775758614778,4825,5345,0.0972871842844,1612,4275,0.622923976608,0.6839200225288651,53265,53265,53265,16836,0
43,0,0.0,0.0,3782,12618,0.700269456332,7,155,0.954838709677,331,2014,0.835650446872,6764,29859,0.773468635922,5022,5423,0.0739443112668,1667,4504,0.629884547069,0.6779909479046415,54573,54573,54573,17573,0
44,0,0.0,0.0,3944,12891,0.694050112482,7,184,0.961956521739,370,2060,0.820388349515,6972,30554,0.771813837795,5195,5502,0.0557978916758,1730,4733,0.6344813015,0.6742364637722623,55924,55924,55924,18218,0
45,0,0.0,0.0,4116,13216,0.688559322034,7,213,0.967136150235,421,2107,0.800189843379,7231,31248,0.768593189964,5378,5581,0.0363734097832,1789,4963,0.639532540802,0.6695855428411945,57328,57328,57328,18942,0
46,0,0.0,0.0,4281,13515,0.683240843507,9,227,0.960352422907,458,2154,0.787372330548,7424,31943,0.767586012585,5554,5660,0.0187279151943,1838,5192,0.645993836672,0.666660987204171,58691,58691,58691,19564,0
47,0,0.0,0.0,4428,13855,0.680404186214,12,240,0.95,495,2201,0.775102226261,7687,32637,0.76446977357,5721,5739,0.00313643491898,1892,5421,0.650986902785,0.6632719285108083,60093,60093,60093,20235,0
48,0,0.0,0.0,4592,14277,0.678363801919,13,254,0.948818897638,545,2248,0.75756227758,7926,33331,0.762203354235,5906,5818,0.015125472671,1947,5650,0.655398230088,0.6628941642581107,61578,61586,61586,20929,0
49,0,0.0,0.0,4751,14469,0.671642822586,16,268,0.940298507463,585,2295,0.745098039216,8154,34026,0.760359724916,6094,5897,0.0334068170256,1991,5879,0.661336962068,0.662471559720609,62834,62851,62851,21591,0
50,0,0.0,0.0,4917,14652,0.664414414414,19,281,0.932384341637,622,2341,0.734301580521,8407,34720,0.757862903226,6281,5976,0.0510374832664,2053,6108,0.663883431565,0.6612535879196306,64078,64104,64104,22299,0
51,0,0.0,0.0,5096,15107,0.662672933077,20,295,0.932203389831,667,2388,0.720686767169,8616,35415,0.756713257094,6456,6055,0.0662262592898,2112,6338,0.666771852319,0.661765602145295,65598,65632,65632,22967,0
52,0,0.0,0.0,5262,15402,0.658356057655,24,295,0.918644067797,705,2435,0.710472279261,8849,36109,0.754936442438,6635,6133,0.0818522745801,2159,6567,0.671234962692,0.6615161829690672,66941,66984,66984,23634,0
53,0,0.0,0.0,5424,15676,0.653993365655,28,296,0.905405405405,760,2482,0.69379532635,9078,36803,0.753335325925,6838,6212,0.100772698004,2218,6796,0.673631547969,0.6611970666159228,68265,68317,68317,24346,0
54,0,0.0,0.0,5609,16051,0.650551367516,29,297,0.902356902357,801,2529,0.683274021352,9307,37498,0.751800096005,7006,6291,0.113654426959,2278,7025,0.675729537367,0.6607933936431019,69691,69751,69751,25030,0
55,0,0.0,0.0,5790,16365,0.646196150321,34,298,0.885906040268,850,2576,0.670031055901,9531,38192,0.750445119397,7195,6370,0.129513343799,2340,7254,0.677419354839,0.660325628479838,71055,71124,71124,25740,0
56,0,0.0,0.0,5964,16745,0.643833980293,37,298,0.875838926174,907,2623,0.654212733511,9750,38887,0.749273536143,7379,6449,0.144208404404,2396,7483,0.679807563811,0.6602814106362747,72485,72563,72563,26433,0
57,0,0.0,0.0,6137,16984,0.638659915214,42,299,0.859531772575,970,2669,0.636568002997,10003,39581,0.747277734266,7548,6528,0.15625,2444,7713,0.683132373914,0.6589493636609802,73774,73860,73860,27144,0
58,0,0.0,0.0,6435,17155,0.624890702419,46,398,0.884422110553,1032,2716,0.620029455081,10228,40275,0.746045934202,7722,6607,0.16876040563,2485,7942,0.687106522287,0.656687237325105,75093,75188,75188,27948,0
59,0,0.0,0.0,6709,17400,0.614425287356,48,406,0.881773399015,1086,2656,0.591114457831,10438,40970,0.745228215768,7902,6686,0.181872569548,2530,8171,0.690368375964,0.6541439933026371,76289,76448,76448,28713,0
60,0,0.0,0.0,6961,17547,0.603294010372,51,414,0.876811594203,1140,2596,0.560862865948,10668,41664,0.743951612903,8077,6765,0.193939393939,2588,8400,0.691904761905,0.651422751124921,77386,77561,77561,29485,0
61,0,0.0,0.0,7238,17917,0.596026120444,54,422,0.872037914692,1197,2536,0.527996845426,10858,42359,0.743667225383,8251,6843,0.205757708607,2642,8629,0.693823154479,0.649517440534995,78706,78954,78954,30240,0
62,0,0.0,0.0,7485,18059,0.585525222881,61,430,0.858139534884,1243,2476,0.497980613893,11083,43053,0.742573107565,8414,6922,0.215544640277,2706,8858,0.694513434184,0.6469383166362705,79798,80054,80054,30992,0
63,0,0.0,0.0,7722,18304,0.578125,63,437,0.855835240275,1300,2416,0.461920529801,11317,43748,0.741313888635,8589,7001,0.226824739323,2766,9088,0.695642605634,0.6450195673041423,80994,81258,81258,31757,0
64,0,0.0,0.0,7975,18607,0.57139786102,71,445,0.840449438202,1360,2356,0.422750424448,11531,44442,0.740538229603,8756,7080,0.236723163842,2818,9317,0.697542127294,0.6433427453071414,82247,82519,82519,32511,0
65,0,0.0,0.0,8263,18741,0.559095032282,73,453,0.83885209713,1419,2296,0.381968641115,11743,45136,0.739830733782,8906,7159,0.2440284956,2866,9546,0.699769536979,0.640533429015668,83331,83610,83610,33270,0
66,0,0.0,0.0,8487,19203,0.558037806593,78,461,0.830802603037,1474,2236,0.340787119857,11941,45831,0.739455826842,9081,7238,0.254628350373,2911,9775,0.702199488491,0.6404111199962369,84744,85036,85036,33972,0
67,0,0.0,0.0,8766,19507,0.550622853335,84,636,0.867924528302,1530,2236,0.315742397138,12131,46525,0.739258463192,9239,7317,0.262675960093,2961,10004,0.704018392643,0.6397549982664972,86225,86530,86530,34711,0
68,0,0.0,0.0,9028,19871,0.545669568718,87,811,0.892725030826,1588,2236,0.289803220036,12364,47220,0.738161795849,9415,7396,0.272985397512,3017,10233,0.705169549497,0.6391581719526869,87767,88094,88094,35499,0
69,0,0.0,0.0,9294,20002,0.535346465353,91,985,0.907614213198,1652,2236,0.261180679785,12553,47914,0.7380097675,9560,7475,0.278929765886,3074,10463,0.706202809902,0.6376476113794954,89075,89424,89424,36224,0
70,0,0.0,0.0,9555,20363,0.530766586456,92,1160,0.920689655172,1720,2236,0.230769230769,12750,48608,0.737697498354,9727,7553,0.287832649278,3120,10692,0.708193041526,0.6374447692950254,90612,90982,90982,36964,0
71,0,0.0,0.0,9826,20649,0.52414160492,98,1263,0.922406967538,1776,2236,0.20572450805,12962,49303,0.737095105774,9896,7632,0.296645702306,3162,10921,0.710466074535,0.6365210615178146,92004,92396,92396,37720,0
72,0,0.0,0.0,10074,20833,0.516440263044,106,1366,0.922401171303,1833,2236,0.18023255814,13171,49997,0.736564193852,10040,7711,0.302036052393,3219,11150,0.71130044843,0.6350500501568737,93293,93706,93706,38443,0
73,63,0.0,0.0,10337,21111,0.510350054474,112,1469,0.923757658271,1893,2236,0.153398926655,13394,50692,0.735776848418,10207,7790,0.31026957638,3264,11379,0.71315581334,0.6346938346370594,94677,95112,95112,39270,0
74,161,744,0.783602150538,10621,21383,0.503297011645,121,1572,0.923027989822,1963,2236,0.122093023256,13602,51386,0.735297551862,10363,7869,0.31693989071,3324,11608,0.713645761544,0.6337052079584597,96798,97255,97255,40155,0
75,273,1489,0.816655473472,10914,21731,0.497768165294,127,1675,0.924179104478,2030,2236,0.0921288014311,13835,52081,0.734356099153,10548,7948,0.327126321087,3385,11838,0.714056428451,0.6341831195464233,98998,99476,99476,41112,0
76,364,2234,0.837063563115,11204,22191,0.495110630436,134,1778,0.924634420697,2106,2236,0.0581395348837,14040,52562,0.732886876451,10711,8027,0.3343714962,3435,11939,0.712287461261,0.6341076409078814,100967,101467,101467,41994,0
77,441,2979,0.851963746224,11508,22465,0.487736478967,137,1881,0.927166400851,2186,2236,0.0223613595707,14252,53043,0.731312331505,10905,8106,0.345299777942,3474,12041,0.711485756997,0.633724533271361,102751,103272,103272,42903,0
78,541,3724,0.854726100967,11801,22785,0.482071538293,145,2030,0.928571428571,2257,2236,0.00939177101968,14474,53524,0.729579254166,11088,8185,0.354673182651,3541,12143,0.70839166598,0.633526671103927,104627,105170,105170,43847,0
79,626,4469,0.85992392034,12114,23204,0.477934838821,147,2179,0.932537861404,2328,2236,0.04114490161,14727,54005,0.727303027497,11256,8263,0.362217112429,3609,12245,0.705267456105,0.634193680831607,106601,107166,107166,44807,0
80,723,5214,0.861334867664,12419,23550,0.472653927813,153,2328,0.934278350515,2402,2236,0.0742397137746,14960,54486,0.725434056455,11434,8342,0.3706545193,3660,12347,0.703571717826,0.6349677786027922,108503,109089,109089,45751,0
81,810,5959,0.864071152878,12737,23768,0.4641114103,164,2478,0.933817594835,2477,2236,0.107781753131,15218,54968,0.72314801339,11610,8421,0.378696116851,3716,12449,0.701502128685,0.6349436814053947,110279,110887,110887,46732,0
82,918,6704,0.863066825776,13083,24267,0.460872790209,176,2627,0.933003425961,2542,2236,0.136851520572,15448,55449,0.721401648362,11786,8500,0.386588235294,3772,12550,0.699442231076,0.6355411554328004,112333,112962,112962,47725,0
83,1016,7449,0.863605853135,13390,24627,0.456287814188,186,2776,0.932997118156,2618,2236,0.17084078712,15720,55930,0.718934382264,11956,8579,0.393635621867,3830,12652,0.697281062283,0.6357789382071366,114249,114900,114900,48716,0
84,1110,8194,0.864535025629,13702,24993,0.451766494618,195,2925,0.933333333333,2705,2236,0.209749552773,15993,56411,0.716491464431,12161,8658,0.404596904597,3909,12754,0.693507919084,0.6362383711476083,116171,116843,116843,49775,0
85,1215,8939,0.864078756013,14047,25505,0.44924524603,204,3074,0.933636955107,2764,2236,0.236135957066,16273,56892,0.713966814315,12324,8737,0.410552821335,3971,12856,0.691116988177,0.6362489805184431,118239,118933,118933,50798,0
86,1324,9684,0.863279636514,14391,25885,0.444040950357,208,3224,0.935483870968,2842,2236,0.271019677996,16519,57374,0.712082127793,12531,8816,0.42139292196,4030,12958,0.688995215311,0.6367118029993465,120177,120893,120893,51845,0
87,1421,10429,0.863745325535,14721,26276,0.439754909423,223,3373,0.933886747702,2915,2236,0.30366726297,16766,57855,0.71020655086,12736,8895,0.431815626757,4093,13060,0.686600306279,0.6372160408917394,122124,122861,122861,52875,0
88,1524,11174,0.863611956327,15087,26546,0.431665787689,229,4120,0.944417475728,2997,2236,0.340339892665,17028,58336,0.708104772353,12916,8973,0.439429399309,4153,13161,0.684446470633,0.6386018115797454,124546,125305,125305,53934,0
89,1634,11918,0.862896459137,15443,26885,0.425590477962,241,4867,0.950482843641,3088,2236,0.381037567084,17285,58817,0.706122379584,13126,8971,0.463159068108,4215,13372,0.684789111576,0.6417721320964285,127066,127846,127846,55032,0
90,1745,12663,0.862196951749,15823,27189,0.418036706021,245,5614,0.956359102244,3164,2236,0.415026833631,17545,59298,0.704121555533,13310,8968,0.484165923283,4286,13582,0.684435281991,0.6441941819074506,129550,130352,130352,56118,0
91,1862,13408,0.861127684964,16205,27570,0.412223431266,250,6362,0.960704181075,3249,2236,0.453041144902,17813,59780,0.702024088324,13477,8966,0.503122908766,4373,13793,0.682955122163,0.6464167776198106,132115,132939,132939,57229,0
92,1982,14153,0.859959019289,16578,27918,0.406189555126,259,7109,0.963567309045,3336,2236,0.491949910555,18073,60261,0.700087950748,13612,8963,0.518687939306,4438,14004,0.683090545558,0.6484954498151141,134644,135489,135489,58278,0
93,2119,14898,0.857766143106,16955,28169,0.398097199049,270,7856,0.965631364562,3426,2236,0.532200357782,18361,60742,0.697721510652,13715,8961,0.530521147193,4517,14214,0.682214717884,0.6495509014592984,137076,137943,137943,59363,0
94,2233,15643,0.857252445183,17336,28517,0.39208191605,282,8603,0.967220736952,3525,2236,0.576475849732,18641,61223,0.695522924391,13813,8958,0.541973654834,4586,14425,0.682079722704,0.6511142903916921,139605,140493,140493,60416,0
95,2339,16388,0.85727361484,17679,28773,0.385569805026,289,8739,0.966929854674,3612,2236,0.615384615385,18945,61704,0.69296966161,13901,8956,0.552143814203,4663,14635,0.681380252819,0.6508665809569977,141431,142341,142341,61428,0
96,2462,17133,0.856300706239,18061,29119,0.379752051925,294,8876,0.966876971609,3704,2236,0.656529516995,19240,62186,0.690605602547,13957,8953,0.558918798168,4734,14846,0.681126229287,0.6504044191542891,143349,144281,144281,62452,0
97,2592,17878,0.855017339747,18419,29349,0.37241473304,302,9012,0.96648912561,3815,2236,0.706171735242,19544,62667,0.688129318461,14002,8951,0.564294492236,4819,15056,0.6799282678,0.6496557199764548,145149,146102,146102,63493,0
98,2714,18623,0.854266229931,18772,29455,0.362688847394,312,9148,0.965894184521,3917,2236,0.751788908766,19840,63148,0.685817444733,14036,8948,0.56861868574,4913,15267,0.67819479924,0.6485723951285521,146825,147800,147800,64504,0
99,2828,19368,0.853985956216,19125,29720,0.356493943472,323,9284,0.965208961654,4019,2236,0.79740608229,20135,63629,0.683556240079,14068,8946,0.572546389448,4996,15477,0.677198423467,0.6479927299941198,148660,149656,149656,65494,0
100,2955,20113,0.853080097449,19451,29874,0.348898707907,333,9421,0.964653433818,4119,2236,0.842128801431,20465,64110,0.680783029169,14094,8944,0.575805008945,5070,15688,0.676823049465,0.6470436712372196,150386,151404,151404,66487,0
101,3077,20858,0.85247866526,19795,30050,0.341264559068,349,9557,0.963482264309,4210,2236,0.88282647585,20755,64592,0.678675377756,14113,8941,0.578458785371,5160,15899,0.675451286244,0.6461060369647392,152133,153173,153173,67459,0
102,3198,21603,0.85196500486,20151,30265,0.334181397654,362,9693,0.962653461261,4311,2236,0.927996422182,21069,65073,0.67622516251,14125,8939,0.580154379685,5245,16109,0.67440561177,0.6451132088863653,153918,154979,154979,68461,0
103,3330,22348,0.850993377483,20464,30373,0.326243703289,372,9829,0.962152813104,4406,2236,0.970483005367,21379,65554,0.673871922385,14140,8936,0.58236347359,5326,16320,0.673651960784,0.6441641828196504,155596,156679,156679,69417,0
104,3465,23092,0.849948033951,20773,30503,0.318985017867,382,9966,0.961669676901,4505,2236,1.01475849732,21719,66035,0.671098659802,14151,8934,0.583948959033,5413,16530,0.672534785239,0.6430555555555556,157296,158400,158400,70408,0
105,3605,23837,0.848764525737,21113,30984,0.318583785179,394,10102,0.960997822213,4609,2236,1.06127012522,22014,66516,0.669042034999,14167,8931,0.586272533871,5495,16741,0.671763932859,0.6428994285643068,159347,160473,160473,71397,0
106,3730,24582,0.848262956635,21451,31198,0.312423873325,405,10238,0.960441492479,4702,2236,1.10286225403,22325,66998,0.666781097943,14171,8929,0.587075820361,5591,16951,0.670166951802,0.6419336948484101,161132,162280,162280,72375,0
107,3868,25327,0.847277608876,21781,31542,0.309460402004,415,10374,0.959996144207,4790,2236,1.14221824687,22619,67152,0.663167143198,14179,8926,0.588505489581,5688,17063,0.66664713122,0.6403589634016056,162620,163805,163805,73340,0
108,4000,26072,0.846578705124,22099,31612,0.300930026572,423,10511,0.959756445628,4866,2236,1.17620751342,22939,67306,0.659183430898,14183,8924,0.58930972658,5777,17175,0.663639010189,0.6381172792758952,163836,165059,165059,74287,0
109,4134,26817,0.845844054145,22423,31472,0.28752541942,436,10647,0.959049497511,4975,2236,1.22495527728,23263,67460,0.655158612511,14193,8921,0.590965138437,5859,17286,0.66105518917,0.6356291390728477,164839,166100,166100,75283,0
110,4267,27562,0.845185400189,22724,32055,0.291093433162,446,10783,0.958638597793,5073,2236,1.26878354204,23584,67614,0.651196497767,14197,8919,0.591770377845,5950,17398,0.658006667433,0.634768207975409,166567,167866,167866,76241,0
111,4406,28307,0.844349454199,23018,32193,0.284999844687,457,10919,0.958146350398,5172,2236,1.31305903399,23915,67768,0.647104828238,14201,8916,0.592754598475,6029,17510,0.655682467162,0.6329897272823992,167849,169186,169186,77198,0
112,4558,29052,0.843108908165,23340,32251,0.276301510031,471,11056,0.95739869754,5273,2236,1.35822898032,24219,67922,0.643429227643,14191,8914,0.591990127889,6132,17622,0.652025876745,0.630747295045415,169053,170428,170428,78184,0
113,4716,29797,0.841729033124,23595,32318,0.269911504425,486,11192,0.956576125804,5389,2236,1.41010733453,24507,68076,0.640005288207,14194,8911,0.5928627539,6228,17733,0.648790390797,0.629208509051935,170263,171676,171676,79115,0
114,4868,30542,0.840612926462,23868,32385,0.262992125984,499,11328,0.955949858757,5487,2236,1.45393559928,24842,68230,0.635907958376,14196,8909,0.59344483107,6303,17845,0.646791818437,0.6273666192475394,171475,172926,172926,80063,0
115,5054,31287,0.838463259501,24170,32453,0.255230641235,515,11464,0.955076762038,5579,2236,1.49508050089,25166,68384,0.631989939167,14187,8906,0.592971030766,6386,17957,0.64437266804,0.6251033437442587,172687,174176,174176,81057,0
116,5199,32032,0.837693556444,24440,32520,0.248462484625,521,11464,0.954553384508,5681,2236,1.54069767442,25488,68538,0.62811870787,14189,8904,0.593553459119,6452,18068,0.642904582688,0.6232678605046523,173762,175289,175289,81970,0
117,5339,32777,0.837111389084,24689,32587,0.242366587903,532,11464,0.953593859037,5783,2236,1.58631484794,25813,68692,0.624221161125,14178,8901,0.592854735423,6529,18180,0.640869086909,0.6214328635729753,174837,176402,176402,82863,0
118,5491,33522,0.836197124277,24952,32654,0.235866968825,547,11464,0.952285415213,5884,2236,1.63148479428,26099,68846,0.620907532754,14186,8899,0.594111697944,6613,18292,0.638475836431,0.6197244192072827,175913,177516,177516,83772,0
119,5651,34266,0.835084340162,25202,32721,0.229791265548,559,11464,0.951238660154,5963,2236,1.6668157424,26384,69000,0.617623188406,14189,8896,0.594986510791,6700,18403,0.635928924632,0.6179245018950102,176986,178627,178627,84648,0
120,5812,35011,0.833995030133,25453,32788,0.223709893864,573,11464,0.950017445918,6073,2236,1.71601073345,26694,69154,0.613991959973,14191,8894,0.595570047223,6776,18515,0.634026465028,0.616212306665183,178062,179740,179740,85572,0
121,5977,35756,0.832839243763,25694,32855,0.217957692893,585,11464,0.948970690858,6183,2236,1.76520572451,27025,69309,0.610079499055,14191,8891,0.596108424249,6873,18627,0.63101948784,0.6143297908810421,179138,180854,180854,86528,0
122,6149,36501,0.831538861949,25947,32922,0.21186440678,603,11464,0.947400558269,6297,2236,1.81618962433,27322,69463,0.606668298231,14189,8889,0.596242546968,6962,18739,0.628475372218,0.612563747472083,180214,181968,181968,87469,0
123,6321,37246,0.830290500993,26193,32989,0.206008063294,619,11464,0.946004884857,6398,2236,1.86135957066,27624,69617,0.603200367726,14189,8886,0.596781453973,7028,18850,0.627161803714,0.6109132619619838,181288,183080,183080,88372,0
