,
2017-01-01,78734
2017-01-05,78601
2017-01-19,78660
2017-02-01,78817
2017-02-16,78906
2017-03-15,78896
2017-04-05,79005
2017-04-30,79088
2017-05-01,79106
2017-05-18,79076
2017-06-01,79183
2017-06-19,79256
2017-07-03,79403
2017-08-06,79883
2017-08-20,79929
2017-09-06,78614
2017-09-18,77766
2017-11-05,77932
2017-11-16,78502
2017-12-05,78524
2017-12-18,78639
2018-01-02,78663
2018-02-04,78957
2018-03-13,79109
2018-04-07,82438
2018-05-24,83360
2018-06-24,83687
2018-07-29,84346
2018-09-04,84775
2018-09-24,85205
2018-10-08,85205
2018-10-09,85022
2018-10-24,85104
2018-11-12,84963
2018-12-09,85019
2018-01-13,85353
2019-01-13,85353
2019-03-11,85260
2019-04-09,84638
2019-06-03,85478
2019-07-04,85556
2019-08-04,85681
2019-09-05,85709
2019-10-03,85656
2019-11-05,85660
2019-12-01,85638
2019-01-05,85612
2020-01-05,85612
2020-02-06,85713
2020-03-03,85623
2020-04-05,85547
2020-05-05,85562
2020-06-03,85534
2020-07-05,85540
2020-08-04,85581
2020-09-04,85678
2020-11-04,85749
2021-01-04,85846
2021-02-04,85933
2021-02-28,86063
2021-03-31,86256
2021-04-30,86356
