Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
22,0,0.0,0.0,707,3638,0.805662451897,1,10,0.9,0,1030,1.0,2156,15277,0.858872815343,1411,3715,0.620188425303,576,1187,0.514743049705,0.8048437059983103,24857,24857,24857,4851,0
23,0,0.0,0.0,799,4271,0.812924373683,1,11,0.909090909091,0,1077,1.0,2363,15971,0.852044330349,1546,3759,0.588720404363,633,1313,0.517897943641,0.797666843420953,26402,26402,26402,5342,0
24,0,0.0,0.0,913,4888,0.81321603928,1,11,0.909090909091,0,1124,1.0,2570,16665,0.845784578458,1676,3854,0.565127140633,683,1419,0.518675123326,0.791030363720897,27961,27961,27961,5843,0
25,0,0.0,0.0,1016,5640,0.819858156028,1,37,0.972972972973,0,1170,1.0,2797,17360,0.838882488479,1838,4003,0.540844366725,731,1448,0.495165745856,0.7847798233191718,29658,29658,29658,6383,0
26,0,0.0,0.0,1138,6162,0.815319701396,1,63,0.984126984127,0,1217,1.0,3030,18054,0.832170156198,1974,4082,0.516413522783,785,1484,0.47102425876,0.776962204623012,31062,31062,31062,6928,0
27,0,0.0,0.0,1256,6729,0.813345222173,1,89,0.988764044944,0,1264,1.0,3241,18749,0.827137447331,2127,4161,0.48882480173,845,1498,0.435914552737,0.7700831024930748,32490,32490,32490,7470,0
28,0,0.0,0.0,1406,7093,0.801776399267,1,115,0.991304347826,2,1311,0.998474446987,3476,19443,0.821221004989,2308,4240,0.455660377358,910,1508,0.396551724138,0.7596262236725008,33710,33710,33710,8103,0
29,0,0.0,0.0,1524,7532,0.79766330324,1,118,0.991525423729,5,1358,0.996318114875,3700,20137,0.816258628395,2468,4319,0.428571428571,965,1520,0.365131578947,0.7523725131488681,34984,34984,34984,8663,0
30,0,0.0,0.0,1664,8274,0.798888083152,1,121,0.99173553719,18,1405,0.9871886121,3924,20832,0.8116359447,2626,4398,0.402910413824,1009,1525,0.338360655738,0.7471754889891944,36555,36555,36555,9242,0
31,0,0.0,0.0,1825,8661,0.789285301928,1,123,0.991869918699,30,1452,0.979338842975,4127,21526,0.808278361052,2801,4477,0.374357828903,1074,1754,0.387685290764,0.7405311504750876,37993,37993,37993,9858,0
32,0,0.0,0.0,1990,9125,0.781917808219,2,126,0.984126984127,37,1498,0.975300400534,4344,22221,0.804509248009,2980,4556,0.345917471466,1126,1983,0.432173474534,0.7347692930724645,39509,39509,39509,10479,0
33,0,0.0,0.0,2139,9389,0.772180210885,2,126,0.984126984127,52,1545,0.966343042071,4543,22915,0.801745581497,3150,4635,0.320388349515,1181,2213,0.46633529146,0.7289028243882125,40823,40823,40823,11067,0
34,0,0.0,0.0,2300,9854,0.766592246803,2,126,0.984126984127,72,1592,0.954773869347,4758,23610,0.798475222363,3321,4713,0.295353278167,1250,2442,0.488124488124,0.7235751234145074,42337,42337,42337,11703,0
35,0,0.0,0.0,2464,10158,0.757432565466,3,126,0.97619047619,90,1639,0.945088468578,4966,24304,0.795671494404,3518,4792,0.265859766277,1299,2671,0.513665293897,0.7175555046921492,43690,43690,43690,12340,0
36,0,0.0,0.0,2644,10622,0.751082658633,3,126,0.97619047619,109,1686,0.935349940688,5180,24998,0.792783422674,3697,4871,0.241018271402,1365,2900,0.529310344828,0.7124527133154879,45203,45203,45203,12998,0
37,0,0.0,0.0,2799,10708,0.738606649234,4,126,0.968253968254,140,1733,0.919215233699,5393,25693,0.7900984704,3859,4950,0.220404040404,1424,3129,0.544902524768,0.7061006927210342,46339,46339,46339,13619,0
38,0,0.0,0.0,2956,11114,0.73402915242,5,126,0.960317460317,171,1779,0.903878583474,5618,26387,0.7870921287,4018,5029,0.201034002784,1496,3358,0.554496724241,0.701546251543113,47793,47793,47793,14264,0
39,0,0.0,0.0,3099,11574,0.732244686366,6,126,0.952380952381,194,1826,0.893756845564,5836,27082,0.784506314157,4200,5108,0.177760375881,1551,3588,0.567725752508,0.6980772351127698,49304,49304,49304,14886,0
40,0,0.0,0.0,3279,11728,0.720412687585,7,126,0.944444444444,224,1873,0.880405766151,6056,27776,0.781970046083,4365,5187,0.158473105842,1602,3817,0.580298663872,0.6924584711030154,50507,50507,50507,15533,0
41,0,0.0,0.0,3435,12088,0.715833884844,8,126,0.936507936508,250,1920,0.869791666667,6267,28470,0.779873551106,4531,5266,0.1395746297,1664,4046,0.588729609491,0.6888242545650667,51916,51916,51916,16155,0
42,0,0.0,0.0,3613,12387,0.708323242109,8,126,0.936507936508,276,1967,0.859684799187,6493,29165,0.777370135436,4696,5345,0.121421889616,1713,4275,0.599298245614,0.6846146625363747,53265,53265,53265,16799,0
43,0,0.0,0.0,3784,12618,0.700110952607,11,155,0.929032258065,317,2014,0.842601787488,6723,29859,0.774841756254,4843,5423,0.106951871658,1765,4504,0.608126110124,0.6803730782621443,54573,54573,54573,17443,0
44,0,0.0,0.0,3949,12891,0.693662244977,11,184,0.940217391304,357,2060,0.826699029126,6935,30554,0.773024808536,5024,5502,0.0868774990912,1824,4733,0.61462074794,0.6763464702095702,55924,55924,55924,18100,0
45,0,0.0,0.0,4109,13216,0.689088983051,12,213,0.943661971831,391,2107,0.81442809682,7156,31248,0.770993343574,5200,5581,0.0682673356029,1881,4963,0.620995365706,0.6729521350823332,57328,57328,57328,18749,0
46,0,0.0,0.0,4283,13515,0.683092859785,14,227,0.938325991189,426,2154,0.802228412256,7405,31943,0.768180822089,5372,5660,0.0508833922261,1942,5192,0.625963020031,0.668739670477586,58691,58691,58691,19442,0
47,0,0.0,0.0,4451,13855,0.678744135691,15,240,0.9375,465,2201,0.788732394366,7658,32637,0.765358335631,5557,5739,0.0317128419585,1993,5421,0.632355653938,0.6648694523488593,60093,60093,60093,20139,0
48,0,0.0,0.0,4616,14277,0.676682776494,16,254,0.937007874016,508,2248,0.774021352313,7890,33331,0.76328342984,5727,5818,0.0156411137848,2064,5650,0.634690265487,0.6617900172117039,61578,61586,61586,20821,0
49,0,0.0,0.0,4799,14469,0.668325385307,19,268,0.929104477612,554,2295,0.758605664488,8126,34026,0.761182625051,5893,5897,0.000678311005596,2114,5879,0.640415036571,0.6575710808101701,62834,62851,62851,21505,0
50,0,0.0,0.0,4972,14652,0.660660660661,22,281,0.921708185053,601,2341,0.743272105938,8367,34720,0.759014976959,6074,5976,0.0163989290495,2167,6108,0.645219384414,0.6562928990390615,64078,64104,64104,22203,0
51,0,0.0,0.0,5170,15107,0.657774541603,24,295,0.918644067797,648,2388,0.72864321608,8600,35415,0.757165043061,6244,6055,0.0312138728324,2222,6338,0.649416219628,0.6562042905899561,65598,65632,65632,22908,0
52,0,0.0,0.0,5345,15402,0.652967147124,29,295,0.901694915254,691,2435,0.716221765914,8804,36109,0.756182669141,6421,6133,0.0469590738627,2284,6567,0.652200395919,0.6560223336916279,66941,66984,66984,23574,0
53,0,0.0,0.0,5529,15676,0.647295228375,30,296,0.898648648649,738,2482,0.70265914585,9022,36803,0.75485694101,6576,6212,0.058596265293,2337,6796,0.656121247793,0.6551956321267035,68265,68317,68317,24232,0
54,0,0.0,0.0,5692,16051,0.645380350134,33,297,0.888888888889,782,2529,0.690786872282,9277,37498,0.752600138674,6735,6291,0.070577014783,2394,7025,0.659217081851,0.654700291035254,69691,69751,69751,24913,0
55,0,0.0,0.0,5865,16365,0.6416131989,34,298,0.885906040268,840,2576,0.673913043478,9513,38192,0.750916422287,6913,6370,0.0852433281005,2442,7254,0.663358147229,0.6542657893256847,71055,71124,71124,25607,0
56,0,0.0,0.0,6012,16745,0.640967452971,38,298,0.872483221477,886,2623,0.662218833397,9752,38887,0.749222105074,7094,6449,0.10001550628,2499,7483,0.66604303087,0.6545208990807988,72485,72563,72563,26281,0
57,0,0.0,0.0,6182,16984,0.636010362694,41,299,0.862876254181,942,2669,0.647058823529,9960,39581,0.748364114095,7265,6528,0.112898284314,2559,7713,0.668222481525,0.6539263471432439,73774,73860,73860,26949,0
58,0,0.0,0.0,6486,17155,0.621917808219,43,398,0.891959798995,995,2716,0.633652430044,10181,40275,0.747212911235,7450,6607,0.127591947934,2617,7942,0.670486023672,0.6517928392828642,75093,75188,75188,27772,0
59,0,0.0,0.0,6731,17400,0.61316091954,46,406,0.886699507389,1045,2656,0.606551204819,10431,40970,0.745399072492,7616,6686,0.139096619803,2680,8171,0.672010769796,0.6488070322310591,76289,76448,76448,28549,0
60,0,0.0,0.0,6975,17547,0.602496153189,50,414,0.87922705314,1103,2596,0.575115562404,10623,41664,0.745031682028,7784,6765,0.150628233555,2736,8400,0.674285714286,0.6466265262180735,77386,77561,77561,29271,0
61,0,0.0,0.0,7262,17917,0.594686610482,51,422,0.879146919431,1160,2536,0.542586750789,10856,42359,0.743714440851,7949,6843,0.161625018267,2794,8629,0.676208135358,0.6439952377333638,78706,78954,78954,30072,0
62,0,0.0,0.0,7534,18059,0.582811894346,57,430,0.867441860465,1207,2476,0.512520193861,11073,43053,0.742805379416,8101,6922,0.170326495233,2844,8858,0.678934296681,0.6413171109501087,79798,80054,80054,30816,0
63,0,0.0,0.0,7775,18304,0.575229458042,60,437,0.862700228833,1270,2416,0.474337748344,11312,43748,0.741428179574,8264,7001,0.1804027996,2881,9088,0.682988556338,0.6394201186344729,80994,81258,81258,31562,0
64,0,0.0,0.0,8025,18607,0.568710700274,64,445,0.856179775281,1324,2356,0.438030560272,11518,44442,0.740830745691,8425,7080,0.189971751412,2943,9317,0.684125791564,0.6378894557617034,82247,82519,82519,32299,0
65,0,0.0,0.0,8286,18741,0.557867776533,65,453,0.85651214128,1372,2296,0.40243902439,11752,45136,0.739631336406,8584,7159,0.199050146669,2997,9546,0.686046511628,0.6353905035282861,83331,83610,83610,33056,0
66,0,0.0,0.0,8535,19203,0.555538197157,79,461,0.82863340564,1436,2236,0.357781753131,11969,45831,0.738844886649,8763,7238,0.210693561757,3060,9775,0.686956521739,0.6344606989980714,84744,85036,85036,33842,0
67,0,0.0,0.0,8785,19507,0.549648844005,84,636,0.867924528302,1492,2236,0.332737030411,12156,46525,0.738721117679,8938,7317,0.221538882055,3106,10004,0.689524190324,0.6345313764012481,86225,86530,86530,34561,0
68,0,0.0,0.0,9062,19871,0.543958532535,93,811,0.88532675709,1551,2236,0.306350626118,12359,47220,0.738267683185,9084,7396,0.228231476474,3167,10233,0.690511091567,0.6337207982382456,87767,88094,88094,35316,0
69,0,0.0,0.0,9345,20002,0.532796720328,101,985,0.897461928934,1598,2236,0.285330948122,12582,47914,0.737404516425,9232,7475,0.235050167224,3224,10463,0.691866577463,0.6318997137233853,89075,89424,89424,36082,0
70,0,0.0,0.0,9579,20363,0.529587978196,107,1160,0.90775862069,1659,2236,0.258050089445,12816,48608,0.736339697169,9388,7553,0.242949821263,3264,10692,0.694725028058,0.6316524147633598,90612,90982,90982,36813,0
71,0,0.0,0.0,9851,20649,0.522930892537,115,1263,0.908946951702,1718,2236,0.231663685152,13025,49303,0.735817293065,9561,7632,0.252751572327,3307,10921,0.697188902115,0.6308173514004936,92004,92396,92396,37577,0
72,0,0.0,0.0,10104,20833,0.515000240004,121,1366,0.911420204978,1787,2236,0.200805008945,13233,49997,0.735324119447,9727,7711,0.261444689405,3348,11150,0.699730941704,0.6296821975113653,93293,93706,93706,38320,0
73,76,0.0,0.0,10364,21111,0.509071100374,131,1469,0.910823689585,1862,2236,0.167262969589,13451,50692,0.734652410637,9887,7790,0.26919127086,3399,11379,0.701291853414,0.6292896795357052,94677,95112,95112,39170,0
74,195,744,0.737903225806,10612,21383,0.503717906748,136,1572,0.913486005089,1929,2236,0.137298747764,13666,51386,0.734052076441,10060,7869,0.278434362689,3457,11608,0.702188146106,0.6285023906225901,96798,97255,97255,40055,0
75,279,1489,0.812625923439,10904,21731,0.498228337398,140,1675,0.916417910448,2024,2236,0.0948121645796,13887,52081,0.733357654423,10247,7948,0.28925515853,3505,11838,0.70391958101,0.6293980457597812,98998,99476,99476,40986,0
76,379,2234,0.830349149508,11208,22191,0.49493037718,143,1778,0.919572553431,2083,2236,0.0684257602862,14118,52562,0.731402914653,10396,8027,0.295128939828,3563,11939,0.701566295335,0.6289236894753959,100967,101467,101467,41890,0
77,476,2979,0.840214837194,11494,22465,0.488359670599,148,1881,0.921318447634,2149,2236,0.038908765653,14363,53043,0.729219689686,10558,8106,0.302491981248,3637,12041,0.697948675359,0.6277597025331164,102751,103272,103272,42825,0
78,596,3724,0.839957035446,11768,22785,0.483519859557,153,2030,0.924630541872,2213,2236,0.0102862254025,14598,53524,0.727262536432,10719,8185,0.309590714722,3697,12143,0.695544758297,0.6270894741846534,104627,105170,105170,43744,0
79,692,4469,0.845155515775,12063,23204,0.480132735735,161,2179,0.926112895824,2291,2236,0.0245974955277,14842,54005,0.725173595037,10914,8263,0.320827786518,3748,12245,0.693915884034,0.6280163484687308,106601,107166,107166,44711,0
80,778,5214,0.850786344457,12347,23550,0.475711252654,168,2328,0.927835051546,2358,2236,0.0545617173524,15080,54486,0.723231655838,11052,8342,0.324862143371,3805,12347,0.691827974407,0.6286518347404413,108503,109089,109089,45588,0
81,877,5959,0.852827655647,12648,23768,0.467855940761,174,2478,0.929782082324,2435,2236,0.0889982110912,15310,54968,0.721474312327,11236,8421,0.334283339271,3861,12449,0.689854606796,0.6291630218150008,110279,110887,110887,46541,0
82,972,6704,0.855011933174,12981,24267,0.465076029175,183,2627,0.930338789494,2508,2236,0.121645796064,15541,55449,0.71972443146,11430,8500,0.344705882353,3911,12550,0.688366533865,0.6303978328995592,112333,112962,112962,47526,0
83,1068,7449,0.856625050342,13329,24627,0.458764770374,188,2776,0.932276657061,2571,2236,0.149821109123,15762,55930,0.71818344359,11598,8579,0.351905816529,3972,12652,0.68605754031,0.6307136640557006,114249,114900,114900,48488,0
84,1164,8194,0.857944837686,13681,24993,0.452606729884,196,2925,0.932991452991,2647,2236,0.183810375671,16029,56411,0.715853291025,11777,8658,0.360244860245,4037,12754,0.683471851968,0.630760935614457,116171,116843,116843,49531,0
85,1264,8939,0.858597158519,14002,25505,0.45100960596,202,3074,0.934287573195,2726,2236,0.219141323792,16285,56892,0.71375588835,11941,8737,0.366716264164,4104,12856,0.680771624144,0.6314731823799955,118239,118933,118933,50524,0
86,1379,9684,0.857600165221,14357,25885,0.445354452386,210,3224,0.934863523573,2811,2236,0.257155635063,16523,57374,0.712012409802,12118,8816,0.374546279492,4163,12958,0.678731285692,0.6317156493758944,120177,120893,120893,51561,0
87,1498,10429,0.856362067312,14729,26276,0.439450449079,217,3373,0.935665579603,2880,2236,0.28801431127,16802,57855,0.709584305592,12295,8895,0.382237211917,4230,13060,0.676110260337,0.6312906455262451,122124,122861,122861,52651,0
88,1620,11174,0.855020583497,15064,26546,0.432532208242,227,4120,0.944902912621,2959,2236,0.323345259392,17062,58336,0.707521941854,12498,8973,0.392845202273,4302,13161,0.673125142466,0.6329356370456087,124546,125305,125305,53732,0
89,1725,11918,0.855260949824,15402,26885,0.42711549191,239,4867,0.950893774399,3046,2236,0.362254025045,17326,58817,0.705425302209,12702,8971,0.415895663806,4374,13372,0.672898594077,0.6361872878306712,127066,127846,127846,54814,0
90,1832,12663,0.855326541894,15754,27189,0.420574497039,248,5614,0.955824723905,3123,2236,0.396690518784,17611,59298,0.703008533171,12921,8968,0.440789473684,4447,13582,0.672581357679,0.6389928808150239,129550,130352,130352,55936,0
91,1923,13408,0.856578162291,16095,27570,0.416213275299,254,6362,0.960075447972,3210,2236,0.435599284436,17880,59780,0.700903312145,13124,8966,0.463751951818,4505,13793,0.673385050388,0.6423096307328925,132115,132939,132939,56991,0
92,2050,14153,0.855154384229,16480,27918,0.409699835232,266,7109,0.962582641722,3297,2236,0.474508050089,18170,60261,0.698478286122,13298,8963,0.483655026219,4582,14004,0.672807769209,0.6442810855493804,134644,135489,135489,58143,0
93,2164,14898,0.854745603437,16847,28169,0.401931200966,279,7856,0.964485743381,3376,2236,0.509838998211,18396,60742,0.697145303085,13469,8961,0.503068853923,4649,14214,0.672928099057,0.6465859086724227,137076,137943,137943,59180,0
94,2273,15643,0.85469539091,17197,28517,0.396956201564,287,8603,0.966639544345,3452,2236,0.543828264758,18664,61223,0.695147248583,13583,8958,0.516298280866,4741,14425,0.671334488735,0.6483597047539735,139605,140493,140493,60197,0
95,2395,16388,0.853856480351,17549,28773,0.390087929656,302,8739,0.965442270283,3540,2236,0.583184257603,18912,61704,0.693504472968,13702,8956,0.529924073247,4803,14635,0.671814144175,0.6486395346386494,141431,142341,142341,61203,0
96,2495,17133,0.854374598728,17922,29119,0.384525567499,312,8876,0.964849031095,3630,2236,0.62343470483,19178,62186,0.69160261152,13821,8953,0.543728359209,4897,14846,0.6701468409,0.6488588241001934,143349,144281,144281,62255,0
97,2613,17878,0.853842711713,18293,29349,0.376707894647,324,9012,0.964047936085,3718,2236,0.662790697674,19470,62667,0.689310163244,13887,8951,0.551446765725,4976,15056,0.66950053135,0.6482046789229442,145149,146102,146102,63281,0
98,2729,18623,0.853460774311,18617,29455,0.367951111866,336,9148,0.963270660254,3802,2236,0.700357781753,19751,63148,0.687226832204,13946,8948,0.558560572195,5047,15267,0.669417698304,0.6476657645466847,146825,147800,147800,64228,0
99,2836,19368,0.853572903759,18965,29720,0.361877523553,344,9284,0.962947005601,3904,2236,0.745974955277,20020,63629,0.685363592073,14003,8946,0.565280572323,5135,15477,0.668217354785,0.647504944673117,148660,149656,149656,65207,0
100,2964,20113,0.852632625665,19332,29874,0.35288210484,369,9421,0.96083218342,4003,2236,0.790250447227,20304,64110,0.683294337857,14034,8944,0.569096601073,5223,15688,0.667070372259,0.6464228157776545,150386,151404,151404,66229,0
101,3103,20858,0.851232141145,19666,30050,0.345557404326,373,9557,0.960971016009,4104,2236,0.83542039356,20589,64592,0.681245355462,14059,8941,0.572419192484,5305,15899,0.6663312158,0.6457143230203757,152133,153173,153173,67199,0
102,3223,21603,0.850807758182,20012,30265,0.338774161573,380,9693,0.960796451047,4206,2236,0.881037567084,20926,65073,0.678422694512,14082,8939,0.57534399821,5376,16109,0.666273511702,0.6448551094019189,153918,154979,154979,68205,0
103,3357,22348,0.849785215679,20340,30373,0.330326276627,389,9829,0.960423237359,4300,2236,0.923076923077,21248,65554,0.675870274888,14098,8936,0.577663384064,5477,16320,0.664399509804,0.6436025249076136,155596,156679,156679,69209,0
104,3508,23092,0.848085917201,20647,30503,0.323115759106,396,9966,0.960264900662,4397,2236,0.966457960644,21554,66035,0.673597334747,14117,8934,0.58014327289,5567,16530,0.663218390805,0.6426641414141414,157296,158400,158400,70186,0
105,3664,23837,0.846289382053,20940,30984,0.324167312161,409,10102,0.959512967729,4486,2236,1.00626118068,21868,66516,0.67123699561,14135,8931,0.582689508454,5662,16741,0.661788423631,0.6424195970661731,159347,160473,160473,71164,0
106,3813,24582,0.844886502319,21282,31198,0.317840887236,423,10238,0.958683336589,4583,2236,1.04964221825,22150,66998,0.669393116212,14169,8929,0.586851831112,5730,16951,0.661966845614,0.6418289376386492,161132,162280,162280,72150,0
107,3948,25327,0.844118924468,21612,31542,0.314818337455,434,10374,0.958164642375,4660,2236,1.08407871199,22435,67152,0.665907195616,14168,8926,0.587273134663,5823,17063,0.658735275157,0.6402246573669912,162620,163805,163805,73080,0
108,4082,26072,0.843433568579,21922,31612,0.306529166139,452,10511,0.956997431262,4758,2236,1.12790697674,22744,67306,0.662080646599,14164,8924,0.587180636486,5915,17175,0.655604075691,0.6380930455170576,163836,165059,165059,74037,0
109,4236,26817,0.8420404967,22233,31472,0.293562531774,463,10647,0.956513571898,4867,2236,1.17665474061,23056,67460,0.658227097539,14175,8921,0.588947427418,5991,17286,0.653418951753,0.6356893437688139,164839,166100,166100,75021,0
110,4387,27562,0.840831579711,22527,32055,0.297239120262,473,10783,0.956134656404,4970,2236,1.22271914132,23337,67614,0.654849587364,14183,8919,0.590200695145,6066,17398,0.651339234395,0.6351494644537905,166567,167866,167866,75943,0
111,4546,28307,0.839403681068,22818,32193,0.291212375361,489,10919,0.955215679091,5056,2236,1.26118067979,23628,67768,0.651339865423,14188,8916,0.591296545536,6143,17510,0.64917190177,0.6334152944097029,167849,169186,169186,76868,0
112,4688,29052,0.838634173207,23062,32251,0.284921397786,498,11056,0.95495658466,5157,2236,1.30635062612,23915,67922,0.647904949795,14186,8914,0.591429212475,6258,17622,0.644875723527,0.631791724364541,169053,170428,170428,77764,0
113,4838,29797,0.837634661208,23329,32318,0.278142211771,511,11192,0.95434238742,5246,2236,1.34615384615,24202,68076,0.644485574946,14193,8911,0.592750533049,6348,17733,0.642023346304,0.6301404972156853,170263,171676,171676,78667,0
114,5004,30542,0.83616004191,23596,32385,0.271391076115,522,11328,0.953919491525,5328,2236,1.38282647585,24500,68230,0.640920416239,14188,8909,0.592546862723,6432,17845,0.639562902774,0.6282860876906885,171475,172926,172926,79570,0
115,5158,31287,0.835139195193,23854,32453,0.264967799587,533,11464,0.953506629449,5435,2236,1.43067978533,24804,68384,0.637283575105,14182,8906,0.592409611498,6518,17957,0.637021774238,0.6266822065037663,172687,174176,174176,80484,0
116,5304,32032,0.834415584416,24122,32520,0.258241082411,544,11464,0.952547103978,5532,2236,1.4740608229,25106,68538,0.633692258309,14185,8904,0.593104222821,6605,18068,0.634436572947,0.6247853544717581,173762,175289,175289,81398,0
117,5478,32777,0.832870610489,24354,32587,0.252646760978,559,11464,0.951238660154,5638,2236,1.52146690519,25434,68692,0.629738543062,14189,8901,0.594090551623,6698,18180,0.631573157316,0.6228217367150032,174837,176402,176402,82350,0
118,5641,33522,0.831722450928,24647,32654,0.245207325289,574,11464,0.949930216329,5758,2236,1.57513416816,25760,68846,0.625831566104,14185,8899,0.593999325767,6792,18292,0.628690137765,0.620631379706618,175913,177516,177516,83357,0
119,5803,34266,0.830648456196,24913,32721,0.238623513951,588,11464,0.948709002094,5872,2236,1.62611806798,26051,69000,0.622449275362,14180,8896,0.593974820144,6860,18403,0.627234689996,0.6189377865608223,176986,178627,178627,84267,0
120,5957,35011,0.829853474622,25171,32788,0.23231060144,596,11464,0.948011165387,5978,2236,1.67352415027,26346,69154,0.619024206843,14177,8894,0.593995952327,6939,18515,0.625222792331,0.6172693891176143,178062,179740,179740,85164,0
121,6139,35756,0.82830853563,25390,32855,0.227210470248,609,11464,0.94687718074,6079,2236,1.7186940966,26633,69309,0.615735330188,14180,8891,0.594871218086,7013,18627,0.623503516401,0.6157397679896491,179138,180854,180854,86043,0
122,6314,36501,0.827018437851,25641,32922,0.221159103335,625,11464,0.945481507327,6191,2236,1.76878354204,26941,69463,0.612153232656,14189,8889,0.596242546968,7098,18739,0.621217781098,0.6139815791787567,180214,181968,181968,86999,0
123,6480,37246,0.826021586211,25895,32989,0.215041377429,642,11464,0.943998604327,6291,2236,1.81350626118,27230,69617,0.608859904908,14186,8886,0.596443844249,7185,18850,0.618832891247,0.6122405505789819,181288,183080,183080,87909,0
