Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,3,108,0.972222222222,0,3,1.0,0.9942987457240593,1754,1754,1754,10,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,23,2083,0.988958233317,8,118,0.932203389831,4,36,0.888888888889,0.986312084473993,2557,2557,2557,35,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,4,190,0.978947368421,0,1,1.0,0,187,1.0,52,2777,0.981274756932,20,171,0.883040935673,16,67,0.761194029851,0.972885352195697,3393,3393,3393,92,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,7,239,0.970711297071,0,2,1.0,0,234,1.0,85,3472,0.97551843318,38,178,0.786516853933,21,84,0.75,0.9641244951294844,4209,4209,4209,151,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,16,252,0.936507936508,0,2,1.0,0,281,1.0,121,4166,0.970955352856,70,268,0.738805970149,33,124,0.733870967742,0.9528764971529551,5093,5093,5093,240,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,301,0.910299003322,0,3,1.0,0,327,1.0,166,4860,0.965843621399,118,291,0.594501718213,42,142,0.704225352113,0.9404118838622553,5924,5924,5924,353,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,350,0.9,0,3,1.0,0,374,1.0,237,5555,0.957335733573,159,418,0.61961722488,57,241,0.763485477178,0.9296931277913846,6941,6941,6941,488,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,50,358,0.860335195531,0,4,1.0,0,421,1.0,299,6249,0.952152344375,201,733,0.725784447476,74,356,0.792134831461,0.9231621721462874,8121,8121,8121,624,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,68,461,0.852494577007,0,4,1.0,0,468,1.0,390,6944,0.94383640553,259,869,0.701956271577,88,441,0.800453514739,0.9123761837378905,9187,9187,9187,805,0
11,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,91,663,0.862745098039,0,5,1.0,0,515,1.0,498,7638,0.934799685782,323,966,0.665631469979,113,495,0.771717171717,0.9004084808403034,10282,10282,10282,1026,0
12,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,119,716,0.833798882682,0,5,1.0,0,562,1.0,603,8332,0.927628420547,384,1029,0.626822157434,145,560,0.741071428571,0.8885219564441271,11204,11204,11204,1253,0
13,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,156,734,0.787465940054,0,6,1.0,0,608,1.0,729,9027,0.91924227318,474,1191,0.60201511335,175,643,0.727838258165,0.8745187976083217,12209,12209,12209,1536,0
14,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,185,894,0.793064876957,0,6,1.0,0,655,1.0,857,9721,0.911840345643,557,1471,0.621346023114,209,692,0.697976878613,0.8656150011161545,13439,13439,13439,1810,0
15,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,223,1056,0.788825757576,0,7,1.0,0,702,1.0,997,10416,0.90428187404,634,1737,0.635002878526,230,710,0.676056338028,0.8576702214930271,14628,14628,14628,2086,0
16,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,262,1323,0.801965230537,0,7,1.0,0,749,1.0,1139,11110,0.897479747975,729,2637,0.723549488055,269,726,0.629476584022,0.8553044949250845,16552,16552,16552,2403,0
17,1,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,306,1616,0.810643564356,0,8,1.0,0,796,1.0,1297,11805,0.890131300296,829,2369,0.650063317856,303,793,0.61790668348,0.8429861390694197,17387,17387,17387,2740,0
18,1,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,352,2044,0.827788649706,0,8,1.0,0,843,1.0,1442,12499,0.884630770462,945,2690,0.648698884758,351,918,0.617647058824,0.8377539206399326,19002,19002,19002,3097,0
19,2,0.0,0.0,9,0,0.0,0,0.0,0.0,1,0.0,0.0,402,2145,0.812587412587,0,9,1.0,0,889,1.0,1622,13193,0.877056014553,1072,3016,0.644562334218,396,1003,0.60518444666,0.828190570229573,20255,20255,20255,3504,0
20,2,0.0,0.0,12,0,0.0,0,0.0,0.0,3,0.0,0.0,453,2523,0.820451843044,0,9,1.0,0,936,1.0,1795,13888,0.870751728111,1196,3251,0.63211319594,444,1070,0.585046728972,0.8214236287309129,21677,21677,21677,3905,0
21,2,0.0,0.0,14,0,0.0,0,0.0,0.0,5,0.0,0.0,540,2993,0.819579017708,0,10,1.0,0,983,1.0,1983,14582,0.86401042381,1312,3590,0.634540389972,493,1097,0.550592525068,0.8147925177381208,23255,23255,23255,4349,0
22,3,0.0,0.0,17,0,0.0,0,0.0,0.0,6,0.0,0.0,626,3638,0.827927432655,0,10,1.0,0,1030,1.0,2156,15277,0.858872815343,1447,3715,0.610497981157,538,1187,0.546756529065,0.8092690187874643,24857,24857,24857,4793,0
23,3,0.0,0.0,21,0,0.0,0,0.0,0.0,7,0.0,0.0,724,4271,0.830484664013,0,11,1.0,0,1077,1.0,2361,15971,0.852169557323,1576,3759,0.580739558393,586,1313,0.553693830922,0.8024392091508219,26402,26402,26402,5278,0
24,4,0.0,0.0,24,0,0.0,0,0.0,0.0,7,0.0,0.0,841,4888,0.82794599018,0,11,1.0,0,1124,1.0,2558,16665,0.846504650465,1734,3854,0.550077841204,649,1419,0.542635658915,0.7944637173205537,27961,27961,27961,5817,0
25,5,0.0,0.0,30,0,0.0,0,0.0,0.0,8,0.0,0.0,992,5640,0.824113475177,0,37,1.0,0,1170,1.0,2790,17360,0.839285714286,1878,4003,0.530851861104,709,1448,0.510359116022,0.7867017330905658,29658,29658,29658,6412,0
26,7,0.0,0.0,38,0,0.0,0,0.0,0.0,9,0.0,0.0,1101,6162,0.821324245375,0,63,1.0,0,1217,1.0,3012,18054,0.833167165171,2020,4082,0.505144536992,753,1484,0.492587601078,0.7800527976305454,31062,31062,31062,6940,0
27,10,0.0,0.0,59,0,0.0,0,0.0,0.0,9,0.0,0.0,1205,6729,0.82092435726,0,89,1.0,0,1264,1.0,3244,18749,0.826977438797,2183,4161,0.475366498438,813,1498,0.457276368491,0.7732533087103725,32490,32490,32490,7523,0
28,15,0.0,0.0,72,0,0.0,0,0.0,0.0,11,0.0,0.0,1327,7093,0.812914140702,0,115,1.0,2,1311,0.998474446987,3470,19443,0.821529599342,2337,4240,0.448820754717,861,1508,0.429045092838,0.7656778404034411,33710,33710,33710,8095,0
29,18,0.0,0.0,87,0,0.0,0,0.0,0.0,13,0.0,0.0,1494,7532,0.801646309081,0,118,1.0,14,1358,0.989690721649,3709,20137,0.815811689924,2515,4319,0.417689279926,915,1520,0.398026315789,0.7562028355819803,34984,34984,34984,8765,0
