Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,112,1.0,0,0,0.0,0,69,1.0,0,694,1.0,0,85,1.0,0,4,1.0,1.0,964,964,964,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,167,1.0,0,1,1.0,0,139,1.0,0,1388,1.0,0,120,1.0,0,4,1.0,1.0,1819,1819,1819,0,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,184,1.0,0,2,1.0,0,209,1.0,0,2083,1.0,0,131,1.0,0,37,1.0,1.0,2646,2646,2646,0,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,196,1.0,0,3,1.0,0,278,1.0,0,2777,1.0,0,189,1.0,0,69,1.0,1.0,3512,3512,3512,0,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,246,1.0,0,4,1.0,0,348,1.0,6,3472,0.9982718894009217,0,197,1.0,0,86,1.0,0.9986216402481047,4353,4353,4353,6,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,259,1.0,0,5,1.0,0,418,1.0,24,4166,0.9942390782525204,0,296,1.0,0,127,1.0,0.9954467842914058,5271,5271,5271,24,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,309,1.0,0,5,1.0,0,487,1.0,44,4860,0.9909465020576131,0,321,1.0,0,145,1.0,0.992818671454219,6127,6127,6127,44,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,360,1.0,0,6,1.0,0,557,1.0,67,5555,0.987938793879388,5,461,0.9891540130151844,0,246,1.0,0.9899791231732776,7185,7185,7185,72,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,368,1.0,0,7,1.0,0,627,1.0,110,6249,0.9823971835493679,9,809,0.9888751545117429,4,364,0.989010989010989,0.9853988603988604,8424,8424,8424,123,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,2,474,0.9957805907172996,0,8,1.0,0,696,1.0,146,6944,0.9789746543778802,21,959,0.9781021897810219,15,451,0.9667405764966741,0.9806966009232061,9532,9532,9532,184,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,4,681,0.9941262848751835,0,9,1.0,0,766,1.0,184,7638,0.9759099240638911,34,1066,0.9681050656660413,25,506,0.950592885375494,0.9768423026439153,10666,10666,10666,247,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,11,736,0.9850543478260869,0,10,1.0,0,836,1.0,235,8332,0.9717954872779645,61,1135,0.9462555066079296,37,572,0.9353146853146853,0.9703984166594958,11621,11621,11621,344,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,754,0.9761273209549072,0,10,1.0,0,905,1.0,300,9027,0.9667663675639747,89,1313,0.9322162985529322,46,657,0.9299847792998478,0.9642349597347228,12666,12666,12666,453,0
