Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,12,1388,0.991354466859,1,108,0.990740740741,0,3,1.0,0.992588369441277,1754,1754,1754,13,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,30,2083,0.985597695631,7,118,0.940677966102,7,36,0.805555555556,0.9827923347673054,2557,2557,2557,44,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,190,0.984210526316,0,1,1.0,0,187,1.0,50,2777,0.981994958588,15,171,0.912280701754,14,67,0.791044776119,0.9758325965222517,3393,3393,3393,82,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,239,0.987447698745,0,2,1.0,0,234,1.0,84,3472,0.975806451613,29,178,0.837078651685,26,84,0.690476190476,0.9662627702542171,4209,4209,4209,142,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,9,252,0.964285714286,0,2,1.0,0,281,1.0,127,4166,0.96951512242,56,268,0.791044776119,35,124,0.717741935484,0.9554290202238367,5093,5093,5093,227,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,301,0.933554817276,0,3,1.0,0,327,1.0,186,4860,0.961728395062,90,291,0.690721649485,53,142,0.62676056338,0.9410871033085753,5924,5924,5924,349,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,36,350,0.897142857143,0,3,1.0,0,374,1.0,266,5555,0.952115211521,125,418,0.700956937799,69,241,0.713692946058,0.9285405561158334,6941,6941,6941,496,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,49,358,0.86312849162,0,4,1.0,0,421,1.0,327,6249,0.94767162746,175,733,0.761255115962,95,356,0.733146067416,0.9204531461642654,8121,8121,8121,646,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,66,461,0.8568329718,0,4,1.0,0,468,1.0,409,6944,0.941100230415,232,869,0.733026467204,117,441,0.734693877551,0.9103080439751823,9187,9187,9187,824,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,101,663,0.84766214178,0,5,1.0,0,515,1.0,496,7638,0.935061534433,291,966,0.698757763975,150,495,0.69696969697,0.899046878039292,10282,10282,10282,1038,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,136,716,0.810055865922,0,5,1.0,0,562,1.0,608,8332,0.927028324532,381,1029,0.629737609329,181,560,0.676785714286,0.8834344876829704,11204,11204,11204,1306,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,179,734,0.756130790191,0,6,1.0,0,608,1.0,728,9027,0.919353051955,462,1191,0.612090680101,206,643,0.679626749611,0.8709968056351871,12209,12209,12209,1575,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,207,894,0.768456375839,0,6,1.0,0,655,1.0,857,9721,0.911840345643,528,1471,0.641060503059,229,692,0.669075144509,0.864498846640375,13439,13439,13439,1821,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,250,1056,0.763257575758,0,7,1.0,0,702,1.0,976,10416,0.906298003072,604,1737,0.652274035694,265,710,0.62676056338,0.8567815149029259,14628,14628,14628,2095,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,286,1323,0.783824640967,0,7,1.0,0,749,1.0,1123,11110,0.898919891989,688,2637,0.739097459234,302,726,0.584022038567,0.8551836636056066,16552,16552,16552,2401,0
17,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,324,1616,0.799504950495,0,8,1.0,0,796,1.0,1273,11805,0.892164337145,794,2369,0.664837484171,351,793,0.55737704918,0.8425260251912349,17387,17387,17387,2746,0
18,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,378,2044,0.815068493151,0,8,1.0,0,843,1.0,1463,12499,0.882950636051,908,2690,0.662453531599,392,918,0.572984749455,0.8350173665929902,19002,19002,19002,3147,0
19,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,429,2145,0.8,0,9,1.0,0,889,1.0,1621,13193,0.877131812325,1015,3016,0.663461538462,439,1003,0.562313060818,0.8273019007652431,20255,20255,20255,3510,0
20,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,492,2523,0.804994054697,0,9,1.0,0,936,1.0,1808,13888,0.869815668203,1138,3251,0.649953860351,479,1070,0.552336448598,0.8196706186280389,21677,21677,21677,3925,0
21,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,577,2993,0.807216839292,0,10,1.0,0,983,1.0,2014,14582,0.861884515156,1280,3590,0.643454038997,529,1097,0.517775752051,0.8111373898086432,23255,23255,23255,4408,0
22,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,671,3638,0.8155579989,0,10,1.0,0,1030,1.0,2186,15277,0.856909079008,1425,3715,0.616419919246,591,1187,0.502106149958,0.8042804843705998,24857,24857,24857,4881,0
23,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,755,4271,0.823226410677,0,11,1.0,0,1077,1.0,2425,15971,0.848162294158,1583,3759,0.578877361,643,1313,0.510281797411,0.7956215438224377,26402,26402,26402,5416,0
24,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,858,4888,0.824468085106,0,11,1.0,0,1124,1.0,2636,16665,0.841824182418,1720,3854,0.553710430721,688,1419,0.515151515152,0.7893852151210615,27961,27961,27961,5915,0
25,0,0.0,0.0,14,0,0.0,0,0.0,0.0,0,0.0,0.0,976,5640,0.82695035461,0,37,1.0,0,1170,1.0,2836,17360,0.8366359447,1873,4003,0.532100924307,736,1448,0.491712707182,0.7839705981522692,29658,29658,29658,6435,0
26,0,0.0,0.0,17,0,0.0,0,0.0,0.0,0,0.0,0.0,1115,6162,0.819052255761,0,63,1.0,0,1217,1.0,3033,18054,0.832003988036,2028,4082,0.503184713376,779,1484,0.475067385445,0.776640267851394,31062,31062,31062,6972,0
27,0,0.0,0.0,22,0,0.0,0,0.0,0.0,0,0.0,0.0,1266,6729,0.811859117254,0,89,1.0,0,1264,1.0,3259,18749,0.826177396128,2194,4161,0.472722903148,839,1498,0.439919893191,0.7680517082179132,32490,32490,32490,7580,0
28,1,0.0,0.0,28,0,0.0,0,0.0,0.0,0,0.0,0.0,1390,7093,0.804032144368,0,115,1.0,6,1311,0.995423340961,3493,19443,0.820346654323,2356,4240,0.444339622642,902,1508,0.401856763926,0.7591812518540493,33710,33710,33710,8176,0
29,1,0.0,0.0,35,0,0.0,0,0.0,0.0,0,0.0,0.0,1523,7532,0.797796070101,0,118,1.0,12,1358,0.9911634757,3713,20137,0.815613050603,2519,4319,0.416763139616,959,1520,0.369078947368,0.7516007317630917,34984,34984,34984,8762,0
