Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,4,108,0.962962962963,0,3,1.0,0.9937286202964652,1754,1754,1754,11,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,19,2083,0.990878540566,13,118,0.889830508475,4,36,0.888888888889,0.9859210011732499,2557,2557,2557,36,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,44,2777,0.984155563558,26,171,0.847953216374,7,67,0.89552238806,0.9770114942528736,3393,3393,3393,78,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,239,0.995815899582,0,2,1.0,0,234,1.0,73,3472,0.978974654378,46,178,0.741573033708,15,84,0.821428571429,0.9679258731290092,4209,4209,4209,135,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,11,252,0.956349206349,0,2,1.0,0,281,1.0,117,4166,0.971915506481,76,268,0.716417910448,28,124,0.774193548387,0.9544472805811899,5093,5093,5093,232,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,301,0.933554817276,0,3,1.0,0,327,1.0,176,4860,0.96378600823,108,291,0.628865979381,48,142,0.661971830986,0.9405806887238353,5924,5924,5924,352,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,350,0.9,0,3,1.0,0,374,1.0,226,5555,0.959315931593,144,418,0.655502392344,62,241,0.742738589212,0.9327186284397061,6941,6941,6941,467,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,49,358,0.86312849162,0,4,1.0,0,421,1.0,289,6249,0.953752600416,189,733,0.742155525239,82,356,0.769662921348,0.9250092353158478,8121,8121,8121,609,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,71,461,0.845986984816,0,4,1.0,0,468,1.0,377,6944,0.945708525346,261,869,0.699654775604,101,441,0.770975056689,0.9118319364319146,9187,9187,9187,810,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,92,663,0.861236802413,0,5,1.0,0,515,1.0,487,7638,0.936239853365,316,966,0.672877846791,123,495,0.751515151515,0.9009920248978798,10282,10282,10282,1018,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,122,716,0.829608938547,0,5,1.0,0,562,1.0,605,8332,0.927388382141,387,1029,0.623906705539,148,560,0.735714285714,0.8873616565512317,11204,11204,11204,1262,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,152,734,0.792915531335,0,6,1.0,0,608,1.0,722,9027,0.920017724604,473,1191,0.602854743913,183,643,0.715396578538,0.8746826111884676,12209,12209,12209,1530,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,185,894,0.793064876957,0,6,1.0,0,655,1.0,833,9721,0.914309227446,567,1471,0.614547926581,219,692,0.683526011561,0.8657638217129251,13439,13439,13439,1804,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,231,1056,0.78125,0,7,1.0,0,702,1.0,949,10416,0.908890168971,663,1737,0.618307426598,262,710,0.630985915493,0.8560978944490019,14628,14628,14628,2105,0
16,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,266,1323,0.798941798942,0,7,1.0,0,749,1.0,1093,11110,0.901620162016,756,2637,0.713310580205,297,726,0.590909090909,0.8543378443692605,16552,16552,16552,2413,0
17,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,313,1616,0.806311881188,0,8,1.0,0,796,1.0,1243,11805,0.894705633206,852,2369,0.640354579992,335,793,0.577553593947,0.8426985678955542,17387,17387,17387,2751,0
18,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,353,2044,0.827299412916,0,8,1.0,0,843,1.0,1407,12499,0.88743099448,953,2690,0.645724907063,368,918,0.599128540305,0.8382801810335754,19002,19002,19002,3089,0
19,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,416,2145,0.806060606061,0,9,1.0,0,889,1.0,1576,13193,0.880542712044,1071,3016,0.644893899204,415,1003,0.586241276171,0.82873364601333,20255,20255,20255,3487,0
20,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,482,2523,0.80895759017,0,9,1.0,0,936,1.0,1762,13888,0.873127880184,1210,3251,0.627806828668,474,1070,0.557009345794,0.8193476957143516,21677,21677,21677,3940,0
21,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,570,2993,0.809555629803,0,10,1.0,0,983,1.0,1958,14582,0.865724866273,1329,3590,0.629805013928,513,1097,0.532360984503,0.8127714470006451,23255,23255,23255,4386,0
22,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,662,3638,0.818031885651,0,10,1.0,0,1030,1.0,2159,15277,0.85867644171,1487,3715,0.599730820996,564,1187,0.524852569503,0.8046425554169852,24857,24857,24857,4888,0
23,0,0.0,0.0,23,0,0.0,0,0.0,0.0,0,0.0,0.0,766,4271,0.820650901428,0,11,1.0,0,1077,1.0,2383,15971,0.85079206061,1614,3759,0.570630486832,609,1313,0.536176694593,0.7974017119915158,26402,26402,26402,5395,0
24,0,0.0,0.0,33,0,0.0,0,0.0,0.0,0,0.0,0.0,882,4888,0.819558101473,0,11,1.0,0,1124,1.0,2605,16665,0.843684368437,1783,3854,0.537363777893,662,1419,0.53347427766,0.7890275741210973,27961,27961,27961,5965,0
25,0,0.0,0.0,41,0,0.0,0,0.0,0.0,0,0.0,0.0,998,5640,0.82304964539,0,37,1.0,0,1170,1.0,2816,17360,0.837788018433,1935,4003,0.516612540595,709,1448,0.510359116022,0.783633420999393,29658,29658,29658,6499,0
26,0,0.0,0.0,58,0,0.0,0,0.0,0.0,0,0.0,0.0,1119,6162,0.818403115871,0,63,1.0,0,1217,1.0,3025,18054,0.832447103135,2090,4082,0.487996080353,765,1484,0.484501347709,0.7765436868199086,31062,31062,31062,7057,0
27,0,0.0,0.0,72,0,0.0,0,0.0,0.0,0,0.0,0.0,1244,6729,0.815128548075,0,89,1.0,0,1264,1.0,3227,18749,0.827884153822,2270,4161,0.454458062966,799,1498,0.466622162884,0.7701446598953524,32490,32490,32490,7612,0
28,0,0.0,0.0,86,0,0.0,0,0.0,0.0,0,0.0,0.0,1373,7093,0.806428873537,0,115,1.0,2,1311,0.998474446987,3468,19443,0.821632464126,2440,4240,0.424528301887,847,1508,0.438328912467,0.7613764461584099,33710,33710,33710,8216,0
29,0,0.0,0.0,106,0,0.0,0,0.0,0.0,0,0.0,0.0,1492,7532,0.801911842804,0,118,1.0,12,1358,0.9911634757,3696,20137,0.816457267716,2607,4319,0.39638805279,907,1520,0.403289473684,0.7539446604161902,34984,34984,34984,8820,0
