data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7021162,466,MLI1773,1773,"10 December 2017",2017,2,Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2013-)",8,"Unidentified Armed Group (Mali)",,3,38,"Western Africa",Mali,Segou,Niono,Nampalari,Nampala,15.2797,-5.5534,2,Menastream,"Local partner-New media","A joint cross-border military operation took place from 3 to 20 December on both sides of the Malo-Mauritanian border in the Ouagadou Forest. A detachment of Barkhane was involved alongside the Malian armed forces.",0,1585692262,MLI
6072306,466,MLI1765,1765,"09 December 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Koulikoro,Nara,Niamana,Mourdiah,14.4727,-7.4671,2,Issalan,"New media","After an attempted failed kidnapping of the Nara prefect, the escort elements retaliated by fending off the attackers. Provisional balance sheet: Three FAMA soldiers wounded. Claimed by JNIM on 26/12.",0,1571164564,MLI
6748224,466,MLI1768,1768,"07 December 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,Menastream,"Local partner-New media","Two MINUSMA agents aboard a hilux vehicle were pointed at Bavaria. One of them was shot in the head and succumbed to his hospital injury. The attackers fled. The vehicle was damaged.",1,1579637360,MLI
6748244,466,MLI1759,1759,"28 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Mortar/rocket fire against the MINUSMA camp in Kidal followed by gunfire this morning.",0,1579637360,MLI
6306049,466,MLI1756,1756,"24 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)","Military Forces of Mali (2013-)",8,28,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,RFI,International,"Presumed JNIM attack in the area of In-Delimane, axis Ansongo-Menaka against joint MINUSMA & FAMa forces; 1 FAMa killed and 1 wounded, 3 MINUSMA peacekeepers killed and 15 wounded. 2 dead in JNIM's ranks.",6,1572403774,MLI
6748248,466,MLI1758,1758,"24 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,28,"Western Africa",Mali,Tombouctou,Gourma-Rharous,"Bambara Maoude",Bambara-Maounde,15.8521,-2.786,2,Menastream,"Local partner-New media","MINUSMA convoy subjected to a complex ambush involving IEDs and RPGs close to Bambara-Maoude, 1 peacekeeper killed and 3 severely wounded.",1,1579637360,MLI
6748249,466,MLI1757,1757,"24 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Menastream,"Local partner-New media","Unknown gunmen attempted to rob the offices of the NGO IRC in Menaka. Coordinator and guard wounded, FAMa forces stationed in the area routed the assailants.",0,1579637360,MLI
6748258,466,MLI1750,1750,"18 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Koro,Diougani,Dioungani,14.3156,-2.7403,1,Menastream,"Local partner-New media","FAMa patrol ambushed near Dioungani, Mopti, 5 wounded soldiers, casualties unknown in the ranks of the presumed militants. Claimed by JNIM on November, 24: 8 killed 2 vehicles destroyed and 1 burned, FAMa said 5 wounded.",8,1579637360,MLI
6748266,466,MLI1746,1746,"14 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,Menastream,"Local partner-New media","Another attack targeting FAMa checkpoints overnight at the eastern and southern entrance (Menaka & Labbezanga) of Ansongo, assailants routed, no casualties reported.",0,1579637360,MLI
6748273,466,MLI1743,1743,"11 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Mopti,Djenne,"Djenne Commune",Djenne,13.9045,-4.5599,2,Menastream,"Local partner-New media","FAMa detected and destroyed an IED planted on a bridge between Djenne and Kouakourou, Mopti. The unit was subjected to gunfire following the triggering of the device but routed the assailants, 1 FAMa wounded, casualties among the assailants unknown.",0,1579637360,MLI
7021317,466,MLI1741,1741,"10 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)","Military Forces of France (2017-)",1,12,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,Menastream,"Local partner-New media","Attack against FAMa checkpoint at the southern exit of Ansongo towards Labbezanga. Barkhane intervened with airstrikes, body of one assailant was found in the morning, AT-mine, bag with various materiel, 2 motorbikes, 2 PKMs, 2 mags & ammo belts also recovered",1,1585692262,MLI
5280935,466,MLI1738,1738,"09 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Sahelien,Regional,"Policeman wounded after armed men seized his vehicle.",0,1561469183,MLI
6748287,466,MLI1733,1733,"06 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)","MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",1,12,"Western Africa",Mali,Mopti,Bandiagara,"Lowol Gueou",Mbeba,14.9361,-3.7191,2,Menastream,"Local partner-New media","Report on complex attack against a FAMa and MINUSMA convoy between N'Gouma & Bore, Mopti, vehicles on fire. 4 civilians, 2 assliants and 1 soldier dead.",7,1579637360,MLI
6748289,466,MLI1734,1734,"06 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Menastream,"Local partner-New media","FAMa checkpoint in Gossi attacked around 18h20, provisional toll, 1 dead and at least 2 wounded.",1,1579637360,MLI
6748292,466,MLI1732,1732,"05 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Segou,Segou,Katiena,Bla,13.297,-5.6414,1,Menastream,"Local partner-New media","JNIM claimed assault on gendarmerie post in Bla taking control of site and seizing booty.",0,1579637360,MLI
6748293,466,MLI1731,1731,"05 November 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,2,Menastream,"Local partner-New media","Combined FAMa units clashed with militants 12km from Kouakourou, the militants escaped and FAMa recovered two weapons left behind",0,1579637360,MLI
6748298,466,MLI1727,1727,"03 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Bourem,Bourem,Bourem,16.955,-0.3486,2,Menastream,"Local partner-New media","Attack on two FAMa checkpoints early this morning in Imboraghane (Bourem) 1 killed and 3 wounded",1,1579637360,MLI
6072322,466,MLI1725,1725,"02 November 2017",2017,1,Battles,"Armed clash","Platform of June 14th 2014 movements",,3,"CMA: Coordination of Movements of the Azawad",,2,23,"Western Africa",Mali,Kidal,Tessalit,Tessalit,"In Khalil",21.1901,1.043,2,Issalan,"New media","CMA post in Inafarag on the Algerian border was attacked by Platform men",0,1571164564,MLI
6748311,466,MLI1722,1722,"31 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MAA: Arab Movement of the Azawad (CMA)",,2,22,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Menastream,"Local partner-New media","MAA military chief Heyba Ould Zeyn abducted by JNIM commando this afternoon at the market in Zouera, Tombouctou Region.",0,1579637360,MLI
6748314,466,MLI1720,1720,"29 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,Menastream,"Local partner-New media","FAMa repelled attack on checkpoint by 3 militants on motorbike at 4h in the morning in Ansongo at the exit of the town towards Menaka",0,1579637360,MLI
6748326,466,MLI1712,1712,"24 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Tombouctou,Niafunke,Soumpi,Soumpi,15.8436,-4.3255,1,Menastream,"Local partner-New media","Malian army post attacked around midnight in Soumpi, two dead, one wounded and 2-3 vehicles seized/destroyed. 15 SATOM trucks burned.",2,1579637360,MLI
7021457,466,MLI1710,1710,"23 October 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims","Ansar Dine",2,28,"Western Africa",Mali,Kidal,Kidal,Kidal,"Tin Bidene",18.8,1.95,1,Menastream,"Local partner-New media","15 ""AnsarDine"" members (part of JNIM) killed and captured amidst Barkhane raid in Abeibara area involving both airstrike and ground forces. JNIM says French raid killed 11 Malian soldiers held captive and the 3 guards. France denyed JNIM claims. JNIM's claim was confirmed by France Embassy and Barkhane on November, 1st.",15,1585692262,MLI
6748330,466,MLI1708,1708,"23 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","IED attack followed by gunfire signalled in Kidal. JNIM claimed damaging a MINUSMA vehicle by IED detonation on October, 26.",0,1579637360,MLI
6748331,466,MLI1711,1711,"23 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Segou,Baroueli,Gouendo,Dyero,12.8292,-6.4965,1,Menastream,"Local partner-New media","Gendarmerie post in Dioro Region attacked by unknown gunmen, a vehicle seized. Eventual casualty toll not available. JNIM claimed the attack on October, 26th.",0,1579637360,MLI
6748332,466,MLI1709,1709,"23 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Segou,Tominian,Ouan,Wa,13.6933,-4.4005,1,Menastream,"Local partner-New media","The village of Ouan (Cercle of Tominian) also under attack, telecomms cut, one gendarme killed two wounded. JNIM claimed the attack on October, 26th.",1,1579637360,MLI
7021469,466,MLI1707,1707,"21 October 2017",2017,1,Battles,"Armed clash","Military Forces of Niger (2011-)","Military Forces of France (2017-)",8,"Islamic State (Greater Sahara)",,2,28,"Western Africa",Mali,Gao,Ansongo,"Tin Hama",Amalaoulaou,15.4024,1.297,2,"Al Akhbar (Egypt); Menastream","Local partner-New media","Ayorou attackers reportedly subjected to heavy airstrikes by unidentified fighter jet/s (likely FR Mirage 2000). Casualties also reported without further precisions in Amalawlaw, 85km Ayorou and 15km from the Nigerian border.",0,1585692262,MLI
6748339,466,MLI1706,1706,"20 October 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Tessalit,Tessalit,"In Khalil",21.1901,1.043,2,Menastream,"Local partner-New media","One killed in clashes between CMA and Platform.",1,1579637360,MLI
6748346,466,MLI1703,1703,"16 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,1,Menastream,"Local partner-New media","Locals signalled that a Malian army patrol was ambushed by Macina fighters in the Kouakourou forest, 4 reported killed. JNIM claimed the attack on October, 17th.",4,1579637360,MLI
6747563,466,MLI1897,1897,"15 October 2017",2017,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"MSA: Movement for Azawad Salvation",,3,23,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"Local Source; RFI; Menastream","Local partner-New media","On 15 October, presumed ISGS militants raided a camp in the locality of Agawayghaway, about 30km from Menaka, three MSA combatants including a senior commander were killed in the attack, the assailants also seized two vehicles.",3,1579637357,MLI
6748350,466,MLI1701,1701,"15 October 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,34,"Western Africa",Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7004,1,Menastream,"Local partner-New media","Position of Fulani self-defense group attacked in Hombori by presumed GATIA, 2 wounded self-defense. Group targeted was established by former Ganda Izo commander Abderrahmane Cisse earlier this year.",0,1579637360,MLI
6072324,466,MLI1699,1699,"12 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Unidentified Armed Group (Mali)",,3,33,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Issalan,"New media","Several gunshots were heard by locals close to Eastern checkpoint.",0,1571164564,MLI
6748361,466,MLI1698,1698,"11 October 2017",2017,1,Battles,"Armed clash","Military Forces of Mali (2013-)",,1,"Islamist Militia (Mali)",,3,13,"Western Africa",Mali,Koulikoro,Nara,Guire,Boundjiguire,14.8841,-6.8435,1,Menastream,"Local partner-New media","FAMA killed 4 militants who previously had executed an alleged informer in Boudjiguire, Cercle of Nara, Koulikoro Region",4,1579637360,MLI
6748364,466,MLI1697,1697,"10 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,Labbezanga,14.9563,0.696,1,Menastream,"Local partner-New media","Malian army post attacked in Labbezanga, 1 dead & 6 wounded (2 critical), 1 vehicle + arms seized. JNIM claimed the attack on October, 17th.",1,1579637360,MLI
6748375,466,MLI1688,1688,"04 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Presumed JNIM militants aboard 2 pickups attacked a MINUSMA position in Kidal attack repelled",0,1579637360,MLI
6748378,466,MLI1685,1685,"03 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Gao,Menaka,Anderamboukane,Tamalat,15.797,3.7095,2,Menastream,"Local partner-New media","Renewed clashes between MSA fighters and unknown gunmen in the area of Takadami on the Niger border. MSA claims to have killed 15 assailants (not verified) amidst clashes in Tankademi, acknowledges 2 dead in own ranks.",17,1579637360,MLI
6748381,466,MLI1684,1684,"02 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Gao,Menaka,Anderamboukane,Tamalat,15.797,3.7095,1,Menastream,"Local partner-New media","Clashes reported between elements of the MSA and a ""group of bandits"" in the area of Tamalate near the Niger border. No casualties and attackers repelled in Tamalate.",0,1579637360,MLI
6072311,466,MLI1677,1677,"27 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.965,2,Issalan,"New media","Malian army post in Imboraghane locality in Gawa area was attacked by armed men.",0,1571164564,MLI
5280924,466,MLI1671,1671,"25 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Gao,Menaka,Anderamboukane,Tamalat,15.797,3.7095,1,Sahelien,Regional,"A MSA checkpoint was attacked by unidentified men: 2 MSA men and 5 assailants killed, several prisoners captured.",7,1561469183,MLI
6748408,466,MLI1668,1668,"23 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Tabrichat,20.1994,1.1283,1,Menastream,"Local partner-New media","A MINUSMA convoy was subjected to complex attack (IED+ armed assault) in Tabrichat, axis Almoustarat-Tabankort.",0,1579637360,MLI
6748423,466,MLI1661,1661,"20 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,Menastream,"Local partner-New media","Malian army convoy ambushed along the axis Menaka-Ansongo, 15km from In-Delimane. Provisional toll: 4 Malian soldiers killed & 3 wounded, 2 FAMa vehicles destroyed; 3 vehicles managed to return to Menaka.",4,1579637360,MLI
6748424,466,MLI1660,1660,"20 September 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Complex attack: seemingly armed assault on MINUSMA positions and and rocket/mortar shooting to camp ""Kandi"" in Kidal this morning. 1 peacekeeper lightly wounded and material damages. Civilian house also damaged/destroyed by mortar/rocket fire. Attack claimed by JNIM on 24/09.",0,1579637360,MLI
6072317,466,MLI1658,1658,"17 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-) Operational Coordination Mechanism",,1,13,"Western Africa",Mali,Gao,Gao,Anchawadi,Imenas,16.3061,0.7175,1,Issalan,"New media","A MOC element was shot down by armed men, possibly as reprisal of Gawa events of 14/09/2017.",1,1571164564,MLI
6072332,466,MLI1651,1651,"14 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Issalan,"New media","A National Guard pick-up was seized after an exchange of fire: 3 guards dead and several civilians wounded. Malian army in pursuit till 5 km from the city.",3,1571164564,MLI
6072315,466,MLI1652,1652,"14 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Platform of June 14th 2014 movements",,3,33,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,"Ti Samet",15.1728,1.0229,1,Issalan,"New media","2 Platform pick-ups were attacked: 2 dead and 4 men kidnapped on the Platform side.",2,1571164564,MLI
6072326,466,MLI1649,1649,"13 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Unidentified Armed Group (Mali)",,3,33,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Issalan,"New media","An explosion followed by an exchange of fire was reported by Kidal inhabitants.",0,1571164564,MLI
6748435,466,MLI1650,1650,"13 September 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,1,Menastream,"Local partner-New media","Clashes between JNIM's Katiba Macina and a National Guard patrol was signalled this evening in Kouakourou, Mopti Region. The patrol was ambushed in a forest 5km from Kouakourou without suffering any casualties.",0,1579637360,MLI
6072308,466,MLI1648,1648,"12 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.965,1,Issalan,"New media","A National Guard vehicle was seized after an exchange of fire. One civilian wounded.",0,1571164564,MLI
7021852,466,MLI1643,1643,"08 September 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Islamist Militia (Mali)",,3,38,"Western Africa",Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,1,Menastream,"Local partner-New media","2 ""jihadists"" killed by Barkhane (Tigre helos & mountain commandos/paratroopers) on Sept 8, in N'daki near the BurkinaFaso border. 2 pick-ups, 3 motorbikes, 3 AK-47s, ammunition, IED-manufacturing materiel seized.",2,1585692264,MLI
6748448,466,MLI1641,1641,"06 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Menastream,"Local partner-New media","Attempt to seize a FAMa supply vehicle ""foiled"" at Menaka market, one soldier killed one wounded.",1,1579637360,MLI
6748460,466,MLI1635,1635,"31 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Menastream,"Local partner-New media","MINUSMA vehicle targeted by gunfire this evening in Gossi, 2 dead reported",2,1579637360,MLI
6748461,466,MLI1634,1634,"30 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","Exchange of gunfire between unknown gunmen on motorbikes and Malian soldiers in Abaradjou neighbourhood, Timbuktu, the assailants took off",0,1579637360,MLI
6748465,466,MLI1632,1632,"25 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Menastream,"Local partner-New media","FAMa checkpoint on the outskirts of Timbuktu on road towards Araouane attacked last night around 21h, 1 dead & at least 1 wounded",1,1579637360,MLI
7021996,466,MLI1631,1631,"25 August 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Kidal,Tessalit,Essouk,Tabankort,18.9003,0.9953,1,Kibaru,National,"Barkhane forces destroyed two vehicles carrying several JNIM terrorists; others have been captured. MAA rejected allegations of any involvement on the JNIM side.",4,1585692264,MLI
6748467,466,MLI1628,1628,"24 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Ouo,14.1013,-3.7846,1,Menastream,"Local partner-New media","Gendarmerie post in Ouo, Cercle of Bandiagara, Mopti Region attacked by unknown gunmen on motorbikes around 18h, 1 gendarme killed",1,1579637360,MLI
6748468,466,MLI1629,1629,"24 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Niger (2011-)",,8,38,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Unconfirmed reports on clashes between the Nigerien army and unknown gunmen 25km south of Infoukaretane",0,1579637360,MLI
6748470,466,MLI1624,1624,"22 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Tonka,16.1289,-3.7478,1,Menastream,"Local partner-New media","Gendarmerie post in Tonka (Goundam) attacked by gunmen on motorbike/s around 2h this morning, telecomms sabotaged, casualties unknown",0,1579637360,MLI
6748475,466,MLI1621,1621,"19 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Mopti,Bankass,Ouonkoro,Ouenkoro,13.3821,-3.8308,1,Menastream,"Local partner-New media","Attack by 4 gunmen aboard motorcycles of the customs post in Ouonkoro, Cercle of Bankass. No casualties.",0,1579637360,MLI
6747520,466,MLI1619,1619,"17 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,33,"Western Africa",Mali,Gao,Gao,Anchawadi,Tamkoutat,16.4032,0.9921,2,"Issalan; Kibaru; Menastream","Local partner-New media","GATIA elements were attacked while reaching the Tamkoutat market. 8 dead and 3 vehicles burned.",8,1579637357,MLI
6748479,466,MLI1616,1616,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)","Police Forces of Mali (2013-) Gendarmerie; Private Security Forces (Mali)",8,38,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","MINUSMA HQ was attacked by unidentified armed men: 5 securicom guards, 1 gendarme, 1 civilian contractor & 6 assailants killed, 1 guard & 6 peacekeepers wounded (2 severely).",13,1579637360,MLI
6748482,466,MLI1614,1614,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Diabata,15.6022,-5.1267,2,Menastream,"Local partner-New media","A Malian army convoy was attacked a few km from Diabata: 6-8 killed, 4 wounded, 3 vehicles seized.",6,1579637360,MLI
6748483,466,MLI1615,1615,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)","Military Forces of Mali (2013-)",8,38,"Western Africa",Mali,Mopti,Douentza,"Douentza Commune",Douentza,14.9951,-2.9517,1,Menastream,"Local partner-New media","MINUSMA camp in Douentza subjected to an attack early this morning. 4 dead (2 assailants, a Malian soldier and a Blue Helmet) and several wounded.",4,1579637361,MLI
7022136,466,MLI1613,1613,"13 August 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Platform of June 14th 2014 movements",,3,38,"Western Africa",Mali,Gao,Bourem,Tarkint,Tabankort,17.9808,-0.1022,1,"Nord Mali",National,"Platform spokesperson claimed Barkhane soldiers proceeded to disarm Platform's men in Tabankort: combined air and ground strikes were launched after Platform's men opposed French attempts.",0,1585692265,MLI
4710577,466,MLI1611,1611,"09 August 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims","Ansar Dine",2,"Police Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Djenne,"Djenne Commune",Djenne,13.904,-4.56,1,Kibaru,National,"Suspected Ansar Dine militants attacked members of the National Guard in Djenne (Mopti). The security forces repelled the assaillants but one of them was injured.",0,1552576860,MLI
