Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,12,1388,0.991354466859,1,108,0.990740740741,0,3,1.0,0.992588369441277,1754,1754,1754,13,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,32,2083,0.984637542007,7,118,0.940677966102,3,36,0.916666666667,0.9835745013687915,2557,2557,2557,42,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,64,2777,0.976953546993,19,171,0.888888888889,11,67,0.835820895522,0.9720011788977306,3393,3393,3393,95,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,7,239,0.970711297071,0,2,1.0,0,234,1.0,96,3472,0.972350230415,41,178,0.769662921348,17,84,0.797619047619,0.9617486338797814,4209,4209,4209,161,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,15,252,0.940476190476,0,2,1.0,0,281,1.0,143,4166,0.965674507921,65,268,0.757462686567,31,124,0.75,0.9501276261535441,5093,5093,5093,254,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,301,0.910299003322,0,3,1.0,0,327,1.0,195,4860,0.95987654321,89,291,0.694158075601,48,142,0.661971830986,0.9393990546927752,5924,5924,5924,359,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,41,350,0.882857142857,0,3,1.0,0,374,1.0,252,5555,0.954635463546,124,418,0.703349282297,59,241,0.755186721992,0.9314219853047111,6941,6941,6941,476,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,58,358,0.837988826816,0,4,1.0,0,421,1.0,332,6249,0.94687149944,178,733,0.757162346521,83,356,0.766853932584,0.9198374584410787,8121,8121,8121,651,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,74,461,0.839479392625,0,4,1.0,0,468,1.0,411,6944,0.940812211982,228,869,0.737629459148,107,441,0.757369614512,0.910743441819963,9187,9187,9187,820,0
11,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,102,663,0.846153846154,0,5,1.0,0,515,1.0,519,7638,0.932050274941,273,966,0.717391304348,132,495,0.733333333333,0.900311223497374,10282,10282,10282,1027,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,130,716,0.81843575419,0,5,1.0,0,562,1.0,639,8332,0.923307729237,340,1029,0.669582118562,158,560,0.717857142857,0.8870046411995716,11204,11204,11204,1268,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,165,734,0.775204359673,0,6,1.0,0,608,1.0,752,9027,0.91669436136,408,1191,0.657430730479,196,643,0.695178849145,0.8755016790891965,12209,12209,12209,1522,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,203,894,0.77293064877,0,6,1.0,0,655,1.0,876,9721,0.909885814217,492,1471,0.665533650578,217,692,0.686416184971,0.8670287967854751,13439,13439,13439,1789,0
15,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,239,1056,0.773674242424,0,7,1.0,0,702,1.0,1014,10416,0.902649769585,584,1737,0.663788140472,253,710,0.643661971831,0.8573284112660651,14628,14628,14628,2093,0
16,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,290,1323,0.780801209373,0,7,1.0,0,749,1.0,1144,11110,0.89702970297,673,2637,0.744785741373,284,726,0.608815426997,0.8557878202029966,16552,16552,16552,2395,0
17,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,348,1616,0.784653465347,0,8,1.0,0,796,1.0,1297,11805,0.890131300296,766,2369,0.676656817222,314,793,0.604035308953,0.8436187956519239,17387,17387,17387,2731,0
18,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,403,2044,0.802837573386,0,8,1.0,0,843,1.0,1445,12499,0.88439075126,885,2690,0.671003717472,353,918,0.615468409586,0.8379117987580255,19002,19002,19002,3092,0
19,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,458,2145,0.78648018648,0,9,1.0,0,889,1.0,1589,13193,0.879557341014,1013,3016,0.664124668435,398,1003,0.603190428714,0.8296223154776599,20255,20255,20255,3465,0
20,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,508,2523,0.798652397939,0,9,1.0,0,936,1.0,1741,13888,0.874639976959,1145,3251,0.647800676715,446,1070,0.583177570093,0.8232227706785994,21677,21677,21677,3848,0
21,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,603,2993,0.798529903107,0,10,1.0,0,983,1.0,1927,14582,0.867850774928,1266,3590,0.647353760446,497,1097,0.546946216955,0.8158245538593851,23255,23255,23255,4303,0
22,0,0.0,0.0,14,0,0.0,0,0.0,0.0,0,0.0,0.0,711,3638,0.804562946674,0,10,1.0,0,1030,1.0,2125,15277,0.860902009557,1411,3715,0.620188425303,556,1187,0.531592249368,0.8073379732067426,24857,24857,24857,4817,0
23,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,832,4271,0.805197845938,0,11,1.0,0,1077,1.0,2323,15971,0.854548869827,1561,3759,0.584729981378,611,1313,0.534653465347,0.7989925005681388,26402,26402,26402,5347,0
24,0,0.0,0.0,24,0,0.0,0,0.0,0.0,0,0.0,0.0,961,4888,0.803396072013,0,11,1.0,0,1124,1.0,2540,16665,0.847584758476,1721,3854,0.553450960042,661,1419,0.534178999295,0.7904581381209542,27961,27961,27961,5907,0
25,0,0.0,0.0,35,0,0.0,0,0.0,0.0,0,0.0,0.0,1089,5640,0.806914893617,0,37,1.0,0,1170,1.0,2738,17360,0.842281105991,1898,4003,0.525855608294,720,1448,0.502762430939,0.7838694450064063,29658,29658,29658,6480,0
26,0,0.0,0.0,49,0,0.0,0,0.0,0.0,0,0.0,0.0,1237,6162,0.799253489127,0,63,1.0,0,1217,1.0,2941,18054,0.837099811676,2034,4082,0.501714845664,774,1484,0.478436657682,0.7766724615285558,31062,31062,31062,7035,0
27,0,0.0,0.0,59,0,0.0,0,0.0,0.0,0,0.0,0.0,1362,6729,0.797592510031,0,89,1.0,0,1264,1.0,3190,18749,0.829857592405,2190,4161,0.473684210526,832,1498,0.444592790387,0.7686980609418282,32490,32490,32490,7633,0
28,0,0.0,0.0,73,0,0.0,0,0.0,0.0,0,0.0,0.0,1493,7093,0.789510785281,0,115,1.0,5,1311,0.996186117468,3415,19443,0.824358380908,2348,4240,0.446226415094,873,1508,0.421087533156,0.760872144764165,33710,33710,33710,8207,0
29,0,0.0,0.0,90,0,0.0,0,0.0,0.0,0,0.0,0.0,1603,7532,0.78717472119,0,118,1.0,17,1358,0.987481590574,3632,20137,0.819635496847,2492,4319,0.42301458671,931,1520,0.3875,0.7546021038188886,34984,34984,34984,8765,0
