Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,1,108,0.990740740741,0,3,1.0,0.9954389965792474,1754,1754,1754,8,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,26,2083,0.98751800288,9,118,0.923728813559,3,36,0.916666666667,0.9851388345717638,2557,2557,2557,38,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,190,0.973684210526,0,1,1.0,0,187,1.0,48,2777,0.982715160245,21,171,0.877192982456,10,67,0.850746268657,0.9752431476569408,3393,3393,3393,84,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,12,239,0.949790794979,0,2,1.0,0,234,1.0,88,3472,0.97465437788,41,178,0.769662921348,25,84,0.702380952381,0.9605607032549299,4209,4209,4209,166,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,252,0.916666666667,0,2,1.0,0,281,1.0,119,4166,0.971435429669,68,268,0.746268656716,36,124,0.709677419355,0.9520911054388376,5093,5093,5093,244,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,301,0.897009966777,0,3,1.0,0,327,1.0,158,4860,0.967489711934,101,291,0.652920962199,51,142,0.640845070423,0.9424375422012155,5924,5924,5924,341,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,46,350,0.868571428571,0,3,1.0,0,374,1.0,204,5555,0.963276327633,142,418,0.66028708134,69,241,0.713692946058,0.9335830571963694,6941,6941,6941,461,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,64,358,0.821229050279,0,4,1.0,0,421,1.0,279,6249,0.955352856457,188,733,0.743519781719,78,356,0.780898876404,0.9250092353158478,8121,8121,8121,609,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,82,461,0.822125813449,0,4,1.0,0,468,1.0,355,6944,0.948876728111,235,869,0.729574223245,115,441,0.739229024943,0.9143354740394035,9187,9187,9187,787,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,109,663,0.835595776772,0,5,1.0,0,515,1.0,441,7638,0.942262372349,300,966,0.689440993789,137,495,0.723232323232,0.9040070025286909,10282,10282,10282,987,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,137,716,0.808659217877,0,5,1.0,0,562,1.0,551,8332,0.933869419107,361,1029,0.649173955296,159,560,0.716071428571,0.8921813637986433,11204,11204,11204,1208,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,165,734,0.775204359673,0,6,1.0,0,608,1.0,660,9027,0.926886008641,424,1191,0.643996641478,196,643,0.695178849145,0.8816446883446638,12209,12209,12209,1445,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,201,894,0.775167785235,0,6,1.0,0,655,1.0,782,9721,0.919555601276,507,1471,0.655336505778,232,692,0.664739884393,0.8719398764789047,13439,13439,13439,1723,0
15,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,237,1056,0.775568181818,0,7,1.0,0,702,1.0,922,10416,0.911482334869,573,1737,0.6701208981,266,710,0.625352112676,0.8635493573967733,14628,14628,14628,2000,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,282,1323,0.786848072562,0,7,1.0,0,749,1.0,1065,11110,0.904140414041,646,2637,0.755024649223,305,726,0.579889807163,0.861285645239246,16552,16552,16552,2300,0
17,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,336,1616,0.792079207921,0,8,1.0,0,796,1.0,1235,11805,0.895383312156,747,2369,0.684677078936,343,793,0.567465321564,0.8471271639730833,17387,17387,17387,2664,0
18,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,393,2044,0.807729941292,0,8,1.0,0,843,1.0,1388,12499,0.888951116089,862,2690,0.679553903346,384,918,0.581699346405,0.8409114830017893,19002,19002,19002,3031,0
19,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,450,2145,0.79020979021,0,9,1.0,0,889,1.0,1573,13193,0.880770105359,967,3016,0.679376657825,428,1003,0.573280159521,0.8314490249321155,20255,20255,20255,3422,0
20,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,514,2523,0.796274276655,0,9,1.0,0,936,1.0,1742,13888,0.87456797235,1110,3251,0.658566594894,474,1070,0.557009345794,0.8230382432993495,21677,21677,21677,3844,0
21,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,617,2993,0.793852322085,0,10,1.0,0,983,1.0,1931,14582,0.867576464134,1244,3590,0.65348189415,523,1097,0.523245214221,0.8146205117179102,23255,23255,23255,4319,0
22,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,710,3638,0.80483782298,0,10,1.0,0,1030,1.0,2102,15277,0.862407540748,1392,3715,0.62530282638,574,1187,0.516427969671,0.8080218851832481,24857,24857,24857,4784,0
23,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,810,4271,0.810348864435,0,11,1.0,0,1077,1.0,2309,15971,0.855425458644,1550,3759,0.587656291567,629,1313,0.520944402133,0.7996742671009772,26402,26402,26402,5307,0
24,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,935,4888,0.808715220949,0,11,1.0,0,1124,1.0,2494,16665,0.850345034503,1694,3854,0.560456668396,686,1419,0.516560958421,0.7926039841207396,27961,27961,27961,5819,0
25,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,1055,5640,0.812943262411,0,37,1.0,0,1170,1.0,2720,17360,0.84331797235,1861,4003,0.535098675993,737,1448,0.491022099448,0.7854541776249241,29658,29658,29658,6383,0
26,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,1169,6162,0.810288867251,0,63,1.0,0,1217,1.0,2946,18054,0.836822864739,2026,4082,0.50367466928,797,1484,0.462938005391,0.7771553666859828,31062,31062,31062,6954,0
27,0,0.0,0.0,21,0,0.0,0,0.0,0.0,0,0.0,0.0,1285,6729,0.809035517908,0,89,1.0,0,1264,1.0,3152,18749,0.831884367166,2187,4161,0.47440519106,852,1498,0.431241655541,0.7705447830101569,32490,32490,32490,7497,0
28,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0,0.0,0.0,1425,7093,0.79909770196,0,115,1.0,4,1311,0.996948893974,3375,19443,0.826415676593,2350,4240,0.445754716981,900,1508,0.403183023873,0.7619697419163453,33710,33710,33710,8084,0
29,0,0.0,0.0,43,0,0.0,0,0.0,0.0,0,0.0,0.0,1548,7532,0.794476898566,0,118,1.0,14,1358,0.989690721649,3613,20137,0.82057903362,2521,4319,0.416300069461,954,1520,0.372368421053,0.7539732449119597,34984,34984,34984,8693,0
