Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
120,5930,35011,0.830624660821,25281,32788,0.228955715506,610,11464,0.946789951151,5892,2236,1.63506261181,26727,69154,0.61351476415,14182,8894,0.594558129076,6686,18515,0.638887388604,0.6155669300100145,178062,179740,179740,85308,0
121,6079,35756,0.82998657568,25532,32855,0.222888449247,624,11464,0.945568736916,6009,2236,1.6873881932,27044,69309,0.609805364383,14183,8891,0.595208637948,6783,18627,0.635851183766,0.6138321519015338,179138,180854,180854,86254,0
122,6251,36501,0.828744417961,25756,32922,0.217665998421,647,11464,0.943562456385,6103,2236,1.72942754919,27356,69463,0.606178829017,14186,8889,0.595905051187,6858,18739,0.63402529484,0.612113118790117,180214,181968,181968,87157,0
123,6426,37246,0.827471406326,26012,32989,0.211494740671,664,11464,0.942079553385,6209,2236,1.77683363148,27644,69617,0.602913081575,14192,8886,0.597119063696,6933,18850,0.632201591512,0.6104762945160586,181288,183080,183080,88080,0
124,6580,37991,0.826801084467,26256,33056,0.205711519845,678,11465,0.940863497601,6320,2236,1.82647584973,27923,69771,0.599790744005,14185,8884,0.596690679874,7001,18962,0.630787891573,0.6090936236054182,182365,184195,184195,88943,0
125,6742,38736,0.825950020653,26487,33123,0.200344171724,700,11465,0.938944614043,6421,2236,1.87164579606,28208,69925,0.596596353236,14184,8881,0.59711744173,7080,19074,0.628814092482,0.6076046366050035,183440,185308,185308,89822,0
126,6904,39481,0.825131075707,26721,33190,0.194908104851,713,11465,0.937810728304,6536,2236,1.92307692308,28505,70079,0.593244766621,14193,8879,0.598490821038,7169,19185,0.626322647902,0.6061656143889369,184515,186421,186421,90741,0
127,7083,40226,0.823919852832,26934,33257,0.190125387137,731,11465,0.936240732665,6633,2236,1.96645796064,28805,70233,0.5898651631,14189,8876,0.59858044164,7237,19297,0.624967611546,0.6046796847504986,185590,187534,187534,91612,0
128,7289,40971,0.822093676015,27150,33325,0.185296324081,746,11465,0.934932402966,6736,2236,2.01252236136,29108,70387,0.586457726569,14180,8874,0.597926526933,7315,19409,0.62311298882,0.602998160605145,186667,188649,188649,92524,0
129,7453,41716,0.821339533992,27350,33392,0.180941542885,767,11465,0.933100741387,6821,2236,2.05053667263,29397,70541,0.583263633915,14180,8871,0.598466914666,7390,19520,0.621413934426,0.6016568209484562,187741,189761,189761,93358,0
130,7622,42461,0.820494100469,27547,33459,0.176693864132,787,11465,0.931356301788,6926,2236,2.09749552773,29656,70695,0.580507815263,14182,8869,0.599052880821,7493,19632,0.618327220864,0.600445317616241,188817,190875,190875,94213,0
131,7762,43206,0.820349025598,27767,33526,0.171777128199,805,11465,0.929786306149,7033,2236,2.14534883721,29960,70849,0.577128823272,14192,8866,0.600721858786,7564,19744,0.616896272285,0.5992822468070921,189892,191988,191988,95083,0
132,7940,43951,0.819344269755,27994,33593,0.166671628018,817,11465,0.92873964239,7167,2236,2.20527728086,30266,71003,0.573736321001,14197,8864,0.601647111913,7634,19855,0.615512465374,0.5980290107249574,190967,193101,193101,96015,0
133,8102,44696,0.818730982638,28213,33660,0.161824123589,835,11465,0.927169646751,7277,2236,2.25447227191,30567,71157,0.570428770184,14190,8861,0.601399390588,7726,19967,0.61306155156,0.596620223052921,192042,194214,194214,96910,0
134,8265,45440,0.818111795775,28422,33727,0.157292377027,852,12712,0.932976714915,7366,2236,2.29427549195,30875,71311,0.567037343467,14189,8859,0.60164804154,7800,20079,0.611534438966,0.5978186220895036,194364,196573,196573,97769,0
135,8433,45534,0.814797733562,28639,33794,0.152541871338,872,13959,0.937531341787,7484,2236,2.34704830054,31159,71465,0.563996361855,14199,8856,0.603319783198,7869,20191,0.610271903323,0.5980458917825563,196035,198249,198249,98655,0
136,8623,45628,0.811015166126,28839,33861,0.148312217595,884,15207,0.941868876175,7607,2236,2.40205724508,31486,71620,0.560374197152,14195,8854,0.60323017845,7932,20302,0.609299576396,0.5980512789732201,197708,199926,199926,99566,0
137,8781,45721,0.807943833249,29069,34011,0.145305930434,907,16454,0.944876625744,7704,2236,2.44543828265,31769,72217,0.560089729565,14191,8851,0.60332165857,8006,20380,0.607163886163,0.5990291550382993,199870,202092,202092,100427,0
138,8957,45815,0.804496343992,29303,34162,0.142234061238,933,17702,0.947294091063,7811,2236,2.49329159213,32070,72815,0.559568770171,14192,8849,0.603797039213,8101,20457,0.603998631275,0.5997415097203116,202036,204263,204263,101367,0
139,9129,45909,0.801150101287,29536,34312,0.139193285148,945,18949,0.950129294422,7939,2236,2.55053667263,32361,73413,0.559192513588,14187,8846,0.603775717839,8204,20534,0.600467517288,0.6006200649130455,204199,206430,206430,102301,0
140,9303,46002,0.797769662189,29754,34462,0.136614241774,964,20197,0.95227013913,8073,2236,2.61046511628,32645,74011,0.558916917755,14179,8844,0.603233830846,8275,20611,0.598515355878,0.6017027967669872,206363,208598,208598,103193,0
141,9472,46096,0.794515793127,29957,34612,0.134490928002,988,21444,0.953926506249,8183,2236,2.65966010733,32935,74609,0.558565320538,14174,8841,0.6032123063,8355,20689,0.596162211803,0.6026731066680584,208527,210766,210766,104064,0
142,9653,46189,0.791010846738,30218,34763,0.13074245606,1015,22692,0.95527057994,8332,2236,2.72629695886,33262,75207,0.55772733921,14177,8839,0.603914469963,8444,20766,0.59337378407,0.6032751624901379,210692,212936,212936,105101,0
143,9822,46283,0.787783851522,30479,34913,0.127001403489,1036,22828,0.954617136849,8451,2236,2.77951699463,33562,75805,0.557258756019,14173,8836,0.604006337709,8528,20843,0.590845847527,0.6018776402856182,211744,213992,213992,106051,0
144,9997,46377,0.78444056321,30720,35038,0.123237627718,1064,22964,0.953666608605,8577,2236,2.83586762075,33857,76403,0.556862950408,14161,8834,0.603011093502,8604,20921,0.588738588022,0.6005301709103592,212773,215025,215025,106980,0
145,10190,46470,0.780718743275,30968,35164,0.119326584006,1091,23100,0.952770562771,8704,2236,2.89266547406,34183,77001,0.556070700381,14168,8831,0.604348318424,8698,21049,0.586773718466,0.5990476983730357,213851,216108,216108,108002,0
146,10390,46564,0.776866248604,31204,35289,0.115758451642,1113,23236,0.952100189361,8834,2236,2.95080500894,34469,77599,0.555806131522,14173,8829,0.605278060936,8791,21177,0.584879822449,0.5978148265812119,214930,217191,217191,108974,0
147,10588,46658,0.773072141969,31426,35414,0.112610831874,1136,23372,0.951394831422,8964,2236,3.00894454383,34807,78196,0.554874929664,14175,8826,0.606050305914,8877,21306,0.583356800901,0.5964503168051019,216008,218273,218273,109973,0
148,10759,46751,0.769865885222,31675,35540,0.108750703433,1159,23508,0.950697634848,9115,2236,3.07647584973,35117,78794,0.554318856766,14168,8824,0.605621033545,8959,21434,0.582019221797,0.5952898699380462,217087,219357,219357,110952,0
149,10947,46845,0.766314441242,31890,35665,0.105846067573,1178,23644,0.950177634918,9253,2236,3.13819320215,35401,79392,0.554098649738,14178,8821,0.607300759551,9034,21563,0.581041599035,0.5944157140264925,218166,220440,220440,111881,0
150,11127,46938,0.762942605139,32109,35791,0.102875024447,1196,23780,0.949705634987,9408,2236,3.20751341682,35727,79990,0.553356669584,14186,8819,0.608572400499,9110,21691,0.580010142455,0.5934372503080945,219245,221523,221523,112863,0
151,11294,47032,0.759865623405,32326,35916,0.0999554516093,1223,23874,0.948772723465,9539,2236,3.26610017889,36025,80588,0.552973147367,14182,8816,0.608666061706,9206,21820,0.578093492209,0.5923015402311246,220282,222564,222564,113795,0
152,11489,47126,0.756206764843,32528,35947,0.0951122485882,1246,23969,0.948016187576,9681,2236,3.32960644007,36275,81186,0.553186509989,14188,8814,0.609711822101,9295,21948,0.576498997631,0.5912944660936947,221226,223513,223513,114702,0
153,11659,47219,0.753086681209,32761,35977,0.0893904438947,1268,24064,0.947307180851,9806,2236,3.385509839,36577,81784,0.552760931233,14185,8811,0.609919418908,9360,22077,0.576029351814,0.5900409428893473,222168,224459,224459,115616,0
154,11823,47313,0.75011096316,32977,36008,0.0841757387247,1296,24158,0.946353174932,9933,2236,3.44230769231,36883,82382,0.552292976621,14181,8809,0.609830854808,9427,22205,0.575455978383,0.5866319567215897,223111,226256,226256,116520,0
155,12045,47407,0.745923597781,33175,36038,0.0794439203063,1315,24253,0.945779903517,10083,2236,3.50939177102,37195,82980,0.551759460111,14192,8807,0.611445441126,9512,22333,0.574083195272,0.5831970358027668,224054,228055,228055,117517,0
156,12279,47500,0.741494736842,33425,36069,0.0733039452161,1343,24348,0.944841465418,10232,2236,3.57602862254,37493,83578,0.55140108641,14180,8807,0.610082888611,9612,22527,0.573312025569,0.5804482781154022,225065,229545,229545,118564,0
157,12498,47594,0.737403874438,33672,36100,0.0672576177285,1369,24443,0.94399214499,10376,2236,3.6404293381,37792,84176,0.551035924729,14186,8807,0.610764164869,9711,22721,0.572598037058,0.5778796378053637,226077,231036,231036,119604,0
158,12707,47687,0.733533248055,33875,36130,0.0624135067811,1392,24461,0.943093086955,10527,2236,3.70796064401,38075,84763,0.550806365985,14192,9015,0.574265113699,9791,22915,0.572725289112,0.5741992056532728,227207,232644,232644,120559,0
159,12940,47781,0.729181055231,34094,36161,0.0571610298388,1418,24479,0.942072797091,10673,2236,3.77325581395,38410,85350,0.549970708846,14189,9224,0.538269731136,9869,23109,0.572936950971,0.5701046286770513,228340,234257,234257,121593,0
160,13165,47875,0.72501305483,34304,36192,0.05216622458,1440,24497,0.941217291913,10801,2236,3.83050089445,38734,85937,0.549274468506,14193,9433,0.50461147037,9957,23303,0.572715959319,0.5661174894432479,229473,235868,235868,122594,0
161,13379,47968,0.721084889927,34508,36222,0.0473193087074,1465,24515,0.940240668978,10924,2236,3.885509839,38983,86524,0.549454486616,14198,9642,0.472516075503,10058,23497,0.571945354726,0.5624815772408391,230604,237478,237478,123515,0
162,13597,48062,0.71709458616,34725,36253,0.0421482360081,1493,24533,0.93914319488,11076,2236,3.95348837209,39307,87111,0.548771108126,14189,9851,0.440361384631,10140,23691,0.571989363049,0.5586408522278128,231737,239091,239091,124527,0
163,13839,48156,0.712621480189,34948,36283,0.0367940908966,1512,24551,0.938413913894,11219,2236,4.01744186047,39653,87174,0.545128134536,14202,10060,0.411729622266,10226,23691,0.568359292558,0.5533808644779005,232151,239983,239983,125599,0
164,14081,48249,0.708159754606,35153,36314,0.0319711406069,1544,24569,0.937156579429,11353,2236,4.07737030411,39979,87237,0.541719683162,14205,10069,0.410765716556,10309,23759,0.566101266888,0.5496087129897318,232433,240744,240744,126624,0
165,14308,48343,0.704031607472,35366,36345,0.0269363048562,1563,24587,0.936429820637,11522,2236,4.15295169946,40288,87301,0.5385161682,14210,10078,0.410001984521,10398,23827,0.563604314433,0.5461433989764314,232717,241508,241508,127655,0
166,14545,48437,0.699713029296,35577,36402,0.0226635899126,1595,24605,0.935175777281,11682,2236,4.22450805009,40607,87364,0.535197564214,14206,10087,0.408347377813,10496,23895,0.560744925717,0.5425122268309293,233026,242295,242295,128708,0
167,14768,48437,0.695109110804,35773,36460,0.0188425671969,1620,24623,0.934207854445,11840,2236,4.29516994633,40913,87428,0.532037791097,14201,10097,0.406457363573,10571,23963,0.558861578266,0.5387814540114277,233244,243093,243093,129686,0
168,14981,48437,0.690711646056,35951,36518,0.015526589627,1643,24641,0.933322511262,11985,2236,4.36001788909,41202,87487,0.52905003029,14201,10106,0.405204828815,10642,24030,0.557136912193,0.5352484593022064,233455,243883,243883,130605,0
169,15196,48437,0.686272890559,36156,36576,0.0114829396325,1671,24659,0.932235694878,12136,2236,4.42754919499,41484,87547,0.526151667105,14200,10115,0.403855659911,10727,24097,0.554840851558,0.5315887132370972,233667,244676,244676,131570,0
170,15403,48437,0.681999298057,36342,36634,0.0079707375662,1703,24677,0.930988369737,12275,2236,4.4897137746,41781,87607,0.523086054767,14196,10124,0.402212564204,10807,24164,0.552764442973,0.5279487670440426,233879,245467,245467,132507,0
171,15622,48437,0.677477961063,36541,36692,0.0041153384934,1723,24695,0.930228791253,12442,2236,4.56440071556,42102,87667,0.519750875472,14186,10134,0.39984211565,10897,24231,0.550286822665,0.5242223666044018,234092,246260,246260,133513,0
172,15840,48437,0.672977269443,36722,36750,0.000761904761905,1755,24710,0.928976123027,12594,2236,4.63237924866,42407,87727,0.516602642288,14180,10143,0.398008478754,10977,24299,0.548253014527,0.5206091050026108,234302,247051,247051,134475,0
173,16097,48437,0.667671408221,36897,36831,0.001791968722,1781,24725,0.927967644085,12751,2236,4.70259391771,42693,87787,0.513675145523,14177,10152,0.396473601261,11058,24366,0.546170893869,0.51759446788939,234534,247862,247862,135454,0
174,16314,48437,0.663191361975,37063,36913,0.00406360902663,1807,24741,0.926963340205,12911,2236,4.77415026834,43002,87847,0.510489828907,14180,10161,0.395531935833,11125,24433,0.544673187902,0.5150591263776044,234768,248620,248620,136402,0
175,16551,48437,0.658298408242,37253,36995,0.00697391539397,1839,24756,0.925714978187,13078,2236,4.8488372093,43283,87907,0.507627378935,14183,10171,0.394454822535,11200,24500,0.542857142857,0.5126293713584544,235002,249379,249379,137387,0
176,16779,48437,0.653591262878,37429,37076,0.00952098392491,1870,24771,0.92450849784,13220,2236,4.91234347048,43581,87967,0.504575579479,14196,10177,0.394910091383,11274,24567,0.541091708389,0.5101066636815761,235231,250132,250132,138349,0
177,16990,48437,0.649235088878,37613,37158,0.0122450078045,1903,24787,0.923225884536,13366,2236,4.97763864043,43869,88027,0.5016415418,14186,10183,0.393106157321,11358,24635,0.538948650294,0.5076129587704473,235463,250888,250888,139285,0
178,17222,48437,0.644445362017,37776,37240,0.0143931256713,1928,24802,0.922264333521,13517,2236,5.04516994633,44163,88085,0.498632003179,14194,10189,0.393070958877,11461,24678,0.535578247832,0.5049360930942388,235667,251616,251616,140261,0
179,17445,48437,0.639841443525,37930,37321,0.0163178907318,1961,24817,0.920981585204,13679,2236,5.11762075134,44448,88143,0.495728532045,14182,10196,0.390937622597,11543,24721,0.533069050605,0.5023261896458803,235871,252344,252344,141188,0
180,17648,48437,0.635650432521,38092,37380,0.0190476190476,1995,24833,0.919663351186,13823,2236,5.18202146691,44710,88202,0.493095394662,14191,10202,0.39100176436,11626,24765,0.530547143146,0.49679068178873853,236055,254727,254727,142085,0
181,17888,48437,0.630695542664,38289,37439,0.0227035978525,2020,24848,0.918705730844,13965,2236,5.24552772809,45013,88260,0.489995467936,14195,10208,0.390576018809,11692,24808,0.52870041922,0.4912604139926723,236236,257106,257106,143062,0
182,18107,48437,0.626174205669,38447,37498,0.0253080164275,2042,24863,0.917869927201,14125,2236,5.31708407871,45317,88318,0.486888290043,14189,10214,0.389171725083,11770,24852,0.526396265894,0.48575645699575315,236418,259486,259486,143997,0
183,18319,48437,0.621797386296,38639,37557,0.0288095428282,2084,24879,0.916234575345,14269,2236,5.38148479428,45594,88377,0.484096540955,14182,10221,0.387535466197,11850,24895,0.524000803374,0.4804577861449809,236602,261869,261869,144937,0
184,18505,48437,0.617957346656,38827,37615,0.0322211883557,2125,24894,0.914638065397,14419,2236,5.44856887299,45915,88435,0.480805111099,14173,10227,0.385841400215,11936,24938,0.521373005053,0.4790105748248974,236782,262132,262132,145900,0
185,18711,48437,0.613704399529,39006,37674,0.0353559483994,2151,24910,0.913649136893,14584,2236,5.52236135957,46206,88494,0.47786290596,14182,10233,0.385908335776,12026,24982,0.518613401649,0.47773810113605614,236966,262399,262399,146866,0
186,18942,48437,0.608935318042,39177,37733,0.0382688893011,2180,24910,0.912484945805,14738,2236,5.59123434705,46527,88552,0.474579907851,14178,10239,0.38470553765,12098,25025,0.516563436563,0.4761582041363346,237132,262648,262648,147840,0
187,19164,48437,0.604352044924,39355,37792,0.0413579593565,2219,24910,0.910919309514,14892,2236,5.66010733453,46827,88610,0.471538201106,14190,10246,0.384930704665,12199,25069,0.513383062747,0.46980067921175295,237300,265602,265602,148846,0
188,19409,48437,0.599293928195,39549,38486,0.0276204334044,2253,24910,0.909554395825,15052,2236,5.73166368515,47152,88669,0.468224520407,14194,10252,0.384510339446,12280,25112,0.510990761389,0.4601059482592092,238102,269188,269188,149889,0
189,19625,48437,0.594834527324,39745,39180,0.0144206227667,2279,24910,0.908510638298,15176,2236,5.78711985689,47496,88727,0.464695075907,14192,10258,0.383505556639,12344,25156,0.509301955796,0.45064778901214925,238904,272774,272774,150857,0
190,19825,48437,0.590705452443,39966,39180,0.0200612557427,2308,24910,0.90734644721,15348,2236,5.86404293381,47781,88785,0.461834769387,14189,10264,0.382404520655,12443,25199,0.506210563911,0.4454573485934014,239011,275665,275665,151860,0
191,20036,48437,0.586349278444,40183,39180,0.0255997958142,2341,24910,0.906021678041,15510,2236,5.93649373882,48124,88844,0.458331457386,14191,10271,0.381657092786,12530,25242,0.503605102607,0.4401186104200546,239120,278559,278559,152915,0
192,20250,48437,0.581931168322,40413,39180,0.0314701378254,2374,24910,0.904696908872,15667,2236,6.00670840787,48467,88902,0.454826663067,14188,10277,0.380558528754,12635,25286,0.500316380606,0.4348323509243172,239228,281451,281451,153994,0
193,20494,48437,0.576893696967,40685,39180,0.0384124553344,2394,24910,0.903894018466,15827,2236,6.0782647585,48805,88961,0.451388810827,14188,10283,0.379752990372,12735,25329,0.49721662916,0.42979781461122657,239336,284343,284343,155128,0
194,20695,48437,0.572743976712,40940,39355,0.0402744251048,2412,24910,0.903171417102,16020,2236,6.16457960644,49158,89019,0.447780810838,14189,10289,0.379045582661,12824,25373,0.494580853663,0.4241988796492815,239619,287410,287410,156238,0
195,20917,48437,0.568160703594,41222,39531,0.0427765551086,2439,24910,0.902087515054,16180,2236,6.23613595707,49518,89077,0.444098925649,14189,10296,0.378108003108,12914,25416,0.491894869374,0.42258710341183997,239903,287704,287704,157379,0
196,21150,48437,0.563350331358,41476,39707,0.0445513385549,2463,24910,0.901124046568,16334,2236,6.30500894454,49854,89136,0.440697361335,14190,10302,0.377402446127,13026,25459,0.488353823795,0.420851606093119,240187,287997,287997,158493,0
197,21355,48437,0.559118029605,41678,39883,0.045006644435,2497,24910,0.899759132878,16498,2236,6.37835420394,50201,89194,0.437170661704,14184,10308,0.37601862631,13127,25503,0.485276242011,0.41901210586562143,240471,288290,288290,159540,0
198,21562,48437,0.554844437104,41935,40059,0.0468309243865,2525,24910,0.898635086311,16671,2236,6.45572450805,50543,89252,0.433704566844,14189,10315,0.375569558895,13217,25546,0.482619588194,0.4174986052539477,240755,288583,288583,160642,0
199,21776,48437,0.550426326981,42169,40235,0.0480676028334,2549,24910,0.897671617824,16854,2236,6.53756708408,50897,89311,0.430114991434,14183,10321,0.374188547621,13317,25590,0.4796014068,0.4158274975162439,241040,288877,288877,161745,0
200,21984,48437,0.546132089105,42366,40411,0.0483779169038,2577,24910,0.896547571257,17024,2236,6.61359570662,51243,89369,0.426613255156,14193,10327,0.374358477777,13414,25633,0.476690204034,0.41408168205553825,241323,289170,289170,162801,0
201,22218,48437,0.541301071495,42538,40587,0.0480695789292,2608,24910,0.895303091128,17217,2236,6.69991055456,51545,89428,0.423614527888,14198,10333,0.37404432401,13506,25677,0.474003972427,0.41238979631318573,241608,289464,289464,163830,0
202,22445,48437,0.536614571505,42698,40763,0.0474695189265,2646,24910,0.893777599358,17389,2236,6.77683363148,51872,89485,0.420327429178,14200,10340,0.37330754352,13594,25695,0.470947655186,0.41044279003627504,241866,289731,289731,164844,0
203,22658,48437,0.532217106757,42843,40939,0.0465082195462,2682,24910,0.892332396628,17586,2236,6.86493738819,52203,89543,0.417006354489,14208,10346,0.373284361106,13685,25714,0.467799642218,0.4085945123948703,242125,289999,289999,165865,0
204,22886,48437,0.527509961393,42982,41115,0.0454092180469,2711,24910,0.89116820554,17780,2236,6.95169946333,52558,89601,0.413421725204,14190,10352,0.370749613601,13763,25733,0.465161465822,0.40656221147353483,242384,290268,290268,166870,0
205,23114,48437,0.522802816029,43127,41143,0.0482220547845,2742,24910,0.889923725411,17933,2236,7.02012522361,52917,89659,0.4097971202,14194,10358,0.370341764819,13864,25752,0.461634047841,0.4051076666655188,242495,290387,290387,167891,0
206,23308,48437,0.518797613395,43278,41171,0.0511767992033,2779,24910,0.888438378161,18125,2236,7.10599284436,53264,89717,0.40631095556,14188,10365,0.368837433671,13945,25771,0.458887897249,0.4039751056769521,242607,290508,290508,168887,0
207,23515,48437,0.514524020893,43362,41200,0.0524757281553,2804,25244,0.888924100776,18274,2236,7.17262969589,53602,89775,0.402929546087,14194,10371,0.368624047826,14023,25790,0.4562621171,0.40322996394730604,243053,290963,290963,169774,0
208,23735,48437,0.509982038524,43479,41228,0.0545988163384,2830,25578,0.889358042067,18435,2236,7.2446332737,53955,89833,0.399385526477,14194,10377,0.367832706948,14106,25809,0.453446472161,0.40250773802579115,243498,291418,291418,170734,0
209,23955,48437,0.505440056155,43582,41257,0.0563540732482,2868,25912,0.889317690645,18596,2236,7.31663685152,54273,89891,0.3962354407,14194,10383,0.367042280651,14185,25828,0.450789840483,0.4018288776282835,243944,291873,291873,171653,0
210,24160,48437,0.501207754403,43699,41285,0.0584715998547,2903,26247,0.889396883453,18761,2236,7.3904293381,54592,89949,0.393078299926,14198,10390,0.366506256015,14272,25847,0.447827600882,0.40126022392578226,244391,292329,292329,172585,0
211,24364,48437,0.496996098024,43827,41314,0.0608268383599,2929,26581,0.889808509838,18928,2236,7.46511627907,54915,90006,0.389874008399,14197,10396,0.365621392843,14355,25866,0.445024356298,0.4007507266473805,244836,292783,292783,173515,0
212,24625,48437,0.491607655305,43892,41413,0.0598604302997,2958,26915,0.890098458109,19085,2236,7.53533094812,55245,90064,0.386602860188,14187,10402,0.363872332244,14420,25885,0.442920610392,0.3994626826998149,245352,293309,293309,174412,0
213,24869,48437,0.48657018395,43990,41513,0.0596680557898,2993,27250,0.890165137615,19226,2236,7.59838998211,55547,90122,0.38364661237,14185,10408,0.362893927748,14492,25904,0.440549722051,0.39837188091316245,245870,293836,293836,175302,0
214,25124,48437,0.481305613477,44079,41612,0.0592857829472,3020,27306,0.889401596719,19381,2236,7.66771019678,55872,90180,0.380439121756,14186,10415,0.362073931829,14568,25923,0.438028006018,0.3966383754301492,246109,294084,294084,176230,0
215,25345,48437,0.476742985734,44176,41712,0.0590717299578,3046,27363,0.888681796587,19570,2236,7.75223613596,56159,90238,0.377656862962,14197,10421,0.36234526437,14654,25941,0.435102733125,0.39529850644850034,246348,294332,294332,177147,0
216,25593,48437,0.471622932882,44245,41811,0.0582143455072,3087,27420,0.887417943107,19727,2236,7.82245080501,56477,90296,0.374534863117,14197,10427,0.361561331159,14744,25960,0.432049306626,0.39347595833955706,246587,294572,294572,178070,0
217,25803,48437,0.467287404257,44314,41911,0.0573357829687,3106,27477,0.886960002912,19871,2236,7.88685152057,56775,90354,0.37163822299,14196,10434,0.360552041403,14823,25979,0.429423765349,0.39190811833902056,246828,294814,294814,178888,0
218,26078,48437,0.461609926296,44363,42011,0.0559853371736,3132,27534,0.88624972761,20032,2236,7.95885509839,57045,90412,0.3690549927,14198,10440,0.359961685824,14911,25998,0.426455881222,0.3901679347918185,247068,295055,295055,179759,0
219,26494,48437,0.453021450544,44413,42064,0.0558434766071,3158,27591,0.88554238701,20240,2236,8.0518783542,57325,90470,0.366364540732,14200,10446,0.359372008424,14973,26017,0.424491678518,0.3883908158876067,247261,295249,295249,180803,0
220,26849,48437,0.445692342631,44453,42118,0.0554394795574,3178,27648,0.885054976852,20423,2236,8.13372093023,57624,90527,0.363460625007,14203,10452,0.358878683506,15046,26036,0.422107850668,0.3866207242030585,247454,295442,295442,181776,0
221,27100,48437,0.440510353655,44510,42171,0.0554646558061,3212,27705,0.884064248331,20609,2236,8.21690518784,57927,90585,0.360523265441,14195,10459,0.357204321637,15103,26055,0.420341585108,0.3852291830860143,247648,295637,295637,182656,0
222,27335,48437,0.43565869067,44565,42225,0.0554174067496,3246,27734,0.882959544242,20783,2280,8.11535087719,58231,90643,0.357578632658,14179,10465,0.354897276636,15179,26074,0.417849198435,0.38348746653687027,247858,295848,295848,183518,0
223,27604,48437,0.430105084956,44579,42279,0.0544005298139,3283,27764,0.881753349661,20978,2325,8.02279569892,58491,90701,0.355122876264,14185,10471,0.354693916531,15247,26093,0.415667037136,0.38180307436643124,248070,296061,296061,184367,0
224,27892,48437,0.424159217127,44606,42332,0.0537182273457,3320,27794,0.880549758941,21088,2369,7.90164626425,58750,90759,0.352681276788,14195,10477,0.354872578028,15312,26112,0.413602941176,0.3798502727223632,248280,296272,296272,185163,0
225,28173,48437,0.41835786692,44652,42386,0.0534610484594,3354,27824,0.879456584244,21208,2414,7.78541839271,59027,90817,0.350044595175,14197,10484,0.354158718047,15374,26131,0.411656653017,0.37794027373973815,248493,296486,296486,185985,0
226,28420,48437,0.413258459442,44676,42440,0.0526861451461,3382,27854,0.878581173261,21339,2458,7.68144833198,59315,90875,0.347290233838,14208,10490,0.354432793136,15452,26150,0.409101338432,0.37607938038004973,248704,296698,296698,186792,0
227,28665,48437,0.408200342713,44708,42485,0.0523243497705,3415,27884,0.87752833166,21425,2503,7.55972832601,59584,90933,0.344748331189,14203,10496,0.353182164634,15522,26169,0.406855439642,0.3741617576229113,248907,296901,296901,187522,0
228,28917,48437,0.402997708363,44733,42530,0.051798730308,3456,27914,0.876191158558,21506,2548,7.44034536892,59831,90991,0.342451451242,14199,10502,0.352028185108,15572,26188,0.405376508324,0.3722993554467276,249110,297105,297105,188214,0
229,29148,48437,0.398228626876,44773,42575,0.0516265413975,3493,27944,0.875,21575,2592,7.3236882716,60085,91055,0.340124100818,14201,10509,0.351317917975,15625,26230,0.404308044224,0.3705816276426155,249342,297338,297338,188900,0
230,29383,48437,0.393376963891,44816,42620,0.0515251055842,3525,27974,0.873990133696,21639,2637,7.20591581342,60350,91119,0.3376792985,14200,10515,0.350451735616,15699,26272,0.402443666261,0.3687456102913254,249574,297571,297571,189612,0
231,29606,48437,0.388773045399,44845,42665,0.0510957459276,3546,28004,0.87337523211,21685,2681,7.0883998508,60604,91183,0.335358564645,14197,10521,0.349396445205,15760,26314,0.401079273391,0.36696070892502763,249805,297803,297803,190243,0
232,29843,48437,0.383880091665,44888,42711,0.0509704759898,3573,28034,0.872547620746,21732,2726,6.97212032282,60863,91247,0.33298628996,14197,10527,0.348627339223,15813,26356,0.400022765215,0.3651727805608029,250038,298037,298037,190909,0
233,30054,48437,0.379523917666,44902,42636,0.0531475748194,3609,28064,0.871401083238,21777,2770,6.86173285199,61132,91311,0.330507824906,14197,10534,0.347731156256,15881,26398,0.398401394045,0.36381138289915443,250150,298149,298149,191552,0
234,30285,48437,0.374754836179,44922,42561,0.0554733206457,3640,28094,0.870434968321,21802,2815,6.74493783304,61351,91375,0.32858002736,14194,10540,0.346679316888,15955,26440,0.396558245083,0.36249002554800813,250262,298262,298262,192149,0
235,30526,48437,0.369779300948,44951,42487,0.0579942099936,3681,28117,0.869082761319,21839,2802,6.79407566024,61596,91440,0.326377952756,14194,10546,0.345913142424,16026,26482,0.394834227022,0.3613532140845826,250311,298312,298312,192813,0
236,30741,48437,0.365340545451,44964,42412,0.0601716495332,3720,28140,0.867803837953,21863,2789,6.83901039799,61863,91501,0.323909028317,14184,10553,0.344072775514,16087,26536,0.393766958095,0.36015685223045213,250368,298370,298370,193422,0
237,30935,48437,0.361335342816,44966,42337,0.0620969837258,3752,28163,0.866775556581,21888,2777,6.88188692834,62086,91563,0.321931347815,14179,10559,0.342835495786,16137,26591,0.393140536272,0.3592266193077103,250427,298430,298430,193943,0
