Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
23,0,0.0,0.0,806,4271,0.811285413252,0,11,1.0,0,1077,1.0,2392,15971,0.850228539227,1574,3759,0.581271614791,601,1313,0.542269611577,0.7964926899477313,26402,26402,26402,5373,0
24,0,0.0,0.0,900,4888,0.815875613748,0,11,1.0,0,1124,1.0,2584,16665,0.844944494449,1708,3854,0.556824078879,659,1419,0.535588442565,0.7907442509209256,27961,27961,27961,5851,0
25,0,0.0,0.0,1002,5640,0.822340425532,0,37,1.0,1,1170,0.999145299145,2781,17360,0.839804147465,1880,4003,0.530352235823,710,1448,0.509668508287,0.7850832827567604,29658,29658,29658,6374,0
26,0,0.0,0.0,1116,6162,0.818889970789,0,63,1.0,1,1217,0.999178307313,3004,18054,0.83361028027,2052,4082,0.497305242528,766,1484,0.483827493261,0.7766080741742322,31062,31062,31062,6939,0
27,0,0.0,0.0,1253,6729,0.813791053648,0,89,1.0,1,1264,0.999208860759,3231,18749,0.82767080911,2208,4161,0.469358327325,814,1498,0.456608811749,0.7689442905509387,32490,32490,32490,7507,0
28,0,0.0,0.0,1370,7093,0.806851825744,0,115,1.0,7,1311,0.994660564455,3462,19443,0.821941058479,2362,4240,0.442924528302,883,1508,0.414456233422,0.7601898546425393,33710,33710,33710,8084,0
29,0,0.0,0.0,1513,7532,0.799123738715,0,118,1.0,18,1358,0.986745213549,3682,20137,0.817152505338,2540,4319,0.411900902987,939,1520,0.382236842105,0.7515435627715528,34984,34984,34984,8692,0
30,0,0.0,0.0,1644,8274,0.801305293691,0,121,1.0,29,1405,0.979359430605,3906,20832,0.8125,2687,4398,0.389040472942,994,1525,0.348196721311,0.746683080289974,36555,36555,36555,9260,0
31,0,0.0,0.0,1796,8661,0.792633645076,0,123,1.0,35,1452,0.975895316804,4132,21526,0.808046083806,2854,4477,0.362519544338,1061,1754,0.395096921323,0.7400047377148422,37993,37993,37993,9878,0
32,0,0.0,0.0,1955,9125,0.785753424658,0,126,1.0,57,1498,0.961949265688,4348,22221,0.804329238108,3021,4556,0.336918349429,1105,1983,0.442763489662,0.7345921182515376,39509,39509,39509,10486,0
33,0,0.0,0.0,2095,9389,0.776866545958,1,126,0.992063492063,76,1545,0.950809061489,4597,22915,0.799389046476,3180,4635,0.313915857605,1153,2213,0.478987799367,0.7280454645665434,40823,40823,40823,11102,0
34,0,0.0,0.0,2238,9854,0.772884107976,1,126,0.992063492063,98,1592,0.938442211055,4833,23610,0.795298602287,3342,4713,0.290897517505,1214,2442,0.502866502867,0.7230318633819118,42337,42337,42337,11726,0
35,0,0.0,0.0,2389,10158,0.764815908643,1,126,0.992063492063,120,1639,0.926784624771,5073,24304,0.791268926926,3495,4792,0.270659432387,1274,2671,0.523025084238,0.7172808422980087,43690,43690,43690,12352,0
36,0,0.0,0.0,2543,10622,0.760591225758,1,126,0.992063492063,149,1686,0.91162514828,5292,24998,0.788303064245,3645,4871,0.251693697393,1332,2900,0.540689655172,0.7132491206335863,45203,45203,45203,12962,0
37,0,0.0,0.0,2692,10708,0.748599178185,2,126,0.984126984127,170,1733,0.901904212349,5521,25693,0.785116568715,3829,4950,0.226464646465,1392,3129,0.555129434324,0.7063812339498047,46339,46339,46339,13606,0
38,0,0.0,0.0,2857,11114,0.742936836423,3,126,0.97619047619,200,1779,0.887577290613,5762,26387,0.781634895972,4022,5029,0.200238616027,1455,3358,0.566706372841,0.7008139267256711,47793,47793,47793,14299,0
39,0,0.0,0.0,3027,11574,0.738465526179,4,126,0.968253968254,234,1826,0.871851040526,5976,27082,0.77933682889,4193,5108,0.179130775255,1505,3588,0.580546265329,0.6970022716209638,49304,49304,49304,14939,0
40,0,0.0,0.0,3177,11728,0.729109822647,4,126,0.968253968254,268,1873,0.856914041644,6216,27776,0.776209677419,4366,5187,0.158280316175,1562,3817,0.590778097983,0.6912705169580454,50507,50507,50507,15593,0
41,0,0.0,0.0,3346,12088,0.72319655857,5,126,0.960317460317,299,1920,0.844270833333,6471,28470,0.772708113804,4549,5266,0.136156475503,1629,4046,0.597380128522,0.6860505431851452,51916,51916,51916,16299,0
42,0,0.0,0.0,3523,12387,0.715588923872,6,126,0.952380952381,339,1967,0.827656329436,6679,29165,0.77099262815,4718,5345,0.117305893358,1689,4275,0.604912280702,0.6817046841265372,53265,53265,53265,16954,0
43,0,0.0,0.0,3672,12618,0.708987161198,8,155,0.948387096774,392,2014,0.805362462761,6915,29859,0.768411534211,4905,5423,0.0955190853771,1748,4504,0.61190053286,0.6767632345665439,54573,54573,54573,17640,0
44,0,0.0,0.0,3837,12891,0.702350477077,10,184,0.945652173913,426,2060,0.793203883495,7169,30554,0.765366236827,5058,5502,0.0806979280262,1802,4733,0.619268962603,0.672734425291467,55924,55924,55924,18302,0
45,0,0.0,0.0,4005,13216,0.696958232446,11,213,0.948356807512,456,2107,0.783578547698,7391,31248,0.763472862263,5242,5581,0.0607418025443,1861,4963,0.625025186379,0.6691668992464416,57328,57328,57328,18966,0
46,0,0.0,0.0,4179,13515,0.690788013319,14,227,0.938325991189,493,2154,0.771123491179,7634,31943,0.761011802273,5427,5660,0.0411660777385,1912,5192,0.631741140216,0.6650423403929052,58691,58691,58691,19659,0
47,0,0.0,0.0,4371,13855,0.684518224468,14,240,0.941666666667,523,2201,0.762380736029,7866,32637,0.758985200846,5601,5739,0.0240460010455,1971,5421,0.636413945766,0.6614247915730618,60093,60093,60093,20346,0
48,0,0.0,0.0,4522,14277,0.683266792744,15,254,0.94094488189,566,2248,0.748220640569,8064,33331,0.758063064415,5760,5818,0.00996906153317,2033,5650,0.64017699115,0.6595330107491962,61578,61586,61586,20960,0
49,0,0.0,0.0,4673,14469,0.677033658166,17,268,0.936567164179,614,2295,0.732461873638,8274,34026,0.756833010051,5927,5897,0.00508733254197,2084,5879,0.645517945229,0.6571892253106554,62834,62851,62851,21589,0
50,0,0.0,0.0,4841,14652,0.669601419601,19,281,0.932384341637,669,2341,0.714224690303,8533,34720,0.754233870968,6085,5976,0.0182396251673,2135,6108,0.650458415193,0.6554037189566954,64078,64104,64104,22282,0
51,0,0.0,0.0,5006,15107,0.668630436222,19,295,0.935593220339,719,2388,0.698911222781,8762,35415,0.752590710151,6250,6055,0.0322047894302,2194,6338,0.65383401704,0.6557471964895173,65598,65632,65632,22950,0
52,0,0.0,0.0,5174,15402,0.66406960135,21,295,0.928813559322,770,2435,0.683778234086,8978,36109,0.751363925891,6437,6133,0.0495679112995,2256,6567,0.656464138876,0.6555744655440106,66941,66984,66984,23636,0
53,0,0.0,0.0,5367,15676,0.657629497321,23,296,0.922297297297,816,2482,0.671232876712,9203,36803,0.74993886368,6631,6212,0.0674500965873,2315,6796,0.659358446145,0.65500534274046,68265,68317,68317,24355,0
54,0,0.0,0.0,5545,16051,0.654538658028,25,297,0.915824915825,886,2529,0.649663898774,9420,37498,0.748786601952,6810,6291,0.0824988078207,2370,7025,0.662633451957,0.6548006480193832,69691,69751,69751,25056,0
55,0,0.0,0.0,5710,16365,0.651084631836,27,298,0.909395973154,943,2576,0.633928571429,9660,38192,0.74706744868,6975,6370,0.0949764521193,2419,7254,0.66652881169,0.6542236094707834,71055,71124,71124,25734,0
56,0,0.0,0.0,5874,16745,0.649208719021,29,298,0.902684563758,987,2623,0.623713305376,9881,38887,0.74590480109,7124,6449,0.104667390293,2467,7483,0.670319390619,0.6542314953902126,72485,72563,72563,26362,0
57,0,0.0,0.0,6047,16984,0.643959020254,32,299,0.892976588629,1055,2669,0.604720869239,10122,39581,0.744271241252,7289,6528,0.116574754902,2527,7713,0.672371321146,0.6529109125372327,73774,73860,73860,27072,0
58,0,0.0,0.0,6353,17155,0.629670649956,39,398,0.902010050251,1112,2716,0.59057437408,10355,40275,0.742892613284,7460,6607,0.129105494173,2589,7942,0.674011583984,0.6502500398999841,75093,75188,75188,27908,0
59,0,0.0,0.0,6612,17400,0.62,39,406,0.9039408867,1178,2656,0.556475903614,10591,40970,0.741493775934,7639,6686,0.142536643733,2648,8171,0.675927059111,0.6473419840937631,76289,76448,76448,28707,0
60,0,0.0,0.0,6873,17547,0.608309112669,43,414,0.8961352657,1223,2596,0.528890600924,10788,41664,0.741071428571,7807,6765,0.154028085735,2698,8400,0.67880952381,0.6451438222818169,77386,77561,77561,29432,0
61,0,0.0,0.0,7151,17917,0.600881844059,44,422,0.895734597156,1272,2536,0.498422712934,11012,42359,0.740031634363,7993,6843,0.168054946661,2743,8629,0.682118437826,0.6432986295817817,78706,78954,78954,30215,0
62,0,0.0,0.0,7397,18059,0.590398139432,47,430,0.890697674419,1326,2476,0.464458804523,11219,43053,0.739414210392,8166,6922,0.179716844843,2800,8858,0.683901557914,0.6412046868363854,79798,80054,80054,30955,0
63,0,0.0,0.0,7629,18304,0.583205856643,53,437,0.878718535469,1376,2416,0.430463576159,11439,43748,0.738525189723,8317,7001,0.187973146693,2856,9088,0.68573943662,0.6393955056732875,80994,81258,81258,31670,0
64,0,0.0,0.0,7869,18607,0.577094641801,54,445,0.878651685393,1431,2356,0.392614601019,11665,44442,0.737523063769,8460,7080,0.194915254237,2920,9317,0.686594397338,0.6375259031253409,82247,82519,82519,32399,0
65,0,0.0,0.0,8136,18741,0.565871618377,61,453,0.865342163355,1489,2296,0.351480836237,11872,45136,0.736972704715,8620,7159,0.204078781953,2967,9546,0.689189189189,0.635187178567157,83331,83610,83610,33145,0
66,0,0.0,0.0,8414,19203,0.561839295943,66,461,0.8568329718,1557,2236,0.30366726297,12094,45831,0.736117475071,8768,7238,0.211384360321,3024,9775,0.690639386189,0.6336257585022814,84744,85036,85036,33923,0
67,0,0.0,0.0,8661,19507,0.556005536474,71,636,0.888364779874,1626,2236,0.272808586762,12315,46525,0.735303600215,8927,7317,0.220035533689,3066,10004,0.693522590964,0.6330636773373397,86225,86530,86530,34666,0
68,0,0.0,0.0,8928,19871,0.550702028081,76,811,0.906288532676,1694,2236,0.242397137746,12491,47220,0.735472257518,9067,7396,0.225932936723,3107,10233,0.696374474739,0.6328013258564715,87767,88094,88094,35363,0
69,0,0.0,0.0,9185,20002,0.540795920408,81,985,0.917766497462,1746,2236,0.219141323792,12730,47914,0.734315648871,9240,7475,0.236120401338,3174,10463,0.696645321609,0.6312511182680265,89075,89424,89424,36156,0
70,0,0.0,0.0,9436,20363,0.536610519079,83,1160,0.928448275862,1815,2236,0.188282647585,12936,48608,0.733870967742,9402,7553,0.244803389382,3215,10692,0.699307893752,0.6311468202501593,90612,90982,90982,36887,0
71,0,0.0,0.0,9678,20649,0.531309022229,88,1263,0.930324623911,1886,2236,0.156529516995,13144,49303,0.733403646837,9567,7632,0.253537735849,3257,10921,0.701767237432,0.6304818390406511,92004,92396,92396,37620,0
72,0,0.0,0.0,9949,20833,0.522440359046,92,1366,0.932650073206,1952,2236,0.127012522361,13354,49997,0.732903974238,9727,7711,0.261444689405,3306,11150,0.703497757848,0.6290418969969905,93293,93706,93706,38380,0
73,86,0.0,0.0,10200,21111,0.516839562313,100,1469,0.931926480599,2027,2236,0.0934704830054,13578,50692,0.732147084353,9898,7790,0.270603337612,3347,11379,0.705861675015,0.6290373454453697,94677,95112,95112,39236,0
74,184,744,0.752688172043,10466,21383,0.510545760651,105,1572,0.93320610687,2098,2236,0.061717352415,13799,51386,0.731463822831,10053,7869,0.277544796035,3406,11608,0.706581667815,0.6277826332836358,96798,97255,97255,40111,0
75,269,1489,0.819341840161,10741,21731,0.505729142699,113,1675,0.932537313433,2149,2236,0.038908765653,13993,52081,0.731322363242,10230,7948,0.287116255662,3446,11838,0.708903531002,0.6295086251960271,98998,99476,99476,40941,0
76,366,2234,0.836168307968,11018,22191,0.503492406832,120,1778,0.932508436445,2222,2236,0.00626118067979,14212,52562,0.729614550436,10405,8027,0.296250155724,3490,11939,0.707680710277,0.629662846048469,100967,101467,101467,41833,0
77,467,2979,0.84323598523,11321,22465,0.496060538616,131,1881,0.930356193514,2282,2236,0.020572450805,14447,53043,0.72763606885,10569,8106,0.30384900074,3549,12041,0.705257038452,0.629434890386552,102751,103272,103272,42766,0
78,554,3724,0.851235230934,11617,22785,0.490147026553,139,2030,0.931527093596,2349,2236,0.0505366726297,14693,53524,0.725487631717,10755,8185,0.313989004276,3600,12143,0.703532899613,0.6302747931919749,104627,105170,105170,43707,0
79,635,4469,0.85791004699,11906,23204,0.48689881055,145,2179,0.93345571363,2425,2236,0.0845259391771,14909,54005,0.72393296917,10939,8263,0.323853322038,3663,12245,0.700857492854,0.6318141948005898,106601,107166,107166,44622,0
80,726,5214,0.860759493671,12218,23550,0.48118895966,150,2328,0.935567010309,2502,2236,0.118962432916,15140,54486,0.72213045553,11111,8342,0.331934787821,3721,12347,0.698631246457,0.6325569030791373,108503,109089,109089,45568,0
81,817,5959,0.862896459137,12545,23768,0.472189498485,160,2478,0.935431799839,2571,2236,0.149821109123,15386,54968,0.72009168971,11286,8421,0.34022087638,3778,12449,0.696521808981,0.6324997519997836,110279,110887,110887,46543,0
82,911,6704,0.86411097852,12856,24267,0.470227057321,169,2627,0.935668062429,2634,2236,0.177996422182,15613,55449,0.718425940955,11461,8500,0.348352941176,3848,12550,0.693386454183,0.6334785148988156,112333,112962,112962,47492,0
83,1013,7449,0.864008591757,13174,24627,0.465058675438,175,2776,0.936959654179,2718,2236,0.215563506261,15843,55930,0.71673520472,11670,8579,0.360298403077,3912,12652,0.690799873538,0.6343777197563099,114249,114900,114900,48505,0
84,1113,8194,0.864168904076,13519,24993,0.459088544793,180,2925,0.938461538462,2793,2236,0.249105545617,16087,56411,0.71482512276,11844,8658,0.367983367983,3967,12754,0.688960326172,0.6346464914457862,116171,116843,116843,49503,0
85,1207,8939,0.864973710706,13847,25505,0.457086845717,187,3074,0.939167208848,2877,2236,0.286672629696,16367,56892,0.712314560922,12033,8737,0.377246194346,4020,12856,0.68730553827,0.6354418033682829,118239,118933,118933,50538,0
86,1314,9684,0.864312267658,14220,25885,0.450647092911,194,3224,0.93982630273,2953,2236,0.320661896243,16639,57374,0.709990588071,12218,8816,0.385889292196,4077,12958,0.685368112363,0.6352725137104712,120177,120893,120893,51615,0
87,1413,10429,0.864512417298,14598,26276,0.444435987213,202,3373,0.940112659354,3046,2236,0.362254025045,16921,57855,0.707527439288,12423,8895,0.396627318718,4131,13060,0.683690658499,0.6354009815970894,122124,122861,122861,52734,0
88,1517,11174,0.864238410596,14923,26546,0.437843742937,202,4120,0.950970873786,3130,2236,0.399821109123,17187,58336,0.705379182666,12620,8973,0.406441546863,4199,13161,0.680951295494,0.6372451219025578,124546,125305,125305,53778,0
89,1634,11918,0.862896459137,15252,26885,0.432694811233,213,4867,0.956235874255,3214,2236,0.437388193202,17465,58817,0.703062039886,12829,8971,0.430052391038,4266,13372,0.680975172001,0.6403407224316756,127066,127846,127846,54873,0
90,1740,12663,0.86259180289,15630,27189,0.425135164956,224,5614,0.960099750623,3302,2236,0.476744186047,17728,59298,0.701035448076,13058,8968,0.456066012489,4323,13582,0.681711088205,0.6433119553209771,129550,130352,130352,56005,0
91,1852,13408,0.861873508353,15984,27570,0.420239390642,234,6362,0.963219113486,3375,2236,0.50939177102,17987,59780,0.699113415858,13233,8966,0.475908989516,4386,13793,0.682012615095,0.6459804872911636,132115,132939,132939,57051,0
92,1957,14153,0.861725429238,16326,27918,0.415215989684,241,7109,0.966099310733,3457,2236,0.546064400716,18258,60261,0.697017971823,13413,8963,0.496485551713,4448,14004,0.682376463867,0.6486578246204489,134644,135489,135489,58100,0
93,2081,14898,0.86031682105,16671,28169,0.40817920409,258,7856,0.96715885947,3551,2236,0.588103756708,18530,60742,0.694939251259,13576,8961,0.515009485548,4526,14214,0.681581539327,0.6505803121579203,137076,137943,137943,59193,0
94,2193,15643,0.859809499457,17030,28517,0.402812357541,267,8603,0.968964314774,3650,2236,0.632379248658,18811,61223,0.692746190157,13724,8958,0.532038401429,4608,14425,0.680554592721,0.652573437822525,139605,140493,140493,60283,0
95,2302,16388,0.859531364413,17399,28773,0.395301150384,275,8739,0.968531868635,3727,2236,0.666815742397,19084,61704,0.690716971347,13826,8956,0.543769539973,4689,14635,0.679603689785,0.6523138097947886,141431,142341,142341,61302,0
96,2417,17133,0.858927216483,17770,29119,0.389745526976,284,8876,0.968003605228,3822,2236,0.709302325581,19356,62186,0.68874023092,13911,8953,0.553780855579,4773,14846,0.67849925906,0.6522272509893887,143349,144281,144281,62333,0
97,2535,17878,0.858205615841,18124,29349,0.382466182834,294,9012,0.967376830892,3917,2236,0.751788908766,19626,62667,0.686820814783,13964,8951,0.560049156519,4863,15056,0.677005844846,0.6516953908912951,145149,146102,146102,63323,0
98,2641,18623,0.858186113945,18488,29455,0.372330673909,304,9148,0.96676869261,4022,2236,0.798747763864,19896,63148,0.684930639133,14017,8948,0.566495306214,4931,15267,0.677015785682,0.6511231393775372,146825,147800,147800,64299,0
99,2769,19368,0.857032218092,18845,29720,0.365915208614,317,9284,0.965855234813,4109,2236,0.837656529517,20167,63629,0.683053324742,14053,8946,0.570869662419,5024,15477,0.67538928733,0.6503982466456407,148660,149656,149656,65284,0
100,2898,20113,0.855914085417,19185,29874,0.357802771641,326,9421,0.965396454729,4203,2236,0.87969588551,20447,64110,0.6810637966,14093,8944,0.575693202147,5105,15688,0.674592044875,0.6496591899817706,150386,151404,151404,66257,0
101,3020,20858,0.855211429667,19514,30050,0.350615640599,334,9557,0.965051794496,4287,2236,0.917262969589,20753,64592,0.678706341343,14114,8941,0.578570629683,5196,15899,0.673186992893,0.6486978775632781,152133,153173,153173,67218,0
102,3158,21603,0.853816599546,19845,30265,0.344292086569,345,9693,0.96440730424,4388,2236,0.962432915921,21081,65073,0.67604075423,14126,8939,0.580266249021,5276,16109,0.672481221677,0.6476812987566057,153918,154979,154979,68219,0
103,3299,22348,0.852380526222,20151,30373,0.33654890857,354,9829,0.963984128599,4493,2236,1.00939177102,21410,65554,0.673399029807,14146,8936,0.583034914951,5345,16320,0.672487745098,0.6467490857102739,155596,156679,156679,69198,0
104,3431,23092,0.851420405335,20494,30503,0.328131659181,367,9966,0.963174794301,4600,2236,1.0572450805,21700,66035,0.671386386007,14163,8934,0.585292142377,5441,16530,0.670840895342,0.6457449494949495,157296,158400,158400,70196,0
105,3558,23837,0.850736250367,20801,30984,0.32865349858,374,10102,0.962977628192,4705,2236,1.1042039356,21988,66516,0.669432918396,14176,8931,0.587280259769,5529,16741,0.669732990861,0.6458656596436784,159347,160473,160473,71131,0
106,3693,24582,0.849768123017,21163,31198,0.32165523431,384,10238,0.96249267435,4824,2236,1.15742397138,22272,66998,0.667572166333,14179,8929,0.587971777355,5605,16951,0.669341041826,0.6451072220852847,161132,162280,162280,72120,0
107,3820,25327,0.849172819521,21453,31542,0.319859235305,398,10374,0.961634856372,4928,2236,1.20393559928,22553,67152,0.664149988087,14174,8926,0.587945328255,5698,17063,0.666061067808,0.64391196849913,162620,163805,163805,73024,0
108,3953,26072,0.848381405339,21760,31612,0.311653802354,406,10511,0.961373798877,5021,2236,1.24552772809,22869,67306,0.660223457047,14178,8924,0.588749439713,5771,17175,0.663988355167,0.6419280378531314,163836,165059,165059,73958,0
109,4119,26817,0.846403400828,22061,31472,0.299027707168,423,10647,0.960270498732,5122,2236,1.29069767442,23159,67460,0.656700266825,14178,8921,0.589283712588,5850,17286,0.661575841722,0.6394521372667068,164839,166100,166100,74912,0
110,4258,27562,0.845511936724,22374,32055,0.302012166589,433,10783,0.959844199202,5192,2236,1.32200357782,23441,67614,0.653311444375,14175,8919,0.589303733602,5946,17398,0.658236578917,0.6384378015798315,166567,167866,167866,75819,0
111,4395,28307,0.844738050659,22666,32193,0.295933898674,442,10919,0.959520102573,5292,2236,1.36672629696,23748,67768,0.649569118168,14173,8916,0.589614176761,6049,17510,0.654540262707,0.63663660113721,167849,169186,169186,76765,0
112,4550,29052,0.84338427647,22937,32251,0.288797246597,453,11056,0.959026772793,5407,2236,1.41815742397,24094,67922,0.645269573923,14166,8914,0.589185550819,6122,17622,0.652593349223,0.6346961766845823,169053,170428,170428,77729,0
113,4713,29797,0.841829714401,23210,32318,0.28182437032,464,11192,0.958541815583,5506,2236,1.46243291592,24389,68076,0.641738645044,14175,8911,0.590730557738,6216,17733,0.649467095246,0.6329248118548895,170263,171676,171676,78673,0
114,4874,30542,0.840416475673,23491,32385,0.274633317894,475,11328,0.958068502825,5589,2236,1.49955277281,24709,68230,0.637857247545,14176,8909,0.591199910203,6303,17845,0.646791818437,0.6308941396898096,171475,172926,172926,79617,0
115,5030,31287,0.839230351264,23745,32453,0.268326502943,490,11464,0.957257501745,5678,2236,1.53935599284,25054,68384,0.633627749181,14173,8906,0.591399056816,6385,17957,0.64442835663,0.6289615101965828,172687,174176,174176,80555,0
116,5202,32032,0.8375999001,24050,32520,0.260455104551,501,11464,0.956297976274,5779,2236,1.58452593918,25382,68538,0.629665295165,14184,8904,0.592991913747,6459,18068,0.642517157405,0.6266850743629092,173762,175289,175289,81557,0
117,5349,32777,0.836806297099,24344,32587,0.252953631816,515,11464,0.955076762038,5885,2236,1.63193202147,25662,68692,0.626419379258,14186,8901,0.593753510841,6522,18180,0.641254125413,0.624947562952801,174837,176402,176402,82463,0
118,5513,33522,0.835540838852,24620,32654,0.246034176517,528,11464,0.95394277739,5985,2236,1.67665474061,25939,68846,0.623231560294,14184,8899,0.59388695359,6600,18292,0.63918652963,0.623110029518466,175913,177516,177516,83369,0
119,5709,34266,0.833391700228,24834,32721,0.241037865591,541,11464,0.952808792742,6092,2236,1.72450805009,26218,69000,0.620028985507,14183,8896,0.59431205036,6681,18403,0.636961364995,0.6214849938699076,176986,178627,178627,84258,0
120,5868,35011,0.832395532833,25092,32788,0.234720019519,557,11464,0.95141311933,6168,2236,1.75849731664,26524,69154,0.61645024149,14180,8894,0.594333258376,6757,18515,0.635052660005,0.6195170802269946,178062,179740,179740,85146,0
121,6028,35756,0.831412909721,25341,32855,0.228701871861,571,11464,0.950191905094,6264,2236,1.80143112701,26798,69309,0.613354686981,14184,8891,0.595321111236,6829,18627,0.633381650293,0.6179846727194311,179138,180854,180854,86015,0
122,6182,36501,0.830634777129,25582,32922,0.22295121803,588,11464,0.948709002094,6389,2236,1.85733452594,27109,69463,0.609734678894,14189,8889,0.596242546968,6904,18739,0.631570521373,0.6164655324013013,180214,181968,181968,86943,0
123,6337,37246,0.829860924663,25822,32989,0.217254236261,605,11464,0.947226099093,6503,2236,1.90831842576,27396,69617,0.606475429852,14191,8886,0.597006527121,6985,18850,0.629442970822,0.6149934454883111,181288,183080,183080,87839,0
