Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,2,108,0.981481481481,0,3,1.0,0.9948688711516533,1754,1754,1754,9,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,23,2083,0.988958233317,11,118,0.906779661017,4,36,0.888888888889,0.9851388345717638,2557,2557,2557,38,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,190,1.0,0,1,1.0,0,187,1.0,47,2777,0.983075261073,33,171,0.80701754386,8,67,0.880597014925,0.9740642499263189,3393,3393,3393,88,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,6,239,0.97489539749,0,2,1.0,0,234,1.0,91,3472,0.973790322581,55,178,0.691011235955,19,84,0.77380952381,0.9593727726300784,4209,4209,4209,171,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,11,252,0.956349206349,0,2,1.0,0,281,1.0,138,4166,0.966874699952,85,268,0.682835820896,33,124,0.733870967742,0.9475751030826625,5093,5093,5093,267,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,301,0.936877076412,0,3,1.0,0,327,1.0,183,4860,0.962345679012,113,291,0.611683848797,48,142,0.661971830986,0.9387238352464551,5924,5924,5924,363,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,350,0.905714285714,0,3,1.0,0,374,1.0,243,5555,0.956255625563,149,418,0.643540669856,65,241,0.730290456432,0.9294049848724968,6941,6941,6941,490,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,58,358,0.837988826816,0,4,1.0,0,421,1.0,309,6249,0.950552088334,199,733,0.728512960437,88,356,0.752808988764,0.9194680458071666,8121,8121,8121,654,0
10,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,85,461,0.815618221258,0,4,1.0,0,468,1.0,392,6944,0.943548387097,274,869,0.684695051784,111,441,0.748299319728,0.9062806139109612,9187,9187,9187,863,0
11,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,114,663,0.828054298643,0,5,1.0,0,515,1.0,485,7638,0.936501702016,333,966,0.655279503106,132,495,0.733333333333,0.8967127018089865,10282,10282,10282,1066,0
12,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,151,716,0.789106145251,0,5,1.0,0,562,1.0,591,8332,0.929068650984,415,1029,0.596695821186,165,560,0.705357142857,0.8821849339521599,11204,11204,11204,1324,0
13,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,183,734,0.75068119891,0,6,1.0,0,608,1.0,708,9027,0.921568627451,493,1191,0.586062132662,193,643,0.699844479005,0.87107871242526,12209,12209,12209,1580,0
14,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,214,894,0.76062639821,0,6,1.0,0,655,1.0,827,9721,0.914926447896,573,1471,0.610469068661,230,692,0.667630057803,0.8630106406726691,13439,13439,13439,1847,0
15,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,265,1056,0.749053030303,0,7,1.0,0,702,1.0,955,10416,0.908314132104,667,1737,0.616004605642,260,710,0.633802816901,0.8534317746786984,14628,14628,14628,2150,0
16,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,309,1323,0.766439909297,0,7,1.0,0,749,1.0,1100,11110,0.90099009901,759,2637,0.712172923777,305,726,0.579889807163,0.8508941517641373,16552,16552,16552,2478,0
17,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,348,1616,0.784653465347,0,8,1.0,0,796,1.0,1262,11805,0.893096145701,854,2369,0.639510341916,343,793,0.567465321564,0.8390751711048484,17387,17387,17387,2816,0
18,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,378,2044,0.815068493151,0,8,1.0,0,843,1.0,1428,12499,0.885750860069,969,2690,0.639776951673,392,918,0.572984749455,0.8338595937269762,19002,19002,19002,3177,0
19,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,424,2145,0.802331002331,0,9,1.0,0,889,1.0,1581,13193,0.880163723187,1087,3016,0.639588859416,438,1003,0.563310069791,0.8263638607751173,20255,20255,20255,3543,0
20,0,0.0,0.0,15,0,0.0,0,0.0,0.0,0,0.0,0.0,475,2523,0.811732065002,1,9,0.888888888889,0,936,1.0,1733,13888,0.875216013825,1207,3251,0.628729621655,493,1070,0.539252336449,0.820362596300226,21677,21677,21677,3924,0
21,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,565,2993,0.811226194454,1,10,0.9,0,983,1.0,1915,14582,0.86867370731,1314,3590,0.633983286908,537,1097,0.510483135825,0.8145775102128574,23255,23255,23255,4352,0
22,0,0.0,0.0,22,0,0.0,0,0.0,0.0,0,0.0,0.0,679,3638,0.813358988455,1,10,0.9,0,1030,1.0,2140,15277,0.859920141389,1451,3715,0.609421265141,575,1187,0.515585509688,0.8059299191374663,24857,24857,24857,4868,0
23,0,0.0,0.0,28,0,0.0,0,0.0,0.0,0,0.0,0.0,786,4271,0.81596815734,1,11,0.909090909091,0,1077,1.0,2332,15971,0.853985348444,1604,3759,0.573290768821,615,1313,0.531607006855,0.7988788728126657,26402,26402,26402,5366,0
24,0,0.0,0.0,31,0,0.0,0,0.0,0.0,0,0.0,0.0,882,4888,0.819558101473,1,11,0.909090909091,0,1124,1.0,2545,16665,0.847284728473,1729,3854,0.551375194603,666,1419,0.530655391121,0.7928543328207146,27961,27961,27961,5854,0
25,0,0.0,0.0,39,0,0.0,0,0.0,0.0,0,0.0,0.0,1000,5640,0.822695035461,1,37,0.972972972973,0,1170,1.0,2762,17360,0.840898617512,1911,4003,0.522608043967,719,1448,0.503453038674,0.7857576370625127,29658,29658,29658,6432,0
26,0,0.0,0.0,53,0,0.0,0,0.0,0.0,0,0.0,0.0,1119,6162,0.818403115871,1,63,0.984126984127,0,1217,1.0,3008,18054,0.833388722721,2069,4082,0.493140617344,784,1484,0.471698113208,0.776962204623012,31062,31062,31062,7034,0
27,0,0.0,0.0,67,0,0.0,0,0.0,0.0,0,0.0,0.0,1251,6729,0.814088274632,1,89,0.988764044944,0,1264,1.0,3248,18749,0.826764094085,2248,4161,0.459745253545,838,1498,0.440587449933,0.768574946137273,32490,32490,32490,7653,0
28,0,0.0,0.0,91,0,0.0,0,0.0,0.0,0,0.0,0.0,1395,7093,0.803327224024,1,115,0.991304347826,7,1311,0.994660564455,3459,19443,0.822095355655,2416,4240,0.430188679245,885,1508,0.413129973475,0.7605458320973005,33710,33710,33710,8254,0
29,0,0.0,0.0,102,0,0.0,0,0.0,0.0,0,0.0,0.0,1528,7532,0.797132235794,1,118,0.991525423729,11,1358,0.991899852725,3703,20137,0.816109648905,2550,4319,0.409585552211,940,1520,0.381578947368,0.7532872170134919,34984,34984,34984,8835,0
