Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
22,0,0.0,0.0,690,3638,0.810335349093,0,10,1.0,0,1030,1.0,2117,15277,0.86142567258,1424,3715,0.61668909825,546,1187,0.5400168492,0.807820734601923,24857,24857,24857,4777,0
23,0,0.0,0.0,803,4271,0.811987824865,0,11,1.0,0,1077,1.0,2338,15971,0.853609667522,1558,3759,0.585528065975,606,1313,0.538461538462,0.7990682524051208,26402,26402,26402,5305,0
24,0,0.0,0.0,891,4888,0.81771685761,0,11,1.0,0,1124,1.0,2559,16665,0.846444644464,1703,3854,0.558121432278,674,1419,0.525017618041,0.7916025893208397,27961,27961,27961,5827,0
25,0,0.0,0.0,1010,5640,0.820921985816,0,37,1.0,0,1170,1.0,2772,17360,0.840322580645,1853,4003,0.537097177117,727,1448,0.497928176796,0.7854878953402118,29658,29658,29658,6362,0
26,0,0.0,0.0,1135,6162,0.815806556313,0,63,1.0,0,1217,1.0,3003,18054,0.833665669658,2004,4082,0.509064184223,797,1484,0.462938005391,0.7766080741742322,31062,31062,31062,6939,0
27,0,0.0,0.0,1265,6729,0.812007727746,0,89,1.0,0,1264,1.0,3229,18749,0.827777481466,2175,4161,0.477289113194,864,1498,0.423230974633,0.7681440443213297,32490,32490,32490,7533,0
28,0,0.0,0.0,1404,7093,0.802058367404,0,115,1.0,3,1311,0.997711670481,3501,19443,0.819935195186,2321,4240,0.452594339623,924,1508,0.387267904509,0.7581429842776625,33710,33710,33710,8153,0
29,0,0.0,0.0,1539,7532,0.795671800319,0,118,1.0,11,1358,0.991899852725,3713,20137,0.815613050603,2511,4319,0.418615420236,979,1520,0.355921052632,0.7497999085296135,34984,34984,34984,8753,0
30,0,0.0,0.0,1677,8274,0.797316896302,0,121,1.0,20,1405,0.985765124555,3920,20832,0.811827956989,2664,4398,0.394270122783,1033,1525,0.32262295082,0.745205854192313,36555,36555,36555,9314,0
31,0,0.0,0.0,1795,8661,0.792749105184,0,123,1.0,31,1452,0.978650137741,4143,21526,0.807535073864,2840,4477,0.365646638374,1093,1754,0.37685290764,0.7393730424025479,37993,37993,37993,9902,0
32,0,0.0,0.0,1925,9125,0.78904109589,1,126,0.992063492063,45,1498,0.969959946595,4378,22221,0.802979163854,3001,4556,0.341308165057,1157,1983,0.416540595058,0.734060593788757,39509,39509,39509,10507,0
33,0,0.0,0.0,2056,9389,0.781020342955,3,126,0.97619047619,60,1545,0.961165048544,4618,22915,0.79847261619,3162,4635,0.317799352751,1210,2213,0.453230908269,0.7278739926022095,40823,40823,40823,11109,0
34,0,0.0,0.0,2216,9854,0.775116703877,3,126,0.97619047619,90,1592,0.943467336683,4860,23610,0.79415501906,3320,4713,0.295565457246,1263,2442,0.482800982801,0.7224177433450646,42337,42337,42337,11752,0
35,0,0.0,0.0,2360,10158,0.767670801339,3,126,0.97619047619,119,1639,0.927394752898,5092,24304,0.790487162607,3469,4792,0.276085141903,1320,2671,0.505803070011,0.7170290684367132,43690,43690,43690,12363,0
36,0,0.0,0.0,2515,10622,0.763227264169,3,126,0.97619047619,135,1686,0.919928825623,5330,24998,0.786782942635,3633,4871,0.254157257237,1378,2900,0.524827586207,0.7125412030174988,45203,45203,45203,12994,0
37,0,0.0,0.0,2675,10708,0.750186776242,3,126,0.97619047619,164,1733,0.905366416619,5570,25693,0.783209434476,3804,4950,0.231515151515,1418,3129,0.54682007031,0.7057769913032219,46339,46339,46339,13634,0
38,0,0.0,0.0,2824,11114,0.745906064423,3,126,0.97619047619,191,1779,0.892636312535,5809,26387,0.779853715845,4009,5029,0.202823622987,1483,3358,0.558368076236,0.7003954554014186,47793,47793,47793,14319,0
39,0,0.0,0.0,2963,11574,0.743995161569,3,126,0.97619047619,226,1826,0.876232201533,6003,27082,0.778339856731,4182,5108,0.181284259984,1534,3588,0.572463768116,0.6975701768619179,49304,49304,49304,14911,0
40,0,0.0,0.0,3110,11728,0.734822646658,3,126,0.97619047619,245,1873,0.869193806727,6267,27776,0.774373559908,4341,5187,0.163100057837,1592,3817,0.5829185224,0.6919634902092779,50507,50507,50507,15558,0
41,0,0.0,0.0,3279,12088,0.728739245533,5,126,0.960317460317,271,1920,0.858854166667,6491,28470,0.772005619951,4532,5266,0.139384732245,1646,4046,0.59317844785,0.6874951845288543,51916,51916,51916,16224,0
42,0,0.0,0.0,3434,12387,0.722773875838,5,126,0.960317460317,300,1967,0.847483477377,6723,29165,0.769483970513,4703,5345,0.120112254443,1712,4275,0.599532163743,0.6831502863043274,53265,53265,53265,16877,0
43,0,0.0,0.0,3580,12618,0.716278332541,7,155,0.954838709677,337,2014,0.832671300894,6944,29859,0.767440302756,4888,5423,0.0986538816153,1782,4504,0.604351687389,0.6786322906932,54573,54573,54573,17538,0
44,0,0.0,0.0,3759,12891,0.708401210147,9,184,0.951086956522,368,2060,0.821359223301,7218,30554,0.763762518819,5080,5502,0.0766993820429,1822,4733,0.615043312909,0.6735569701738073,55924,55924,55924,18256,0
45,0,0.0,0.0,3920,13216,0.703389830508,10,213,0.953051643192,401,2107,0.80968201234,7447,31248,0.761680747568,5233,5581,0.0623544167712,1882,4963,0.620793874673,0.6704402735138152,57328,57328,57328,18893,0
46,0,0.0,0.0,4110,13515,0.69589345172,10,227,0.955947136564,438,2154,0.796657381616,7654,31943,0.760385687005,5412,5660,0.043816254417,1927,5192,0.628852080123,0.6668824862415021,58691,58691,58691,19551,0
47,0,0.0,0.0,4262,13855,0.692385420426,12,240,0.95,465,2201,0.788732394366,7901,32637,0.757912798358,5586,5739,0.0266596968113,1977,5421,0.635307138904,0.6638044364568253,60093,60093,60093,20203,0
48,0,0.0,0.0,4438,14277,0.689150381733,13,254,0.948818897638,513,2248,0.771797153025,8157,33331,0.755272869101,5752,5818,0.0113441045033,2025,5650,0.641592920354,0.660539733056214,61578,61586,61586,20898,0
49,0,0.0,0.0,4615,14469,0.681042228212,17,268,0.936567164179,561,2295,0.755555555556,8389,34026,0.753453241639,5926,5897,0.00491775479057,2088,5879,0.644837557408,0.6570460294983373,62834,62851,62851,21596,0
50,0,0.0,0.0,4775,14652,0.674105924106,18,281,0.935943060498,619,2341,0.735583084152,8607,34720,0.752102534562,6110,5976,0.0224230254351,2142,6108,0.64931237721,0.6563552976413328,64078,64104,64104,22271,0
51,0,0.0,0.0,4956,15107,0.671940160191,20,295,0.932203389831,661,2388,0.723199329983,8819,35415,0.750981222646,6268,6055,0.0351775392238,2183,6338,0.655569580309,0.6569508776206728,65598,65632,65632,22907,0
52,0,0.0,0.0,5104,15402,0.668614465654,25,295,0.915254237288,702,2435,0.711704312115,9051,36109,0.74934226924,6430,6133,0.0484265449209,2236,6567,0.65950966956,0.6566792069748,66941,66984,66984,23548,0
53,0,0.0,0.0,5283,15676,0.662988007145,31,296,0.89527027027,741,2482,0.701450443191,9266,36803,0.748227046708,6612,6212,0.064391500322,2301,6796,0.66141848146,0.6562202672833994,68265,68317,68317,24234,0
54,0,0.0,0.0,5465,16051,0.659522771167,34,297,0.885521885522,789,2529,0.688018979834,9458,37498,0.747773214571,6787,6291,0.0788427912891,2361,7025,0.663914590747,0.6564637066135253,69691,69751,69751,24894,0
55,0,0.0,0.0,5643,16365,0.655178735105,39,298,0.869127516779,835,2576,0.675854037267,9701,38192,0.745993925429,6959,6370,0.092464678179,2409,7254,0.667907361456,0.6558545638603003,71055,71124,71124,25586,0
56,0,0.0,0.0,5821,16745,0.652373842938,44,298,0.852348993289,885,2623,0.662600076249,9913,38887,0.745081903978,7115,6449,0.103271825089,2470,7483,0.669918481892,0.6555544836900349,72485,72563,72563,26248,0
57,0,0.0,0.0,5996,16984,0.646961846444,44,299,0.852842809365,944,2669,0.646309479206,10171,39581,0.74303327354,7294,6528,0.117340686275,2527,7713,0.672371321146,0.6543460601137286,73774,73860,73860,26976,0
58,0,0.0,0.0,6296,17155,0.632993296415,50,398,0.874371859296,996,2716,0.633284241532,10399,40275,0.741800124146,7488,6607,0.133343423642,2583,7942,0.674767061194,0.6522716390913443,75093,75188,75188,27812,0
59,0,0.0,0.0,6541,17400,0.62408045977,51,406,0.874384236453,1041,2656,0.608057228916,10627,40970,0.740615084208,7697,6686,0.151211486689,2640,8171,0.67690613144,0.6502982419422353,76289,76448,76448,28597,0
60,0,0.0,0.0,6783,17547,0.613438194563,55,414,0.867149758454,1098,2596,0.577041602465,10847,41664,0.739655337942,7888,6765,0.166001478197,2689,8400,0.679880952381,0.6481608024651565,77386,77561,77561,29360,0
61,0,0.0,0.0,7040,17917,0.607077077636,58,422,0.862559241706,1159,2536,0.542981072555,11090,42359,0.73819023112,8082,6843,0.181060938185,2736,8629,0.682929655812,0.6461863870101578,78706,78954,78954,30165,0
62,0,0.0,0.0,7305,18059,0.59549255219,64,430,0.851162790698,1222,2476,0.506462035541,11325,43053,0.736952128772,8247,6922,0.191418665126,2807,8858,0.683111311809,0.6430409473605316,79798,80054,80054,30970,0
63,0,0.0,0.0,7569,18304,0.586483828671,65,437,0.851258581236,1266,2416,0.475993377483,11541,43748,0.736193654567,8424,7001,0.203256677617,2872,9088,0.683978873239,0.6412045583204116,80994,81258,81258,31737,0
64,0,0.0,0.0,7832,18607,0.579083140753,68,445,0.847191011236,1317,2356,0.441001697793,11746,44442,0.735700463525,8598,7080,0.214406779661,2917,9317,0.686916389396,0.6399132321041214,82247,82519,82519,32478,0
65,0,0.0,0.0,8065,18741,0.569660103516,72,453,0.841059602649,1364,2296,0.405923344948,11976,45136,0.734668557249,8766,7159,0.224472691717,2962,9546,0.689712968783,0.637961966271977,83331,83610,83610,33205,0
66,0,0.0,0.0,8327,19203,0.566369838046,76,461,0.835140997831,1419,2236,0.365384615385,12198,45831,0.733848268639,8920,7238,0.23238463664,3024,9775,0.690639386189,0.6367185662542924,84744,85036,85036,33964,0
67,0,0.0,0.0,8561,19507,0.561131901369,83,636,0.869496855346,1482,2236,0.337209302326,12415,46525,0.733154218162,9094,7317,0.242859095258,3076,10004,0.692522990804,0.6364035594591471,86225,86530,86530,34711,0
68,0,0.0,0.0,8829,19871,0.55568416285,88,811,0.891491985203,1535,2236,0.313506261181,12620,47220,0.732740364252,9272,7396,0.253650621958,3123,10233,0.694810905893,0.6362748881876178,87767,88094,88094,35467,0
69,0,0.0,0.0,9109,20002,0.544595540446,94,985,0.904568527919,1589,2236,0.289355992844,12798,47914,0.732896439454,9427,7475,0.261137123746,3172,10463,0.696836471375,0.6350644122383253,89075,89424,89424,36189,0
70,0,0.0,0.0,9349,20363,0.540882974022,98,1160,0.915517241379,1653,2236,0.260733452594,13022,48608,0.732101711652,9594,7553,0.270223752151,3222,10692,0.698653198653,0.6348068848783276,90612,90982,90982,36938,0
71,0,0.0,0.0,9625,20649,0.533875732481,104,1263,0.917656373713,1716,2236,0.232558139535,13234,49303,0.73157820011,9733,7632,0.275288259958,3278,10921,0.699844336599,0.6333174596302871,92004,92396,92396,37690,0
72,0,0.0,0.0,9896,20833,0.52498439975,110,1366,0.919472913616,1776,2236,0.20572450805,13501,49997,0.729963797828,9925,7711,0.287122292828,3339,11150,0.700538116592,0.6314857106268542,93293,93706,93706,38547,0
73,82,0.0,0.0,10171,21111,0.518213253754,115,1469,0.921715452689,1839,2236,0.177549194991,13709,50692,0.729562850154,10103,7790,0.296919127086,3376,11379,0.703313120661,0.6315922281100177,94677,95112,95112,39395,0
74,207,744,0.721774193548,10443,21383,0.511621381471,123,1572,0.921755725191,1917,2236,0.142665474061,13927,51386,0.728972871988,10236,7869,0.300800609989,3424,11608,0.705031013094,0.6298390828235052,96798,97255,97255,40277,0
75,293,1489,0.803223640027,10705,21731,0.507385762275,123,1675,0.926567164179,1971,2236,0.118515205725,14127,52081,0.728749447975,10394,7948,0.307750377453,3475,11838,0.70645379287,0.6313281595560738,98998,99476,99476,41088,0
76,401,2234,0.820501342883,10999,22191,0.504348609797,129,1778,0.927446569179,2029,2236,0.0925760286225,14361,52562,0.726779802899,10565,8027,0.316182882771,3511,11939,0.705921768992,0.6312200025624094,100967,101467,101467,41995,0
77,486,2979,0.836858006042,11311,22465,0.496505675495,136,1881,0.927698032961,2084,2236,0.0679785330948,14585,53043,0.725034406048,10759,8106,0.327288428325,3552,12041,0.70500788971,0.630800216902936,102751,103272,103272,42913,0
78,575,3724,0.84559613319,11619,22785,0.490059249506,140,2030,0.931034482759,2148,2236,0.0393559928444,14802,53524,0.723451162096,10940,8185,0.336591325596,3611,12143,0.702627027917,0.6304269278311305,104627,105170,105170,43835,0
79,656,4469,0.853211009174,11910,23204,0.486726426478,147,2179,0.932537861404,2213,2236,0.0102862254025,15044,54005,0.72143320063,11113,8263,0.344911049256,3668,12245,0.700449162924,0.6303305152753672,106601,107166,107166,44751,0
80,747,5214,0.856731875719,12231,23550,0.480636942675,155,2328,0.933419243986,2281,2236,0.0201252236136,15268,54486,0.719781228205,11277,8342,0.351834092544,3730,12347,0.697902324451,0.6304393660222387,108503,109089,109089,45689,0
81,838,5959,0.859372377916,12542,23768,0.472315718613,169,2478,0.931799838579,2349,2236,0.0505366726297,15535,54968,0.717381021685,11455,8421,0.360289751811,3788,12449,0.695718531609,0.6303444046642077,110279,110887,110887,46676,0
82,934,6704,0.860680190931,12843,24267,0.470762764248,175,2627,0.933384088314,2426,2236,0.0849731663685,15793,55449,0.715179714693,11641,8500,0.369529411765,3842,12550,0.693864541833,0.63154866238204,112333,112962,112962,47654,0
83,1022,7449,0.862800375889,13129,24627,0.466885938198,179,2776,0.935518731988,2492,2236,0.114490161002,16071,55930,0.712658680493,11849,8579,0.381163305747,3898,12652,0.691906417958,0.632384682332463,114249,114900,114900,48640,0
84,1137,8194,0.861239931657,13480,24993,0.460648981715,185,2925,0.936752136752,2573,2236,0.150715563506,16322,56411,0.710659268582,12024,8658,0.388773388773,3951,12754,0.690214834562,0.6325154266836696,116171,116843,116843,49672,0
85,1236,8939,0.861729499944,13862,25505,0.45649872574,188,3074,0.938841899805,2652,2236,0.186046511628,16551,56892,0.709080362793,12191,8737,0.395330204876,4004,12856,0.688550093342,0.6330875366803158,118239,118933,118933,50684,0
86,1334,9684,0.86224700537,14195,25885,0.451612903226,195,3224,0.939516129032,2721,2236,0.216905187835,16793,57374,0.707306445428,12397,8816,0.406193284936,4060,12958,0.686680043217,0.6337339630913287,120177,120893,120893,51695,0
87,1434,10429,0.862498801419,14540,26276,0.446643324707,198,3373,0.941298547287,2815,2236,0.258944543828,17056,57855,0.705194019532,12593,8895,0.415739179314,4121,13060,0.684456355283,0.6342207860915995,122124,122861,122861,52757,0
88,1541,11174,0.862090567389,14877,26546,0.439576584043,207,4120,0.949757281553,2899,2236,0.296511627907,17311,58336,0.703253565551,12805,8973,0.427058954642,4182,13161,0.682242990654,0.6361597701608076,124546,125305,125305,53822,0
89,1652,11918,0.861386138614,15232,26885,0.433438720476,211,4867,0.956646805013,2985,2236,0.334973166369,17563,58817,0.70139585494,12996,8971,0.448667929997,4251,13372,0.682096918935,0.6392378330178496,127066,127846,127846,54890,0
90,1767,12663,0.860459606728,15586,27189,0.426753466475,221,5614,0.960634128963,3075,2236,0.375223613596,17829,59298,0.699332186583,13180,8968,0.469669937556,4301,13582,0.683330879105,0.6420538234933104,129550,130352,130352,55959,0
91,1869,13408,0.860605608592,15967,27570,0.420856002902,230,6362,0.963847846589,3163,2236,0.41457960644,18124,59780,0.696821679491,13355,8966,0.489515949141,4360,13793,0.683897629232,0.644498604623173,132115,132939,132939,57068,0
92,1974,14153,0.860524270473,16309,27918,0.415824915825,239,7109,0.966380644254,3232,2236,0.445438282648,18396,60261,0.694727933489,13514,8963,0.50775410019,4444,14004,0.682662096544,0.64676837234019,134644,135489,135489,58108,0
93,2087,14898,0.859914082427,16693,28169,0.407398203699,253,7856,0.967795315682,3294,2236,0.473166368515,18668,60742,0.69266734714,13621,8961,0.520031246513,4525,14214,0.6816518925,0.6478835461023756,137076,137943,137943,59141,0
94,2197,15643,0.859553794029,17060,28517,0.401760353473,261,8603,0.969661745903,3375,2236,0.50939177102,18928,61223,0.690835143655,13739,8958,0.53371288234,4598,14425,0.681247833622,0.6497619098460421,139605,140493,140493,60158,0
95,2314,16388,0.858799121308,17436,28773,0.394015222605,265,8739,0.969676164321,3461,2236,0.547853309481,19223,61704,0.688464281084,13837,8956,0.54499776686,4670,14635,0.680901947386,0.6494053013537913,141431,142341,142341,61206,0
96,2433,17133,0.857993346174,17779,29119,0.389436450428,275,8876,0.969017575484,3550,2236,0.587656529517,19477,62186,0.686794455344,13903,8953,0.552887300346,4769,14846,0.678768691904,0.6493647812255252,143349,144281,144281,62186,0
97,2534,17878,0.858261550509,18112,29349,0.382875055368,292,9012,0.967598757213,3644,2236,0.62969588551,19789,62667,0.684219764788,13967,8951,0.560384314602,4859,15056,0.67727151966,0.6488617541169868,145149,146102,146102,63197,0
98,2641,18623,0.858186113945,18448,29455,0.373688677644,301,9148,0.967096633144,3732,2236,0.669051878354,20097,63148,0.681747640464,14018,8948,0.566607063031,4940,15267,0.676426278902,0.6480378890392422,146825,147800,147800,64177,0
99,2772,19368,0.85687732342,18764,29720,0.36864064603,313,9284,0.966286083585,3823,2236,0.709749552773,20415,63629,0.679155730877,14059,8946,0.57154035323,5025,15477,0.675324675325,0.6474113968033357,148660,149656,149656,65171,0
100,2889,20113,0.856361557202,19102,29874,0.360581107317,329,9421,0.965078017196,3916,2236,0.751341681574,20689,64110,0.677289034472,14088,8944,0.575134168157,5112,15688,0.674145843957,0.6466737998996064,150386,151404,151404,66125,0
101,3016,20858,0.855403202608,19458,30050,0.352479201331,333,9557,0.965156429842,4003,2236,0.790250447227,20979,64592,0.675207456032,14108,8941,0.577899563807,5189,15899,0.673627272155,0.6457730801120302,152133,153173,153173,67086,0
102,3147,21603,0.854325788085,19778,30265,0.34650586486,344,9693,0.964510471474,4098,2236,0.832737030411,21280,65073,0.672982650254,14113,8939,0.578811947645,5281,16109,0.672170836179,0.6449196342730306,153918,154979,154979,68041,0
103,3272,22348,0.853588688026,20114,30373,0.337767095776,353,9829,0.964085868349,4200,2236,0.878354203936,21569,65554,0.670973548525,14129,8936,0.581132497762,5363,16320,0.671384803922,0.6440556807230069,155596,156679,156679,69000,0
104,3410,23092,0.85232981119,20472,30503,0.328852899715,361,9966,0.96377684126,4302,2236,0.92397137746,21859,66035,0.668978571969,14146,8934,0.583389299306,5460,16530,0.669691470054,0.6429419191919192,157296,158400,158400,70010,0
105,3534,23837,0.851743088476,20785,30984,0.329169894139,375,10102,0.962878637893,4402,2236,0.968694096601,22177,66516,0.666591496783,14161,8931,0.585600716605,5552,16741,0.668359118332,0.6428059548958391,159347,160473,160473,70986,0
106,3680,24582,0.850296965259,21117,31198,0.3231296878,393,10238,0.961613596406,4509,2236,1.01654740608,22457,66998,0.664810889877,14170,8929,0.586963825736,5630,16951,0.667866202584,0.6421247227015036,161132,162280,162280,71956,0
107,3814,25327,0.849409720851,21423,31542,0.320810348107,402,10374,0.961249277039,4579,2236,1.04785330948,22779,67152,0.660784488921,14172,8926,0.587721263724,5741,17063,0.663540995136,0.6403223344830744,162620,163805,163805,72910,0
108,3967,26072,0.847844430807,21731,31612,0.312571175503,412,10511,0.960802968319,4673,2236,1.08989266547,23061,67306,0.657370813895,14173,8924,0.588189152846,5815,17175,0.661426491994,0.6384141428216578,163836,165059,165059,73832,0
109,4095,26817,0.847298355521,22047,31472,0.299472547026,428,10647,0.959800882878,4767,2236,1.13193202147,23384,67460,0.653364957012,14171,8921,0.588499047192,5919,17286,0.657584172162,0.6357013847080072,164839,166100,166100,74811,0
110,4255,27562,0.845620782236,22371,32055,0.302105755732,442,10783,0.959009552073,4849,2236,1.16860465116,23703,67614,0.649436507232,14165,8919,0.588182531674,6012,17398,0.65444303943,0.6343631229671285,166567,167866,167866,75797,0
111,4384,28307,0.845126647119,22685,32193,0.29534370826,448,10919,0.958970601703,4936,2236,1.20751341682,24021,67768,0.645540668162,14169,8916,0.589165545087,6102,17510,0.651513420902,0.6324991429550908,167849,169186,169186,76745,0
112,4518,29052,0.84448574969,22978,32251,0.287525968187,463,11056,0.958122286541,5014,2236,1.24239713775,24324,67922,0.641883336769,14170,8914,0.58963428315,6182,17622,0.649188514357,0.6306006055343019,169053,170428,170428,77649,0
113,4654,29797,0.843809779508,23292,32318,0.279287084597,475,11192,0.957558970693,5096,2236,1.27906976744,24628,68076,0.638227862977,14171,8911,0.590281674335,6275,17733,0.646139965037,0.6285794170414035,170263,171676,171676,78591,0
114,4787,30542,0.843265012114,23588,32385,0.271638104061,482,11328,0.957450564972,5192,2236,1.32200357782,24923,68230,0.634720797303,14170,8909,0.590526433943,6356,17845,0.643821798823,0.6269213420769578,171475,172926,172926,79498,0
115,4946,31287,0.841915172436,23848,32453,0.265152682341,496,11464,0.956734124215,5301,2236,1.37075134168,25210,68384,0.631346513804,14182,8906,0.592409611498,6460,17957,0.640251712424,0.6253789270622818,172687,174176,174176,80443,0
116,5098,32032,0.840846653347,24111,32520,0.258579335793,510,11464,0.955512909979,5400,2236,1.41502683363,25488,68538,0.62811870787,14193,8904,0.594002695418,6547,18068,0.637646668143,0.6236614961577738,173762,175289,175289,81347,0
117,5283,32777,0.838819904201,24342,32587,0.253015005984,526,11464,0.954117236567,5518,2236,1.46779964222,25773,68692,0.624803470564,14184,8901,0.593528816987,6627,18180,0.635478547855,0.6219543996099818,174837,176402,176402,82253,0
118,5437,33522,0.837808006682,24585,32654,0.247106020702,546,11464,0.952372644801,5625,2236,1.5156529517,26095,68846,0.620965633443,14178,8899,0.59321272053,6725,18292,0.632352941176,0.6199891840735483,175913,177516,177516,83191,0
119,5617,34266,0.836076577365,24803,32721,0.241985269399,557,11464,0.95141311933,5718,2236,1.5572450805,26425,69000,0.617028985507,14177,8896,0.593637589928,6807,18403,0.630114655219,0.6180924496296752,176986,178627,178627,84104,0
120,5786,35011,0.83473765388,25036,32788,0.236427961449,575,11464,0.949842986741,5821,2236,1.60330948122,26720,69154,0.613615987506,14180,8894,0.594333258376,6877,18515,0.628571428571,0.616496049849783,178062,179740,179740,84995,0
121,5967,35756,0.833118917105,25270,32855,0.230862882362,585,11464,0.948970690858,5912,2236,1.64400715564,27021,69309,0.610137211618,14191,8891,0.596108424249,6966,18627,0.626026735384,0.6147389607086379,179138,180854,180854,85912,0
122,6118,36501,0.832388153749,25500,32922,0.225441953709,598,11464,0.947836706211,6004,2236,1.68515205725,27310,69463,0.606841052071,14202,8889,0.597705028687,7029,18739,0.624899941299,0.6133770772883145,180214,181968,181968,86761,0
123,6269,37246,0.831686624067,25741,32989,0.21970960017,614,11464,0.946441032798,6112,2236,1.73345259392,27607,69617,0.603444560955,14205,8886,0.598582039163,7112,18850,0.622705570292,0.6118527419707231,181288,183080,183080,87660,0
