Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,0,1388,1.0,0,108,1.0,0,3,1.0,1.0,1754,1754,1754,0,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,0,2083,1.0,0,118,1.0,0,36,1.0,1.0,2557,2557,2557,0,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,190,0.984210526316,0,1,1.0,0,187,1.0,0,2777,1.0,0,171,1.0,0,67,1.0,0.9991158267020336,3393,3393,3393,3,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,4,239,0.983263598326,0,2,1.0,0,234,1.0,0,3472,1.0,0,178,1.0,0,84,1.0,0.9990496555001188,4209,4209,4209,4,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,12,252,0.952380952381,0,2,1.0,0,281,1.0,0,4166,1.0,0,268,1.0,0,124,1.0,0.9976438248576478,5093,5093,5093,12,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,301,0.923588039867,0,3,1.0,0,327,1.0,0,4860,1.0,0,291,1.0,0,142,1.0,0.9961174881836596,5924,5924,5924,23,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,350,0.902857142857,0,3,1.0,0,374,1.0,0,5555,1.0,0,418,1.0,0,241,1.0,0.9951015703789079,6941,6941,6941,34,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,56,358,0.843575418994,0,4,1.0,0,421,1.0,0,6249,1.0,0,733,1.0,0,356,1.0,0.9931042975003078,8121,8121,8121,56,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,80,461,0.826464208243,0,4,1.0,0,468,1.0,0,6944,1.0,0,869,1.0,0,441,1.0,0.9912920431043867,9187,9187,9187,80,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,108,663,0.837104072398,0,5,1.0,0,515,1.0,0,7638,1.0,0,966,1.0,0,495,1.0,0.9894962069636257,10282,10282,10282,108,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,137,716,0.808659217877,0,5,1.0,0,562,1.0,0,8332,1.0,0,1029,1.0,0,560,1.0,0.9877722242056408,11204,11204,11204,137,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,170,734,0.768392370572,0,6,1.0,0,608,1.0,0,9027,1.0,0,1191,1.0,0,643,1.0,0.9860758456876075,12209,12209,12209,170,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,210,894,0.765100671141,0,6,1.0,0,655,1.0,0,9721,1.0,0,1471,1.0,0,692,1.0,0.9843738373390877,13439,13439,13439,210,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,247,1056,0.766098484848,0,7,1.0,0,702,1.0,0,10416,1.0,0,1737,1.0,0,710,1.0,0.9831145747880776,14628,14628,14628,247,0
16,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,287,1323,0.783068783069,0,7,1.0,0,749,1.0,0,11110,1.0,0,2637,1.0,0,726,1.0,0.9829023682938618,16552,16552,16552,291,0
17,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,327,1616,0.797648514851,0,8,1.0,0,796,1.0,0,11805,1.0,0,2369,1.0,0,793,1.0,0.9814804164030597,17387,17387,17387,332,0
18,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,384,2044,0.812133072407,0,8,1.0,0,843,1.0,0,12499,1.0,0,2690,1.0,0,918,1.0,0.9800547310809389,19002,19002,19002,389,0
19,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,421,2145,0.80372960373,0,9,1.0,0,889,1.0,0,13193,1.0,0,3016,1.0,0,1003,1.0,0.9795112317946186,20255,20255,20255,427,0
20,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,486,2523,0.807372175981,0,9,1.0,0,936,1.0,0,13888,1.0,0,3251,1.0,0,1070,1.0,0.9779951100244498,21677,21677,21677,495,0
21,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,565,2993,0.811226194454,0,10,1.0,0,983,1.0,0,14582,1.0,0,3590,1.0,0,1097,1.0,0.9763921737260804,23255,23255,23255,581,0
22,0,0.0,0.0,17,0,0.0,0,0.0,0.0,0,0.0,0.0,659,3638,0.818856514568,0,10,1.0,0,1030,1.0,0,15277,1.0,0,3715,1.0,0,1187,1.0,0.9741722653578468,24857,24857,24857,676,0
23,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,766,4271,0.820650901428,0,11,1.0,0,1077,1.0,0,15971,1.0,0,3759,1.0,0,1313,1.0,0.9717445648056965,26402,26402,26402,786,0
24,0,0.0,0.0,28,0,0.0,0,0.0,0.0,0,0.0,0.0,884,4888,0.81914893617,0,11,1.0,0,1124,1.0,0,16665,1.0,0,3854,1.0,0,1419,1.0,0.9693859304030614,27961,27961,27961,912,0
25,0,0.0,0.0,34,0,0.0,0,0.0,0.0,0,0.0,0.0,996,5640,0.823404255319,0,37,1.0,0,1170,1.0,0,17360,1.0,0,4003,1.0,0,1448,1.0,0.9675635578933172,29658,29658,29658,1030,0
26,0,0.0,0.0,49,0,0.0,0,0.0,0.0,0,0.0,0.0,1114,6162,0.819214540734,0,63,1.0,0,1217,1.0,0,18054,1.0,0,4082,1.0,0,1484,1.0,0.9657137338226772,31062,31062,31062,1163,0
27,0,0.0,0.0,61,0,0.0,0,0.0,0.0,0,0.0,0.0,1242,6729,0.815425769059,0,89,1.0,0,1264,1.0,0,18749,1.0,0,4161,1.0,0,1498,1.0,0.963650353955063,32490,32490,32490,1303,0
28,0,0.0,0.0,81,0,0.0,0,0.0,0.0,0,0.0,0.0,1372,7093,0.806569857606,0,115,1.0,6,1311,0.995423340961,0,19443,1.0,0,4240,1.0,0,1508,1.0,0.9615247700978938,33710,33710,33710,1459,0
29,0,0.0,0.0,99,0,0.0,0,0.0,0.0,0,0.0,0.0,1505,7532,0.800185873606,0,118,1.0,12,1358,0.9911634757,0,20137,1.0,0,4319,1.0,0,1520,1.0,0.9594671849988566,34984,34984,34984,1616,0
30,0,0.0,0.0,118,0,0.0,0,0.0,0.0,0,0.0,0.0,1677,8274,0.797316896302,0,121,1.0,23,1405,0.983629893238,0,20832,1.0,0,4398,1.0,0,1525,1.0,0.9567227465463001,36555,36555,36555,1818,0
31,0,0.0,0.0,138,0,0.0,0,0.0,0.0,0,0.0,0.0,1812,8661,0.790786283339,0,123,1.0,42,1452,0.971074380165,0,21526,1.0,0,4477,1.0,0,1754,1.0,0.9548337851709525,37993,37993,37993,1992,0
