Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,3,1388,0.997838616715,1,108,0.990740740741,0,3,1.0,0.9977194982896237,1754,1754,1754,4,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,23,2083,0.988958233317,9,118,0.923728813559,1,36,0.972222222222,0.9870942510754791,2557,2557,2557,33,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,190,1.0,0,1,1.0,0,187,1.0,57,2777,0.979474252791,23,171,0.865497076023,7,67,0.89552238806,0.9743589743589743,3393,3393,3393,87,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,6,239,0.97489539749,0,2,1.0,0,234,1.0,95,3472,0.972638248848,55,178,0.691011235955,17,84,0.797619047619,0.9588976003801378,4209,4209,4209,173,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,13,252,0.948412698413,0,2,1.0,0,281,1.0,131,4166,0.968554968795,78,268,0.708955223881,28,124,0.774193548387,0.9509130178676615,5093,5093,5093,250,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,301,0.920265780731,0,3,1.0,0,327,1.0,188,4860,0.961316872428,110,291,0.621993127148,41,142,0.711267605634,0.9387238352464551,5924,5924,5924,363,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,350,0.902857142857,0,3,1.0,0,374,1.0,247,5555,0.955535553555,146,418,0.650717703349,56,241,0.767634854772,0.930413485088604,6941,6941,6941,483,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,52,358,0.854748603352,0,4,1.0,0,421,1.0,326,6249,0.947831653064,184,733,0.74897680764,81,356,0.772471910112,0.9208225587981775,8121,8121,8121,643,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,74,461,0.839479392625,0,4,1.0,0,468,1.0,401,6944,0.942252304147,237,869,0.727272727273,110,441,0.750566893424,0.9105257428975727,9187,9187,9187,822,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,99,663,0.850678733032,0,5,1.0,0,515,1.0,494,7638,0.935323383085,316,966,0.672877846791,131,495,0.735353535354,0.8988523633534332,10282,10282,10282,1040,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,131,716,0.817039106145,0,5,1.0,0,562,1.0,597,8332,0.928348535766,391,1029,0.620019436346,162,560,0.710714285714,0.8856658336308462,11204,11204,11204,1281,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,170,734,0.768392370572,0,6,1.0,0,608,1.0,715,9027,0.920793176027,475,1191,0.601175482788,203,643,0.684292379471,0.8719796871160619,12209,12209,12209,1563,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,204,894,0.771812080537,0,6,1.0,0,655,1.0,829,9721,0.914720707746,562,1471,0.617946974847,231,692,0.666184971098,0.8641267951484486,13439,13439,13439,1826,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,258,1056,0.755681818182,0,7,1.0,0,702,1.0,957,10416,0.908122119816,655,1737,0.622913068509,270,710,0.619718309859,0.853705222860268,14628,14628,14628,2140,0
16,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,295,1323,0.777021919879,0,7,1.0,0,749,1.0,1100,11110,0.90099009901,743,2637,0.718240424725,305,726,0.579889807163,0.8524045432576124,16552,16552,16552,2443,0
17,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,347,1616,0.785272277228,0,8,1.0,0,796,1.0,1254,11805,0.893773824651,851,2369,0.640776699029,339,793,0.572509457755,0.8394777707482602,17387,17387,17387,2791,0
18,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,388,2044,0.810176125245,0,8,1.0,0,843,1.0,1427,12499,0.885830866469,957,2690,0.644237918216,377,918,0.589324618736,0.8342806020418904,19002,19002,19002,3149,0
19,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,446,2145,0.792074592075,0,9,1.0,0,889,1.0,1596,13193,0.879026756613,1084,3016,0.640583554377,425,1003,0.576271186441,0.824784003949642,20255,20255,20255,3553,0
20,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,496,2523,0.803408640507,0,9,1.0,0,936,1.0,1788,13888,0.871255760369,1222,3251,0.624115656721,465,1070,0.565420560748,0.8169488397841029,21677,21677,21677,3974,0
21,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,568,2993,0.810223855663,0,10,1.0,0,983,1.0,1972,14582,0.864764778494,1368,3590,0.618941504178,509,1097,0.536007292616,0.8102773597075897,23255,23255,23255,4422,0
22,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,672,3638,0.815283122595,0,10,1.0,0,1030,1.0,2158,15277,0.858741899588,1504,3715,0.595154777927,559,1187,0.529064869419,0.8034356519290341,24857,24857,24857,4900,0
23,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,783,4271,0.816670568953,0,11,1.0,0,1077,1.0,2344,15971,0.853233986601,1652,3759,0.56052141527,618,1313,0.529322162986,0.7958866752518748,26402,26402,26402,5405,0
24,0,0.0,0.0,11,0,0.0,0,0.0,0.0,0,0.0,0.0,902,4888,0.815466448445,0,11,1.0,0,1124,1.0,2564,16665,0.846144614461,1825,3854,0.526466009341,670,1419,0.527836504581,0.7872036050212796,27961,27961,27961,5972,0
25,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,1010,5640,0.820921985816,0,37,1.0,0,1170,1.0,2786,17360,0.839516129032,1963,4003,0.50961778666,730,1448,0.495856353591,0.7817452289432868,29658,29658,29658,6505,0
26,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,1159,6162,0.811911716975,0,63,1.0,0,1217,1.0,3004,18054,0.83361028027,2114,4082,0.482116609505,784,1484,0.471698113208,0.773324319103728,31062,31062,31062,7081,0
27,0,0.0,0.0,26,0,0.0,0,0.0,0.0,0,0.0,0.0,1302,6729,0.806509139545,0,89,1.0,0,1264,1.0,3234,18749,0.827510800576,2307,4161,0.445565969719,840,1498,0.439252336449,0.764327485380117,32490,32490,32490,7709,0
28,0,0.0,0.0,40,0,0.0,0,0.0,0.0,0,0.0,0.0,1438,7093,0.797264909065,0,115,1.0,2,1311,0.998474446987,3454,19443,0.822352517616,2460,4240,0.419811320755,895,1508,0.40649867374,0.7564817561554434,33710,33710,33710,8289,0
29,0,0.0,0.0,52,0,0.0,0,0.0,0.0,0,0.0,0.0,1564,7532,0.792352628784,0,118,1.0,7,1358,0.994845360825,3690,20137,0.816755226697,2652,4319,0.3859689743,951,1520,0.374342105263,0.7481134232792134,34984,34984,34984,8916,0
