Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,8,1388,0.994236311239,1,108,0.990740740741,0,3,1.0,0.9948688711516533,1754,1754,1754,9,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,23,2083,0.988958233317,14,118,0.881355932203,6,36,0.833333333333,0.9831834180680485,2557,2557,2557,43,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,190,1.0,0,1,1.0,0,187,1.0,47,2777,0.983075261073,29,171,0.830409356725,14,67,0.791044776119,0.9734748010610079,3393,3393,3393,90,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,239,0.987447698745,0,2,1.0,0,234,1.0,87,3472,0.974942396313,48,178,0.730337078652,22,84,0.738095238095,0.9619862200047518,4209,4209,4209,160,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,12,252,0.952380952381,0,2,1.0,0,281,1.0,131,4166,0.968554968795,77,268,0.712686567164,32,124,0.741935483871,0.9505203220106028,5093,5093,5093,252,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,301,0.93023255814,0,3,1.0,0,327,1.0,189,4860,0.961111111111,110,291,0.621993127148,47,142,0.669014084507,0.9380486158001351,5924,5924,5924,367,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,350,0.917142857143,0,3,1.0,0,374,1.0,243,5555,0.956255625563,150,418,0.641148325359,63,241,0.738589211618,0.9301253421697162,6941,6941,6941,485,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,47,358,0.868715083799,0,4,1.0,0,421,1.0,305,6249,0.951192190751,204,733,0.721691678035,84,356,0.76404494382,0.9211919714320896,8121,8121,8121,640,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,60,461,0.869848156182,0,4,1.0,0,468,1.0,387,6944,0.94426843318,257,869,0.704257767549,103,441,0.766439909297,0.9121584848155002,9187,9187,9187,807,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,82,663,0.876319758673,0,5,1.0,0,515,1.0,485,7638,0.936501702016,314,966,0.674948240166,128,495,0.741414141414,0.9018673409842443,10282,10282,10282,1009,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,115,716,0.83938547486,0,5,1.0,0,562,1.0,586,8332,0.929668747,389,1029,0.621963070943,152,560,0.728571428571,0.8891467333095323,11204,11204,11204,1242,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,143,734,0.805177111717,0,6,1.0,0,608,1.0,696,9027,0.922897972748,474,1191,0.60201511335,182,643,0.716951788491,0.8775493488410189,12209,12209,12209,1495,0
14,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,188,894,0.78970917226,0,6,1.0,0,655,1.0,798,9721,0.917909680074,564,1471,0.61658735554,222,692,0.679190751445,0.8682937718580251,13439,13439,13439,1774,0
15,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,234,1056,0.778409090909,0,7,1.0,0,702,1.0,941,10416,0.909658218126,644,1737,0.629245826137,253,710,0.643661971831,0.8584905660377359,14628,14628,14628,2074,0
16,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,270,1323,0.795918367347,0,7,1.0,0,749,1.0,1088,11110,0.902070207021,735,2637,0.721274175199,295,726,0.593663911846,0.8559690671822137,16552,16552,16552,2392,0
17,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,321,1616,0.801361386139,0,8,1.0,0,796,1.0,1236,11805,0.895298602287,841,2369,0.644997889405,332,793,0.581336696091,0.843216196008512,17387,17387,17387,2734,0
18,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,369,2044,0.819471624266,0,8,1.0,0,843,1.0,1388,12499,0.888951116089,945,2690,0.648698884758,380,918,0.58605664488,0.8382275549942111,19002,19002,19002,3090,0
19,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,427,2145,0.800932400932,0,9,1.0,0,889,1.0,1574,13193,0.880694307587,1048,3016,0.652519893899,423,1003,0.578265204387,0.8290792396939027,20255,20255,20255,3482,0
20,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,486,2523,0.807372175981,0,9,1.0,0,936,1.0,1721,13888,0.876080069124,1151,3251,0.645955090741,459,1070,0.571028037383,0.8245144623333487,21677,21677,21677,3830,0
21,0,0.0,0.0,15,0,0.0,0,0.0,0.0,0,0.0,0.0,581,2993,0.805880387571,0,10,1.0,0,983,1.0,1916,14582,0.868605129612,1274,3590,0.645125348189,508,1097,0.536918869644,0.816641582455386,23255,23255,23255,4294,0
22,0,0.0,0.0,19,0,0.0,0,0.0,0.0,0,0.0,0.0,671,3638,0.8155579989,0,10,1.0,0,1030,1.0,2102,15277,0.862407540748,1412,3715,0.619919246299,555,1187,0.532434709351,0.810073621112765,24857,24857,24857,4759,0
23,0,0.0,0.0,27,0,0.0,0,0.0,0.0,0,0.0,0.0,766,4271,0.820650901428,0,11,1.0,0,1077,1.0,2316,15971,0.854987164235,1526,3759,0.594040968343,610,1313,0.53541507997,0.8033861071130975,26402,26402,26402,5245,0
24,0,0.0,0.0,32,0,0.0,0,0.0,0.0,0,0.0,0.0,888,4888,0.818330605565,0,11,1.0,0,1124,1.0,2506,16665,0.849624962496,1699,3854,0.559159314997,664,1419,0.53206483439,0.795250527520475,27961,27961,27961,5789,0
25,0,0.0,0.0,41,0,0.0,0,0.0,0.0,0,0.0,0.0,1008,5640,0.821276595745,0,37,1.0,0,1170,1.0,2730,17360,0.842741935484,1862,4003,0.534848863352,713,1448,0.507596685083,0.7885224897160968,29658,29658,29658,6354,0
26,0,0.0,0.0,53,0,0.0,0,0.0,0.0,0,0.0,0.0,1135,6162,0.815806556313,0,63,1.0,0,1217,1.0,2955,18054,0.836324360253,2021,4082,0.50489955904,766,1484,0.483827493261,0.7803103470478399,31062,31062,31062,6930,0
27,0,0.0,0.0,62,0,0.0,0,0.0,0.0,0,0.0,0.0,1263,6729,0.812304948729,0,89,1.0,0,1264,1.0,3173,18749,0.83076430743,2175,4161,0.477289113194,826,1498,0.448598130841,0.7730070791012619,32490,32490,32490,7499,0
28,0,0.0,0.0,81,0,0.0,0,0.0,0.0,0,0.0,0.0,1387,7093,0.804455096574,0,115,1.0,4,1311,0.996948893974,3381,19443,0.82610708224,2340,4240,0.448113207547,886,1508,0.412466843501,0.7651438742212994,33710,33710,33710,8079,0
29,0,0.0,0.0,104,0,0.0,0,0.0,0.0,0,0.0,0.0,1540,7532,0.795539033457,0,118,1.0,15,1358,0.988954344624,3612,20137,0.82062869345,2505,4319,0.420004630702,949,1520,0.375657894737,0.7565458495312143,34984,34984,34984,8725,0
