Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,0,1388,1.0,0,108,1.0,0,3,1.0,1.0,1754,1754,1754,0,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,0,2083,1.0,0,118,1.0,0,36,1.0,1.0,2557,2557,2557,0,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,190,0.973684210526,0,1,1.0,0,187,1.0,0,2777,1.0,0,171,1.0,0,67,1.0,0.9985263778367227,3393,3393,3393,5,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,239,0.979079497908,0,2,1.0,0,234,1.0,0,3472,1.0,0,178,1.0,0,84,1.0,0.9988120693751484,4209,4209,4209,5,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,12,252,0.952380952381,0,2,1.0,0,281,1.0,0,4166,1.0,0,268,1.0,0,124,1.0,0.9976438248576478,5093,5093,5093,12,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,301,0.923588039867,0,3,1.0,0,327,1.0,0,4860,1.0,0,291,1.0,0,142,1.0,0.9961174881836596,5924,5924,5924,23,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,40,350,0.885714285714,0,3,1.0,0,374,1.0,0,5555,1.0,0,418,1.0,0,241,1.0,0.9942371416222446,6941,6941,6941,40,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,56,358,0.843575418994,0,4,1.0,0,421,1.0,0,6249,1.0,0,733,1.0,0,356,1.0,0.9931042975003078,8121,8121,8121,56,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,82,461,0.822125813449,0,4,1.0,0,468,1.0,0,6944,1.0,0,869,1.0,0,441,1.0,0.9910743441819962,9187,9187,9187,82,0
11,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,107,663,0.838612368024,0,5,1.0,0,515,1.0,0,7638,1.0,0,966,1.0,0,495,1.0,0.9896907216494846,10282,10282,10282,108,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,137,716,0.808659217877,0,5,1.0,0,562,1.0,0,8332,1.0,0,1029,1.0,0,560,1.0,0.9878614780435558,11204,11204,11204,138,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,171,734,0.767029972752,0,6,1.0,0,608,1.0,0,9027,1.0,0,1191,1.0,0,643,1.0,0.9860758456876075,12209,12209,12209,172,0
14,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,199,894,0.7774049217,0,6,1.0,0,655,1.0,0,9721,1.0,0,1471,1.0,0,692,1.0,0.9853411712180966,13439,13439,13439,201,0
15,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,241,1056,0.77178030303,0,7,1.0,0,702,1.0,0,10416,1.0,0,1737,1.0,0,710,1.0,0.9837981952420016,14628,14628,14628,245,0
16,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,281,1323,0.787603930461,0,7,1.0,0,749,1.0,0,11110,1.0,0,2637,1.0,0,726,1.0,0.9833856935717739,16552,16552,16552,287,0
17,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,333,1616,0.793935643564,0,8,1.0,0,796,1.0,0,11805,1.0,0,2369,1.0,0,793,1.0,0.9811928452291943,17387,17387,17387,339,0
18,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,381,2044,0.813600782779,0,8,1.0,0,843,1.0,0,12499,1.0,0,2690,1.0,0,918,1.0,0.9804757393958531,19002,19002,19002,391,0
19,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,452,2145,0.789277389277,0,9,1.0,0,889,1.0,0,13193,1.0,0,3016,1.0,0,1003,1.0,0.9782769686497161,20255,20255,20255,464,0
20,0,0.0,0.0,15,0,0.0,0,0.0,0.0,0,0.0,0.0,518,2523,0.794688862465,0,9,1.0,0,936,1.0,0,13888,1.0,0,3251,1.0,0,1070,1.0,0.9767956820593255,21677,21677,21677,533,0
21,0,0.0,0.0,18,0,0.0,0,0.0,0.0,0,0.0,0.0,608,2993,0.796859338456,0,10,1.0,0,983,1.0,0,14582,1.0,0,3590,1.0,0,1097,1.0,0.9746291120189207,23255,23255,23255,626,0
22,0,0.0,0.0,23,0,0.0,0,0.0,0.0,0,0.0,0.0,702,3638,0.807036833425,0,10,1.0,0,1030,1.0,0,15277,1.0,0,3715,1.0,0,1187,1.0,0.9726837510560405,24857,24857,24857,725,0
23,0,0.0,0.0,25,0,0.0,0,0.0,0.0,0,0.0,0.0,796,4271,0.813626785296,0,11,1.0,0,1077,1.0,0,15971,1.0,0,3759,1.0,0,1313,1.0,0.970797666843421,26402,26402,26402,821,0
24,0,0.0,0.0,33,0,0.0,0,0.0,0.0,0,0.0,0.0,921,4888,0.811579378069,0,11,1.0,0,1124,1.0,0,16665,1.0,0,3854,1.0,0,1419,1.0,0.9682414792031758,27961,27961,27961,954,0
25,0,0.0,0.0,41,0,0.0,0,0.0,0.0,0,0.0,0.0,1063,5640,0.811524822695,0,37,1.0,0,1170,1.0,0,17360,1.0,0,4003,1.0,0,1448,1.0,0.9655404949760604,29658,29658,29658,1104,0
26,0,0.0,0.0,55,0,0.0,0,0.0,0.0,0,0.0,0.0,1166,6162,0.810775722168,0,63,1.0,0,1217,1.0,0,18054,1.0,0,4082,1.0,0,1484,1.0,0.9642328246732341,31062,31062,31062,1221,0
27,0,0.0,0.0,67,0,0.0,0,0.0,0.0,0,0.0,0.0,1291,6729,0.808143854956,0,89,1.0,0,1264,1.0,0,18749,1.0,0,4161,1.0,0,1498,1.0,0.9623268698060942,32490,32490,32490,1358,0
28,0,0.0,0.0,78,0,0.0,0,0.0,0.0,0,0.0,0.0,1428,7093,0.798674749753,0,115,1.0,4,1311,0.996948893974,0,19443,1.0,0,4240,1.0,0,1508,1.0,0.9598338771877781,33710,33710,33710,1510,0
29,0,0.0,0.0,101,0,0.0,0,0.0,0.0,0,0.0,0.0,1557,7532,0.793281996814,0,118,1.0,17,1358,0.987481590574,0,20137,1.0,0,4319,1.0,0,1520,1.0,0.9578950377315344,34984,34984,34984,1675,0
30,0,0.0,0.0,120,0,0.0,0,0.0,0.0,0,0.0,0.0,1698,8274,0.794778825236,0,121,1.0,26,1405,0.981494661922,0,20832,1.0,0,4398,1.0,0,1525,1.0,0.9561209136916975,36555,36555,36555,1844,0
31,0,0.0,0.0,135,0,0.0,0,0.0,0.0,0,0.0,0.0,1857,8661,0.785590578455,0,123,1.0,38,1452,0.973829201102,0,21526,1.0,0,4477,1.0,0,1754,1.0,0.9536756770984128,37993,37993,37993,2030,0
