Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
23,0,0.0,0.0,771,4271,0.819480215406,0,11,1.0,0,1077,1.0,2269,15971,0.857929998122,1564,3759,0.583931896781,597,1313,0.545316070069,0.8030073479281873,26402,26402,26402,5201,0
24,0,0.0,0.0,896,4888,0.816693944354,0,11,1.0,0,1124,1.0,2464,16665,0.852145214521,1702,3854,0.558380902958,659,1419,0.535588442565,0.7953935839204607,27961,27961,27961,5721,0
25,0,0.0,0.0,1000,5640,0.822695035461,0,37,1.0,0,1170,1.0,2690,17360,0.845046082949,1876,4003,0.531351486385,709,1448,0.510359116022,0.788421336570234,29658,29658,29658,6275,0
26,0,0.0,0.0,1126,6162,0.817267121065,0,63,1.0,0,1217,1.0,2912,18054,0.83870610391,2023,4082,0.504409603136,759,1484,0.488544474394,0.780439121756487,31062,31062,31062,6820,0
27,0,0.0,0.0,1246,6729,0.814831327092,0,89,1.0,0,1264,1.0,3136,18749,0.832737746013,2170,4161,0.478490747416,807,1498,0.461281708945,0.7734995383194829,32490,32490,32490,7359,0
28,0,0.0,0.0,1374,7093,0.806287889468,0,115,1.0,5,1311,0.996186117468,3365,19443,0.826930000514,2348,4240,0.446226415094,855,1508,0.433023872679,0.7642539305843963,33710,33710,33710,7947,0
29,0,0.0,0.0,1526,7532,0.797397769517,1,118,0.991525423729,14,1358,0.989690721649,3567,20137,0.822863385807,2525,4319,0.41537392915,912,1520,0.4,0.7557454836496684,34984,34984,34984,8545,0
30,0,0.0,0.0,1682,8274,0.796712593667,1,121,0.99173553719,23,1405,0.983629893238,3818,20832,0.816724270353,2681,4398,0.390404729422,970,1525,0.36393442623,0.7490083435918479,36555,36555,36555,9175,0
31,0,0.0,0.0,1833,8661,0.78836162106,1,123,0.991869918699,40,1452,0.972451790634,4026,21526,0.812970361423,2845,4477,0.364529819075,1028,1754,0.413911060433,0.74276840470613,37993,37993,37993,9773,0
32,0,0.0,0.0,1993,9125,0.781589041096,1,126,0.992063492063,55,1498,0.963284379172,4257,22221,0.808424463345,3018,4556,0.337576821773,1094,1983,0.448310640444,0.7363132450833987,39509,39509,39509,10418,0
33,0,0.0,0.0,2139,9389,0.772180210885,1,126,0.992063492063,73,1545,0.952750809061,4455,22915,0.80558586079,3218,4635,0.305717367853,1163,2213,0.474469046543,0.7293437522964995,40823,40823,40823,11049,0
34,0,0.0,0.0,2278,9854,0.768824842703,1,126,0.992063492063,91,1592,0.94283919598,4693,23610,0.801228293096,3393,4713,0.280076384468,1207,2442,0.505733005733,0.7245199234711954,42337,42337,42337,11663,0
35,0,0.0,0.0,2439,10158,0.759893679858,3,126,0.97619047619,117,1639,0.928615009152,4926,24304,0.797317314022,3564,4792,0.256260434057,1267,2671,0.525645825534,0.7181048294804303,43690,43690,43690,12316,0
36,0,0.0,0.0,2620,10622,0.753342120128,3,126,0.97619047619,148,1686,0.91221826809,5158,24998,0.793663493079,3748,4871,0.230548142065,1326,2900,0.54275862069,0.7123421011879743,45203,45203,45203,13003,0
37,0,0.0,0.0,2779,10708,0.740474411655,4,126,0.968253968254,173,1733,0.900173110214,5404,25693,0.789670338224,3910,4950,0.210101010101,1371,3129,0.56184084372,0.7056259306415762,46339,46339,46339,13641,0
38,0,0.0,0.0,2926,11114,0.736728450603,5,126,0.960317460317,202,1779,0.886453063519,5621,26387,0.786978436351,4076,5029,0.18950089481,1430,3358,0.574151280524,0.7016299458079636,47793,47793,47793,14260,0
39,0,0.0,0.0,3095,11574,0.732590288578,6,126,0.952380952381,232,1826,0.872946330778,5851,27082,0.783952440736,4242,5108,0.16953797964,1480,3588,0.58751393534,0.6976715885120882,49304,49304,49304,14906,0
40,0,0.0,0.0,3229,11728,0.724675989086,11,126,0.912698412698,262,1873,0.860117458623,6098,27776,0.780457949309,4408,5187,0.150183150183,1544,3817,0.595493843332,0.6920822856237749,50507,50507,50507,15552,0
41,0,0.0,0.0,3396,12088,0.719060225017,12,126,0.904761904762,297,1920,0.8453125,6341,28470,0.77727432385,4583,5266,0.129699962021,1600,4046,0.604547701434,0.6873988751059403,51916,51916,51916,16229,0
42,0,0.0,0.0,3566,12387,0.712117542585,13,126,0.896825396825,331,1967,0.831723436706,6584,29165,0.77424995714,4753,5345,0.110757717493,1654,4275,0.613099415205,0.682699709002159,53265,53265,53265,16901,0
43,0,0.0,0.0,3750,12618,0.70280551593,14,155,0.909677419355,368,2014,0.817279046673,6796,29859,0.772396932248,4915,5423,0.0936750875899,1717,4504,0.61878330373,0.6782291609403918,54573,54573,54573,17560,0
44,0,0.0,0.0,3910,12891,0.696687611512,14,184,0.923913043478,410,2060,0.800970873786,7043,30554,0.769490083132,5097,5502,0.0736095965104,1778,4733,0.624339742235,0.6736284958157499,55924,55924,55924,18252,0
45,0,0.0,0.0,4093,13216,0.690299636804,15,213,0.929577464789,441,2107,0.790697674419,7267,31248,0.767441116231,5270,5581,0.0557247805053,1829,4963,0.631472899456,0.6700565168852917,57328,57328,57328,18915,0
46,0,0.0,0.0,4261,13515,0.684720680725,16,227,0.929515418502,486,2154,0.774373259053,7514,31943,0.76476849388,5445,5660,0.0379858657244,1870,5192,0.639830508475,0.6661839123545348,58691,58691,58691,19592,0
47,0,0.0,0.0,4418,13855,0.681125947311,16,240,0.933333333333,520,2201,0.76374375284,7745,32637,0.762692649447,5633,5739,0.0184701167451,1923,5421,0.645268400664,0.6629391110445476,60093,60093,60093,20255,0
48,0,0.0,0.0,4628,14277,0.675842263781,21,254,0.917322834646,573,2248,0.745106761566,7966,33331,0.761003270229,5823,5818,0.000859401856308,1979,5650,0.649734513274,0.6592082616179001,61578,61586,61586,20990,0
49,0,0.0,0.0,4774,14469,0.670053217223,23,268,0.914179104478,626,2295,0.727233115468,8197,34026,0.759095985423,6004,5897,0.0181448193997,2029,5879,0.654873277768,0.6586211834338356,62834,62851,62851,21653,0
50,0,0.0,0.0,4935,14652,0.663185913186,25,281,0.91103202847,682,2341,0.708671507903,8423,34720,0.757402073733,6161,5976,0.0309571619813,2085,6108,0.658644400786,0.6573224759765381,64078,64104,64104,22311,0
51,0,0.0,0.0,5103,15107,0.662209571722,26,295,0.91186440678,735,2388,0.692211055276,8669,35415,0.755216716081,6347,6055,0.0482246077622,2146,6338,0.661407384033,0.6575450999512433,65598,65632,65632,23026,0
52,0,0.0,0.0,5283,15402,0.656992598364,26,295,0.91186440678,790,2435,0.675564681725,8880,36109,0.75407793071,6510,6133,0.061470732105,2205,6567,0.66423024212,0.6568882121103548,66941,66984,66984,23694,0
53,0,0.0,0.0,5452,15676,0.652207195713,31,296,0.89527027027,835,2482,0.663577759871,9127,36803,0.752003912725,6686,6212,0.0763039278815,2276,6796,0.665097115951,0.655854326156008,68265,68317,68317,24407,0
54,0,0.0,0.0,5626,16051,0.649492243474,33,297,0.888888888889,876,2529,0.653618030842,9381,37498,0.749826657422,6871,6291,0.0921951994913,2338,7025,0.6671886121,0.6555604937563619,69691,69751,69751,25125,0
55,0,0.0,0.0,5788,16365,0.646318362359,38,298,0.872483221477,925,2576,0.640916149068,9607,38192,0.748455173858,7030,6370,0.103610675039,2384,7254,0.67135373587,0.6552359259884146,71055,71124,71124,25772,0
56,0,0.0,0.0,5981,16745,0.642818751866,42,298,0.859060402685,988,2623,0.623332062524,9826,38887,0.747319155502,7204,6449,0.117072414328,2446,7483,0.673125751704,0.6547138348745228,72485,72563,72563,26487,0
57,0,0.0,0.0,6153,16984,0.637717852096,43,299,0.85618729097,1046,2669,0.608092918696,10062,39581,0.745787120083,7380,6528,0.130514705882,2492,7713,0.676909114482,0.6539669645274845,73774,73860,73860,27176,0
58,0,0.0,0.0,6435,17155,0.624890702419,46,398,0.884422110553,1087,2716,0.599779086892,10249,40275,0.745524518932,7537,6607,0.140759800212,2547,7942,0.679299924452,0.6523913390434644,75093,75188,75188,27901,0
59,0,0.0,0.0,6680,17400,0.616091954023,48,406,0.881773399015,1131,2656,0.574171686747,10459,40970,0.744715645594,7690,6686,0.150164522884,2600,8171,0.681801493085,0.6499712222687317,76289,76448,76448,28608,0
60,0,0.0,0.0,6971,17547,0.602724112384,53,414,0.871980676329,1188,2596,0.542372881356,10669,41664,0.743927611367,7868,6765,0.163045084996,2664,8400,0.682857142857,0.6469617462384446,77386,77561,77561,29413,0
61,0,0.0,0.0,7210,17917,0.597588882067,57,422,0.864928909953,1239,2536,0.51143533123,10903,42359,0.742604877358,8023,6843,0.172438988748,2709,8629,0.686058639472,0.6449958203510905,78706,78954,78954,30141,0
62,0,0.0,0.0,7460,18059,0.586909574174,63,430,0.853488372093,1291,2476,0.47859450727,11124,43053,0.741620792976,8196,6922,0.184050852355,2744,8858,0.690223526755,0.6429160316786169,79798,80054,80054,30878,0
63,0,0.0,0.0,7727,18304,0.577851835664,67,437,0.846681922197,1349,2416,0.441639072848,11352,43748,0.740513852062,8362,7001,0.194400799886,2806,9088,0.691241197183,0.6405892342907775,80994,81258,81258,31663,0
64,0,0.0,0.0,7997,18607,0.570215510292,72,445,0.838202247191,1407,2356,0.402801358234,11549,44442,0.740133207326,8542,7080,0.206497175141,2863,9317,0.692712246431,0.639137653146548,82247,82519,82519,32430,0
65,0,0.0,0.0,8226,18741,0.56106931327,76,453,0.832229580574,1467,2296,0.36106271777,11754,45136,0.739587025877,8700,7159,0.215253527029,2911,9546,0.695055520637,0.6372323884702786,83331,83610,83610,33134,0
66,0,0.0,0.0,8460,19203,0.5594438369,82,461,0.822125813449,1527,2236,0.317084078712,11984,45831,0.738517597259,8856,7238,0.223542415032,2956,9775,0.697595907928,0.6363775342208006,84744,85036,85036,33865,0
67,0,0.0,0.0,8712,19507,0.553391090378,85,636,0.866352201258,1588,2236,0.289803220036,12184,46525,0.738119290704,8994,7317,0.229192291923,3000,10004,0.700119952019,0.6358026118109327,86225,86530,86530,34563,0
68,0,0.0,0.0,8949,19871,0.549645211615,89,811,0.890258939581,1654,2236,0.260286225403,12403,47220,0.737335874629,9157,7396,0.238101676582,3054,10233,0.701553796541,0.6354916339364769,87767,88094,88094,35306,0
69,0,0.0,0.0,9204,20002,0.539846015398,95,985,0.903553299492,1714,2236,0.233452593918,12625,47914,0.736507075176,9329,7475,0.248026755853,3107,10463,0.703048838765,0.634158615136876,89075,89424,89424,36074,0
70,0,0.0,0.0,9502,20363,0.533369346364,102,1160,0.912068965517,1767,2236,0.209749552773,12855,48608,0.735537360105,9513,7553,0.259499536608,3158,10692,0.704638982417,0.6334769514849091,90612,90982,90982,36897,0
71,0,0.0,0.0,9779,20649,0.526417744201,104,1263,0.917656373713,1830,2236,0.181574239714,13066,49303,0.734985700667,9675,7632,0.267688679245,3227,10921,0.704514238623,0.6321594008398632,92004,92396,92396,37681,0
72,0,0.0,0.0,10043,20833,0.517928286853,111,1366,0.918740849195,1896,2236,0.152057245081,13298,49997,0.734024041442,9849,7711,0.277266243029,3284,11150,0.705470852018,0.6305679465562504,93293,93706,93706,38481,0
73,57,0.0,0.0,10303,21111,0.511960589266,116,1469,0.921034717495,1968,2236,0.119856887299,13492,50692,0.733843604514,10003,7790,0.284082156611,3330,11379,0.707355655154,0.630288501976617,94677,95112,95112,39269,0
74,157,744,0.788978494624,10591,21383,0.504699995323,119,1572,0.924300254453,2035,2236,0.0898926654741,13719,51386,0.733020667108,10173,7869,0.292794510103,3378,11608,0.708993797381,0.6296231556218189,96798,97255,97255,40172,0
75,256,1489,0.828072531901,10858,21731,0.500345129078,127,1675,0.924179104478,2102,2236,0.0599284436494,13945,52081,0.732244004531,10307,7948,0.296804227479,3432,11838,0.710086163203,0.6301922071655475,98998,99476,99476,41027,0
76,355,2234,0.84109221128,11119,22191,0.498941012122,138,1778,0.922384701912,2165,2236,0.0317531305903,14169,52562,0.730432631939,10456,8027,0.30260371247,3488,11939,0.707848228495,0.6301063399923128,100967,101467,101467,41890,0
77,443,2979,0.851292379993,11434,22465,0.491030491876,149,1881,0.920786815524,2235,2236,0.000447227191413,14387,53043,0.72876722659,10620,8106,0.310140636566,3534,12041,0.706502782161,0.6291831280501975,102751,103272,103272,42802,0
78,545,3724,0.853651987111,11747,22785,0.484441518543,156,2030,0.92315270936,2304,2236,0.0304114490161,14610,53524,0.727038337942,10767,8185,0.315455100794,3592,12143,0.704191715392,0.6295141199961967,104627,105170,105170,43721,0
79,650,4469,0.854553591407,12032,23204,0.481468712291,163,2179,0.925195043598,2379,2236,0.0639534883721,14844,54005,0.725136561429,10945,8263,0.324579450563,3641,12245,0.702654144549,0.6307690872104958,106601,107166,107166,44654,0
80,754,5214,0.855389336402,12345,23550,0.475796178344,168,2328,0.927835051546,2443,2236,0.0925760286225,15105,54486,0.722772822376,11116,8342,0.332534164469,3701,12347,0.700251073135,0.630980208820321,108503,109089,109089,45632,0
81,864,5959,0.855009229737,12673,23768,0.466804106361,180,2478,0.927360774818,2531,2236,0.131932021467,15344,54968,0.72085577063,11293,8421,0.341052131576,3747,12449,0.699011968833,0.6311019325980503,110279,110887,110887,46632,0
82,945,6704,0.859039379475,12990,24267,0.464705155149,192,2627,0.926912828321,2609,2236,0.166815742397,15598,55449,0.71869645981,11484,8500,0.351058823529,3810,12550,0.696414342629,0.6322391600715285,112333,112962,112962,47628,0
83,1047,7449,0.859444220701,13309,24627,0.459576887156,199,2776,0.928314121037,2682,2236,0.19946332737,15834,55930,0.71689612015,11669,8579,0.360181839375,3856,12652,0.695226051217,0.6329416884247171,114249,114900,114900,48596,0
84,1154,8194,0.859165242861,13660,24993,0.45344696515,205,2925,0.929914529915,2762,2236,0.235241502683,16096,56411,0.714665579408,11855,8658,0.369253869254,3923,12754,0.692410224243,0.6330032607858408,116171,116843,116843,49655,0
85,1261,8939,0.858932766529,14041,25505,0.449480494021,218,3074,0.929082628497,2850,2236,0.274597495528,16339,56892,0.712806721507,12034,8737,0.377360650109,3975,12856,0.690805849409,0.6334911252553959,118239,118933,118933,50718,0
86,1388,9684,0.856670797191,14369,25885,0.444890863434,222,3224,0.931141439206,2923,2236,0.307245080501,16580,57374,0.711018928434,12209,8816,0.384868421053,4042,12958,0.688069146473,0.633651245316106,120177,120893,120893,51733,0
87,1507,10429,0.855499089079,14740,26276,0.439031816106,228,3373,0.932404387785,3013,2236,0.347495527728,16835,57855,0.709013914096,12404,8895,0.39449128724,4090,13060,0.686830015314,0.6338789363589747,122124,122861,122861,52817,0
88,1633,11174,0.853857168427,15068,26546,0.432381526407,242,4120,0.941262135922,3094,2236,0.383720930233,17093,58336,0.706990537575,12602,8973,0.404435528809,4139,13161,0.685510219588,0.6356410358724711,124546,125305,125305,53871,0
89,1740,11918,0.854002349387,15422,26885,0.426371582667,251,4867,0.94842818985,3175,2236,0.419946332737,17353,58817,0.704966251254,12809,8971,0.427822985174,4192,13372,0.686509123542,0.6388780251239773,127066,127846,127846,54942,0
90,1861,12663,0.853036405275,15770,27189,0.41998602376,258,5614,0.954043462772,3261,2236,0.458407871199,17614,59298,0.702957941246,13025,8968,0.452386262266,4252,13582,0.6869385952,0.6419003927826193,129550,130352,130352,56041,0
91,1962,13408,0.853669451074,16135,27570,0.414762422923,269,6362,0.957717698837,3336,2236,0.491949910555,17888,59780,0.700769488123,13222,8966,0.474682132501,4322,13793,0.686652649895,0.644603916081812,132115,132939,132939,57134,0
92,2098,14153,0.851762877129,16496,27918,0.409126728276,280,7109,0.960613307076,3421,2236,0.529964221825,18186,60261,0.698212774431,13384,8963,0.493250027892,4408,14004,0.685232790631,0.6464214807106112,134644,135489,135489,58273,0
93,2202,14898,0.852194925493,16833,28169,0.402428201214,287,7856,0.963467413442,3494,2236,0.562611806798,18454,60742,0.696190444832,13550,8961,0.512108023658,4475,14214,0.685169551147,0.6486374806985494,137076,137943,137943,59295,0
94,2315,15643,0.852010483923,17188,28517,0.397271802784,298,8603,0.965360920609,3579,2236,0.600626118068,18722,61223,0.694199892197,13685,8958,0.527684751061,4581,14425,0.682426343154,0.6504025111571395,139605,140493,140493,60368,0
95,2426,16388,0.851964852331,17540,28773,0.3904007229,311,8739,0.964412404165,3677,2236,0.644454382826,19007,61704,0.691964864514,13786,8956,0.539303260384,4671,14635,0.680833618039,0.6502342965133026,141431,142341,142341,61418,0
96,2541,17133,0.85168972159,17884,29119,0.385830557368,316,8876,0.964398377648,3774,2236,0.687835420394,19291,62186,0.689785482263,13861,8953,0.548196135374,4762,14846,0.67924019938,0.6502034224880615,143349,144281,144281,62429,0
97,2698,17878,0.849088264907,18241,29349,0.378479675628,323,9012,0.964158899245,3853,2236,0.723166368515,19577,62667,0.687602725517,13924,8951,0.55558038208,4840,15056,0.678533475027,0.6493614050457899,145149,146102,146102,63456,0
98,2809,18623,0.849165011008,18579,29455,0.369241215413,326,9148,0.964363795365,3948,2236,0.765652951699,19881,63148,0.685168176348,13981,8948,0.562472060796,4916,15267,0.67799829698,0.648680649526387,146825,147800,147800,64440,0
99,2929,19368,0.848771168938,18932,29720,0.362987886945,335,9284,0.963916415338,4042,2236,0.807692307692,20208,63629,0.682408964466,14020,8946,0.567180862956,5008,15477,0.676423079408,0.6477922702731598,148660,149656,149656,65474,0
100,3056,20113,0.848058469646,19273,29874,0.354857066345,344,9421,0.96348582953,4151,2236,0.856440071556,20495,64110,0.68031508345,14057,8944,0.571668157424,5098,15688,0.675038245793,0.6470634857731632,150386,151404,151404,66474,0
101,3190,20858,0.847061079682,19600,30050,0.34775374376,352,9557,0.963168358271,4232,2236,0.892665474061,20790,64592,0.678133514986,14098,8941,0.57678112068,5184,15899,0.673941757343,0.6462823082397028,152133,153173,153173,67446,0
102,3321,21603,0.846271351201,19921,30265,0.341780935074,358,9693,0.963066130197,4324,2236,0.933810375671,21100,65073,0.675748774453,14120,8939,0.579595033001,5262,16109,0.673350301074,0.6455713354712574,153918,154979,154979,68406,0
103,3458,22348,0.845265795597,20258,30373,0.333026042867,372,9829,0.962152813104,4423,2236,0.978085867621,21406,65554,0.673460048205,14131,8936,0.581356311549,5344,16320,0.672549019608,0.6444258643468493,155596,156679,156679,69392,0
104,3607,23092,0.843798718171,20602,30503,0.324591023834,378,9966,0.962071041541,4512,2236,1.01788908766,21721,66035,0.671068372833,14132,8934,0.581822252071,5450,16530,0.670296430732,0.6429419191919192,157296,158400,158400,70402,0
105,3721,23837,0.843898141545,20947,30984,0.323941389104,392,10102,0.961195802811,4606,2236,1.05992844365,22020,66516,0.668951831138,14138,8931,0.583025417087,5547,16741,0.668657786273,0.6426626286041889,159347,160473,160473,71371,0
106,3834,24582,0.844032218697,21270,31198,0.318225527277,407,10238,0.960246141825,4722,2236,1.11180679785,22339,66998,0.666572136482,14140,8929,0.583603987009,5626,16951,0.668102176863,0.6420261276805521,161132,162280,162280,72338,0
107,3965,25327,0.843447704031,21571,31542,0.316118191618,418,10374,0.959706959707,4811,2236,1.15161001789,22665,67152,0.662482130093,14154,8926,0.585704682949,5710,17063,0.665357791713,0.6405909465523031,162620,163805,163805,73294,0
108,4117,26072,0.842091132249,21840,31612,0.309123117803,426,10511,0.959471030349,4890,2236,1.18694096601,22963,67306,0.658826850504,14160,8924,0.586732406992,5795,17175,0.662590975255,0.6387110063674202,163836,165059,165059,74191,0
109,4259,26817,0.841182831786,22094,31472,0.297979156075,439,10647,0.958767727998,4988,2236,1.23076923077,23242,67460,0.655469908094,14165,8921,0.587826476852,5877,17286,0.660013884068,0.6367670078266104,164839,166100,166100,75064,0
110,4430,27562,0.839271460707,22394,32055,0.301388238964,447,10783,0.958545859223,5087,2236,1.27504472272,23548,67614,0.651728931878,14178,8919,0.589640094181,5974,17398,0.656627198529,0.6357987918935342,166567,167866,167866,76058,0
111,4591,28307,0.837813968276,22671,32193,0.295778585407,455,10919,0.958329517355,5177,2236,1.31529516995,23846,67768,0.648123007909,14184,8916,0.590847913863,6067,17510,0.653512278698,0.6340713770642961,167849,169186,169186,76991,0
112,4726,29052,0.837326173757,22953,32251,0.288301137949,465,11056,0.957941389291,5283,2236,1.36270125224,24166,67922,0.644209534466,14177,8914,0.59041956473,6160,17622,0.650436953808,0.6321907198347689,169053,170428,170428,77930,0
113,4887,29797,0.835990200356,23260,32318,0.280277244879,478,11192,0.957290922087,5374,2236,1.40339892665,24490,68076,0.640255009107,14184,8911,0.591740545393,6236,17733,0.648339254497,0.6301171975115916,170263,171676,171676,78909,0
114,5014,30542,0.835832623928,23554,32385,0.272687972827,483,11328,0.957362288136,5485,2236,1.4530411449,24795,68230,0.636596804925,14187,8909,0.59243461668,6315,17845,0.646119361166,0.6285694458901495,171475,172926,172926,79833,0
115,5175,31287,0.834595838527,23856,32453,0.264906172003,499,11464,0.95647243545,5580,2236,1.49552772809,25084,68384,0.63318905007,14189,8906,0.593195598473,6420,17957,0.642479256,0.626596086716884,172687,174176,174176,80803,0
116,5333,32032,0.83351023976,24127,32520,0.258087330873,512,11464,0.955338450803,5694,2236,1.54651162791,25404,68538,0.629344305349,14202,8904,0.595013477089,6521,18068,0.639085676334,0.6245742744838524,173762,175289,175289,81793,0
117,5484,32777,0.832687555298,24392,32587,0.251480651794,520,11464,0.954640614096,5815,2236,1.60062611807,25730,68692,0.625429453211,14202,8901,0.595551061678,6619,18180,0.635918591859,0.6226403328760445,174837,176402,176402,82762,0
118,5658,33522,0.831215321282,24655,32654,0.244962332333,537,11464,0.953157711096,5922,2236,1.64847942755,26030,68846,0.621909769631,14202,8899,0.59590965277,6704,18292,0.633500984037,0.6206933459519142,175913,177516,177516,83708,0
119,5817,34266,0.830239887936,24880,32721,0.239632040586,560,11464,0.951151430565,6025,2236,1.69454382826,26336,69000,0.61831884058,14198,8896,0.595998201439,6785,18403,0.631310112482,0.6189825726233996,176986,178627,178627,84601,0
120,5993,35011,0.828825226357,25140,32788,0.233256069294,578,11464,0.949581297976,6129,2236,1.74105545617,26652,69154,0.614599300113,14197,8894,0.596244659321,6859,18515,0.629543613287,0.6170357182597085,178062,179740,179740,85548,0
121,6168,35756,0.82749748294,25419,32855,0.226327803987,601,11464,0.947575017446,6246,2236,1.79338103757,26943,69309,0.611262606588,14191,8891,0.596108424249,6934,18627,0.627744671713,0.6151702478242118,179138,180854,180854,86502,0
122,6334,36501,0.826470507657,25656,32922,0.220703480955,622,11464,0.945743196092,6342,2236,1.83631484794,27221,69463,0.608122309719,14185,8889,0.595792552593,7017,18739,0.625540316986,0.613519959553328,180214,181968,181968,87377,0
123,6506,37246,0.825323524674,25872,32989,0.215738579527,637,11464,0.944434752268,6447,2236,1.88327370304,27508,69617,0.604866627404,14180,8886,0.595768624803,7098,18850,0.623448275862,0.6120275289490933,181288,183080,183080,88248,0
