Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
124,6474,37991,0.829591218973,26375,33056,0.202111568248,667,11465,0.941822939381,6388,2236,1.85688729875,27644,69771,0.603789540067,14182,8884,0.596352994147,7179,18962,0.621400696129,0.6099839843643964,182365,184195,184195,88909,0
125,6648,38736,0.828376703841,26623,33123,0.196238263442,688,11465,0.939991277802,6476,2236,1.89624329159,27963,69925,0.600100107258,14186,8881,0.597342641594,7261,19074,0.619324735242,0.6080957109245149,183440,185308,185308,89845,0
126,6836,39481,0.826853423166,26844,33190,0.191202169328,702,11465,0.938770170083,6568,2236,1.9373881932,28248,70079,0.596912056393,14198,8879,0.599053947517,7343,19185,0.617253062288,0.60657329378128,184515,186421,186421,90739,0
127,7002,40226,0.825933475861,27066,33257,0.186156297922,723,11465,0.936938508504,6655,2236,1.97629695886,28546,70233,0.593552888243,14196,8876,0.599369085174,7399,19297,0.616572524227,0.6051222711614961,185590,187534,187534,91587,0
128,7179,40971,0.824778501867,27301,33325,0.180765191298,740,11465,0.935455734845,6751,2236,2.01923076923,28817,70387,0.59059201273,14190,8874,0.599053414469,7487,19409,0.614251120614,0.603575953225302,186667,188649,188649,92465,0
129,7336,41716,0.824144213252,27518,33392,0.1759103977,762,11465,0.933536851287,6851,2236,2.06395348837,29103,70541,0.58743142286,14195,8871,0.600157817608,7549,19520,0.613268442623,0.6023629723705082,187741,189761,189761,93314,0
130,7513,42461,0.823061162007,27739,33459,0.170955497773,787,11465,0.931356301788,6954,2236,2.11001788909,29378,70695,0.584440200863,14195,8869,0.600518660503,7621,19632,0.611807253464,0.601011132940406,188817,190875,190875,94187,0
131,7676,43206,0.822339489886,27948,33526,0.166378333234,808,11465,0.929524640209,7066,2236,2.16010733453,29660,70849,0.581363180849,14193,8866,0.600834649222,7706,19744,0.609704213938,0.5997718607412963,189892,191988,191988,95057,0
132,7821,43951,0.822051830448,28152,33593,0.161968267199,836,11465,0.927082424771,7184,2236,2.21288014311,29965,71003,0.577975578497,14186,8864,0.600406137184,7793,19855,0.60750440695,0.5984950880627237,190967,193101,193101,95937,0
133,7996,44696,0.821102559513,28368,33660,0.157219251337,859,11465,0.925076319232,7282,2236,2.25670840787,30250,71157,0.574883707857,14182,8861,0.600496557951,7861,19967,0.606300395653,0.5971660127488234,192042,194214,194214,96798,0
134,8173,45440,0.820136443662,28581,33727,0.152578053192,868,12712,0.931718061674,7403,2236,2.31082289803,30525,71311,0.571945422165,14187,8859,0.601422282425,7938,20079,0.604661586732,0.5986529177455704,194364,196573,196573,97675,0
135,8339,45534,0.816862125005,28790,33794,0.148073622537,887,13959,0.936456766244,7526,2236,2.36583184258,30825,71465,0.568669978311,14186,8856,0.601851851852,8030,20191,0.602298053588,0.5987016327951213,196035,198249,198249,98583,0
136,8505,45628,0.813601297449,29033,33861,0.142582912495,914,15207,0.93989610048,7646,2236,2.41949910555,31119,71620,0.565498464116,14184,8854,0.601987802123,8106,20302,0.600728992218,0.5986264918019667,197708,199926,199926,99507,0
137,8677,45721,0.810218499158,29259,34011,0.139719502514,945,16454,0.942567156922,7762,2236,2.47137745975,31418,72217,0.564950081006,14183,8851,0.602417805898,8179,20380,0.598675171737,0.5995437721433803,199870,202092,202092,100423,0
138,8853,45815,0.806766342901,29486,34162,0.136877232012,966,17702,0.945429894927,7865,2236,2.51744186047,31709,72815,0.564526539861,14187,8849,0.603232003616,8252,20457,0.596617294814,0.6004611701580805,202036,204263,204263,101318,0
139,9024,45909,0.803437234529,29681,34312,0.134967358359,1000,18949,0.947226766584,7988,2236,2.57245080501,31990,73413,0.564246114448,14196,8846,0.604793126837,8336,20534,0.594039154573,0.6015986048539457,204199,206430,206430,102215,0
140,9222,46002,0.799530455198,29898,34462,0.132435726307,1025,20197,0.949249888597,8095,2236,2.62030411449,32292,74011,0.563686479037,14194,8844,0.604929895975,8440,20611,0.590509921886,0.602186981658501,206363,208598,208598,103166,0
141,9407,46096,0.795925893787,30140,34612,0.129203744366,1044,21444,0.951315053162,8212,2236,2.67262969589,32581,74609,0.563310056428,14198,8841,0.605926931343,8525,20689,0.587945284934,0.6029720163593748,208527,210766,210766,104107,0
142,9577,46189,0.792656260149,30384,34763,0.125967264045,1066,22692,0.953023091839,8322,2236,2.72182468694,32878,75207,0.562833246905,14200,8839,0.606516574273,8610,20766,0.585379947992,0.603697824698501,210692,212936,212936,105037,0
143,9749,46283,0.789361104509,30609,34913,0.123277862114,1097,22828,0.951944979849,8453,2236,2.78041144902,33213,75805,0.561862673966,14189,8836,0.605817111815,8695,20843,0.582833565226,0.6022608321806423,211744,213992,213992,106005,0
144,9902,46377,0.786488992388,30858,35038,0.119299046749,1123,22964,0.951097369796,8589,2236,2.84123434705,33527,76403,0.561182152533,14185,8834,0.605727869595,8781,20921,0.580278189379,0.6009347750261598,212773,215025,215025,106965,0
145,10101,46470,0.782633957392,31099,35164,0.115601183028,1150,23100,0.950216450216,8737,2236,2.90742397138,33868,77001,0.560161556343,14175,8831,0.605140980636,8862,21049,0.57898237446,0.5994641568104836,213851,216108,216108,107992,0
146,10274,46564,0.779357443519,31332,35289,0.112131259033,1176,23236,0.949388879325,8891,2236,2.97629695886,34201,77599,0.559259784276,14184,8829,0.606523955148,8940,21177,0.577843887236,0.5983305017242888,214930,217191,217191,108998,0
147,10450,46658,0.776029834112,31571,35414,0.108516405941,1200,23372,0.948656512066,9028,2236,3.03756708408,34527,78196,0.558455675482,14185,8826,0.607183322003,9028,21306,0.576269595419,0.5970550640711403,216008,218273,218273,109989,0
148,10650,46751,0.772197386152,31794,35540,0.105402363534,1224,23508,0.947932618683,9174,2236,3.10286225403,34843,78794,0.557796278904,14177,8824,0.606640979148,9124,21434,0.57432117197,0.5957548653564737,217087,219357,219357,110986,0
149,10830,46845,0.768812039705,32023,35665,0.102116921351,1254,23644,0.946963288784,9307,2236,3.16234347048,35172,79392,0.556983071342,14178,8821,0.607300759551,9209,21563,0.572925845198,0.5944882961350028,218166,220440,220440,111973,0
150,11031,46938,0.764987856321,32248,35791,0.0989913665447,1282,23780,0.946089150547,9438,2236,3.22093023256,35477,79990,0.556482060258,14184,8819,0.608345617417,9284,21691,0.571988382278,0.5933243952095267,219245,221523,221523,112944,0
151,11214,47032,0.761566592958,32471,35916,0.0959182537031,1313,23874,0.94500293206,9580,2236,3.28443649374,35790,80588,0.555889214275,14183,8816,0.608779491833,9378,21820,0.570210815765,0.592076885749717,220282,222564,222564,113929,0
152,11402,47126,0.758052879514,32668,35947,0.0912176259493,1347,23969,0.943802411448,9701,2236,3.3385509839,36080,81186,0.555588401941,14179,8814,0.60869071931,9464,21948,0.568798979406,0.5907710066081168,221226,223513,223513,114841,0
153,11574,47219,0.754886804041,32868,35977,0.0864163215388,1370,24064,0.943068484043,9829,2236,3.3957960644,36405,81784,0.554864032085,14187,8811,0.610146407899,9567,22077,0.566653077864,0.5894439519021292,222168,224459,224459,115800,0
154,11739,47313,0.751886373724,33052,36008,0.0820928682515,1391,24158,0.942420730193,9964,2236,3.45617173524,36690,82382,0.554635721395,14187,8809,0.610511976388,9635,22205,0.566088718757,0.5863490912948165,223111,226256,226256,116658,0
155,11935,47407,0.748243930221,33246,36038,0.0774737776791,1409,24253,0.941904094339,10104,2236,3.51878354204,36970,82980,0.554470956857,14191,8807,0.611331895083,9727,22333,0.564456185913,0.5830874131240271,224054,228055,228055,117582,0
156,12160,47500,0.744,33449,36069,0.0726385538828,1428,24348,0.941350418926,10252,2236,3.58497316637,37311,83578,0.553578692957,14188,8807,0.610991256955,9810,22527,0.564522572913,0.5805441198893463,225065,229545,229545,118598,0
157,12369,47594,0.740114300122,33647,36100,0.0679501385042,1456,24443,0.940432843759,10398,2236,3.65026833631,37629,84176,0.552972343661,14180,8807,0.610082888611,9884,22721,0.564983935566,0.5781956058796032,226077,231036,231036,119563,0
158,12567,47687,0.736469058653,33829,36130,0.0636866869637,1476,24461,0.939659049099,10535,2236,3.71153846154,37921,84763,0.552623196442,14183,9015,0.573266777593,9963,22915,0.565219288676,0.5745559739344234,227207,232644,232644,120474,0
159,12788,47781,0.732362236035,34046,36161,0.0584884267581,1508,24479,0.938396176314,10691,2236,3.7813059034,38212,85350,0.552290568248,14181,9224,0.537402428448,10047,23109,0.565234324289,0.5707022628992944,228340,234257,234257,121473,0
160,13008,47875,0.728292428198,34259,36192,0.0534095932803,1534,24497,0.937380087358,10813,2236,3.83586762075,38495,85937,0.552055575596,14183,9433,0.503551362239,10135,23303,0.565077457838,0.5668424712127121,229473,235868,235868,122427,0
161,13234,47968,0.724107738492,34488,36222,0.0478714593341,1550,24515,0.936773404038,10945,2236,3.89490161002,38808,86524,0.551477046831,14194,9642,0.472101223812,10234,23497,0.564455036813,0.5628858252132829,230604,237478,237478,123453,0
162,13473,48062,0.719674586992,34684,36253,0.0432791768957,1581,24533,0.935556189622,11082,2236,3.95617173524,39127,87111,0.550837437293,14194,9851,0.440868947315,10316,23691,0.56456038158,0.5590256429560293,231737,239091,239091,124457,0
163,13701,48156,0.715487166708,34899,36283,0.0381445856186,1609,24551,0.934462954666,11255,2236,4.03354203936,39429,87174,0.547697708032,14192,10060,0.410735586481,10409,23691,0.560634840235,0.5540350774846552,232151,239983,239983,125494,0
164,13899,48249,0.71193185351,35127,36314,0.032687117916,1636,24569,0.933412023281,11415,2236,4.10509838998,39778,87237,0.54402375139,14196,10069,0.409871884,10489,23759,0.558525190454,0.5503979330741369,232433,240744,240744,126540,0
165,14110,48343,0.708127340049,35329,36345,0.0279543265924,1663,24587,0.932362630658,11568,2236,4.17352415027,40108,87301,0.540578000252,14199,10078,0.408910498115,10578,23827,0.556049859403,0.5468473094058997,232717,241508,241508,127555,0
166,14327,48437,0.704213720916,35538,36402,0.0237349596176,1692,24605,0.931233489128,11729,2236,4.24552772809,40373,87364,0.537876013003,14203,10087,0.408049965302,10660,23895,0.553881565181,0.5436430797168741,233026,242295,242295,128522,0
167,14543,48437,0.699754320045,35755,36460,0.0193362589139,1715,24623,0.93034967307,11900,2236,4.32200357782,40664,87428,0.534885848927,14199,10097,0.406259284936,10736,23963,0.551975962943,0.5399744130847042,233244,243093,243093,129512,0
168,14802,48437,0.694407168074,35940,36518,0.0158278109425,1746,24641,0.9291424861,12051,2236,4.38953488372,40952,87487,0.5319075977,14195,10106,0.404611122106,10814,24030,0.549979192676,0.5361710328313166,233455,243883,243883,130500,0
169,15014,48437,0.6900303487,36112,36576,0.0126859142607,1763,24659,0.928504805548,12205,2236,4.4584078712,41276,87547,0.528527533782,14197,10115,0.403559070687,10895,24097,0.54786902934,0.5325696022495054,233667,244676,244676,131462,0
170,15234,48437,0.685488366332,36302,36634,0.00906261942458,1787,24677,0.927584390323,12334,2236,4.51610017889,41590,87607,0.525266245848,14194,10124,0.402015013829,10974,24164,0.54585333554,0.528787983720826,233879,245467,245467,132415,0
171,15440,48437,0.681235419204,36474,36692,0.00594134961299,1822,24695,0.926219882567,12480,2236,4.58139534884,41868,87667,0.522420066844,14194,10134,0.400631537399,11044,24231,0.544220213776,0.5253715585153902,234092,246260,246260,133322,0
172,15652,48437,0.676858599831,36664,36750,0.00234013605442,1834,24710,0.925779036827,12612,2236,4.6404293381,42178,87727,0.519213013097,14199,10143,0.399881691807,11116,24299,0.542532614511,0.5217991426871375,234302,247051,247051,134255,0
173,15863,48437,0.672502425831,36837,36831,0.000162906247455,1854,24725,0.925015166835,12760,2236,4.70661896243,42467,87787,0.516249558591,14196,10152,0.398345153664,11203,24366,0.540219978659,0.518441713534144,234534,247862,247862,135180,0
174,16078,48437,0.668063670335,37021,36913,0.00292579849917,1885,24741,0.923810678631,12913,2236,4.77504472272,42770,87847,0.513130784204,14203,10161,0.39779549257,11279,24433,0.538370236975,0.5159399887378329,234768,248620,248620,136149,0
175,16305,48437,0.663377170345,37213,36995,0.00589268820111,1912,24756,0.922766198093,13091,2236,4.85465116279,43051,87907,0.510266531676,14196,10171,0.395732966277,11361,24500,0.536285714286,0.5135516623292258,235002,249379,249379,137129,0
176,16519,48437,0.658959060223,37383,37076,0.00828028913583,1936,24771,0.921844091882,13241,2236,4.9217352415,43335,87967,0.507372082713,14196,10177,0.394910091383,11430,24567,0.534741726707,0.511142116962244,235231,250132,250132,138040,0
177,16753,48437,0.654128042612,37534,37158,0.0101189515044,1960,24787,0.920926292008,13402,2236,4.99373881932,43617,88027,0.504504299817,14203,10183,0.394775606403,11506,24635,0.53294093769,0.508641306080801,235463,250888,250888,138975,0
178,16959,48437,0.649875095485,37710,37240,0.0126208378088,1989,24802,0.919804854447,13568,2236,5.06797853309,43911,88085,0.501492876199,14191,10189,0.392776523702,11557,24678,0.531688143286,0.5062873585145619,235667,251616,251616,139885,0
179,17156,48437,0.645807956727,37861,37321,0.0144690656735,2019,24817,0.918644477576,13719,2236,5.135509839,44155,88143,0.499052675766,14186,10196,0.391329933307,11641,24721,0.529104809676,0.5039152902387217,235871,252344,252344,140737,0
180,17363,48437,0.641534364226,38010,37380,0.0168539325843,2046,24833,0.917609632344,13876,2236,5.20572450805,44458,88202,0.495952472733,14188,10202,0.390707704372,11717,24765,0.526872602463,0.498215736847684,236055,254727,254727,141658,0
181,17565,48437,0.637363998596,38167,37439,0.0194449638078,2079,24848,0.916331294269,14028,2236,5.27370304114,44776,88260,0.492680716066,14185,10208,0.389596394984,11778,24808,0.52523379555,0.4926061624388385,236236,257106,257106,142578,0
182,17775,48437,0.633028469971,38369,37498,0.0232279054883,2114,24863,0.914974057837,14187,2236,5.34481216458,45057,88318,0.489832197287,14192,10214,0.389465439593,11871,24852,0.522332206663,0.48732108861364387,236418,259486,259486,143565,0
183,18004,48437,0.628300679233,38563,37557,0.0267859520196,2153,24879,0.913461151976,14322,2236,5.40518783542,45353,88377,0.486823494801,14197,10221,0.389003032971,11946,24895,0.520144607351,0.48192034948772094,236602,261869,261869,144538,0
184,18233,48437,0.623572888494,38760,37615,0.0304399840489,2188,24894,0.912107335101,14468,2236,5.47048300537,45648,88435,0.483824277718,14190,10227,0.387503666764,12019,24938,0.518044750982,0.48050600460836523,236782,262132,262132,145506,0
185,18443,48437,0.61923735987,38925,37674,0.0332059245103,2214,24910,0.911120032116,14641,2236,5.54785330948,45946,88494,0.480800958257,14187,10233,0.386396951041,12109,24982,0.515291009527,0.47912149055446096,236966,262399,262399,146465,0
186,18677,48437,0.614406342259,39132,37733,0.0370762992606,2247,24910,0.909795262947,14789,2236,5.61404293381,46277,88552,0.477403107778,14186,10239,0.385486863952,12195,25025,0.512687312687,0.47754789680484905,237132,262648,262648,147503,0
187,18901,48437,0.609781778393,39312,37792,0.0402201524132,2281,24910,0.908430349257,14966,2236,5.69320214669,46584,88610,0.474280555242,14183,10246,0.384247511224,12283,25069,0.510032310822,0.47124645145744387,237300,265602,265602,148510,0
188,19144,48437,0.604764952412,39496,38486,0.0262433092553,2309,24910,0.90730630269,15120,2236,5.76207513417,46854,88669,0.471585334221,14185,10252,0.383632461959,12361,25112,0.507765211851,0.461710774625912,238102,269188,269188,149469,0
189,19360,48437,0.600305551541,39707,39180,0.0134507401736,2346,24910,0.90582095544,15259,2236,5.82423971377,47209,88727,0.467929716997,14186,10258,0.3829206473,12432,25156,0.505803784385,0.452246181820848,238904,272774,272774,150499,0
190,19555,48437,0.596279703532,39923,39180,0.0189637570189,2376,24910,0.904616619831,15414,2236,5.89355992844,47508,88785,0.46490961311,14192,10264,0.382696804365,12533,25199,0.502638993611,0.44694828868372843,239011,275665,275665,151501,0
191,19781,48437,0.591613848917,40132,39180,0.0242981112813,2400,24910,0.903653151345,15544,2236,5.95169946333,47835,88844,0.461584350097,14191,10271,0.381657092786,12621,25242,0.5,0.44147200413556914,239120,278559,278559,152504,0
192,20048,48437,0.586101533951,40382,39180,0.0306789178152,2415,24910,0.903050983541,15702,2236,6.02236135957,48219,88902,0.457616251603,14194,10277,0.381142356719,12714,25286,0.497192122123,0.4360403764776107,239228,281451,281451,153674,0
193,20235,48437,0.582240848938,40620,39180,0.0367534456355,2432,24910,0.902368526696,15869,2236,6.09704830054,48578,88961,0.453940490777,14192,10283,0.380141981912,12804,25329,0.494492478977,0.4310638911455531,239336,284343,284343,154730,0
194,20458,48437,0.577636930446,40879,39355,0.0387244314572,2454,24910,0.90148534725,16024,2236,6.16636851521,48931,89019,0.45033082825,14195,10289,0.379628729711,12901,25373,0.491546131715,0.4252218085661598,239619,287410,287410,155842,0
195,20682,48437,0.573012366579,41125,39531,0.04032278465,2486,24910,0.900200722601,16207,2236,6.24821109123,49297,89077,0.446579925233,14202,10296,0.379370629371,12995,25416,0.488707900535,0.4235290437393988,239903,287704,287704,156994,0
196,20900,48437,0.568511674959,41355,39707,0.041504016924,2508,24910,0.899317543155,16362,2236,6.3175313059,49621,89136,0.443311344462,14191,10302,0.377499514657,13098,25459,0.48552574728,0.42180300489241207,240187,287997,287997,158035,0
197,21142,48437,0.563515494353,41600,39883,0.0430509239526,2535,24910,0.898233641108,16537,2236,6.3957960644,49998,89194,0.439446599547,14193,10308,0.376891734575,13190,25503,0.482805944399,0.4200006937458809,240471,288290,288290,159195,0
198,21366,48437,0.558890930487,41855,40059,0.0448338700417,2569,24910,0.896868727419,16693,2236,6.46556350626,50342,89252,0.435956617219,14190,10315,0.37566650509,13291,25546,0.479722852893,0.41826788133743154,240755,288583,288583,160306,0
199,21584,48437,0.554390238867,42061,40235,0.0453833726855,2599,24910,0.895664391811,16859,2236,6.53980322004,50734,89311,0.431940074571,14187,10321,0.374576106966,13382,25590,0.477061352091,0.4163155945263901,241040,288877,288877,161406,0
200,21808,48437,0.549765675001,42293,40411,0.0465714780629,2626,24910,0.894580489763,17040,2236,6.62075134168,51083,89369,0.428403585136,14189,10327,0.373971143604,13468,25633,0.474583544649,0.4146764878791023,241323,289170,289170,162507,0
201,22033,48437,0.54512046576,42492,40587,0.0469362111021,2665,24910,0.893014853473,17216,2236,6.69946332737,51416,89428,0.425057029118,14192,10333,0.373463660118,13581,25677,0.471083070452,0.41283544758588286,241608,289464,289464,163595,0
202,22260,48437,0.54043396577,42674,40763,0.0468807496995,2694,24910,0.891850662385,17367,2236,6.76699463327,51821,89485,0.420897357099,14191,10340,0.372437137331,13653,25695,0.468651488616,0.41069819936423785,241866,289731,289731,164660,0
203,22504,48437,0.535396494415,42841,40939,0.0464593663744,2716,24910,0.890967482939,17545,2236,6.84660107335,52168,89543,0.417397228147,14185,10346,0.371061279722,13754,25714,0.46511627907,0.40866347814992465,242125,289999,289999,165713,0
204,22743,48437,0.530462249933,42969,41115,0.0450930317402,2748,24910,0.88968285829,17712,2236,6.92128801431,52526,89601,0.413778864075,14179,10352,0.369687017002,13839,25733,0.46220805969,0.4064588587098819,242384,290268,290268,166716,0
205,22995,48437,0.525259615583,43111,41143,0.0478331672459,2786,24910,0.888157366519,17849,2236,6.98255813953,52851,89659,0.410533242619,14179,10358,0.368893608805,13917,25752,0.459575955266,0.4050146872966076,242495,290387,290387,167688,0
206,23228,48437,0.520449243347,43219,41171,0.0497437516699,2823,24910,0.886672019269,18008,2236,7.05366726297,53152,89717,0.407559325434,14191,10365,0.369126869272,14010,25771,0.456365682356,0.403665303537252,242607,290508,290508,168631,0
207,23468,48437,0.51549435349,43330,41200,0.0516990291262,2849,25244,0.88714149897,18153,2236,7.11851520572,53507,89775,0.403987747146,14186,10371,0.367852666088,14094,25790,0.453509112059,0.4027659874279548,243053,290963,290963,169587,0
208,23713,48437,0.510436236761,43437,41228,0.0535800912002,2872,25578,0.887716005943,18330,2236,7.1976744186,53832,89833,0.400754733784,14182,10377,0.366676303363,14178,25809,0.450656747646,0.40206850640660496,243498,291418,291418,170544,0
209,23952,48437,0.505501992279,43519,41257,0.0548270596505,2902,25912,0.888005557271,18486,2236,7.26744186047,54163,89891,0.397459144964,14176,10383,0.365308677646,14264,25828,0.447731144494,0.4011744834225845,243944,291873,291873,171462,0
210,24178,48437,0.500836137663,43599,41285,0.0560494126196,2932,26247,0.888291995276,18655,2236,7.34302325581,54490,89949,0.394212275845,14176,10390,0.364388835419,14341,25847,0.445158045421,0.4004323895337103,244391,292329,292329,172371,0
211,24430,48437,0.495633503314,43687,41314,0.0574381565571,2964,26581,0.888491779843,18816,2236,7.41502683363,54773,90006,0.391451680999,14176,10396,0.363601385148,14407,25866,0.443013995206,0.39978072497378603,244836,292783,292783,173253,0
212,24678,48437,0.490513450461,43800,41413,0.0576389056576,2993,26915,0.888798067992,18987,2236,7.49150268336,55071,90064,0.388534819684,14182,10402,0.363391655451,14488,25885,0.440293606336,0.39885922354922626,245352,293309,293309,174199,0
213,24889,48437,0.486157276462,43869,41513,0.0567533061932,3023,27250,0.889064220183,19159,2236,7.56842576029,55364,90122,0.385677193138,14203,10408,0.364623366641,14568,25904,0.43761581223,0.3979873126505942,245870,293836,293836,175075,0
214,25118,48437,0.481429485724,43935,41612,0.0558252427184,3052,27306,0.888229693108,19339,2236,7.64892665474,55673,90180,0.382645819472,14206,10415,0.363994239078,14651,25923,0.434826216102,0.39637994586580705,246109,294084,294084,175974,0
215,25350,48437,0.476639758862,44004,41712,0.0549482163406,3077,27363,0.887548879874,19491,2236,7.71690518784,55979,90238,0.379651588023,14202,10421,0.362825064773,14705,25941,0.433136733356,0.3947786852941576,246348,294332,294332,176808,0
216,25558,48437,0.472345520986,44057,41811,0.0537179211212,3120,27420,0.886214442013,19619,2236,7.77415026834,56302,90296,0.376472933463,14191,10427,0.360985901985,14780,25960,0.430662557781,0.39292940265877274,246587,294572,294572,177627,0
217,25813,48437,0.467080950513,44117,41911,0.0526353463291,3152,27477,0.885285875459,19777,2236,7.84481216458,56600,90354,0.373575049251,14194,10434,0.36036036036,14850,25979,0.428384464375,0.3912263325350899,246828,294814,294814,178503,0
218,26029,48437,0.462621549642,44184,42011,0.0517245483326,3200,27534,0.883780053752,19954,2236,7.92397137746,56884,90412,0.37083572977,14195,10440,0.359674329502,14923,25998,0.425994307254,0.3897273389707004,247068,295055,295055,179369,0
219,26446,48437,0.454012428515,44254,42064,0.0520635222518,3227,27591,0.883041571527,20121,2236,7.99865831843,57158,90470,0.368210456505,14184,10446,0.357840321654,14985,26017,0.424030441634,0.3878489004196458,247261,295249,295249,180375,0
220,26857,48437,0.445527179635,44309,42118,0.0520205137946,3254,27648,0.882306134259,20317,2236,8.08631484794,57454,90527,0.36533851779,14183,10452,0.356965174129,15072,26036,0.421109233369,0.38590992479065267,247454,295442,295442,181446,0
221,27135,48437,0.439787765551,44355,42171,0.0517891441986,3283,27705,0.881501534019,20482,2236,8.16010733453,57754,90585,0.362433073908,14188,10459,0.356535041591,15134,26055,0.419151794281,0.38437340387028684,247648,295637,295637,182331,0
222,27367,48437,0.434998038689,44396,42225,0.0514150384843,3312,27734,0.880579793755,20645,2280,8.0548245614,57983,90643,0.360314640954,14190,10465,0.355948399427,15204,26074,0.416890388893,0.38290946702360673,247858,295848,295848,183097,0
223,27633,48437,0.429506369098,44468,42279,0.0517751129402,3346,27764,0.879484224175,20805,2325,7.94838709677,58275,90701,0.357504327405,14182,10471,0.354407410945,15258,26093,0.415245468133,0.38121535764589054,248070,296061,296061,183967,0
224,27857,48437,0.424881805232,44509,42332,0.0514268165926,3375,27794,0.878570914586,20944,2369,7.84086112284,58559,90759,0.354785751275,14182,10477,0.353631764818,15315,26112,0.413488051471,0.37955999891991143,248280,296272,296272,184741,0
225,28119,48437,0.419472717138,44544,42386,0.0509130373236,3405,27824,0.877623634273,21083,2414,7.73363711682,58819,90817,0.352334915269,14188,10484,0.353300267074,15399,26131,0.410699934943,0.3777513946695628,248493,296486,296486,185557,0
226,28358,48437,0.414538472655,44585,42440,0.0505419415646,3431,27854,0.876822000431,21218,2458,7.63222131814,59061,90875,0.350085281981,14189,10490,0.352621544328,15463,26150,0.408680688337,0.3761636411435197,248704,296698,296698,186305,0
227,28582,48437,0.409913908789,44639,42485,0.0507002471461,3459,27884,0.875950365801,21346,2503,7.52816620056,59319,90933,0.347662564745,14186,10496,0.3515625,15520,26169,0.406931865948,0.37463666339958435,248907,296901,296901,187051,0
228,28831,48437,0.404773210562,44676,42530,0.0504584998824,3490,27914,0.874973131762,21461,2548,7.4226844584,59559,90991,0.345440757877,14190,10502,0.351171205485,15582,26188,0.40499465404,0.3729826155736188,249110,297105,297105,187789,0
229,29067,48437,0.399900902203,44713,42575,0.0502172636524,3516,27944,0.874176925279,21549,2592,7.31365740741,59812,91055,0.343122288727,14185,10509,0.349795413455,15639,26230,0.403774304232,0.37130471046418556,249342,297338,297338,188481,0
230,29310,48437,0.394884076223,44754,42620,0.0500703894885,3539,27974,0.873489668978,21611,2637,7.19529768677,60091,91119,0.340521735313,14180,10515,0.348549690918,15713,26272,0.401910779537,0.3693975555413666,249574,297571,297571,189198,0
231,29523,48437,0.390486611475,44791,42665,0.0498300714872,3568,28004,0.872589630053,21661,2681,7.07944796718,60345,91183,0.338199006394,14179,10521,0.347685581219,15762,26314,0.401003268222,0.36770616817157653,249805,297803,297803,189829,0
232,29759,48437,0.385614303115,44821,42711,0.049401793449,3595,28034,0.871762859385,21710,2726,6.96404988995,60591,91247,0.335967209881,14181,10527,0.347107438017,15816,26356,0.399908939141,0.36593107567181254,250038,298037,298037,190473,0
233,30000,48437,0.380638767884,44857,42636,0.0520921287175,3621,28064,0.870973489168,21754,2770,6.85342960289,60842,91311,0.333683783991,14187,10534,0.34678184925,15887,26398,0.398174104099,0.3646431817648223,250150,298149,298149,191148,0
234,30239,48437,0.375704523402,44899,42561,0.0549329198092,3650,28094,0.870079020431,21780,2815,6.73712255773,61110,91375,0.33121751026,14188,10540,0.346110056926,15947,26440,0.396860816944,0.3632745706794697,250262,298262,298262,191813,0
235,30498,48437,0.370357371431,44925,42487,0.0573822581025,3683,28117,0.869011629975,21808,2802,6.78301213419,61354,91440,0.329024496938,14185,10546,0.345059738289,16010,26482,0.395438410996,0.3620839925983534,250311,298312,298312,192463,0
236,30738,48437,0.365402481574,44931,42412,0.0593935678582,3701,28140,0.868479033404,21832,2789,6.82789530298,61562,91501,0.327198609851,14189,10553,0.344546574434,16053,26536,0.395048236358,0.3611556121593994,250368,298370,298370,193006,0
237,30974,48437,0.360530173215,44958,42337,0.0619080237145,3729,28163,0.867592230941,21856,2777,6.87036370184,61784,91563,0.325229623319,14187,10559,0.34359314329,16106,26591,0.394306344252,0.36018161712964514,250427,298430,298430,193594,0
238,31195,48437,0.355967545471,44976,42263,0.0641932659773,3760,28187,0.866605172597,21876,2764,6.91461649783,61989,91624,0.323441456387,14185,10565,0.342640795078,16178,26646,0.392854462208,0.35919796308084023,250486,298490,298490,194159,0
239,31436,48438,0.351005408976,45008,42188,0.0668436522234,3800,28210,0.865295994328,21885,2751,6.95528898582,62230,91686,0.321270422965,14177,10571,0.341121937376,16246,26700,0.391535580524,0.3580048836204442,250544,298549,298549,194782,0
240,31697,48438,0.345617077501,45014,42113,0.0688860921806,3845,28233,0.86381185138,21895,2738,6.99671292915,62437,91747,0.31946548661,14181,10578,0.340612592172,16295,26755,0.390954961689,0.35685700603133885,250602,298607,298607,195364,0
241,31909,48438,0.341240348487,45045,42039,0.0715050310426,3878,28257,0.86275967017,21902,2725,7.03743119266,62668,91809,0.31740896862,14194,10584,0.341080876795,16354,26810,0.390003729952,0.3559068932727979,250662,298668,298668,195950,0
