Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
22,0,0.0,0.0,632,3638,0.826278174821,0,10,1.0,0,1030,1.0,2168,15277,0.858087320809,1454,3715,0.608613728129,525,1187,0.557708508846,0.8077402743693929,24857,24857,24857,4779,0
23,0,0.0,0.0,743,4271,0.826036057129,0,11,1.0,1,1077,0.999071494893,2348,15971,0.852983532653,1594,3759,0.575951050811,573,1313,0.563594821021,0.8008105446557079,26402,26402,26402,5259,0
24,0,0.0,0.0,859,4888,0.824263502455,0,11,1.0,1,1124,0.999110320285,2560,16665,0.846384638464,1769,3854,0.54099636741,640,1419,0.548978153629,0.7915310611208469,27961,27961,27961,5829,0
25,0,0.0,0.0,970,5640,0.828014184397,0,37,1.0,1,1170,0.999145299145,2792,17360,0.839170506912,1929,4003,0.518111416438,684,1448,0.527624309392,0.7850158473261851,29658,29658,29658,6376,0
26,0,0.0,0.0,1086,6162,0.823758519961,0,63,1.0,1,1217,0.999178307313,3009,18054,0.833333333333,2089,4082,0.488241058305,733,1484,0.506064690027,0.7772841413946301,31062,31062,31062,6918,0
27,0,0.0,0.0,1210,6729,0.8201813048,1,89,0.988764044944,1,1264,0.999208860759,3210,18749,0.828790868846,2250,4161,0.459264599856,795,1498,0.469292389853,0.7701754385964912,32490,32490,32490,7467,0
28,0,0.0,0.0,1339,7093,0.811222331876,1,115,0.991304347826,3,1311,0.997711670481,3470,19443,0.821529599342,2422,4240,0.428773584906,837,1508,0.444960212202,0.7605458320973005,33710,33710,33710,8072,0
29,0,0.0,0.0,1473,7532,0.80443441317,1,118,0.991525423729,11,1358,0.991899852725,3697,20137,0.816407607886,2583,4319,0.401944894652,889,1520,0.415131578947,0.7526297736107935,34984,34984,34984,8654,0
30,0,0.0,0.0,1605,8274,0.806018854242,1,121,0.99173553719,25,1405,0.982206405694,3914,20832,0.812115975422,2729,4398,0.379490677581,957,1525,0.372459016393,0.7474764054164957,36555,36555,36555,9231,0
31,0,0.0,0.0,1737,8661,0.799445791479,1,123,0.991869918699,46,1452,0.968319559229,4110,21526,0.809068103689,2895,4477,0.353361626089,1028,1754,0.413911060433,0.7416102966335903,37993,37993,37993,9817,0
32,0,0.0,0.0,1867,9125,0.795397260274,1,126,0.992063492063,65,1498,0.956608811749,4322,22221,0.805499302462,3065,4556,0.327260755048,1087,1983,0.451840645487,0.736591662659141,39509,39509,39509,10407,0
33,0,0.0,0.0,2011,9389,0.785813185643,1,126,0.992063492063,79,1545,0.948867313916,4588,22915,0.799781802313,3222,4635,0.304854368932,1143,2213,0.483506552192,0.7294662322710237,40823,40823,40823,11044,0
34,0,0.0,0.0,2163,9854,0.780495230363,1,126,0.992063492063,94,1592,0.940954773869,4819,23610,0.795891571368,3376,4713,0.283683428814,1198,2442,0.509418509419,0.7248033634882018,42337,42337,42337,11651,0
35,0,0.0,0.0,2329,10158,0.770722583186,2,126,0.984126984127,122,1639,0.925564368517,5079,24304,0.791022053983,3542,4792,0.260851419032,1240,2671,0.535754399101,0.7181506065461204,43690,43690,43690,12314,0
36,0,0.0,0.0,2487,10622,0.76586330258,3,126,0.97619047619,142,1686,0.915776986951,5327,24998,0.786902952236,3708,4871,0.238760008212,1316,2900,0.546206896552,0.7127845496980288,45203,45203,45203,12983,0
37,0,0.0,0.0,2658,10708,0.7517743743,3,126,0.97619047619,154,1733,0.911136757069,5556,25693,0.783754329973,3871,4950,0.21797979798,1387,3129,0.556727388942,0.705884891775826,46339,46339,46339,13629,0
38,0,0.0,0.0,2801,11114,0.747975526363,8,126,0.936507936508,185,1779,0.896008993817,5810,26387,0.779815818395,4014,5029,0.201829389541,1432,3358,0.573555687909,0.7018391814700897,47793,47793,47793,14250,0
39,0,0.0,0.0,2978,11574,0.742699153275,9,126,0.928571428571,215,1826,0.882256297919,6054,27082,0.776456687098,4174,5108,0.182850430697,1480,3588,0.58751393534,0.697590459191952,49304,49304,49304,14910,0
40,0,0.0,0.0,3126,11728,0.733458390177,9,126,0.928571428571,247,1873,0.868126001068,6284,27776,0.773761520737,4335,5187,0.164256795836,1538,3817,0.597065758449,0.6923396756885184,50507,50507,50507,15539,0
41,0,0.0,0.0,3278,12088,0.728821972204,11,126,0.912698412698,273,1920,0.8578125,6527,28470,0.770741131015,4493,5266,0.146790733004,1590,4046,0.6070192783,0.6884968025271593,51916,51916,51916,16172,0
42,0,0.0,0.0,3427,12387,0.723338984419,12,126,0.904761904762,308,1967,0.843416370107,6760,29165,0.76821532659,4677,5345,0.124976613658,1652,4275,0.613567251462,0.6839200225288651,53265,53265,53265,16836,0
43,0,0.0,0.0,3590,12618,0.715485813917,12,155,0.922580645161,333,2014,0.834657398213,6983,29859,0.766134163904,4826,5423,0.110086667896,1710,4504,0.620337477798,0.6801715133857402,54573,54573,54573,17454,0
44,0,0.0,0.0,3746,12891,0.709409665658,13,184,0.929347826087,369,2060,0.820873786408,7222,30554,0.763631603063,5018,5502,0.0879680116321,1760,4733,0.62814282696,0.6758457907159717,55924,55924,55924,18128,0
45,0,0.0,0.0,3911,13216,0.704070823245,13,213,0.93896713615,422,2107,0.799715234931,7471,31248,0.760912698413,5209,5581,0.0666547213761,1824,4963,0.632480354624,0.6711903432877477,57328,57328,57328,18850,0
46,0,0.0,0.0,4089,13515,0.697447280799,15,227,0.933920704846,468,2154,0.782729805014,7697,31943,0.759039539179,5394,5660,0.0469964664311,1882,5192,0.637519260401,0.6669847165664241,58691,58691,58691,19545,0
47,0,0.0,0.0,4270,13855,0.691808011548,17,240,0.929166666667,507,2201,0.769650159019,7948,32637,0.756472715017,5571,5739,0.0292733925771,1928,5421,0.644346061612,0.66317208327093,60093,60093,60093,20241,0
48,0,0.0,0.0,4421,14277,0.690341108076,18,254,0.929133858268,550,2248,0.755338078292,8177,33331,0.754672827098,5724,5818,0.0161567548986,1990,5650,0.647787610619,0.6608320072743805,61578,61586,61586,20880,0
49,0,0.0,0.0,4559,14469,0.684912571705,20,268,0.925373134328,591,2295,0.742483660131,8386,34026,0.75354140951,5888,5897,0.00152619976259,2044,5879,0.652321823439,0.657841561788993,62834,62851,62851,21488,0
50,0,0.0,0.0,4737,14652,0.676699426699,23,281,0.918149466192,656,2341,0.719777872704,8621,34720,0.751699308756,6085,5976,0.0182396251673,2087,6108,0.658316961362,0.6565424934481467,64078,64104,64104,22209,0
51,0,0.0,0.0,4885,15107,0.676639968227,25,295,0.915254237288,697,2388,0.708123953099,8833,35415,0.750585909925,6247,6055,0.0317093311313,2142,6338,0.662038497949,0.6574993905411994,65598,65632,65632,22829,0
52,0,0.0,0.0,5074,15402,0.670562264641,27,295,0.908474576271,746,2435,0.69363449692,9057,36109,0.74917610568,6420,6133,0.0467960215229,2199,6567,0.665143901325,0.6567538516660695,66941,66984,66984,23523,0
53,0,0.0,0.0,5235,15676,0.666050012758,28,296,0.905405405405,800,2482,0.677679290894,9296,36803,0.747411895769,6579,6212,0.0590792015454,2258,6796,0.667745732784,0.6558104132207211,68265,68317,68317,24196,0
54,0,0.0,0.0,5414,16051,0.662700143293,31,297,0.895622895623,859,2529,0.660340055358,9530,37498,0.745853112166,6755,6291,0.0737561595931,2320,7025,0.66975088968,0.6553311063640664,69691,69751,69751,24909,0
55,0,0.0,0.0,5584,16365,0.658783990223,32,298,0.892617449664,897,2576,0.651785714286,9748,38192,0.744763301215,6943,6370,0.0899529042386,2380,7254,0.671905155776,0.6554327653112874,71055,71124,71124,25584,0
56,0,0.0,0.0,5757,16745,0.656195879367,38,298,0.872483221477,949,2623,0.63820053374,10001,38887,0.74281893692,7111,6449,0.102651573887,2423,7483,0.676199385273,0.6550170196932321,72485,72563,72563,26279,0
57,0,0.0,0.0,5942,16984,0.650141309468,41,299,0.862876254181,1007,2669,0.622705133009,10256,39581,0.74088577853,7286,6528,0.116115196078,2476,7713,0.678983534293,0.6536961819658814,73774,73860,73860,27008,0
58,0,0.0,0.0,6230,17155,0.636840571262,44,398,0.889447236181,1064,2716,0.60824742268,10482,40275,0.739739292365,7463,6607,0.129559558044,2531,7942,0.681314530345,0.6515800393679843,75093,75188,75188,27814,0
59,0,0.0,0.0,6495,17400,0.626724137931,46,406,0.886699507389,1119,2656,0.578689759036,10715,40970,0.738467171101,7652,6686,0.144481005085,2574,8171,0.684983478154,0.6490686479698619,76289,76448,76448,28601,0
60,0,0.0,0.0,6722,17547,0.616914572292,52,414,0.874396135266,1179,2596,0.545839753467,10935,41664,0.737543202765,7837,6765,0.158462675536,2621,8400,0.687976190476,0.6470262116269775,77386,77561,77561,29346,0
61,0,0.0,0.0,6961,17917,0.611486297929,56,422,0.867298578199,1228,2536,0.515772870662,11159,42359,0.736561297481,7994,6843,0.168201081397,2670,8629,0.690578282536,0.645185804392431,78706,78954,78954,30068,0
62,0,0.0,0.0,7222,18059,0.600088598483,63,430,0.853488372093,1290,2476,0.478998384491,11363,43053,0.736069495738,8157,6922,0.178416642589,2714,8858,0.693610295778,0.6428036075648937,79798,80054,80054,30809,0
63,0,0.0,0.0,7453,18304,0.592821241259,64,437,0.853546910755,1369,2416,0.433360927152,11598,43748,0.734890737862,8328,7001,0.189544350807,2748,9088,0.697623239437,0.6410199611115214,80994,81258,81258,31560,0
64,0,0.0,0.0,7715,18607,0.585371096899,66,445,0.851685393258,1429,2356,0.393463497453,11843,44442,0.733517843481,8476,7080,0.197175141243,2794,9317,0.700118063754,0.6388346926162459,82247,82519,82519,32323,0
65,0,0.0,0.0,7958,18741,0.575369510698,73,453,0.83885209713,1480,2296,0.355400696864,12075,45136,0.732475186104,8648,7159,0.207989942729,2830,9546,0.703540750052,0.6368257385480206,83331,83610,83610,33064,0
66,0,0.0,0.0,8252,19203,0.57027547779,79,461,0.82863340564,1543,2236,0.309928443649,12306,45831,0.731491785036,8806,7238,0.2166344294,2889,9775,0.704450127877,0.6350839644385907,84744,85036,85036,33875,0
67,0,0.0,0.0,8534,19507,0.56251601989,87,636,0.86320754717,1596,2236,0.286225402504,12554,46525,0.730166577109,8964,7317,0.225092250923,2937,10004,0.706417433027,0.6338495319542355,86225,86530,86530,34672,0
68,0,0.0,0.0,8801,19871,0.557093251472,91,811,0.887792848335,1653,2236,0.260733452594,12772,47220,0.729521389242,9125,7396,0.233775013521,2990,10233,0.707808071924,0.6333348468681181,87767,88094,88094,35432,0
69,0,0.0,0.0,9069,20002,0.546595340466,95,985,0.903553299492,1707,2236,0.236583184258,12991,47914,0.728868389197,9283,7475,0.241872909699,3044,10463,0.709070056389,0.6318438003220612,89075,89424,89424,36189,0
70,0,0.0,0.0,9342,20363,0.541226734764,103,1160,0.911206896552,1767,2236,0.209749552773,13192,48608,0.728604344964,9459,7553,0.252350059579,3093,10692,0.710718294052,0.6316414235782902,90612,90982,90982,36956,0
71,0,0.0,0.0,9604,20649,0.534892730883,108,1263,0.914489311164,1822,2236,0.185152057245,13425,49303,0.727704196499,9605,7632,0.258516771488,3156,10921,0.711015474773,0.630222087536257,92004,92396,92396,37720,0
72,0,0.0,0.0,9881,20833,0.525704411271,112,1366,0.918008784773,1891,2236,0.154293381038,13644,49997,0.727103626218,9755,7711,0.265075865646,3226,11150,0.71067264574,0.6282628647045013,93293,93706,93706,38509,0
73,70,0.0,0.0,10146,21111,0.519397470513,118,1469,0.919673247107,1958,2236,0.124329159213,13862,50692,0.726544622426,9921,7790,0.273555840822,3277,11379,0.71201335794,0.6279649255614433,94677,95112,95112,39352,0
74,195,744,0.737903225806,10434,21383,0.512042276575,125,1572,0.92048346056,2024,2236,0.0948121645796,14079,51386,0.726014867863,10089,7869,0.282119710255,3325,11608,0.713559614059,0.6268777954860932,96798,97255,97255,40271,0
75,271,1489,0.817998656817,10748,21731,0.505407022226,132,1675,0.921194029851,2071,2236,0.0737924865832,14328,52081,0.724890075075,10247,7948,0.28925515853,3374,11838,0.714985639466,0.6275383006956452,98998,99476,99476,41171,0
76,374,2234,0.832587287377,11022,22191,0.503312153576,140,1778,0.92125984252,2136,2236,0.0447227191413,14545,52562,0.723279175069,10402,8027,0.295876417092,3434,11939,0.71237122037,0.6274355209082756,100967,101467,101467,42053,0
77,473,2979,0.841221886539,11321,22465,0.496060538616,147,1881,0.921850079745,2199,2236,0.0165474060823,14739,53043,0.722131101182,10549,8106,0.301381692573,3487,12041,0.710406112449,0.6267139205205671,102751,103272,103272,42915,0
78,550,3724,0.852309344791,11603,22785,0.490761465877,159,2030,0.921674876847,2245,2236,0.00402504472272,14965,53524,0.720405799268,10744,8185,0.312645082468,3531,12143,0.709215185704,0.6272321004088618,104627,105170,105170,43797,0
79,651,4469,0.854329827702,11950,23204,0.485002585761,161,2179,0.926112895824,2313,2236,0.0344364937388,15209,54005,0.71837792797,10911,8263,0.320464722256,3594,12245,0.706492445896,0.6276430957579829,106601,107166,107166,44789,0
80,732,5214,0.859608745685,12259,23550,0.479447983015,170,2328,0.926975945017,2369,2236,0.059481216458,15441,54486,0.71660610065,11109,8342,0.331695037161,3636,12347,0.70551550984,0.6287251693571304,108503,109089,109089,45716,0
81,855,5959,0.85651955026,12572,23768,0.471053517334,180,2478,0.927360774818,2448,2236,0.0948121645796,15660,54968,0.715106971329,11281,8421,0.33962712267,3698,12449,0.702948027954,0.6288293487965226,110279,110887,110887,46694,0
82,957,6704,0.857249403341,12882,24267,0.469155643466,187,2627,0.928816140084,2519,2236,0.12656529517,15885,55449,0.713520532381,11457,8500,0.347882352941,3748,12550,0.701354581673,0.6301056992616986,112333,112962,112962,47635,0
83,1051,7449,0.858907235871,13261,24627,0.461525967434,194,2776,0.930115273775,2601,2236,0.163237924866,16142,55930,0.711389236546,11645,8579,0.357384310526,3799,12652,0.699731267784,0.6302697998259356,114249,114900,114900,48693,0
84,1144,8194,0.860385648035,13581,24993,0.456607850198,196,2925,0.932991452991,2668,2236,0.193202146691,16405,56411,0.709187924341,11851,8658,0.368791868792,3842,12754,0.698761172965,0.6310519243771556,116171,116843,116843,49687,0
85,1241,8939,0.861170153261,13951,25505,0.45300921388,207,3074,0.932661027977,2744,2236,0.227191413238,16650,56892,0.707340223582,12027,8737,0.376559459769,3894,12856,0.697106409459,0.6316245280956505,118239,118933,118933,50714,0
86,1343,9684,0.86131763734,14286,25885,0.44809735368,214,3224,0.933622828784,2833,2236,0.266994633274,16914,57374,0.705197476209,12217,8816,0.385775862069,3954,12958,0.69486031795,0.6320630640318298,120177,120893,120893,51761,0
87,1447,10429,0.861252277304,14641,26276,0.442799512863,222,3373,0.934183219686,2916,2236,0.304114490161,17152,57855,0.703534698816,12400,8895,0.394041596402,4015,13060,0.692572741194,0.632430144634994,122124,122861,122861,52793,0
88,1544,11174,0.861822086988,14977,26546,0.43580953816,229,4120,0.944417475728,3011,2236,0.346601073345,17414,58336,0.70148793198,12597,8973,0.403878301571,4091,13161,0.689157358863,0.6343003072503093,124546,125305,125305,53863,0
89,1647,11918,0.861805672093,15313,26885,0.430425888042,235,4867,0.951715635915,3094,2236,0.383720930233,17641,58817,0.700069707738,12805,8971,0.427377104002,4165,13372,0.688528268023,0.6378768205497238,127066,127846,127846,54900,0
90,1756,12663,0.861328279239,15657,27189,0.424142116297,241,5614,0.957071606698,3177,2236,0.42084078712,17919,59298,0.697814428817,13024,8968,0.452274754683,4219,13582,0.689368281549,0.6409644654474039,129550,130352,130352,55993,0
91,1864,13408,0.860978520286,16004,27570,0.419513964454,248,6362,0.961018547627,3277,2236,0.465563506261,18197,59780,0.695600535296,13243,8966,0.477024314075,4290,13793,0.688972667295,0.6441149700238455,132115,132939,132939,57123,0
92,1986,14153,0.859676393697,16369,27918,0.41367576474,256,7109,0.963989309326,3356,2236,0.500894454383,18455,60261,0.693748859129,13387,8963,0.493584737253,4357,14004,0.688874607255,0.6462960092701252,134644,135489,135489,58166,0
93,2086,14898,0.859981205531,16739,28169,0.405765202883,261,7856,0.966776985743,3447,2236,0.541592128801,18729,60742,0.691663099667,13538,8961,0.510768887401,4426,14214,0.68861685662,0.6482822615138136,137076,137943,137943,59226,0
94,2205,15643,0.859042383175,17124,28517,0.399516078129,274,8603,0.968150645124,3540,2236,0.583184257603,19002,61223,0.689626447577,13669,8958,0.525898638089,4520,14425,0.686655112652,0.6498615589388795,139605,140493,140493,60334,0
95,2338,16388,0.857334635099,17489,28773,0.392173217947,278,8739,0.968188579929,3626,2236,0.621645796064,19261,61704,0.687848437703,13786,8956,0.539303260384,4594,14635,0.686094977793,0.6498408750816701,141431,142341,142341,61372,0
96,2460,17133,0.856417440028,17812,29119,0.388303169752,287,8876,0.967665615142,3714,2236,0.661001788909,19567,62186,0.685347184254,13867,8953,0.548866301798,4661,14846,0.686043378688,0.6498776692703822,143349,144281,144281,62368,0
97,2596,17878,0.854793601074,18143,29349,0.381818801322,296,9012,0.967154904572,3805,2236,0.701699463327,19845,62667,0.68332615252,13939,8951,0.557256172495,4742,15056,0.68504250797,0.6495256738443006,145149,146102,146102,63366,0
98,2717,18623,0.854105138807,18504,29455,0.371787472416,305,9148,0.966659379099,3895,2236,0.741949910555,20153,63148,0.680860834864,13999,8948,0.564483683505,4819,15267,0.684351870047,0.648531799729364,146825,147800,147800,64392,0
99,2836,19368,0.853572903759,18849,29720,0.365780619112,317,9284,0.965855234813,3995,2236,0.786672629696,20430,63629,0.678919989313,14038,8946,0.56919293539,4910,15477,0.682755055889,0.6480662318918052,148660,149656,149656,65375,0
100,2980,20113,0.85183712027,19179,29874,0.358003615184,323,9421,0.965714892262,4076,2236,0.8228980322,20760,64110,0.676181562939,14075,8944,0.573680679785,4999,15688,0.681348801632,0.6468521307230984,150386,151404,151404,66392,0
101,3128,20858,0.850033560265,19499,30050,0.351114808652,341,9557,0.964319347075,4182,2236,0.87030411449,21037,64592,0.674309512014,14096,8941,0.576557432055,5081,15899,0.680420152211,0.6461386797934362,152133,153173,153173,67364,0
102,3262,21603,0.849002453363,19829,30265,0.344820750041,355,9693,0.963375631899,4270,2236,0.909660107335,21340,65073,0.672060608855,14116,8939,0.579147555655,5171,16109,0.678999317152,0.6452293536543661,153918,154979,154979,68343,0
103,3402,22348,0.847771612672,20158,30373,0.33631844072,364,9829,0.962966731102,4356,2236,0.948121645796,21633,65554,0.669997254172,14133,8936,0.581580125336,5260,16320,0.677696078431,0.6441450353908309,155596,156679,156679,69306,0
104,3530,23092,0.847133206305,20501,30503,0.327902173557,372,9966,0.962673088501,4453,2236,0.991502683363,21927,66035,0.667948815022,14158,8934,0.584732482651,5341,16530,0.676890502117,0.6432828282828282,157296,158400,158400,70282,0
105,3661,23837,0.846415236817,20829,30984,0.327749806352,382,10102,0.962185705801,4544,2236,1.03220035778,22225,66516,0.665869865897,14160,8931,0.585488747061,5432,16741,0.675527148916,0.6430240601222635,159347,160473,160473,71233,0
106,3811,24582,0.844967862664,21133,31198,0.322616834412,395,10238,0.961418245751,4640,2236,1.07513416816,22559,66998,0.663288456372,14171,8929,0.587075820361,5519,16951,0.674414488821,0.6420754251910279,161132,162280,162280,72228,0
107,3949,25327,0.844079440913,21470,31542,0.319320271384,402,10374,0.961249277039,4735,2236,1.11762075134,22871,67152,0.659414462711,14182,8926,0.588841586377,5615,17063,0.670925394128,0.6404322212386679,162620,163805,163805,73224,0
108,4085,26072,0.843318502608,21786,31612,0.310831329875,414,10511,0.960612691466,4847,2236,1.16771019678,23212,67306,0.655127328916,14182,8924,0.589197669207,5703,17175,0.667947598253,0.6382263311906652,163836,165059,165059,74229,0
109,4238,26817,0.841965917142,22069,31472,0.298773512964,430,10647,0.959613036536,4943,2236,1.21064400716,23513,67460,0.651452712719,14190,8921,0.590628853268,5796,17286,0.664699757029,0.635833835039133,164839,166100,166100,75179,0
110,4382,27562,0.841012988898,22349,32055,0.302792076119,441,10783,0.959102290643,5044,2236,1.25581395349,23810,67614,0.647853994735,14188,8919,0.590761296109,5879,17398,0.662087596275,0.6351971215135882,166567,167866,167866,76093,0
111,4525,28307,0.840145547038,22679,32193,0.29553008418,463,10919,0.957596849528,5135,2236,1.29651162791,24084,67768,0.644611025853,14193,8916,0.591857335128,5954,17510,0.659965733866,0.6334330263733405,167849,169186,169186,77033,0
112,4692,29052,0.838496489054,22967,32251,0.287867042882,476,11056,0.956946454414,5254,2236,1.34973166369,24400,67922,0.640764406231,14196,8914,0.592551043303,6027,17622,0.65798433776,0.631592226629427,169053,170428,170428,78012,0
113,4862,29797,0.836829210994,23268,32318,0.280029704808,496,11192,0.95568263045,5354,2236,1.39445438283,24703,68076,0.637126153123,14193,8911,0.592750533049,6128,17733,0.654429594541,0.6294356811668492,170263,171676,171676,79004,0
114,5013,30542,0.835865365726,23563,32385,0.272410066389,510,11328,0.954978813559,5445,2236,1.43515205725,25027,68230,0.633196541111,14186,8909,0.592322370636,6207,17845,0.652171476604,0.6274128818107167,171475,172926,172926,79951,0
115,5143,31287,0.835618627545,23852,32453,0.265029427172,523,11464,0.954378925331,5552,2236,1.48300536673,25312,68384,0.629854936827,14187,8906,0.592971030766,6300,17957,0.649161886729,0.6258726805070733,172687,174176,174176,80869,0
116,5316,32032,0.834040959041,24140,32520,0.257687576876,540,11464,0.952896022331,5660,2236,1.5313059034,25616,68538,0.62625113076,14183,8904,0.592879604672,6370,18068,0.647442993137,0.6237870031776096,173762,175289,175289,81825,0
117,5481,32777,0.832779082893,24410,32587,0.250928284285,558,11464,0.951325889742,5758,2236,1.57513416816,25924,68692,0.622605252431,14180,8901,0.593079429278,6442,18180,0.645654565457,0.6217956712508929,174837,176402,176402,82753,0
118,5610,33522,0.832647216753,24690,32654,0.243890488148,569,11464,0.950366364271,5857,2236,1.61940966011,26231,68846,0.618990210034,14178,8899,0.59321272053,6510,18292,0.644106713317,0.6200455170238176,175913,177516,177516,83645,0
119,5770,34266,0.831611509952,24967,32721,0.236973197641,585,11464,0.948970690858,5943,2236,1.65787119857,26542,69000,0.615333333333,14173,8896,0.59318794964,6595,18403,0.641634516112,0.6179301001528325,176986,178627,178627,84575,0
120,5933,35011,0.830538973465,25234,32788,0.230389166768,600,11464,0.947662247034,6041,2236,1.70169946333,26826,69154,0.612083176678,14175,8894,0.593771081628,6678,18515,0.639319470699,0.6161511071547792,178062,179740,179740,85487,0
121,6103,35756,0.82931535966,25497,32855,0.223953736113,611,11464,0.946702721563,6129,2236,1.74105545617,27121,69309,0.608694397553,14173,8891,0.594083905073,6764,18627,0.636871208461,0.6142523803731187,179138,180854,180854,86398,0
122,6283,36501,0.827867729651,25769,32922,0.217271125691,630,11464,0.945045359386,6230,2236,1.7862254025,27423,69463,0.605214286743,14189,8889,0.596242546968,6839,18739,0.635039223011,0.6124098742636068,180214,181968,181968,87363,0
123,6439,37246,0.827122375557,26002,32989,0.211797872018,640,11464,0.944173063503,6316,2236,1.82468694097,27652,69617,0.602798167114,14188,8886,0.596668917398,6939,18850,0.631883289125,0.6110771247542058,181288,183080,183080,88176,0
