Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,112,1.0,0,0,0.0,0,69,1.0,0,694,1.0,0,85,1.0,0,4,1.0,1.0,964,964,964,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,167,1.0,0,1,1.0,0,139,1.0,6,1388,0.995677233429,3,120,0.975,0,4,1.0,0.9950522264980759,1819,1819,1819,9,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,184,1.0,0,2,1.0,0,209,1.0,25,2083,0.987998079693,11,131,0.916030534351,8,37,0.783783783784,0.983371126228269,2646,2646,2646,44,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,196,0.994897959184,0,3,1.0,0,278,1.0,46,2777,0.983435361901,24,189,0.873015873016,15,69,0.782608695652,0.9755125284738041,3512,3512,3512,86,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,7,246,0.971544715447,0,4,1.0,0,348,1.0,84,3472,0.975806451613,45,197,0.771573604061,25,86,0.709302325581,0.9630140133241443,4353,4353,4353,161,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,259,0.934362934363,0,5,1.0,0,418,1.0,134,4166,0.967834853577,70,296,0.763513513514,37,127,0.708661417323,0.9510529311326124,5271,5271,5271,258,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,309,0.899676375405,0,5,1.0,0,487,1.0,186,4860,0.961728395062,104,321,0.676012461059,56,145,0.613793103448,0.9384690713236494,6127,6127,6127,377,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,36,360,0.9,0,6,1.0,0,557,1.0,257,5555,0.953735373537,140,461,0.696312364425,76,246,0.691056910569,0.9291579679888657,7185,7185,7185,509,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,62,368,0.83152173913,0,7,1.0,0,627,1.0,342,6249,0.945271243399,193,809,0.761433868974,98,364,0.730769230769,0.9174976258309592,8424,8424,8424,695,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,78,474,0.835443037975,0,8,1.0,0,696,1.0,432,6944,0.937788018433,247,959,0.74244004171,119,451,0.736141906874,0.9080990348300462,9532,9532,9532,876,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,105,681,0.845814977974,0,9,1.0,0,766,1.0,536,7638,0.929824561404,311,1066,0.708255159475,145,506,0.713438735178,0.8971498218638665,10666,10666,10666,1097,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,131,736,0.822010869565,0,10,1.0,0,836,1.0,630,8332,0.924387902064,383,1135,0.662555066079,171,572,0.701048951049,0.8868427846140607,11621,11621,11621,1315,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,152,754,0.798408488064,0,10,1.0,0,905,1.0,743,9027,0.917691370333,457,1313,0.651942117289,207,657,0.684931506849,0.876914574451287,12666,12666,12666,1559,0
