Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,0,1388,1.0,0,108,1.0,0,3,1.0,1.0,1754,1754,1754,0,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,0,2083,1.0,0,118,1.0,0,36,1.0,1.0,2557,2557,2557,0,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,190,1.0,0,1,1.0,0,187,1.0,0,2777,1.0,0,171,1.0,0,67,1.0,1.0,3393,3393,3393,0,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,239,0.979079497908,0,2,1.0,0,234,1.0,0,3472,1.0,0,178,1.0,0,84,1.0,0.9988120693751484,4209,4209,4209,5,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,252,0.93253968254,0,2,1.0,0,281,1.0,0,4166,1.0,0,268,1.0,0,124,1.0,0.996662085215001,5093,5093,5093,17,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,301,0.906976744186,0,3,1.0,0,327,1.0,0,4860,1.0,0,291,1.0,0,142,1.0,0.9952734638757597,5924,5924,5924,28,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,41,350,0.882857142857,0,3,1.0,0,374,1.0,0,5555,1.0,0,418,1.0,0,241,1.0,0.9940930701628008,6941,6941,6941,41,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,58,358,0.837988826816,0,4,1.0,0,421,1.0,0,6249,1.0,0,733,1.0,0,356,1.0,0.9928580224110332,8121,8121,8121,58,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,81,461,0.824295010846,0,4,1.0,0,468,1.0,0,6944,1.0,0,869,1.0,0,441,1.0,0.9911831936431915,9187,9187,9187,81,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,103,663,0.844645550528,0,5,1.0,0,515,1.0,0,7638,1.0,0,966,1.0,0,495,1.0,0.9899824936782727,10282,10282,10282,103,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,131,716,0.817039106145,0,5,1.0,0,562,1.0,0,8332,1.0,0,1029,1.0,0,560,1.0,0.988307747233131,11204,11204,11204,131,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,165,734,0.775204359673,0,6,1.0,0,608,1.0,0,9027,1.0,0,1191,1.0,0,643,1.0,0.986485379637972,12209,12209,12209,165,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,206,894,0.769574944072,0,6,1.0,0,655,1.0,0,9721,1.0,0,1471,1.0,0,692,1.0,0.9847458888310142,13439,13439,13439,207,0
15,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,249,1056,0.764204545455,0,7,1.0,0,702,1.0,0,10416,1.0,0,1737,1.0,0,710,1.0,0.9830462127426852,14628,14628,14628,250,0
16,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,295,1323,0.777021919879,0,7,1.0,0,749,1.0,0,11110,1.0,0,2637,1.0,0,726,1.0,0.9823586273562107,16552,16552,16552,298,0
17,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,341,1616,0.788985148515,0,8,1.0,0,796,1.0,0,11805,1.0,0,2369,1.0,0,793,1.0,0.9806752171162363,17387,17387,17387,346,0
18,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,392,2044,0.808219178082,0,8,1.0,0,843,1.0,0,12499,1.0,0,2690,1.0,0,918,1.0,0.9797389748447531,19002,19002,19002,399,0
19,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,464,2145,0.783682983683,0,9,1.0,0,889,1.0,0,13193,1.0,0,3016,1.0,0,1003,1.0,0.9774870402369785,20255,20255,20255,472,0
20,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,516,2523,0.79548156956,0,9,1.0,0,936,1.0,0,13888,1.0,0,3251,1.0,0,1070,1.0,0.9766572865248881,21677,21677,21677,526,0
21,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,607,2993,0.797193451387,0,10,1.0,0,983,1.0,0,14582,1.0,0,3590,1.0,0,1097,1.0,0.9744141044936573,23255,23255,23255,619,0
22,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,697,3638,0.808411214953,0,10,1.0,0,1030,1.0,0,15277,1.0,0,3715,1.0,0,1187,1.0,0.9724826004747154,24857,24857,24857,710,0
23,0,0.0,0.0,18,0,0.0,0,0.0,0.0,0,0.0,0.0,804,4271,0.811753687661,0,11,1.0,0,1077,1.0,0,15971,1.0,0,3759,1.0,0,1313,1.0,0.9702295280660556,26402,26402,26402,822,0
24,0,0.0,0.0,23,0,0.0,0,0.0,0.0,0,0.0,0.0,910,4888,0.813829787234,0,11,1.0,0,1124,1.0,0,16665,1.0,0,3854,1.0,0,1419,1.0,0.9682772433031723,27961,27961,27961,933,0
25,0,0.0,0.0,31,0,0.0,0,0.0,0.0,0,0.0,0.0,1032,5640,0.817021276596,0,37,1.0,0,1170,1.0,0,17360,1.0,0,4003,1.0,0,1448,1.0,0.9662485669971003,29658,29658,29658,1063,0
26,0,0.0,0.0,49,0,0.0,0,0.0,0.0,0,0.0,0.0,1151,6162,0.813209996754,0,63,1.0,0,1217,1.0,0,18054,1.0,0,4082,1.0,0,1484,1.0,0.9645225677676904,31062,31062,31062,1200,0
27,0,0.0,0.0,60,0,0.0,0,0.0,0.0,0,0.0,0.0,1287,6729,0.808738296924,0,89,1.0,0,1264,1.0,0,18749,1.0,0,4161,1.0,0,1498,1.0,0.9622345337026778,32490,32490,32490,1347,0
28,0,0.0,0.0,84,0,0.0,0,0.0,0.0,0,0.0,0.0,1454,7093,0.795009163964,0,115,1.0,1,1311,0.999237223494,0,19443,1.0,0,4240,1.0,0,1508,1.0,0.9593295757935331,33710,33710,33710,1539,0
29,0,0.0,0.0,102,0,0.0,0,0.0,0.0,0,0.0,0.0,1600,7532,0.787573021774,0,118,1.0,5,1358,0.996318114875,0,20137,1.0,0,4319,1.0,0,1520,1.0,0.9570375028584496,34984,34984,34984,1707,0
30,0,0.0,0.0,133,0,0.0,0,0.0,0.0,0,0.0,0.0,1748,8274,0.788735798888,0,121,1.0,12,1405,0.991459074733,0,20832,1.0,0,4398,1.0,0,1525,1.0,0.9554917247982492,36555,36555,36555,1893,0
31,0,0.0,0.0,171,0,0.0,0,0.0,0.0,0,0.0,0.0,1896,8661,0.781087634222,0,123,1.0,23,1452,0.984159779614,0,21526,1.0,0,4477,1.0,0,1754,1.0,0.9539915247545601,37993,37993,37993,2090,0
