Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,1,108,0.990740740741,0,3,1.0,0.9954389965792474,1754,1754,1754,8,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,22,2083,0.98943831013,5,118,0.957627118644,7,36,0.805555555556,0.986703167774736,2557,2557,2557,34,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,190,0.984210526316,0,1,1.0,0,187,1.0,46,2777,0.983435361901,20,171,0.883040935673,8,67,0.880597014925,0.977306218685529,3393,3393,3393,77,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,8,239,0.966527196653,0,2,1.0,0,234,1.0,85,3472,0.97551843318,36,178,0.797752808989,19,84,0.77380952381,0.9648372535043953,4209,4209,4209,148,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,252,0.924603174603,0,2,1.0,0,281,1.0,120,4166,0.971195391263,68,268,0.746268656716,25,124,0.798387096774,0.9544472805811899,5093,5093,5093,232,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,301,0.90365448505,0,3,1.0,0,327,1.0,169,4860,0.965226337449,93,291,0.680412371134,37,142,0.739436619718,0.9446320054017556,5924,5924,5924,328,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,41,350,0.882857142857,0,3,1.0,0,374,1.0,233,5555,0.958055805581,139,418,0.667464114833,50,241,0.792531120332,0.9332949142774817,6941,6941,6941,463,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,62,358,0.826815642458,0,4,1.0,0,421,1.0,307,6249,0.950872139542,201,733,0.725784447476,66,356,0.814606741573,0.9216845216106391,8121,8121,8121,636,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,80,461,0.826464208243,0,4,1.0,0,468,1.0,385,6944,0.944556451613,253,869,0.708860759494,86,441,0.804988662132,0.9124850331990857,9187,9187,9187,804,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,96,663,0.85520361991,0,5,1.0,0,515,1.0,474,7638,0.937941869599,313,966,0.675983436853,104,495,0.789898989899,0.9040070025286909,10282,10282,10282,987,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,120,716,0.832402234637,0,5,1.0,0,562,1.0,572,8332,0.931349015843,380,1029,0.630709426628,135,560,0.758928571429,0.8923598714744734,11204,11204,11204,1208,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,156,734,0.787465940054,0,6,1.0,0,608,1.0,682,9027,0.924448875595,446,1191,0.625524769102,157,643,0.755832037325,0.8820542222950283,12209,12209,12209,1442,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,186,894,0.791946308725,0,6,1.0,0,655,1.0,820,9721,0.915646538422,523,1471,0.644459551326,191,692,0.723988439306,0.8720886970756753,13439,13439,13439,1721,0
15,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,232,1056,0.780303030303,0,7,1.0,0,702,1.0,972,10416,0.90668202765,608,1737,0.649971214738,218,710,0.692957746479,0.861430133989609,14628,14628,14628,2033,0
16,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,272,1323,0.79440665155,0,7,1.0,0,749,1.0,1107,11110,0.900360036004,679,2637,0.742510428517,259,726,0.643250688705,0.860318994683422,16552,16552,16552,2322,0
17,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0.0,322,1616,0.800742574257,0,8,1.0,0,796,1.0,1274,11805,0.892079627277,786,2369,0.668214436471,296,793,0.626733921816,0.8463219646862599,17387,17387,17387,2684,0
18,0,0.0,0.0,8,0,0.0,0,0.0,0.0,0,0.0,0.0,376,2044,0.816046966732,0,8,1.0,0,843,1.0,1428,12499,0.885750860069,900,2690,0.665427509294,350,918,0.618736383442,0.8397010840964109,19002,19002,19002,3062,0
19,0,0.0,0.0,9,0,0.0,0,0.0,0.0,0,0.0,0.0,426,2145,0.801398601399,0,9,1.0,0,889,1.0,1581,13193,0.880163723187,1031,3016,0.658156498674,400,1003,0.601196410768,0.830708467045174,20255,20255,20255,3447,0
20,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,475,2523,0.811732065002,0,9,1.0,0,936,1.0,1791,13888,0.871039746544,1181,3251,0.636727160874,441,1070,0.58785046729,0.8211007058172256,21677,21677,21677,3898,0
21,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,570,2993,0.809555629803,0,10,1.0,0,983,1.0,1955,14582,0.865930599369,1331,3590,0.629247910864,488,1097,0.55515041021,0.8137174801118039,23255,23255,23255,4356,0
22,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,676,3638,0.814183617372,0,10,1.0,0,1030,1.0,2154,15277,0.859003731099,1483,3715,0.600807537012,534,1187,0.550126368997,0.805527617974816,24857,24857,24857,4860,0
23,0,0.0,0.0,19,0,0.0,0,0.0,0.0,0,0.0,0.0,774,4271,0.818777803793,0,11,1.0,0,1077,1.0,2338,15971,0.853609667522,1649,3759,0.561319499867,571,1313,0.565118050267,0.7987652450571926,26402,26402,26402,5351,0
24,0,0.0,0.0,23,0,0.0,0,0.0,0.0,0,0.0,0.0,879,4888,0.820171849427,0,11,1.0,0,1124,1.0,2572,16665,0.845664566457,1808,3854,0.530877010898,630,1419,0.556025369979,0.7902077894209792,27961,27961,27961,5912,0
25,0,0.0,0.0,31,0,0.0,0,0.0,0.0,0,0.0,0.0,974,5640,0.827304964539,0,37,1.0,0,1170,1.0,2813,17360,0.837960829493,1955,4003,0.511616287784,691,1448,0.522790055249,0.7841391867287073,29658,29658,29658,6464,0
26,0,0.0,0.0,48,0,0.0,0,0.0,0.0,0,0.0,0.0,1121,6162,0.818078545927,0,63,1.0,0,1217,1.0,3037,18054,0.831782430486,2129,4082,0.478441940225,741,1484,0.500673854447,0.7752881334105982,31062,31062,31062,7076,0
27,0,0.0,0.0,57,0,0.0,0,0.0,0.0,0,0.0,0.0,1275,6729,0.810521622827,0,89,1.0,0,1264,1.0,3251,18749,0.826604085551,2278,4161,0.45253544821,800,1498,0.465954606142,0.7677131425053862,32490,32490,32490,7661,0
28,0,0.0,0.0,67,0,0.0,0,0.0,0.0,0,0.0,0.0,1411,7093,0.801071478923,0,115,1.0,4,1311,0.996948893974,3470,19443,0.821529599342,2442,4240,0.424056603774,852,1508,0.435013262599,0.7593592405814299,33710,33710,33710,8246,0
29,0,0.0,0.0,76,0,0.0,0,0.0,0.0,0,0.0,0.0,1524,7532,0.79766330324,0,118,1.0,9,1358,0.993372606775,3705,20137,0.816010329245,2585,4319,0.401481824496,909,1520,0.401973684211,0.7525726046192546,34984,34984,34984,8808,0
