Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,7,1388,0.994956772334,1,108,0.990740740741,0,3,1.0,0.9954389965792474,1754,1754,1754,8,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,26,2083,0.98751800288,10,118,0.915254237288,5,36,0.861111111111,0.9839655846695347,2557,2557,2557,41,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,50,2777,0.981994958588,28,171,0.836257309942,16,67,0.761194029851,0.9720011788977306,3393,3393,3393,95,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,239,0.979079497908,0,2,1.0,0,234,1.0,90,3472,0.974078341014,46,178,0.741573033708,29,84,0.654761904762,0.9596103587550487,4209,4209,4209,170,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,14,252,0.944444444444,0,2,1.0,0,281,1.0,127,4166,0.96951512242,82,268,0.694029850746,46,124,0.629032258065,0.9471824072256038,5093,5093,5093,269,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,301,0.93023255814,0,3,1.0,0,327,1.0,173,4860,0.964403292181,110,291,0.621993127148,68,142,0.521126760563,0.937204591492235,5924,5924,5924,372,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,350,0.92,0,3,1.0,0,374,1.0,222,5555,0.9600360036,142,418,0.66028708134,89,241,0.630705394191,0.9307016280074917,6941,6941,6941,481,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,49,358,0.86312849162,0,4,1.0,0,421,1.0,295,6249,0.952792446791,193,733,0.736698499318,108,356,0.696629213483,0.9205762837089029,8121,8121,8121,645,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,73,461,0.841648590022,0,4,1.0,0,468,1.0,381,6944,0.945132488479,263,869,0.697353279632,132,441,0.700680272109,0.9075868074453032,9187,9187,9187,849,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,95,663,0.856711915535,0,5,1.0,0,515,1.0,460,7638,0.93977481016,332,966,0.656314699793,155,495,0.686868686869,0.8986578486675744,10282,10282,10282,1042,0
12,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,123,716,0.828212290503,0,5,1.0,0,562,1.0,590,8332,0.929188670187,399,1029,0.612244897959,181,560,0.676785714286,0.8845947875758657,11204,11204,11204,1293,0
13,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,160,734,0.782016348774,0,6,1.0,0,608,1.0,689,9027,0.923673424172,470,1191,0.6053736356,210,643,0.673405909798,0.8747645179785404,12209,12209,12209,1529,0
14,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,196,894,0.780760626398,0,6,1.0,0,655,1.0,826,9721,0.915029317971,552,1471,0.62474507138,242,692,0.650289017341,0.8648708981323016,13439,13439,13439,1816,0
15,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,242,1056,0.770833333333,0,7,1.0,0,702,1.0,963,10416,0.907546082949,650,1737,0.625791594704,272,710,0.616901408451,0.8545939294503692,14628,14628,14628,2127,0
16,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,289,1323,0.781557067271,0,7,1.0,0,749,1.0,1092,11110,0.901710171017,753,2637,0.714448236633,301,726,0.585399449036,0.8529482841952634,16552,16552,16552,2436,0
17,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,336,1616,0.792079207921,0,8,1.0,0,796,1.0,1242,11805,0.894790343075,857,2369,0.638243984804,336,793,0.576292559899,0.8407430839132686,17387,17387,17387,2773,0
18,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,384,2044,0.812133072407,0,8,1.0,0,843,1.0,1396,12499,0.888311064885,973,2690,0.638289962825,372,918,0.59477124183,0.8356488790653616,19002,19002,19002,3127,0
19,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,429,2145,0.8,0,9,1.0,0,889,1.0,1548,13193,0.882665049648,1104,3016,0.633952254642,414,1003,0.587238285145,0.8276474944458159,20255,20255,20255,3499,0
20,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,480,2523,0.809750297265,0,9,1.0,0,936,1.0,1725,13888,0.875792050691,1233,3251,0.620732082436,459,1070,0.571028037383,0.8205471236794759,21677,21677,21677,3904,0
21,0,0.0,0.0,12,0,0.0,0,0.0,0.0,0,0.0,0.0,560,2993,0.812896759105,0,10,1.0,0,983,1.0,1914,14582,0.868742285009,1374,3590,0.617270194986,496,1097,0.547857793984,0.8137174801118039,23255,23255,23255,4356,0
22,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,669,3638,0.816107751512,0,10,1.0,0,1030,1.0,2124,15277,0.860967467435,1517,3715,0.591655450875,546,1187,0.5400168492,0.8051655469284307,24857,24857,24857,4869,0
23,0,0.0,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0.0,778,4271,0.817841254975,0,11,1.0,0,1077,1.0,2327,15971,0.854298415879,1632,3759,0.56584197925,586,1313,0.553693830922,0.7989925005681388,26402,26402,26402,5339,0
24,0,0.0,0.0,23,0,0.0,0,0.0,0.0,0,0.0,0.0,881,4888,0.819762684124,0,11,1.0,0,1124,1.0,2551,16665,0.846924692469,1795,3854,0.534250129735,637,1419,0.551092318534,0.7911018919208899,27961,27961,27961,5887,0
25,0,0.0,0.0,32,0,0.0,0,0.0,0.0,0,0.0,0.0,993,5640,0.823936170213,0,37,1.0,0,1170,1.0,2767,17360,0.840610599078,1932,4003,0.517361978516,689,1448,0.524171270718,0.7859262256389508,29658,29658,29658,6413,0
26,0,0.0,0.0,46,0,0.0,0,0.0,0.0,0,0.0,0.0,1112,6162,0.819539110678,0,63,1.0,0,1217,1.0,3032,18054,0.832059377423,2075,4082,0.491670749633,752,1484,0.493261455526,0.7770587856544975,31062,31062,31062,7017,0
27,0,0.0,0.0,66,0,0.0,0,0.0,0.0,0,0.0,0.0,1237,6729,0.816168821519,0,89,1.0,0,1264,1.0,3274,18749,0.825377353459,2237,4161,0.462388848834,808,1498,0.460614152203,0.7694675284702985,32490,32490,32490,7622,0
28,0,0.0,0.0,87,0,0.0,0,0.0,0.0,0,0.0,0.0,1380,7093,0.805441985056,0,115,1.0,3,1311,0.997711670481,3500,19443,0.819986627578,2404,4240,0.433018867925,878,1508,0.417771883289,0.7603678433699199,33710,33710,33710,8252,0
29,0,0.0,0.0,106,0,0.0,0,0.0,0.0,0,0.0,0.0,1517,7532,0.798592671269,0,118,1.0,7,1358,0.994845360825,3741,20137,0.814222575359,2579,4319,0.402871034962,931,1520,0.3875,0.7522010061742511,34984,34984,34984,8881,0
