Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,8,1388,0.994236311239,3,108,0.972222222222,0,3,1.0,0.9937286202964652,1754,1754,1754,11,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,21,2083,0.989918386942,12,118,0.898305084746,5,36,0.861111111111,0.9851388345717638,2557,2557,2557,38,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,190,0.984210526316,0,1,1.0,0,187,1.0,38,2777,0.986316168527,28,171,0.836257309942,13,67,0.805970149254,0.9758325965222517,3393,3393,3393,82,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,5,239,0.979079497908,0,2,1.0,0,234,1.0,62,3472,0.982142857143,51,178,0.713483146067,25,84,0.702380952381,0.9660251841292469,4209,4209,4209,143,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,10,252,0.960317460317,0,2,1.0,0,281,1.0,97,4166,0.976716274604,77,268,0.712686567164,41,124,0.66935483871,0.9558217160808954,5093,5093,5093,225,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,301,0.943521594684,0,3,1.0,0,327,1.0,145,4860,0.970164609053,114,291,0.60824742268,56,142,0.605633802817,0.9439567859554355,5924,5924,5924,332,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,350,0.925714285714,0,3,1.0,0,374,1.0,196,5555,0.964716471647,144,418,0.655502392344,71,241,0.705394190871,0.9370407722230226,6941,6941,6941,437,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,41,358,0.885474860335,0,4,1.0,0,421,1.0,263,6249,0.957913266123,206,733,0.718963165075,91,356,0.744382022472,0.9259943356729466,8121,8121,8121,601,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,64,461,0.861171366594,0,4,1.0,0,468,1.0,350,6944,0.949596774194,264,869,0.696202531646,117,441,0.734693877551,0.9134646783498421,9187,9187,9187,795,0
11,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,92,663,0.861236802413,0,5,1.0,0,515,1.0,448,7638,0.941345902069,315,966,0.673913043478,144,495,0.709090909091,0.9029371717564676,10282,10282,10282,1000,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,116,716,0.837988826816,0,5,1.0,0,562,1.0,557,8332,0.933149303889,394,1029,0.617103984451,182,560,0.675,0.8886112102820422,11204,11204,11204,1250,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,136,734,0.814713896458,0,6,1.0,0,608,1.0,681,9027,0.92455965437,463,1191,0.611251049538,203,643,0.684292379471,0.8786141371119666,12209,12209,12209,1484,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,169,894,0.81096196868,0,6,1.0,0,655,1.0,790,9721,0.918732640675,541,1471,0.632222977566,228,692,0.670520231214,0.8714934146885929,13439,13439,13439,1729,0
15,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,198,1056,0.8125,0,7,1.0,0,702,1.0,912,10416,0.912442396313,626,1737,0.639608520438,260,710,0.633802816901,0.8636177194421657,14628,14628,14628,1997,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,241,1323,0.81783824641,0,7,1.0,0,749,1.0,1062,11110,0.904410441044,731,2637,0.722791050436,296,726,0.592286501377,0.8593523441275979,16552,16552,16552,2332,0
17,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,288,1616,0.821782178218,0,8,1.0,0,796,1.0,1219,11805,0.896738670055,838,2369,0.646264246518,332,793,0.581336696091,0.8461494219819405,17387,17387,17387,2679,0
18,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,339,2044,0.834148727984,0,8,1.0,0,843,1.0,1379,12499,0.889671173694,939,2690,0.65092936803,370,918,0.596949891068,0.8408062309230607,19002,19002,19002,3029,0
19,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,401,2145,0.813053613054,0,9,1.0,0,889,1.0,1556,13193,0.882058667475,1047,3016,0.652851458886,406,1003,0.595214356929,0.8317452480868921,20255,20255,20255,3412,0
20,0,0.0,0.0,5,0,0.0,0,0.0,0.0,0,0.0,0.0,475,2523,0.811732065002,0,9,1.0,0,936,1.0,1750,13888,0.873991935484,1185,3251,0.635496770225,457,1070,0.572897196262,0.8218388153342252,21677,21677,21677,3872,0
21,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,561,2993,0.812562646174,0,10,1.0,0,983,1.0,1929,14582,0.867713619531,1306,3590,0.636211699164,509,1097,0.536007292616,0.8151795312835949,23255,23255,23255,4312,0
22,0,0.0,0.0,7,0,0.0,0,0.0,0.0,0,0.0,0.0,653,3638,0.820505772402,1,10,0.9,0,1030,1.0,2118,15277,0.861360214702,1434,3715,0.61399730821,552,1187,0.534962089301,0.808866717624814,24857,24857,24857,4765,0
23,0,0.0,0.0,13,0,0.0,0,0.0,0.0,0,0.0,0.0,747,4271,0.825099508312,1,11,0.909090909091,0,1077,1.0,2324,15971,0.85448625634,1577,3759,0.580473530194,615,1313,0.531607006855,0.8011135520036361,26402,26402,26402,5277,0
24,0,0.0,0.0,20,0,0.0,0,0.0,0.0,0,0.0,0.0,847,4888,0.826718494272,1,11,0.909090909091,0,1124,1.0,2529,16665,0.848244824482,1728,3854,0.551634665283,685,1419,0.517265680056,0.7936411430206359,27961,27961,27961,5810,0
25,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0,0.0,0.0,968,5640,0.828368794326,1,37,0.972972972973,0,1170,1.0,2729,17360,0.842799539171,1875,4003,0.531601299026,739,1448,0.489640883978,0.7881853125632207,29658,29658,29658,6342,0
26,0,0.0,0.0,36,0,0.0,0,0.0,0.0,0,0.0,0.0,1086,6162,0.823758519961,1,63,0.984126984127,0,1217,1.0,2929,18054,0.837764484325,2038,4082,0.500734933856,780,1484,0.474393530997,0.7811473826540467,31062,31062,31062,6870,0
27,0,0.0,0.0,45,0,0.0,0,0.0,0.0,0,0.0,0.0,1205,6729,0.82092435726,1,89,0.988764044944,0,1264,1.0,3158,18749,0.831564350099,2189,4161,0.473924537371,830,1498,0.445927903872,0.7741458910433979,32490,32490,32490,7428,0
28,0,0.0,0.0,73,0,0.0,0,0.0,0.0,0,0.0,0.0,1321,7093,0.813760045115,1,115,0.991304347826,6,1311,0.995423340961,3390,19443,0.825644190711,2328,4240,0.450943396226,880,1508,0.416445623342,0.7670424206466924,33710,33710,33710,7999,0
29,0,0.0,0.0,105,0,0.0,0,0.0,0.0,0,0.0,0.0,1464,7532,0.805629314923,2,118,0.983050847458,15,1358,0.988954344624,3607,20137,0.820876992601,2490,4319,0.423477656865,946,1520,0.377631578947,0.7593471301166247,34984,34984,34984,8629,0
