Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
23,0,0.0,0.0,774,4271,0.818777803793,0,11,1.0,0,1077,1.0,2370,15971,0.85160603594,1590,3759,0.577015163607,592,1313,0.549124143184,0.7982728581168094,26402,26402,26402,5326,0
24,0,0.0,0.0,876,4888,0.820785597381,0,11,1.0,0,1124,1.0,2601,16665,0.843924392439,1743,3854,0.547742605086,655,1419,0.538407329105,0.7898859125210114,27961,27961,27961,5875,0
25,0,0.0,0.0,988,5640,0.824822695035,0,37,1.0,0,1170,1.0,2821,17360,0.8375,1875,4003,0.531601299026,724,1448,0.5,0.7839368804369816,29658,29658,29658,6408,0
26,0,0.0,0.0,1126,6162,0.817267121065,0,63,1.0,0,1217,1.0,3031,18054,0.832114766811,2045,4082,0.499020088192,771,1484,0.480458221024,0.7755134891507308,31062,31062,31062,6973,0
27,0,0.0,0.0,1275,6729,0.810521622827,0,89,1.0,0,1264,1.0,3237,18749,0.827350792042,2219,4161,0.466714732036,821,1498,0.451935914553,0.7675592489996922,32490,32490,32490,7552,0
28,0,0.0,0.0,1410,7093,0.801212462992,0,115,1.0,9,1311,0.993135011442,3471,19443,0.82147816695,2380,4240,0.438679245283,883,1508,0.414456233422,0.7581429842776625,33710,33710,33710,8153,0
29,0,0.0,0.0,1547,7532,0.794609665428,0,118,1.0,16,1358,0.988217967599,3705,20137,0.816010329245,2536,4319,0.412827043297,931,1520,0.3875,0.7503144294534645,34984,34984,34984,8735,0
30,0,0.0,0.0,1691,8274,0.795624848924,1,121,0.99173553719,22,1405,0.984341637011,3917,20832,0.811971966206,2726,4398,0.380172805821,995,1525,0.347540983607,0.744166324716181,36555,36555,36555,9352,0
31,0,0.0,0.0,1838,8661,0.787784320517,2,123,0.983739837398,39,1452,0.973140495868,4154,21526,0.807024063923,2898,4477,0.35269153451,1041,1754,0.406499429875,0.7375305977416893,37993,37993,37993,9972,0
32,0,0.0,0.0,1961,9125,0.785095890411,2,126,0.984126984127,55,1498,0.963284379172,4374,22221,0.803159173755,3082,4556,0.323529411765,1089,1983,0.450832072617,0.732643195221342,39509,39509,39509,10563,0
33,0,0.0,0.0,2128,9389,0.773351794653,4,126,0.968253968254,68,1545,0.955987055016,4606,22915,0.798996290639,3254,4635,0.297950377562,1141,2213,0.484410302756,0.725620361070965,40823,40823,40823,11201,0
34,0,0.0,0.0,2280,9854,0.76862187944,4,126,0.968253968254,92,1592,0.942211055276,4832,23610,0.795340957222,3423,4713,0.273711012094,1194,2442,0.511056511057,0.720693483241609,42337,42337,42337,11825,0
35,0,0.0,0.0,2444,10158,0.75940145698,4,126,0.968253968254,113,1639,0.93105552166,5068,24304,0.791474654378,3577,4792,0.253547579299,1254,2671,0.530512916511,0.7148088807507439,43690,43690,43690,12460,0
36,0,0.0,0.0,2588,10622,0.756354735455,4,126,0.968253968254,130,1686,0.922894424674,5316,24998,0.787342987439,3742,4871,0.231779921987,1313,2900,0.54724137931,0.7103510828927284,45203,45203,45203,13093,0
37,0,0.0,0.0,2765,10708,0.741781845349,4,126,0.968253968254,152,1733,0.912290825159,5575,25693,0.783014828942,3922,4950,0.207676767677,1380,3129,0.558964525407,0.7022378558018084,46339,46339,46339,13798,0
38,0,0.0,0.0,2919,11114,0.737358286845,4,126,0.968253968254,180,1779,0.898819561551,5811,26387,0.779777920946,4091,5029,0.186518194472,1438,3358,0.571768910066,0.6978009331910531,47793,47793,47793,14443,0
39,0,0.0,0.0,3082,11574,0.733713495766,4,126,0.968253968254,208,1826,0.886089813801,6045,27082,0.776789011151,4252,5108,0.167580266249,1475,3588,0.588907469342,0.6944264157066363,49304,49304,49304,15066,0
40,0,0.0,0.0,3237,11728,0.723993860846,4,126,0.968253968254,247,1873,0.868126001068,6268,27776,0.774337557604,4443,5187,0.143435511857,1528,3817,0.599685616977,0.6886174193676124,50507,50507,50507,15727,0
41,0,0.0,0.0,3392,12088,0.719391131701,6,126,0.952380952381,288,1920,0.85,6483,28470,0.772286617492,4598,5266,0.12685150019,1574,4046,0.610973801285,0.6852415440326681,51916,51916,51916,16341,0
42,0,0.0,0.0,3562,12387,0.712440461774,7,126,0.944444444444,317,1967,0.838840874428,6723,29165,0.769483970513,4808,5345,0.100467726848,1635,4275,0.617543859649,0.6798648268093495,53265,53265,53265,17052,0
43,0,0.0,0.0,3719,12618,0.705262323665,11,155,0.929032258065,364,2014,0.819265143992,6941,29859,0.767540774976,5015,5423,0.0752351097179,1679,4504,0.627220248668,0.6751323914756381,54573,54573,54573,17729,0
44,0,0.0,0.0,3893,12891,0.698006361027,15,184,0.91847826087,399,2060,0.806310679612,7169,30554,0.765366236827,5182,5502,0.0581606688477,1741,4733,0.632157194169,0.6709999284743581,55924,55924,55924,18399,0
45,0,0.0,0.0,4048,13216,0.693704600484,16,213,0.924882629108,440,2107,0.791172282867,7410,31248,0.762864823349,5345,5581,0.0422863286149,1795,4963,0.6383235946,0.6676318727323471,57328,57328,57328,19054,0
46,0,0.0,0.0,4227,13515,0.687236403996,18,227,0.920704845815,477,2154,0.778551532033,7644,31943,0.760698744639,5505,5660,0.0273851590106,1858,5192,0.642141756549,0.6638496532688146,58691,58691,58691,19729,0
47,0,0.0,0.0,4403,13855,0.682208588957,19,240,0.920833333333,522,2201,0.762835074966,7859,32637,0.759199681343,5691,5739,0.0083638264506,1918,5421,0.646190739716,0.6603264939344017,60093,60093,60093,20412,0
48,0,0.0,0.0,4562,14277,0.680465083701,21,254,0.917322834646,567,2248,0.747775800712,8113,33331,0.756592961507,5865,5818,0.0080783774493,1970,5650,0.651327433628,0.6588185626603449,61578,61586,61586,21098,0
49,0,0.0,0.0,4717,14469,0.673992673993,23,268,0.914179104478,611,2295,0.733769063181,8393,34026,0.753335684477,6038,5897,0.0239104629473,2029,5879,0.654873277768,0.6571892253106554,62834,62851,62851,21811,0
50,0,0.0,0.0,4859,14652,0.668372918373,26,281,0.907473309609,653,2341,0.721059376335,8612,34720,0.751958525346,6222,5976,0.0411646586345,2094,6108,0.657170923379,0.6568076875077998,64078,64104,64104,22466,0
51,0,0.0,0.0,5042,15107,0.666247434964,30,295,0.898305084746,706,2388,0.704355108878,8829,35415,0.750698856417,6382,6055,0.054004954583,2150,6338,0.660776270117,0.6568899317406144,65598,65632,65632,23139,0
52,0,0.0,0.0,5206,15402,0.661991949098,33,295,0.88813559322,752,2435,0.691170431211,9050,36109,0.749369963167,6539,6133,0.0661992499592,2206,6567,0.664077965586,0.6563806282097218,66941,66984,66984,23786,0
53,0,0.0,0.0,5376,15676,0.657055371268,36,296,0.878378378378,800,2482,0.677679290894,9260,36803,0.748390076896,6696,6212,0.0779137153896,2281,6796,0.664361389052,0.6555322979639036,68265,68317,68317,24449,0
54,0,0.0,0.0,5558,16051,0.653728739642,40,297,0.86531986532,860,2529,0.659944642151,9473,37498,0.747373193237,6862,6291,0.0907645843268,2326,7025,0.668896797153,0.6553884532121403,69691,69751,69751,25119,0
55,0,0.0,0.0,5739,16365,0.649312557287,41,298,0.862416107383,926,2576,0.640527950311,9743,38192,0.744894218685,7022,6370,0.102354788069,2390,7254,0.67052660601,0.6537596310668692,71055,71124,71124,25861,0
56,0,0.0,0.0,5914,16745,0.646819946253,43,298,0.855704697987,984,2623,0.624857033931,9974,38887,0.743513256358,7203,6449,0.116917351527,2442,7483,0.673660296672,0.6536802502652868,72485,72563,72563,26560,0
57,0,0.0,0.0,6099,16984,0.64089731512,45,299,0.849498327759,1035,2669,0.612214312477,10196,39581,0.742401657361,7356,6528,0.126838235294,2494,7713,0.676649812006,0.6526536691037097,73774,73860,73860,27225,0
58,0,0.0,0.0,6419,17155,0.625823375109,47,398,0.881909547739,1073,2716,0.604933726068,10414,40275,0.741427684668,7522,6607,0.138489480854,2539,7942,0.680307227399,0.650489439804224,75093,75188,75188,28014,0
59,0,0.0,0.0,6679,17400,0.616149425287,51,406,0.874384236453,1124,2656,0.576807228916,10652,40970,0.740004881621,7677,6686,0.148220161532,2588,8171,0.683270101579,0.6474989535370448,76289,76448,76448,28771,0
60,0,0.0,0.0,6964,17547,0.603123040976,57,414,0.86231884058,1165,2596,0.551232665639,10887,41664,0.738695276498,7838,6765,0.158610495196,2652,8400,0.684285714286,0.6442541999200629,77386,77561,77561,29563,0
61,0,0.0,0.0,7223,17917,0.596863314171,62,422,0.85308056872,1232,2536,0.514195583596,11114,42359,0.737623645506,8006,6843,0.169954698232,2707,8629,0.686290416039,0.6419940724979102,78706,78954,78954,30344,0
62,0,0.0,0.0,7474,18059,0.586134337449,67,430,0.844186046512,1275,2476,0.485056542811,11342,43053,0.736557266625,8187,6922,0.182750650101,2757,8858,0.688755926846,0.639893072176281,79798,80054,80054,31102,0
63,0,0.0,0.0,7717,18304,0.578398164336,68,437,0.844393592677,1337,2416,0.446605960265,11546,43748,0.736079363628,8368,7001,0.195257820311,2809,9088,0.690911091549,0.6384971325900219,80994,81258,81258,31845,0
64,0,0.0,0.0,7965,18607,0.571935293169,73,445,0.83595505618,1389,2356,0.410441426146,11741,44442,0.735812969713,8514,7080,0.202542372881,2871,9317,0.691853600945,0.6369684557495849,82247,82519,82519,32553,0
65,0,0.0,0.0,8212,18741,0.561816338509,84,453,0.814569536424,1443,2296,0.371515679443,11966,45136,0.73489010989,8684,7159,0.213018578014,2927,9546,0.693379425938,0.6346728860184189,83331,83610,83610,33316,0
66,0,0.0,0.0,8483,19203,0.558246107379,89,461,0.80694143167,1496,2236,0.330948121646,12193,45831,0.733957365102,8851,7238,0.222851616469,2973,9775,0.695856777494,0.6336727974034526,84744,85036,85036,34085,0
67,0,0.0,0.0,8723,19507,0.552827190239,91,636,0.856918238994,1554,2236,0.305008944544,12404,46525,0.733390650188,8991,7317,0.228782287823,3026,10004,0.697520991603,0.6331214607650526,86225,86530,86530,34789,0
68,0,0.0,0.0,9013,19871,0.546424437623,94,811,0.884093711467,1598,2236,0.285330948122,12611,47220,0.732930961457,9158,7396,0.238236884803,3087,10233,0.698328935796,0.6326197016822939,87767,88094,88094,35561,0
69,0,0.0,0.0,9298,20002,0.535146485351,99,985,0.899492385787,1656,2236,0.25939177102,12849,47914,0.731832032391,9338,7475,0.249230769231,3133,10463,0.700563891809,0.6310162819824655,89075,89424,89424,36373,0
70,0,0.0,0.0,9520,20363,0.532485390168,107,1160,0.90775862069,1721,2236,0.230322003578,13074,48608,0.731031928901,9519,7553,0.260293922945,3189,10692,0.701739618406,0.6310478995845332,90612,90982,90982,37130,0
71,0,0.0,0.0,9787,20649,0.526030316238,114,1263,0.90973871734,1785,2236,0.201699463327,13305,49303,0.730138125469,9681,7632,0.268474842767,3243,10921,0.703049171321,0.6297566994242175,92004,92396,92396,37915,0
72,0,0.0,0.0,10082,20833,0.5160562569,125,1366,0.908491947291,1851,2236,0.172182468694,13539,49997,0.729203752225,9864,7711,0.279211516016,3287,11150,0.705201793722,0.6280387595244702,93293,93706,93706,38748,0
73,79,0.0,0.0,10313,21111,0.511486902563,130,1469,0.911504424779,1911,2236,0.145348837209,13746,50692,0.728832951945,10025,7790,0.286906290116,3346,11379,0.7059495562,0.6282593153335015,94677,95112,95112,39550,0
74,183,744,0.754032258065,10607,21383,0.503951737361,142,1572,0.909669211196,1984,2236,0.112701252236,13959,51386,0.728350134278,10181,7869,0.293811157707,3393,11608,0.707701585114,0.6269394889722893,96798,97255,97255,40449,0
75,260,1489,0.825386165212,10865,21731,0.500023008605,148,1675,0.911641791045,2060,2236,0.0787119856887,14170,52081,0.727923810987,10343,7948,0.301333668848,3447,11838,0.708819057273,0.6282419880172102,98998,99476,99476,41293,0
76,357,2234,0.840196956132,11165,22191,0.49686809968,157,1778,0.911698537683,2138,2236,0.0438282647585,14384,52562,0.726342224421,10493,8027,0.3072131556,3504,11939,0.706508082754,0.627800171484325,100967,101467,101467,42198,0
77,445,2979,0.850621013763,11424,22465,0.491475628756,163,1881,0.913343965976,2196,2236,0.0178890876565,14588,53043,0.724977848161,10637,8106,0.312237848507,3570,12041,0.703512997259,0.6273723758618018,102751,103272,103272,43023,0
78,535,3724,0.856337271751,11719,22785,0.485670397191,169,2030,0.916748768473,2267,2236,0.0138640429338,14806,53524,0.723376429265,10819,8185,0.321808185706,3622,12143,0.701721156222,0.6277455548160121,104627,105170,105170,43937,0
79,619,4469,0.861490266279,12055,23204,0.480477503879,175,2179,0.919687930243,2344,2236,0.0483005366726,15009,54005,0.72208128877,10999,8263,0.331114607285,3668,12245,0.700449162924,0.6291174439654368,106601,107166,107166,44869,0
80,716,5214,0.862677406981,12368,23550,0.474819532909,181,2328,0.922250859107,2416,2236,0.0805008944544,15243,54486,0.720240061667,11178,8342,0.339966434908,3730,12347,0.697902324451,0.6297885212991228,108503,109089,109089,45832,0
81,813,5959,0.863567712703,12668,23768,0.467014473241,183,2478,0.926150121065,2489,2236,0.113148479428,15490,54968,0.718199679814,11394,8421,0.353045956537,3796,12449,0.695075909712,0.6303534228538963,110279,110887,110887,46833,0
82,896,6704,0.866348448687,12954,24267,0.466188651255,191,2627,0.927293490674,2547,2236,0.13908765653,15728,55449,0.716351963065,11569,8500,0.361058823529,3848,12550,0.693386454183,0.6317168605371718,112333,112962,112962,47733,0
83,994,7449,0.866559269701,13289,24627,0.460389003939,197,2776,0.929034582133,2619,2236,0.171288014311,15961,55930,0.714625424638,11766,8579,0.371488518475,3904,12652,0.691432184635,0.6323672758920801,114249,114900,114900,48730,0
84,1081,8194,0.868074200635,13638,24993,0.454327211619,202,2925,0.93094017094,2718,2236,0.215563506261,16192,56411,0.712963783659,11986,8658,0.384384384384,3965,12754,0.689117139721,0.6334055099578066,116171,116843,116843,49782,0
85,1179,8939,0.868106052131,13994,25505,0.451323269947,207,3074,0.932661027977,2787,2236,0.246422182469,16440,56892,0.711031427969,12158,8737,0.391553164702,4023,12856,0.687072184194,0.6339283462117327,118239,118933,118933,50788,0
86,1291,9684,0.86668731929,14338,25885,0.446088468225,213,3224,0.933933002481,2872,2236,0.284436493739,16675,57374,0.709363126155,12348,8816,0.400635208711,4086,12958,0.684673560735,0.6343626181830213,120177,120893,120893,51823,0
87,1394,10429,0.866334260236,14695,26276,0.440744405541,217,3373,0.935665579603,2954,2236,0.321109123435,16966,57855,0.706749632702,12545,8895,0.410342889264,4146,13060,0.682542113323,0.63439985023726,122124,122861,122861,52917,0
88,1477,11174,0.867818149275,15044,26546,0.433285617419,225,4120,0.945388349515,3033,2236,0.356440071556,17234,58336,0.704573505211,12735,8973,0.41925777332,4199,13161,0.680951295494,0.6361837117433462,124546,125305,125305,53947,0
89,1592,11918,0.866420540359,15387,26885,0.427673423842,231,4867,0.952537497432,3121,2236,0.395796064401,17474,58817,0.702909022902,12951,8971,0.443651766804,4273,13372,0.680451690099,0.6395741751795129,127066,127846,127846,55029,0
90,1689,12663,0.86661928453,15761,27189,0.420317039979,240,5614,0.957249732811,3220,2236,0.440071556351,17718,59298,0.701204087828,13151,8968,0.466436217663,4337,13582,0.680680312178,0.6426291886584019,129550,130352,130352,56116,0
91,1794,13408,0.86619928401,16088,27570,0.416467174465,247,6362,0.961175730902,3296,2236,0.474060822898,17970,59780,0.699397791904,13321,8966,0.485723845639,4415,13793,0.679910099326,0.6455141079743341,132115,132939,132939,57131,0
92,1901,14153,0.865682187522,16454,27918,0.410631134035,259,7109,0.963567309045,3401,2236,0.521019677996,18225,60261,0.697565589685,13473,8963,0.503179738927,4478,14004,0.680234218795,0.6480452287639586,134644,135489,135489,58191,0
93,2019,14898,0.864478453484,16787,28169,0.404061202031,264,7856,0.966395112016,3485,2236,0.558586762075,18472,60742,0.695894109512,13604,8961,0.518134136815,4561,14214,0.679119178275,0.6500366093241411,137076,137943,137943,59192,0
94,2134,15643,0.86358115451,17155,28517,0.398429007259,273,8603,0.968266883645,3558,2236,0.591234347048,18744,61223,0.69384055012,13717,8958,0.531256977004,4627,14425,0.679237435009,0.6516979493640253,139605,140493,140493,60208,0
95,2269,16388,0.861545032951,17527,28773,0.390852535363,278,8739,0.968188579929,3644,2236,0.62969588551,19055,61704,0.691186957085,13799,8956,0.540754801251,4721,14635,0.677417150666,0.650831454043459,141431,142341,142341,61293,0
96,2366,17133,0.861903928092,17895,29119,0.385452797143,284,8876,0.968003605228,3743,2236,0.67397137746,19323,62186,0.689270896986,13897,8953,0.552217133922,4803,14846,0.676478512731,0.6510905801872734,143349,144281,144281,62311,0
97,2488,17878,0.860834545251,18254,29349,0.378036730383,291,9012,0.967709720373,3819,2236,0.707960644007,19600,62667,0.687235706193,13961,8951,0.559713998436,4887,15056,0.675411795962,0.6504702194357367,145149,146102,146102,63300,0
98,2617,18623,0.859474842936,18616,29455,0.367985061959,300,9148,0.967205946655,3917,2236,0.751788908766,19899,63148,0.684883131691,14019,8948,0.566718819848,4968,15267,0.674592257811,0.6494790257104195,146825,147800,147800,64336,0
99,2736,19368,0.85873605948,18935,29720,0.362886944818,311,9284,0.966501507971,4007,2236,0.792039355993,20170,63629,0.683006176429,14043,8946,0.5697518444,5062,15477,0.672934031143,0.6490351205431122,148660,149656,149656,65264,0
100,2863,20113,0.857654253468,19257,29874,0.355392649126,318,9421,0.966245621484,4097,2236,0.83228980322,20479,64110,0.6805646545,14074,8944,0.573568872987,5158,15688,0.671213666497,0.6480806319515997,150386,151404,151404,66246,0
101,2989,20858,0.856697669959,19588,30050,0.348153078203,326,9557,0.965888877263,4178,2236,0.868515205725,20766,64592,0.678505078028,14100,8941,0.577004809305,5253,15899,0.669601861752,0.6472093645746966,152133,153173,153173,67200,0
102,3119,21603,0.855621904365,19908,30265,0.342210474145,337,9693,0.965232642113,4284,2236,0.915921288014,21054,65073,0.67645567286,14132,8939,0.580937465041,5331,16109,0.669066981191,0.6467650455868215,153918,154979,154979,68165,0
103,3276,22348,0.853409701092,20218,30373,0.334343002008,343,9829,0.965103265846,4383,2236,0.960196779964,21378,65554,0.673887176984,14144,8936,0.582811101164,5401,16320,0.669056372549,0.6456704472201125,155596,156679,156679,69143,0
104,3414,23092,0.852156591027,20522,30503,0.327213716684,353,9966,0.96457957054,4465,2236,0.99686940966,21676,66035,0.671749829636,14163,8934,0.585292142377,5506,16530,0.666908650938,0.6446527777777777,157296,158400,158400,70099,0
105,3558,23837,0.850736250367,20866,30984,0.326555641621,360,10102,0.964363492378,4574,2236,1.04561717352,21985,66516,0.669478020326,14170,8931,0.586608442504,5597,16741,0.665671106863,0.644289070435525,159347,160473,160473,71110,0
106,3716,24582,0.84883247905,21179,31198,0.321142380922,378,10238,0.963078726314,4664,2236,1.08586762075,22263,66998,0.667706498701,14174,8929,0.587411804233,5663,16951,0.665919414784,0.6435851614493469,161132,162280,162280,72037,0
107,3872,25327,0.847119674656,21499,31542,0.318400862342,387,10374,0.962695199537,4768,2236,1.13237924866,22541,67152,0.664328687157,14173,8926,0.587833295989,5747,17063,0.663189357088,0.642172094868899,162620,163805,163805,72987,0
108,4021,26072,0.845773243326,21825,31612,0.309597621157,400,10511,0.961944629436,4859,2236,1.17307692308,22842,67306,0.66062460999,14179,8924,0.588861497087,5826,17175,0.660786026201,0.6400135709049491,163836,165059,165059,73952,0
109,4167,26817,0.844613491442,22125,31472,0.296994153533,409,10647,0.961585423124,4962,2236,1.21914132379,23117,67460,0.65732285799,14182,8921,0.589732092815,5892,17286,0.659146129816,0.6379229379891631,164839,166100,166100,74854,0
110,4310,27562,0.843625281184,22408,32055,0.300951489627,425,10783,0.960586107762,5077,2236,1.27057245081,23428,67614,0.653503712249,14187,8919,0.590649175917,5988,17398,0.655822508334,0.637186803760142,166567,167866,167866,75823,0
111,4473,28307,0.841982548486,22739,32193,0.293666324977,444,10919,0.959336935617,5182,2236,1.3175313059,23747,67768,0.649583874395,14195,8916,0.592081650965,6068,17510,0.653455168475,0.6351057416098259,167849,169186,169186,76848,0
112,4611,29052,0.841284593143,23034,32251,0.28578958792,471,11056,0.95739869754,5278,2236,1.36046511628,24091,67922,0.645313742234,14180,8914,0.590756113978,6164,17622,0.650209964817,0.6327598751378881,169053,170428,170428,77829,0
113,4780,29797,0.839581165889,23319,32318,0.278451636859,491,11192,0.956129378127,5382,2236,1.40697674419,24377,68076,0.64191491862,14182,8911,0.591516103692,6263,17733,0.646816669486,0.6308569631165685,170263,171676,171676,78794,0
114,4938,30542,0.838321000589,23610,32385,0.270958777212,503,11328,0.955596751412,5470,2236,1.44633273703,24687,68230,0.638179686355,14179,8909,0.591536648333,6352,17845,0.644045951247,0.6288470212692134,171475,172926,172926,79739,0
115,5095,31287,0.837152811072,23862,32453,0.264721289249,515,11464,0.955076762038,5583,2236,1.49686940966,24997,68384,0.634461277492,14185,8906,0.592746463059,6426,17957,0.642145124464,0.6273883887562006,172687,174176,174176,80663,0
116,5275,32032,0.835320929071,24123,32520,0.258210332103,531,11464,0.953681088625,5678,2236,1.53935599284,25316,68538,0.630628264612,14186,8904,0.593216531896,6521,18068,0.639085676334,0.6251390560731136,173762,175289,175289,81630,0
117,5451,32777,0.833694358849,24372,32587,0.25209439347,542,11464,0.952721563154,5788,2236,1.5885509839,25604,68692,0.627263727945,14183,8901,0.59341647006,6586,18180,0.637733773377,0.6234566501513589,174837,176402,176402,82526,0
118,5619,33522,0.832378736352,24639,32654,0.245452318246,553,11464,0.951762037683,5883,2236,1.63103756708,25925,68846,0.623434912704,14187,8899,0.59422407012,6674,18292,0.635141045266,0.6213693413551454,175913,177516,177516,83480,0
119,5785,34266,0.831173758244,24895,32721,0.239173619388,562,11464,0.950976971389,5989,2236,1.67844364937,26240,69000,0.619710144928,14191,8896,0.595211330935,6756,18403,0.632885942509,0.6195256036321497,176986,178627,178627,84418,0
120,5925,35011,0.83076747308,25163,32788,0.232554593144,577,11464,0.949668527565,6082,2236,1.72003577818,26538,69154,0.616247794777,14189,8894,0.595345176523,6848,18515,0.630137726168,0.617681094914877,178062,179740,179740,85322,0
121,6090,35756,0.829678935004,25409,32855,0.226632171663,583,11464,0.949145150035,6195,2236,1.77057245081,26860,69309,0.612460142261,14189,8891,0.595883477674,6924,18627,0.628281526816,0.6159775288354142,179138,180854,180854,86250,0
122,6267,36501,0.828306073806,25677,32922,0.220065609623,602,11464,0.947487787858,6291,2236,1.81350626118,27156,69463,0.609058059686,14182,8889,0.595455056812,6987,18739,0.627141256204,0.6141079750285765,180214,181968,181968,87162,0
123,6433,37246,0.827283466681,25940,32989,0.213677286368,617,11464,0.946179344033,6397,2236,1.86091234347,27467,69617,0.605455564015,14187,8886,0.596556380824,7062,18850,0.625358090186,0.6123497924404632,181288,183080,183080,88103,0
