Day,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,109,1.0,0,0,0.0,0,46,1.0,0,694,1.0,0,77,1.0,0,3,1.0,1.0,929,929,929,0,0
2,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,162,1.0,0,0,0.0,0,93,1.0,12,1388,0.991354466859,2,108,0.981481481481,0,3,1.0,0.992018244013683,1754,1754,1754,14,0
3,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,1.0,0,1,1.0,0,140,1.0,30,2083,0.985597695631,11,118,0.906779661017,5,36,0.861111111111,0.9820101681658193,2557,2557,2557,46,0
4,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,190,0.994736842105,0,1,1.0,0,187,1.0,44,2777,0.984155563558,25,171,0.853801169591,16,67,0.761194029851,0.9746536987916298,3393,3393,3393,86,0
5,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,3,239,0.987447698745,0,2,1.0,0,234,1.0,77,3472,0.977822580645,45,178,0.747191011236,22,84,0.738095238095,0.9650748396293657,4209,4209,4209,147,0
6,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,14,252,0.944444444444,0,2,1.0,0,281,1.0,118,4166,0.971675468075,65,268,0.757462686567,34,124,0.725806451613,0.9546436285097192,5093,5093,5093,231,0
7,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,301,0.910299003322,0,3,1.0,0,327,1.0,174,4860,0.964197530864,89,291,0.694158075601,44,142,0.69014084507,0.9436191762322755,5924,5924,5924,334,0
8,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,46,350,0.868571428571,0,3,1.0,0,374,1.0,254,5555,0.954275427543,143,418,0.657894736842,73,241,0.697095435685,0.9256591269269557,6941,6941,6941,516,0
9,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,67,358,0.812849162011,0,4,1.0,0,421,1.0,320,6249,0.948791806689,188,733,0.743519781719,85,356,0.761235955056,0.9187292205393425,8121,8121,8121,660,0
10,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,89,461,0.80694143167,0,4,1.0,0,468,1.0,408,6944,0.941244239631,241,869,0.722669735328,109,441,0.75283446712,0.9078045063676935,9187,9187,9187,847,0
11,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,108,663,0.837104072398,0,5,1.0,0,515,1.0,510,7638,0.933228593873,304,966,0.685300207039,132,495,0.733333333333,0.8974907605524217,10282,10282,10282,1054,0
12,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,135,716,0.811452513966,0,5,1.0,0,562,1.0,605,8332,0.927388382141,373,1029,0.637512147716,167,560,0.701785714286,0.8858443413066762,11204,11204,11204,1281,0
13,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,165,734,0.775204359673,0,6,1.0,0,608,1.0,726,9027,0.919574609505,446,1191,0.625524769102,196,643,0.695178849145,0.8745187976083217,12209,12209,12209,1534,0
14,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,193,894,0.784116331096,0,6,1.0,0,655,1.0,858,9721,0.911737475568,531,1471,0.639021074099,219,692,0.683526011561,0.8660614629064662,13439,13439,13439,1802,0
15,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0.0,219,1056,0.792613636364,0,7,1.0,0,702,1.0,991,10416,0.904857910906,616,1737,0.645365572827,254,710,0.642253521127,0.8578753076292043,14628,14628,14628,2081,0
16,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0,0.0,0.0,259,1323,0.804232804233,0,7,1.0,0,749,1.0,1129,11110,0.898379837984,729,2637,0.723549488055,289,726,0.601928374656,0.8547607539874336,16552,16552,16552,2408,0
17,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,306,1616,0.810643564356,0,8,1.0,0,796,1.0,1280,11805,0.891571368064,836,2369,0.647108484593,330,793,0.583858764187,0.8418933686087307,17387,17387,17387,2755,0
18,0,0.0,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0.0,358,2044,0.824853228963,0,8,1.0,0,843,1.0,1431,12499,0.885510840867,951,2690,0.646468401487,380,918,0.58605664488,0.8359646353015472,19002,19002,19002,3123,0
19,0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0.0,417,2145,0.805594405594,0,9,1.0,0,889,1.0,1594,13193,0.879178352156,1077,3016,0.642904509284,426,1003,0.575274177468,0.82670945445569,20255,20255,20255,3518,0
20,0,0.0,0.0,10,0,0.0,0,0.0,0.0,0,0.0,0.0,472,2523,0.812921125644,0,9,1.0,0,936,1.0,1769,13888,0.872623847926,1195,3251,0.632420793602,471,1070,0.559813084112,0.8202242007657886,21677,21677,21677,3917,0
21,0,0.0,0.0,14,0,0.0,0,0.0,0.0,0,0.0,0.0,553,2993,0.815235549616,0,10,1.0,0,983,1.0,1960,14582,0.865587710876,1339,3590,0.627019498607,519,1097,0.526891522334,0.812642442485487,23255,23255,23255,4385,0
22,0,0.0,0.0,19,0,0.0,0,0.0,0.0,0,0.0,0.0,652,3638,0.820780648708,0,10,1.0,0,1030,1.0,2167,15277,0.858152778687,1488,3715,0.599461641992,564,1187,0.524852569503,0.8048034758820453,24857,24857,24857,4890,0
23,0,0.0,0.0,22,0,0.0,0,0.0,0.0,0,0.0,0.0,737,4271,0.827440880356,0,11,1.0,0,1077,1.0,2387,15971,0.850541606662,1640,3759,0.563713753658,616,1313,0.530845392232,0.7970608287250965,26402,26402,26402,5402,0
24,0,0.0,0.0,28,0,0.0,0,0.0,0.0,0,0.0,0.0,846,4888,0.826923076923,0,11,1.0,1,1124,0.999110320285,2596,16665,0.844224422442,1799,3854,0.533212247016,661,1419,0.534178999295,0.7898859125210114,27961,27961,27961,5931,0
25,0,0.0,0.0,40,0,0.0,0,0.0,0.0,0,0.0,0.0,965,5640,0.82890070922,0,37,1.0,1,1170,0.999145299145,2817,17360,0.837730414747,1940,4003,0.515363477392,725,1448,0.499309392265,0.7839368804369816,29658,29658,29658,6488,0
26,0,0.0,0.0,54,0,0.0,0,0.0,0.0,0,0.0,0.0,1101,6162,0.821324245375,0,63,1.0,1,1217,0.999178307313,3035,18054,0.831893209261,2103,4082,0.484811366977,778,1484,0.475741239892,0.775803232245187,31062,31062,31062,7072,0
27,0,0.0,0.0,67,0,0.0,0,0.0,0.0,0,0.0,0.0,1243,6729,0.815277158567,1,89,0.988764044944,1,1264,0.999208860759,3227,18749,0.827884153822,2265,4161,0.455659697188,838,1498,0.440587449933,0.7689135118498,32490,32490,32490,7642,0
28,0,0.0,0.0,84,0,0.0,0,0.0,0.0,0,0.0,0.0,1390,7093,0.804032144368,2,115,0.982608695652,7,1311,0.994660564455,3472,19443,0.821426734557,2412,4240,0.431132075472,898,1508,0.40450928382,0.7598042123998814,33710,33710,33710,8265,0
29,0,0.0,0.0,104,0,0.0,0,0.0,0.0,0,0.0,0.0,1521,7532,0.798061603824,2,118,0.983050847458,14,1358,0.989690721649,3683,20137,0.817102845508,2598,4319,0.398471868488,947,1520,0.376973684211,0.7524296821404071,34984,34984,34984,8869,0
