#name,region,country,lat,lon,location_type,conflict_date,population
1_7,8,-6,1,7,town,0,10000000
1_8,9,-7,1,8,town,0,10000000
1_9,10,-8,1,9,town,0,10000000
1_10,11,-9,1,10,town,0,10000000
1_11,12,-10,1,11,town,0,10000000
1_12,13,-11,1,12,town,0,10000000
1_13,14,-12,1,13,town,0,10000000
1_14,15,-13,1,14,town,0,10000000
1_15,16,-14,1,15,town,0,10000000
1_16,17,-15,1,16,town,0,10000000
1_17,18,-16,1,17,town,0,10000000
1_18,19,-17,1,18,town,0,10000000
1_19,20,-18,1,19,town,0,10000000
1_20,21,-19,1,20,conflict_zone,0,10000000
1_21,22,-20,1,21,conflict_zone,0,10000000
1_22,23,-21,1,22,conflict_zone,0,10000000
1_23,24,-22,1,23,conflict_zone,0,10000000
1_24,25,-23,1,24,conflict_zone,0,10000000
1_25,26,-24,1,25,conflict_zone,0,10000000
1_26,27,-25,1,26,conflict_zone,0,10000000
1_27,28,-26,1,27,conflict_zone,0,10000000
1_28,29,-27,1,28,conflict_zone,0,10000000
1_29,30,-28,1,29,conflict_zone,0,10000000
1_30,31,-29,1,30,conflict_zone,0,10000000
1_31,32,-30,1,31,town,0,10000000
1_32,33,-31,1,32,town,0,10000000
1_33,34,-32,1,33,town,0,10000000
1_34,35,-33,1,34,town,0,10000000
1_35,36,-34,1,35,town,0,10000000
1_36,37,-35,1,36,town,0,10000000
1_37,38,-36,1,37,town,0,10000000
1_38,39,-37,1,38,town,0,10000000
1_39,40,-38,1,39,town,0,10000000
1_40,41,-39,1,40,town,0,10000000
1_41,42,-40,1,41,town,0,10000000
1_42,43,-41,1,42,town,0,10000000
1_43,44,-42,1,43,town,0,10000000
1_44,45,-43,1,44,town,0,10000000
1_45,46,-44,1,45,town,0,10000000
1_46,47,-45,1,46,town,0,10000000
1_47,48,-46,1,47,town,0,10000000
1_48,49,-47,1,48,town,0,10000000
1_49,50,-48,1,49,camp,0,10000000
2_0,2,2,2,0,camp,0,10000000
2_1,3,1,2,1,town,0,10000000
2_2,4,0,2,2,town,0,10000000
2_3,5,-1,2,3,town,0,10000000
2_4,6,-2,2,4,town,0,10000000
2_5,7,-3,2,5,town,0,10000000
2_6,8,-4,2,6,town,0,10000000
2_7,9,-5,2,7,town,0,10000000
2_8,10,-6,2,8,town,0,10000000
2_9,11,-7,2,9,town,0,10000000
2_10,12,-8,2,10,town,0,10000000
2_11,13,-9,2,11,town,0,10000000
2_12,14,-10,2,12,town,0,10000000
2_13,15,-11,2,13,town,0,10000000
2_14,16,-12,2,14,town,0,10000000
2_15,17,-13,2,15,town,0,10000000
2_16,18,-14,2,16,town,0,10000000
2_17,19,-15,2,17,town,0,10000000
2_18,20,-16,2,18,town,0,10000000
2_19,21,-17,2,19,town,0,10000000
2_20,22,-18,2,20,conflict_zone,0,10000000
2_21,23,-19,2,21,conflict_zone,0,10000000
2_22,24,-20,2,22,conflict_zone,0,10000000
2_23,25,-21,2,23,conflict_zone,0,10000000
2_24,26,-22,2,24,conflict_zone,0,10000000
2_25,27,-23,2,25,conflict_zone,0,10000000
2_26,28,-24,2,26,conflict_zone,0,10000000
2_27,29,-25,2,27,conflict_zone,0,10000000
2_28,30,-26,2,28,conflict_zone,0,10000000
2_29,31,-27,2,29,conflict_zone,0,10000000
2_30,32,-28,2,30,conflict_zone,0,10000000
2_31,33,-29,2,31,town,0,10000000
2_32,34,-30,2,32,town,0,10000000
2_33,35,-31,2,33,town,0,10000000
2_34,36,-32,2,34,town,0,10000000
2_35,37,-33,2,35,town,0,10000000
2_36,38,-34,2,36,town,0,10000000
2_37,39,-35,2,37,town,0,10000000
2_38,40,-36,2,38,town,0,10000000
2_39,41,-37,2,39,town,0,10000000
2_40,42,-38,2,40,town,0,10000000
2_41,43,-39,2,41,town,0,10000000
2_42,44,-40,2,42,town,0,10000000
2_43,45,-41,2,43,town,0,10000000
2_44,46,-42,2,44,town,0,10000000
2_45,47,-43,2,45,town,0,10000000
2_46,48,-44,2,46,town,0,10000000
2_47,49,-45,2,47,town,0,10000000
2_48,50,-46,2,48,town,0,10000000
2_49,51,-47,2,49,camp,0,10000000
3_0,3,3,3,0,camp,0,10000000
3_1,4,2,3,1,town,0,10000000
3_2,5,1,3,2,town,0,10000000
3_3,6,0,3,3,town,0,10000000
3_4,7,-1,3,4,town,0,10000000
3_5,8,-2,3,5,town,0,10000000
3_6,9,-3,3,6,town,0,10000000
3_7,10,-4,3,7,town,0,10000000
3_8,11,-5,3,8,town,0,10000000
3_9,12,-6,3,9,town,0,10000000
3_10,13,-7,3,10,town,0,10000000
3_11,14,-8,3,11,town,0,10000000
3_12,15,-9,3,12,town,0,10000000
3_13,16,-10,3,13,town,0,10000000
3_14,17,-11,3,14,town,0,10000000
3_15,18,-12,3,15,town,0,10000000
3_16,19,-13,3,16,town,0,10000000
3_17,20,-14,3,17,town,0,10000000
3_18,21,-15,3,18,town,0,10000000
3_19,22,-16,3,19,town,0,10000000
3_20,23,-17,3,20,conflict_zone,0,10000000
3_21,24,-18,3,21,conflict_zone,0,10000000
3_22,25,-19,3,22,conflict_zone,0,10000000
3_23,26,-20,3,23,conflict_zone,0,10000000
3_24,27,-21,3,24,conflict_zone,0,10000000
3_25,28,-22,3,25,conflict_zone,0,10000000
3_26,29,-23,3,26,conflict_zone,0,10000000
3_27,30,-24,3,27,conflict_zone,0,10000000
3_28,31,-25,3,28,conflict_zone,0,10000000
3_29,32,-26,3,29,conflict_zone,0,10000000
3_30,33,-27,3,30,conflict_zone,0,10000000
3_31,34,-28,3,31,town,0,10000000
3_32,35,-29,3,32,town,0,10000000
3_33,36,-30,3,33,town,0,10000000
3_34,37,-31,3,34,town,0,10000000
3_35,38,-32,3,35,town,0,10000000
3_36,39,-33,3,36,town,0,10000000
3_37,40,-34,3,37,town,0,10000000
3_38,41,-35,3,38,town,0,10000000
3_39,42,-36,3,39,town,0,10000000
3_40,43,-37,3,40,town,0,10000000
3_41,44,-38,3,41,town,0,10000000
3_42,45,-39,3,42,town,0,10000000
3_43,46,-40,3,43,town,0,10000000
3_44,47,-41,3,44,town,0,10000000
3_45,48,-42,3,45,town,0,10000000
3_46,49,-43,3,46,town,0,10000000
3_47,50,-44,3,47,town,0,10000000
3_48,51,-45,3,48,town,0,10000000
3_49,52,-46,3,49,camp,0,10000000
4_0,4,4,4,0,camp,0,10000000
4_1,5,3,4,1,town,0,10000000
4_2,6,2,4,2,town,0,10000000
4_3,7,1,4,3,town,0,10000000
4_4,8,0,4,4,town,0,10000000
4_5,9,-1,4,5,town,0,10000000
4_6,10,-2,4,6,town,0,10000000
4_7,11,-3,4,7,town,0,10000000
4_8,12,-4,4,8,town,0,10000000
4_9,13,-5,4,9,town,0,10000000
4_10,14,-6,4,10,town,0,10000000
4_11,15,-7,4,11,town,0,10000000
4_12,16,-8,4,12,town,0,10000000
4_13,17,-9,4,13,town,0,10000000
4_14,18,-10,4,14,town,0,10000000
4_15,19,-11,4,15,town,0,10000000
4_16,20,-12,4,16,town,0,10000000
4_17,21,-13,4,17,town,0,10000000
4_18,22,-14,4,18,town,0,10000000
4_19,23,-15,4,19,town,0,10000000
4_20,24,-16,4,20,conflict_zone,0,10000000
4_21,25,-17,4,21,conflict_zone,0,10000000
4_22,26,-18,4,22,conflict_zone,0,10000000
4_23,27,-19,4,23,conflict_zone,0,10000000
4_24,28,-20,4,24,conflict_zone,0,10000000
4_25,29,-21,4,25,conflict_zone,0,10000000
4_26,30,-22,4,26,conflict_zone,0,10000000
4_27,31,-23,4,27,conflict_zone,0,10000000
4_28,32,-24,4,28,conflict_zone,0,10000000
4_29,33,-25,4,29,conflict_zone,0,10000000
4_30,34,-26,4,30,conflict_zone,0,10000000
4_31,35,-27,4,31,town,0,10000000
4_32,36,-28,4,32,town,0,10000000
4_33,37,-29,4,33,town,0,10000000
4_34,38,-30,4,34,town,0,10000000
4_35,39,-31,4,35,town,0,10000000
4_36,40,-32,4,36,town,0,10000000
4_37,41,-33,4,37,town,0,10000000
4_38,42,-34,4,38,town,0,10000000
4_39,43,-35,4,39,town,0,10000000
4_40,44,-36,4,40,town,0,10000000
4_41,45,-37,4,41,town,0,10000000
4_42,46,-38,4,42,town,0,10000000
4_43,47,-39,4,43,town,0,10000000
4_44,48,-40,4,44,town,0,10000000
4_45,49,-41,4,45,town,0,10000000
4_46,50,-42,4,46,town,0,10000000
4_47,51,-43,4,47,town,0,10000000
4_48,52,-44,4,48,town,0,10000000
4_49,53,-45,4,49,camp,0,10000000
5_0,5,5,5,0,camp,0,10000000
5_1,6,4,5,1,town,0,10000000
5_2,7,3,5,2,town,0,10000000
5_3,8,2,5,3,town,0,10000000
5_4,9,1,5,4,town,0,10000000
5_5,10,0,5,5,town,0,10000000
5_6,11,-1,5,6,town,0,10000000
5_7,12,-2,5,7,town,0,10000000
5_8,13,-3,5,8,town,0,10000000
5_9,14,-4,5,9,town,0,10000000
5_10,15,-5,5,10,town,0,10000000
5_11,16,-6,5,11,town,0,10000000
5_12,17,-7,5,12,town,0,10000000
5_13,18,-8,5,13,town,0,10000000
5_14,19,-9,5,14,town,0,10000000
5_15,20,-10,5,15,town,0,10000000
5_16,21,-11,5,16,town,0,10000000
5_17,22,-12,5,17,town,0,10000000
5_18,23,-13,5,18,town,0,10000000
5_19,24,-14,5,19,town,0,10000000
5_20,25,-15,5,20,conflict_zone,0,10000000
5_21,26,-16,5,21,conflict_zone,0,10000000
5_22,27,-17,5,22,conflict_zone,0,10000000
5_23,28,-18,5,23,conflict_zone,0,10000000
5_24,29,-19,5,24,conflict_zone,0,10000000
5_25,30,-20,5,25,conflict_zone,0,10000000
5_26,31,-21,5,26,conflict_zone,0,10000000
5_27,32,-22,5,27,conflict_zone,0,10000000
5_28,33,-23,5,28,conflict_zone,0,10000000
5_29,34,-24,5,29,conflict_zone,0,10000000
5_30,35,-25,5,30,conflict_zone,0,10000000
5_31,36,-26,5,31,town,0,10000000
5_32,37,-27,5,32,town,0,10000000
5_33,38,-28,5,33,town,0,10000000
5_34,39,-29,5,34,town,0,10000000
5_35,40,-30,5,35,town,0,10000000
5_36,41,-31,5,36,town,0,10000000
5_37,42,-32,5,37,town,0,10000000
5_38,43,-33,5,38,town,0,10000000
5_39,44,-34,5,39,town,0,10000000
5_40,45,-35,5,40,town,0,10000000
5_41,46,-36,5,41,town,0,10000000
5_42,47,-37,5,42,town,0,10000000
5_43,48,-38,5,43,town,0,10000000
5_44,49,-39,5,44,town,0,10000000
5_45,50,-40,5,45,town,0,10000000
5_46,51,-41,5,46,town,0,10000000
5_47,52,-42,5,47,town,0,10000000
5_48,53,-43,5,48,town,0,10000000
5_49,54,-44,5,49,camp,0,10000000
6_0,6,6,6,0,camp,0,10000000
6_1,7,5,6,1,town,0,10000000
6_2,8,4,6,2,town,0,10000000
6_3,9,3,6,3,town,0,10000000
6_4,10,2,6,4,town,0,10000000
6_5,11,1,6,5,town,0,10000000
6_6,12,0,6,6,town,0,10000000
6_7,13,-1,6,7,town,0,10000000
6_8,14,-2,6,8,town,0,10000000
6_9,15,-3,6,9,town,0,10000000
6_10,16,-4,6,10,town,0,10000000
6_11,17,-5,6,11,town,0,10000000
6_12,18,-6,6,12,town,0,10000000
6_13,19,-7,6,13,town,0,10000000
6_14,20,-8,6,14,town,0,10000000
6_15,21,-9,6,15,town,0,10000000
6_16,22,-10,6,16,town,0,10000000
6_17,23,-11,6,17,town,0,10000000
6_18,24,-12,6,18,town,0,10000000
6_19,25,-13,6,19,town,0,10000000
6_20,26,-14,6,20,conflict_zone,0,10000000
6_21,27,-15,6,21,conflict_zone,0,10000000
6_22,28,-16,6,22,conflict_zone,0,10000000
6_23,29,-17,6,23,conflict_zone,0,10000000
6_24,30,-18,6,24,conflict_zone,0,10000000
6_25,31,-19,6,25,conflict_zone,0,10000000
6_26,32,-20,6,26,conflict_zone,0,10000000
6_27,33,-21,6,27,conflict_zone,0,10000000
6_28,34,-22,6,28,conflict_zone,0,10000000
6_29,35,-23,6,29,conflict_zone,0,10000000
6_30,36,-24,6,30,conflict_zone,0,10000000
6_31,37,-25,6,31,town,0,10000000
6_32,38,-26,6,32,town,0,10000000
6_33,39,-27,6,33,town,0,10000000
6_34,40,-28,6,34,town,0,10000000
6_35,41,-29,6,35,town,0,10000000
6_36,42,-30,6,36,town,0,10000000
6_37,43,-31,6,37,town,0,10000000
6_38,44,-32,6,38,town,0,10000000
6_39,45,-33,6,39,town,0,10000000
6_40,46,-34,6,40,town,0,10000000
6_41,47,-35,6,41,town,0,10000000
6_42,48,-36,6,42,town,0,10000000
6_43,49,-37,6,43,town,0,10000000
6_44,50,-38,6,44,town,0,10000000
6_45,51,-39,6,45,town,0,10000000
6_46,52,-40,6,46,town,0,10000000
6_47,53,-41,6,47,town,0,10000000
6_48,54,-42,6,48,town,0,10000000
6_49,55,-43,6,49,camp,0,10000000
7_0,7,7,7,0,camp,0,10000000
7_1,8,6,7,1,town,0,10000000
7_2,9,5,7,2,town,0,10000000
7_3,10,4,7,3,town,0,10000000
7_4,11,3,7,4,town,0,10000000
7_5,12,2,7,5,town,0,10000000
7_6,13,1,7,6,town,0,10000000
7_7,14,0,7,7,town,0,10000000
7_8,15,-1,7,8,town,0,10000000
7_9,16,-2,7,9,town,0,10000000
7_10,17,-3,7,10,town,0,10000000
7_11,18,-4,7,11,town,0,10000000
7_12,19,-5,7,12,town,0,10000000
7_13,20,-6,7,13,town,0,10000000
7_14,21,-7,7,14,town,0,10000000
7_15,22,-8,7,15,town,0,10000000
7_16,23,-9,7,16,town,0,10000000
7_17,24,-10,7,17,town,0,10000000
7_18,25,-11,7,18,town,0,10000000
7_19,26,-12,7,19,town,0,10000000
7_20,27,-13,7,20,conflict_zone,0,10000000
7_21,28,-14,7,21,conflict_zone,0,10000000
7_22,29,-15,7,22,conflict_zone,0,10000000
7_23,30,-16,7,23,conflict_zone,0,10000000
7_24,31,-17,7,24,conflict_zone,0,10000000
7_25,32,-18,7,25,conflict_zone,0,10000000
7_26,33,-19,7,26,conflict_zone,0,10000000
7_27,34,-20,7,27,conflict_zone,0,10000000
7_28,35,-21,7,28,conflict_zone,0,10000000
7_29,36,-22,7,29,conflict_zone,0,10000000
7_30,37,-23,7,30,conflict_zone,0,10000000
7_31,38,-24,7,31,town,0,10000000
7_32,39,-25,7,32,town,0,10000000
7_33,40,-26,7,33,town,0,10000000
7_34,41,-27,7,34,town,0,10000000
7_35,42,-28,7,35,town,0,10000000
7_36,43,-29,7,36,town,0,10000000
7_37,44,-30,7,37,town,0,10000000
7_38,45,-31,7,38,town,0,10000000
7_39,46,-32,7,39,town,0,10000000
7_40,47,-33,7,40,town,0,10000000
7_41,48,-34,7,41,town,0,10000000
7_42,49,-35,7,42,town,0,10000000
7_43,50,-36,7,43,town,0,10000000
7_44,51,-37,7,44,town,0,10000000
7_45,52,-38,7,45,town,0,10000000
7_46,53,-39,7,46,town,0,10000000
7_47,54,-40,7,47,town,0,10000000
7_48,55,-41,7,48,town,0,10000000
7_49,56,-42,7,49,camp,0,10000000
8_0,8,8,8,0,camp,0,10000000
8_1,9,7,8,1,town,0,10000000
8_2,10,6,8,2,town,0,10000000
8_3,11,5,8,3,town,0,10000000
8_4,12,4,8,4,town,0,10000000
8_5,13,3,8,5,town,0,10000000
8_6,14,2,8,6,town,0,10000000
8_7,15,1,8,7,town,0,10000000
8_8,16,0,8,8,town,0,10000000
8_9,17,-1,8,9,town,0,10000000
8_10,18,-2,8,10,town,0,10000000
8_11,19,-3,8,11,town,0,10000000
8_12,20,-4,8,12,town,0,10000000
8_13,21,-5,8,13,town,0,10000000
8_14,22,-6,8,14,town,0,10000000
8_15,23,-7,8,15,town,0,10000000
8_16,24,-8,8,16,town,0,10000000
8_17,25,-9,8,17,town,0,10000000
8_18,26,-10,8,18,town,0,10000000
8_19,27,-11,8,19,town,0,10000000
8_20,28,-12,8,20,conflict_zone,0,10000000
8_21,29,-13,8,21,conflict_zone,0,10000000
8_22,30,-14,8,22,conflict_zone,0,10000000
8_23,31,-15,8,23,conflict_zone,0,10000000
8_24,32,-16,8,24,conflict_zone,0,10000000
8_25,33,-17,8,25,conflict_zone,0,10000000
8_26,34,-18,8,26,conflict_zone,0,10000000
8_27,35,-19,8,27,conflict_zone,0,10000000
8_28,36,-20,8,28,conflict_zone,0,10000000
8_29,37,-21,8,29,conflict_zone,0,10000000
8_30,38,-22,8,30,conflict_zone,0,10000000
8_31,39,-23,8,31,town,0,10000000
8_32,40,-24,8,32,town,0,10000000
8_33,41,-25,8,33,town,0,10000000
8_34,42,-26,8,34,town,0,10000000
8_35,43,-27,8,35,town,0,10000000
8_36,44,-28,8,36,town,0,10000000
8_37,45,-29,8,37,town,0,10000000
8_38,46,-30,8,38,town,0,10000000
8_39,47,-31,8,39,town,0,10000000
8_40,48,-32,8,40,town,0,10000000
8_41,49,-33,8,41,town,0,10000000
8_42,50,-34,8,42,town,0,10000000
8_43,51,-35,8,43,town,0,10000000
8_44,52,-36,8,44,town,0,10000000
8_45,53,-37,8,45,town,0,10000000
8_46,54,-38,8,46,town,0,10000000
8_47,55,-39,8,47,town,0,10000000
8_48,56,-40,8,48,town,0,10000000
8_49,57,-41,8,49,camp,0,10000000
9_0,9,9,9,0,camp,0,10000000
9_1,10,8,9,1,town,0,10000000
9_2,11,7,9,2,town,0,10000000
9_3,12,6,9,3,town,0,10000000
9_4,13,5,9,4,town,0,10000000
9_5,14,4,9,5,town,0,10000000
9_6,15,3,9,6,town,0,10000000
9_7,16,2,9,7,town,0,10000000
9_8,17,1,9,8,town,0,10000000
9_9,18,0,9,9,town,0,10000000
9_10,19,-1,9,10,town,0,10000000
9_11,20,-2,9,11,town,0,10000000
9_12,21,-3,9,12,town,0,10000000
9_13,22,-4,9,13,town,0,10000000
9_14,23,-5,9,14,town,0,10000000
9_15,24,-6,9,15,town,0,10000000
9_16,25,-7,9,16,town,0,10000000
9_17,26,-8,9,17,town,0,10000000
9_18,27,-9,9,18,town,0,10000000
9_19,28,-10,9,19,town,0,10000000
9_20,29,-11,9,20,conflict_zone,0,10000000
9_21,30,-12,9,21,conflict_zone,0,10000000
9_22,31,-13,9,22,conflict_zone,0,10000000
9_23,32,-14,9,23,conflict_zone,0,10000000
9_24,33,-15,9,24,conflict_zone,0,10000000
9_25,34,-16,9,25,conflict_zone,0,10000000
9_26,35,-17,9,26,conflict_zone,0,10000000
9_27,36,-18,9,27,conflict_zone,0,10000000
9_28,37,-19,9,28,conflict_zone,0,10000000
9_29,38,-20,9,29,conflict_zone,0,10000000
9_30,39,-21,9,30,conflict_zone,0,10000000
9_31,40,-22,9,31,town,0,10000000
9_32,41,-23,9,32,town,0,10000000
9_33,42,-24,9,33,town,0,10000000
9_34,43,-25,9,34,town,0,10000000
9_35,44,-26,9,35,town,0,10000000
9_36,45,-27,9,36,town,0,10000000
9_37,46,-28,9,37,town,0,10000000
9_38,47,-29,9,38,town,0,10000000
9_39,48,-30,9,39,town,0,10000000
9_40,49,-31,9,40,town,0,10000000
9_41,50,-32,9,41,town,0,10000000
9_42,51,-33,9,42,town,0,10000000
9_43,52,-34,9,43,town,0,10000000
9_44,53,-35,9,44,town,0,10000000
9_45,54,-36,9,45,town,0,10000000
9_46,55,-37,9,46,town,0,10000000
9_47,56,-38,9,47,town,0,10000000
9_48,57,-39,9,48,town,0,10000000
9_49,58,-40,9,49,camp,0,10000000
10_0,10,10,10,0,camp,0,10000000
10_1,11,9,10,1,town,0,10000000
10_2,12,8,10,2,town,0,10000000
10_3,13,7,10,3,town,0,10000000
10_4,14,6,10,4,town,0,10000000
10_5,15,5,10,5,town,0,10000000
10_6,16,4,10,6,town,0,10000000
10_7,17,3,10,7,town,0,10000000
10_8,18,2,10,8,town,0,10000000
10_9,19,1,10,9,town,0,10000000
10_10,20,0,10,10,town,0,10000000
10_11,21,-1,10,11,town,0,10000000
10_12,22,-2,10,12,town,0,10000000
10_13,23,-3,10,13,town,0,10000000
10_14,24,-4,10,14,town,0,10000000
10_15,25,-5,10,15,town,0,10000000
10_16,26,-6,10,16,town,0,10000000
10_17,27,-7,10,17,town,0,10000000
10_18,28,-8,10,18,town,0,10000000
10_19,29,-9,10,19,town,0,10000000
10_20,30,-10,10,20,conflict_zone,0,10000000
10_21,31,-11,10,21,conflict_zone,0,10000000
10_22,32,-12,10,22,conflict_zone,0,10000000
10_23,33,-13,10,23,conflict_zone,0,10000000
10_24,34,-14,10,24,conflict_zone,0,10000000
10_25,35,-15,10,25,conflict_zone,0,10000000
10_26,36,-16,10,26,conflict_zone,0,10000000
10_27,37,-17,10,27,conflict_zone,0,10000000
10_28,38,-18,10,28,conflict_zone,0,10000000
10_29,39,-19,10,29,conflict_zone,0,10000000
10_30,40,-20,10,30,conflict_zone,0,10000000
10_31,41,-21,10,31,town,0,10000000
10_32,42,-22,10,32,town,0,10000000
10_33,43,-23,10,33,town,0,10000000
10_34,44,-24,10,34,town,0,10000000
10_35,45,-25,10,35,town,0,10000000
10_36,46,-26,10,36,town,0,10000000
10_37,47,-27,10,37,town,0,10000000
10_38,48,-28,10,38,town,0,10000000
10_39,49,-29,10,39,town,0,10000000
10_40,50,-30,10,40,town,0,10000000
10_41,51,-31,10,41,town,0,10000000
10_42,52,-32,10,42,town,0,10000000
10_43,53,-33,10,43,town,0,10000000
10_44,54,-34,10,44,town,0,10000000
10_45,55,-35,10,45,town,0,10000000
10_46,56,-36,10,46,town,0,10000000
10_47,57,-37,10,47,town,0,10000000
10_48,58,-38,10,48,town,0,10000000
10_49,59,-39,10,49,camp,0,10000000
11_0,11,11,11,0,camp,0,10000000
11_1,12,10,11,1,town,0,10000000
11_2,13,9,11,2,town,0,10000000
11_3,14,8,11,3,town,0,10000000
11_4,15,7,11,4,town,0,10000000
11_5,16,6,11,5,town,0,10000000
11_6,17,5,11,6,town,0,10000000
11_7,18,4,11,7,town,0,10000000
11_8,19,3,11,8,town,0,10000000
11_9,20,2,11,9,town,0,10000000
11_10,21,1,11,10,town,0,10000000
11_11,22,0,11,11,town,0,10000000
11_12,23,-1,11,12,town,0,10000000
11_13,24,-2,11,13,town,0,10000000
11_14,25,-3,11,14,town,0,10000000
11_15,26,-4,11,15,town,0,10000000
11_16,27,-5,11,16,town,0,10000000
11_17,28,-6,11,17,town,0,10000000
11_18,29,-7,11,18,town,0,10000000
11_19,30,-8,11,19,town,0,10000000
11_20,31,-9,11,20,conflict_zone,0,10000000
11_21,32,-10,11,21,conflict_zone,0,10000000
11_22,33,-11,11,22,conflict_zone,0,10000000
11_23,34,-12,11,23,conflict_zone,0,10000000
11_24,35,-13,11,24,conflict_zone,0,10000000
11_25,36,-14,11,25,conflict_zone,0,10000000
11_26,37,-15,11,26,conflict_zone,0,10000000
11_27,38,-16,11,27,conflict_zone,0,10000000
11_28,39,-17,11,28,conflict_zone,0,10000000
11_29,40,-18,11,29,conflict_zone,0,10000000
11_30,41,-19,11,30,conflict_zone,0,10000000
11_31,42,-20,11,31,town,0,10000000
11_32,43,-21,11,32,town,0,10000000
11_33,44,-22,11,33,town,0,10000000
11_34,45,-23,11,34,town,0,10000000
11_35,46,-24,11,35,town,0,10000000
11_36,47,-25,11,36,town,0,10000000
11_37,48,-26,11,37,town,0,10000000
11_38,49,-27,11,38,town,0,10000000
11_39,50,-28,11,39,town,0,10000000
11_40,51,-29,11,40,town,0,10000000
11_41,52,-30,11,41,town,0,10000000
11_42,53,-31,11,42,town,0,10000000
11_43,54,-32,11,43,town,0,10000000
11_44,55,-33,11,44,town,0,10000000
11_45,56,-34,11,45,town,0,10000000
11_46,57,-35,11,46,town,0,10000000
11_47,58,-36,11,47,town,0,10000000
11_48,59,-37,11,48,town,0,10000000
11_49,60,-38,11,49,camp,0,10000000
12_0,12,12,12,0,camp,0,10000000
12_1,13,11,12,1,town,0,10000000
12_2,14,10,12,2,town,0,10000000
12_3,15,9,12,3,town,0,10000000
12_4,16,8,12,4,town,0,10000000
12_5,17,7,12,5,town,0,10000000
12_6,18,6,12,6,town,0,10000000
12_7,19,5,12,7,town,0,10000000
12_8,20,4,12,8,town,0,10000000
12_9,21,3,12,9,town,0,10000000
12_10,22,2,12,10,town,0,10000000
12_11,23,1,12,11,town,0,10000000
12_12,24,0,12,12,town,0,10000000
12_13,25,-1,12,13,town,0,10000000
12_14,26,-2,12,14,town,0,10000000
12_15,27,-3,12,15,town,0,10000000
12_16,28,-4,12,16,town,0,10000000
12_17,29,-5,12,17,town,0,10000000
12_18,30,-6,12,18,town,0,10000000
12_19,31,-7,12,19,town,0,10000000
12_20,32,-8,12,20,conflict_zone,0,10000000
12_21,33,-9,12,21,conflict_zone,0,10000000
12_22,34,-10,12,22,conflict_zone,0,10000000
12_23,35,-11,12,23,conflict_zone,0,10000000
12_24,36,-12,12,24,conflict_zone,0,10000000
12_25,37,-13,12,25,conflict_zone,0,10000000
12_26,38,-14,12,26,conflict_zone,0,10000000
12_27,39,-15,12,27,conflict_zone,0,10000000
12_28,40,-16,12,28,conflict_zone,0,10000000
12_29,41,-17,12,29,conflict_zone,0,10000000
12_30,42,-18,12,30,conflict_zone,0,10000000
